microtrip,avg speed,idle time %,avg long. acceleration
microtrip_236.csv,31.9931,0.0,0.007800000000000005
microtrip_237.csv,32.7145,0.0,0.004100000000000005
microtrip_238.csv,33.386399999999995,0.0,0.02749999999999999
microtrip_239.csv,33.6811,0.0,0.0552
microtrip_24.csv,0.0,100.0,-0.0026999999999999776
microtrip_240.csv,33.8497,0.0,-0.0229
microtrip_241.csv,33.85549999999999,0.0,-0.013499999999999998
microtrip_242.csv,33.3578,0.0,0.0020999999999999925
microtrip_243.csv,32.9007,0.0,-0.049899999999999986
microtrip_244.csv,32.7297,0.0,0.013299999999999996
microtrip_245.csv,33.0805,0.0,0.02210000000000001
microtrip_246.csv,33.510099999999994,0.0,0.05370000000000001
microtrip_247.csv,34.2258,0.0,-0.009799999999999993
microtrip_248.csv,34.63250000000001,0.0,0.013100000000000007
microtrip_249.csv,34.8254,0.0,0.011700000000000006
microtrip_25.csv,0.0,100.0,-0.0012999999999999947
microtrip_250.csv,35.0513,0.0,-0.0128
microtrip_251.csv,35.3641,0.0,0.031700000000000034
microtrip_252.csv,35.4469,0.0,-0.028400000000000012
microtrip_253.csv,35.4196,0.0,-0.005799999999999992
microtrip_254.csv,35.028200000000005,0.0,-0.001900000000000015
microtrip_255.csv,34.781,0.0,0.007599999999999956
microtrip_256.csv,34.4948,0.0,0.0030999999999999973
microtrip_257.csv,34.268499999999996,0.0,-0.019200000000000002
microtrip_258.csv,33.9882,0.0,-0.010300000000000002
microtrip_259.csv,33.8316,0.0,-0.009199999999999993
microtrip_26.csv,0.0,100.0,0.0036000000000000025
microtrip_260.csv,33.8153,0.0,-0.003199999999999988
microtrip_261.csv,33.79,0.0,-0.0022999999999999982
microtrip_262.csv,33.7846,0.0,-0.010599999999999991
microtrip_263.csv,33.9178,0.0,0.010299999999999997
microtrip_264.csv,34.0056,0.0,0.014000000000000018
microtrip_265.csv,34.0383,0.0,0.00020000000000001462
microtrip_266.csv,34.0402,0.0,-0.0037999999999999952
microtrip_267.csv,34.0273,0.0,0.0021000000000000003
microtrip_268.csv,33.94559999999999,0.0,-0.007600000000000011
microtrip_269.csv,33.969699999999996,0.0,0.033800000000000004
microtrip_27.csv,0.0,100.0,-0.00020000000000000017
microtrip_270.csv,33.8227,0.0,-0.03130000000000001
microtrip_271.csv,33.9214,0.0,-0.0024000000000000115
microtrip_272.csv,33.7932,0.0,-0.006600000000000015
microtrip_273.csv,33.9668,0.0,-0.0020000000000000018
microtrip_274.csv,33.957,0.0,-0.028199999999999992
microtrip_275.csv,33.8663,0.0,0.04719999999999994
microtrip_276.csv,33.856,0.0,-0.031200000000000023
microtrip_277.csv,33.1216,0.0,0.003100000000000027
microtrip_278.csv,31.560800000000008,0.0,-0.07880000000000001
microtrip_279.csv,29.955599999999993,0.0,-0.013199999999999951
microtrip_28.csv,0.0,100.0,0.00030000000000000024
microtrip_280.csv,29.202599999999997,0.0,-0.04969999999999998
microtrip_281.csv,26.522800000000004,0.0,-0.0859
microtrip_282.csv,22.7571,0.0,-0.121
microtrip_283.csv,17.8695,0.0,-0.2843
microtrip_284.csv,14.7746,0.0,0.05010000000000006
microtrip_285.csv,14.260399999999999,0.0,-0.014500000000000002
microtrip_286.csv,16.3338,0.0,0.16929999999999995
microtrip_287.csv,18.8078,0.0,0.030399999999999993
microtrip_288.csv,16.834699999999998,11.0,0.5011000000000001
microtrip_289.csv,23.601300000000005,0.0,0.2734
microtrip_29.csv,0.0,100.0,-0.0030000000000000005
microtrip_290.csv,24.596400000000003,0.0,0.07779999999999991
microtrip_291.csv,27.089700000000004,0.0,0.09759999999999995
microtrip_292.csv,28.989400000000003,0.0,0.02459999999999999
microtrip_293.csv,30.825400000000005,0.0,0.026900000000000004
microtrip_294.csv,30.756700000000002,0.0,0.01820000000000003
microtrip_295.csv,31.177599999999998,0.0,0.030400000000000028
microtrip_296.csv,31.69,0.0,0.032299999999999995
microtrip_297.csv,31.323500000000003,0.0,-0.03729999999999996
microtrip_298.csv,30.5039,0.0,0.0029999999999999983
microtrip_299.csv,30.4437,0.0,-0.11769999999999997
microtrip_3.csv,0.0,100.0,0.0016999999999999958
microtrip_30.csv,0.0,100.0,-0.0008000000000000026
microtrip_300.csv,30.084300000000002,0.0,0.0583
microtrip_301.csv,29.6313,0.0,0.0026999999999999915
microtrip_302.csv,29.3433,0.0,0.0020999999999999973
microtrip_303.csv,28.904899999999998,0.0,-0.020599999999999993
microtrip_304.csv,28.625100000000003,0.0,0.0151
microtrip_305.csv,28.3309,0.0,-0.02809999999999997
microtrip_306.csv,28.225899999999996,0.0,-0.00560000000000001
microtrip_307.csv,28.338799999999996,0.0,0.009099999999999995
microtrip_308.csv,28.4925,0.0,0.0066000000000000026
microtrip_309.csv,28.8694,0.0,-0.004200000000000004
microtrip_31.csv,0.0,100.0,-0.0016000000000000003
microtrip_310.csv,29.2881,0.0,0.024100000000000007
microtrip_311.csv,29.735500000000002,0.0,0.0016999999999999888
microtrip_312.csv,30.361000000000004,0.0,0.026799999999999987
microtrip_313.csv,31.1389,0.0,0.010300000000000009
microtrip_314.csv,31.917400000000008,0.0,0.0424
microtrip_315.csv,32.8099,0.0,0.030600000000000006
microtrip_316.csv,33.5798,0.0,0.009700000000000007
microtrip_317.csv,33.9466,0.0,-0.006899999999999974
microtrip_318.csv,34.1818,0.0,0.03129999999999999
microtrip_319.csv,34.4744,0.0,0.0025999999999999734
microtrip_32.csv,0.0,100.0,0.0024000000000000015
microtrip_320.csv,34.6303,0.0,0.002399999999999992
microtrip_321.csv,34.95420000000001,0.0,0.045500000000000006
microtrip_322.csv,35.4339,0.0,-0.023099999999999992
microtrip_323.csv,35.7936,0.0,0.014400000000000003
microtrip_324.csv,36.3021,0.0,0.0002999999999999975
microtrip_325.csv,36.3874,0.0,-0.005100000000000006
microtrip_326.csv,35.377399999999994,0.0,-0.034300000000000004
microtrip_327.csv,32.882000000000005,0.0,-0.1175
microtrip_328.csv,29.917599999999997,0.0,-0.05340000000000001
microtrip_329.csv,30.370900000000006,0.0,0.06939999999999999
microtrip_33.csv,0.0,100.0,0.005799999999999996
microtrip_330.csv,31.627200000000002,0.0,0.0433
microtrip_331.csv,32.8517,0.0,0.001999999999999984
microtrip_332.csv,33.964,0.0,0.047000000000000014
microtrip_333.csv,34.8445,0.0,0.032000000000000015
microtrip_334.csv,35.809,0.0,0.036
microtrip_335.csv,36.330799999999996,0.0,-0.013099999999999994
microtrip_336.csv,35.7369,0.0,-0.020800000000000006
microtrip_337.csv,35.648900000000005,0.0,0.013900000000000013
microtrip_338.csv,36.47280000000001,0.0,0.0008999999999999863
microtrip_339.csv,36.4799,0.0,0.05530000000000002
microtrip_34.csv,2.1574999999999998,18.0,0.07410000000000001
microtrip_340.csv,37.109500000000004,0.0,0.021500000000000005
microtrip_341.csv,36.725,0.0,-0.024499999999999963
microtrip_342.csv,37.26690000000001,0.0,-0.04479999999999999
microtrip_343.csv,37.390299999999996,0.0,-0.001799999999999986
microtrip_344.csv,36.819,0.0,0.008599999999999998
microtrip_345.csv,36.5776,0.0,0.05249999999999997
microtrip_346.csv,35.535799999999995,0.0,-0.07170000000000004
microtrip_347.csv,35.077600000000004,0.0,-0.03960000000000001
microtrip_348.csv,34.4808,0.0,0.006299999999999983
microtrip_349.csv,33.9157,0.0,-0.07480000000000002
microtrip_35.csv,4.9541,0.0,0.10370000000000001
microtrip_350.csv,33.3401,0.0,0.0391
microtrip_351.csv,32.570299999999996,0.0,-0.043100000000000055
microtrip_352.csv,32.422,0.0,-0.010299999999999974
microtrip_353.csv,32.4442,0.0,0.053100000000000015
microtrip_354.csv,32.799800000000005,0.0,-0.005400000000000025
microtrip_355.csv,34.1375,0.0,0.0194
microtrip_356.csv,34.83,0.0,0.05480000000000003
microtrip_357.csv,36.304899999999996,0.0,-0.010299999999999997
microtrip_358.csv,37.349199999999996,0.0,0.04500000000000002
microtrip_359.csv,37.6759,0.0,0.0469
microtrip_36.csv,5.806200000000001,0.0,-0.060599999999999994
microtrip_360.csv,37.680899999999994,0.0,-0.011400000000000007
microtrip_361.csv,38.698299999999996,0.0,0.032199999999999986
microtrip_362.csv,39.8914,0.0,-0.0030999999999999973
microtrip_363.csv,40.1612,0.0,0.034699999999999995
microtrip_364.csv,40.2081,0.0,0.06349999999999997
microtrip_365.csv,39.3977,0.0,-0.10679999999999998
microtrip_366.csv,38.512100000000004,0.0,-0.0278
microtrip_367.csv,39.0924,0.0,0.03540000000000001
microtrip_368.csv,34.9574,0.0,-0.24629999999999982
microtrip_369.csv,17.9193,47.0,-0.085
microtrip_37.csv,3.621599999999999,0.0,-0.043900000000000015
microtrip_370.csv,0.0,100.0,0.0
microtrip_371.csv,0.0,100.0,0.0
microtrip_372.csv,0.0,100.0,0.0
microtrip_373.csv,0.0,100.0,0.0
microtrip_374.csv,0.0,100.0,0.0
microtrip_375.csv,0.0,100.0,0.0
microtrip_376.csv,15.4869,56.99999999999999,0.020099999999999996
microtrip_377.csv,36.1152,0.0,-0.11090000000000001
microtrip_378.csv,35.92830000000001,0.0,0.026300000000000018
microtrip_379.csv,35.4038,0.0,0.08409999999999998
microtrip_38.csv,2.6152999999999995,0.0,0.030400000000000017
microtrip_380.csv,34.7129,0.0,-0.038799999999999925
microtrip_381.csv,36.0093,0.0,0.11860000000000007
microtrip_382.csv,35.6843,0.0,-0.0935
microtrip_383.csv,35.8602,0.0,-0.04040000000000001
microtrip_384.csv,35.6616,0.0,0.029700000000000063
microtrip_385.csv,34.7659,0.0,-0.058000000000000024
microtrip_386.csv,33.8031,0.0,-0.04249999999999998
microtrip_387.csv,34.0895,0.0,0.06800000000000002
microtrip_388.csv,33.446,0.0,-0.04320000000000001
microtrip_389.csv,30.7954,0.0,-0.11230000000000002
microtrip_39.csv,7.1766,0.0,0.1838
microtrip_390.csv,28.237199999999994,0.0,-0.024899999999999988
microtrip_391.csv,27.178199999999997,0.0,-0.0694
microtrip_392.csv,24.692999999999998,0.0,0.001700000000000017
microtrip_393.csv,23.1699,6.0,1.2886000000000002
microtrip_394.csv,20.591699999999996,0.0,-0.02350000000000004
microtrip_395.csv,16.4423,0.0,-0.13259999999999997
microtrip_396.csv,16.1608,0.0,0.04320000000000001
microtrip_397.csv,18.534599999999998,0.0,0.022599999999999967
microtrip_398.csv,19.4738,0.0,0.3167
microtrip_399.csv,19.715099999999996,0.0,0.14709999999999998
microtrip_4.csv,0.0,100.0,0.0012999999999999997
microtrip_40.csv,13.250800000000002,0.0,0.1366
microtrip_400.csv,21.8769,0.0,0.012100000000000014
microtrip_401.csv,24.526500000000002,0.0,-0.2329
microtrip_402.csv,28.3574,0.0,0.026299999999999928
microtrip_403.csv,29.759599999999995,0.0,0.1338
microtrip_404.csv,32.9177,0.0,0.10400000000000001
microtrip_405.csv,34.49999999999999,0.0,0.008900000000000064
microtrip_406.csv,36.2816,0.0,0.029699999999999952
microtrip_407.csv,38.4512,0.0,0.06559999999999981
microtrip_408.csv,40.111200000000004,0.0,-0.07869999999999995
microtrip_409.csv,37.3095,0.0,0.21009999999999998
microtrip_41.csv,17.5141,0.0,0.1447
microtrip_410.csv,33.6612,0.0,0.04139999999999995
microtrip_411.csv,42.137100000000004,0.0,-0.4179000000000002
microtrip_412.csv,40.1055,0.0,0.026899999999999966
microtrip_413.csv,39.0816,0.0,-0.01979999999999997
microtrip_414.csv,38.1983,0.0,-0.08620000000000001
microtrip_415.csv,39.3298,0.0,0.1092
microtrip_416.csv,38.7787,0.0,-0.033199999999999986
microtrip_417.csv,37.683800000000005,0.0,-0.10710000000000003
microtrip_418.csv,33.1753,0.0,-0.1277
microtrip_419.csv,31.468599999999995,0.0,0.01739999999999996
microtrip_42.csv,20.9789,0.0,0.051199999999999996
microtrip_420.csv,31.050399999999996,0.0,-0.017299999999999996
microtrip_421.csv,31.916900000000002,0.0,0.023200000000000016
microtrip_422.csv,32.8049,0.0,0.013999999999999992
microtrip_423.csv,32.9525,0.0,0.0014999999999999857
microtrip_424.csv,32.82970000000001,0.0,0.08310000000000002
microtrip_425.csv,34.3615,0.0,0.36529999999999996
microtrip_426.csv,33.2933,0.0,0.004999999999999982
microtrip_427.csv,33.4863,0.0,-0.018999999999999982
microtrip_428.csv,33.8953,0.0,0.04979999999999997
microtrip_429.csv,33.834,0.0,-0.008799999999999968
microtrip_43.csv,21.438499999999998,0.0,-0.0371
microtrip_430.csv,33.718500000000006,0.0,0.012800000000000025
microtrip_431.csv,34.21390000000001,0.0,-0.029700000000000018
microtrip_432.csv,35.02239999999999,0.0,0.030200000000000053
microtrip_433.csv,35.505,0.0,0.08600000000000002
microtrip_434.csv,35.5028,0.0,-0.008300000000000028
microtrip_435.csv,34.9559,0.0,-0.09269999999999996
microtrip_436.csv,34.294700000000006,0.0,0.04720000000000003
microtrip_437.csv,33.487,0.0,-0.10469999999999997
microtrip_438.csv,31.8789,0.0,-0.09040000000000001
microtrip_439.csv,29.461899999999996,0.0,-0.05610000000000012
microtrip_44.csv,21.5681,0.0,0.061599999999999974
microtrip_440.csv,28.9016,0.0,0.05990000000000002
microtrip_441.csv,28.3505,0.0,-0.06630000000000011
microtrip_442.csv,28.600199999999994,0.0,0.24770000000000003
microtrip_443.csv,30.835,0.0,0.1325000000000001
microtrip_444.csv,26.498300000000004,0.0,-0.05620000000000007
microtrip_445.csv,25.41,0.0,-0.026000000000000054
microtrip_446.csv,25.9815,0.0,0.5688
microtrip_447.csv,25.154500000000002,0.0,0.31049999999999994
microtrip_448.csv,25.136399999999995,0.0,0.02730000000000001
microtrip_449.csv,27.037000000000003,0.0,0.021700000000000004
microtrip_45.csv,24.3656,0.0,0.0636
microtrip_450.csv,26.370800000000003,0.0,-0.009399999999999988
microtrip_451.csv,24.609099999999998,0.0,-0.12299999999999985
microtrip_452.csv,21.330499999999997,0.0,-0.15130000000000002
microtrip_453.csv,16.190800000000003,0.0,0.2921
microtrip_454.csv,11.627499999999998,0.0,-0.04030000000000001
microtrip_455.csv,11.2277,0.0,-0.047599999999999955
microtrip_456.csv,9.5293,0.0,-0.08120000000000001
microtrip_457.csv,5.6766000000000005,0.0,-0.12240000000000002
microtrip_458.csv,3.3560000000000003,0.0,0.07629999999999999
microtrip_459.csv,4.2041,0.0,0.013999999999999981
microtrip_46.csv,25.515100000000004,0.0,0.009400000000000002
microtrip_460.csv,3.9600000000000004,0.0,0.009600000000000008
microtrip_461.csv,3.4174999999999995,0.0,-0.05089999999999997
microtrip_462.csv,2.2374,14.000000000000002,-0.08830000000000002
microtrip_463.csv,0.977,44.0,0.022400000000000003
microtrip_464.csv,1.6616000000000002,28.000000000000004,-0.02849999999999999
microtrip_465.csv,3.4644000000000004,18.0,0.10109999999999998
microtrip_466.csv,4.6556999999999995,4.0,-0.02450000000000002
microtrip_467.csv,4.5357,0.0,0.054299999999999994
microtrip_468.csv,7.2094000000000005,0.0,0.0814
microtrip_469.csv,8.3661,16.0,-0.17709999999999998
microtrip_47.csv,23.9263,0.0,-0.0883
microtrip_470.csv,4.417199999999999,51.0,0.16179999999999997
microtrip_471.csv,0.0,100.0,0.0
microtrip_472.csv,0.0,100.0,0.0
microtrip_473.csv,0.0,100.0,0.0
microtrip_474.csv,0.0,100.0,0.0
microtrip_475.csv,0.0,100.0,0.0
microtrip_476.csv,0.0,100.0,0.0
microtrip_477.csv,0.0,100.0,0.0
microtrip_478.csv,0.0,100.0,0.0
microtrip_479.csv,0.0,100.0,0.0
microtrip_48.csv,23.3838,0.0,0.07239999999999999
microtrip_480.csv,0.0,100.0,0.0
microtrip_481.csv,0.0,100.0,0.0
microtrip_482.csv,0.0,100.0,0.0
microtrip_483.csv,0.0,100.0,0.0
microtrip_484.csv,0.0,100.0,0.0
microtrip_485.csv,0.0,100.0,0.0
microtrip_486.csv,0.0,100.0,0.0
microtrip_487.csv,0.0,100.0,0.0
microtrip_488.csv,0.0,100.0,0.0
microtrip_489.csv,0.0,100.0,0.0
microtrip_49.csv,25.800700000000003,0.0,0.04460000000000001
microtrip_490.csv,0.0,100.0,0.0
microtrip_491.csv,0.0,100.0,0.0
microtrip_492.csv,0.0,100.0,0.0
microtrip_493.csv,0.0,100.0,0.0
microtrip_494.csv,3.3013999999999997,30.0,-0.00020000000000003126
microtrip_495.csv,7.5565,16.0,0.3221
microtrip_496.csv,10.2687,13.0,-0.17109999999999995
microtrip_497.csv,4.722,63.0,0.06299999999999997
microtrip_498.csv,1.781,87.0,0.032499999999999994
microtrip_499.csv,9.179,42.0,-0.1517
microtrip_5.csv,0.0,100.0,-0.0005000000000000049
microtrip_50.csv,27.064400000000006,0.0,-0.001299999999999984
microtrip_500.csv,15.6404,0.0,-0.04750000000000007
microtrip_501.csv,14.7394,2.0,-0.7386999999999999
microtrip_502.csv,14.4301,15.0,-1.0069
microtrip_503.csv,21.864799999999992,0.0,0.06670000000000002
microtrip_504.csv,28.2733,0.0,-0.7204
microtrip_505.csv,16.5011,25.0,-0.09300000000000003
microtrip_506.csv,17.185200000000002,5.0,0.27069999999999994
microtrip_507.csv,12.2328,20.0,-1.3547999999999996
microtrip_508.csv,5.811099999999999,59.0,0.029799999999999997
microtrip_509.csv,12.578400000000002,0.0,-0.04
microtrip_51.csv,26.247400000000003,0.0,0.019499999999999993
microtrip_510.csv,8.7252,0.0,-0.1722
microtrip_511.csv,5.578499999999999,0.0,-0.07130000000000003
microtrip_512.csv,3.3550999999999993,0.0,-0.0862
microtrip_513.csv,4.685199999999999,0.0,0.11329999999999998
microtrip_514.csv,6.0317,0.0,-0.06540000000000001
microtrip_515.csv,2.9202999999999997,0.0,-0.05100000000000005
microtrip_516.csv,2.4900999999999995,0.0,0.04709999999999999
microtrip_517.csv,2.908299999999999,3.0,-0.05940000000000003
microtrip_518.csv,2.3912,22.0,-0.014499999999999885
microtrip_519.csv,0.8909999999999999,61.0,-0.01699999999999998
microtrip_52.csv,27.672099999999997,0.0,0.049399999999999986
microtrip_520.csv,2.6892,10.0,0.07420000000000002
microtrip_521.csv,1.6729000000000003,43.0,-0.07350000000000001
microtrip_522.csv,0.01,99.0,-0.0005999999999999894
microtrip_523.csv,0.0373,97.0,0.024600000000000014
microtrip_524.csv,3.119300000000001,6.0,0.0695
microtrip_525.csv,4.7429,5.0,-0.005100000000000049
microtrip_526.csv,12.102400000000003,0.0,0.8230000000000003
microtrip_527.csv,12.601600000000001,0.0,0.1583
microtrip_528.csv,16.9422,0.0,0.09680000000000004
microtrip_529.csv,29.672800000000002,0.0,0.8887999999999999
microtrip_53.csv,29.871199999999998,0.0,0.0781
microtrip_530.csv,23.0097,0.0,-0.1347
microtrip_531.csv,22.8411,0.0,0.27079999999999993
microtrip_532.csv,24.191800000000004,0.0,0.09389999999999993
microtrip_533.csv,25.411199999999997,0.0,0.02960000000000002
microtrip_534.csv,25.45,0.0,-0.00840000000000001
microtrip_535.csv,23.393199999999997,0.0,-0.08569999999999994
microtrip_536.csv,20.901,0.0,-0.1421
microtrip_537.csv,16.3953,0.0,-0.10900000000000003
microtrip_538.csv,11.444599999999998,0.0,-0.10559999999999997
microtrip_539.csv,7.5443,0.0,-0.03950000000000001
microtrip_54.csv,31.617800000000003,0.0,0.0067999999999999935
microtrip_540.csv,8.0178,0.0,0.029900000000000003
microtrip_541.csv,9.4698,0.0,0.03150000000000001
microtrip_542.csv,11.253599999999999,0.0,0.04719999999999997
microtrip_543.csv,12.264999999999997,0.0,0.015400000000000014
