microtrip,avg speed,idle time %
microtrip_234.csv,25.1759649122807,0.0
microtrip_235.csv,27.55826771653543,0.0
microtrip_236.csv,29.71757575757576,0.0
microtrip_237.csv,31.085340314136133,0.0
microtrip_238.csv,31.564682080924857,0.0
microtrip_239.csv,31.366842105263157,0.0
microtrip_24.csv,0.0,100.0
microtrip_240.csv,29.89934426229508,0.0
microtrip_241.csv,30.55444444444444,0.0
microtrip_242.csv,30.08280303030303,0.0
microtrip_243.csv,29.620588235294115,0.0
microtrip_244.csv,29.078471337579614,0.0
microtrip_245.csv,28.563432835820894,0.0
microtrip_246.csv,28.264999999999997,0.0
microtrip_247.csv,28.3245390070922,0.0
microtrip_248.csv,28.628782051282048,0.0
microtrip_249.csv,29.288060606060604,0.0
microtrip_25.csv,0.0,100.0
microtrip_250.csv,30.16085714285714,0.0
microtrip_251.csv,31.186355140186915,0.0
microtrip_252.csv,32.299554140127384,0.0
microtrip_253.csv,33.543124999999996,0.0
microtrip_254.csv,34.14374331550802,0.0
microtrip_255.csv,34.58005025125628,0.0
microtrip_256.csv,35.184941860465116,0.0
microtrip_257.csv,35.75790476190476,0.0
microtrip_258.csv,36.35416107382551,0.0
microtrip_259.csv,36.1310989010989,0.0
microtrip_26.csv,0.0,100.0
microtrip_260.csv,34.382230769230766,0.0
microtrip_261.csv,30.514122807017547,0.0
microtrip_262.csv,30.21932038834952,0.0
microtrip_263.csv,31.31021505376344,0.0
microtrip_264.csv,32.299218749999994,0.0
microtrip_265.csv,33.323457943925234,0.0
microtrip_266.csv,34.475530303030304,0.0
microtrip_267.csv,35.93212121212122,0.0
microtrip_268.csv,35.757034883720934,0.0
microtrip_269.csv,36.02888888888889,0.0
microtrip_27.csv,0.0,100.0
microtrip_270.csv,36.56788990825688,0.0
microtrip_271.csv,36.764090909090896,0.0
microtrip_272.csv,37.28000000000001,0.0
microtrip_273.csv,37.15341708542714,0.0
microtrip_274.csv,36.87948529411765,0.0
microtrip_275.csv,36.106242038216564,0.0
microtrip_276.csv,35.28164556962025,0.0
microtrip_277.csv,34.20554054054054,0.0
microtrip_278.csv,33.7325,0.0
microtrip_279.csv,32.77295081967214,0.0
microtrip_28.csv,2.0945408163265307,35.204081632653065
microtrip_280.csv,32.512617449664425,0.0
microtrip_281.csv,32.323465346534654,0.0
microtrip_282.csv,32.99688311688311,0.0
microtrip_283.csv,34.01094339622642,0.0
microtrip_284.csv,34.1522,0.0
microtrip_285.csv,35.461132075471696,0.0
microtrip_286.csv,36.50205128205128,0.0
microtrip_287.csv,37.44223021582734,0.0
microtrip_288.csv,37.767398373983745,0.0
microtrip_289.csv,38.43967741935485,0.0
microtrip_29.csv,5.83929411764706,0.0
microtrip_290.csv,39.89953333333334,0.0
microtrip_291.csv,40.257482517482515,0.0
microtrip_292.csv,39.46632075471698,0.0
microtrip_293.csv,38.38614457831325,0.0
microtrip_294.csv,39.02000000000001,0.0
microtrip_295.csv,35.92438202247191,0.0
microtrip_296.csv,32.9255,0.0
microtrip_297.csv,6.21156862745098,83.33333333333334
microtrip_298.csv,0.0,100.0
microtrip_299.csv,0.0,100.0
microtrip_3.csv,0.0,100.0
microtrip_30.csv,4.237058823529411,0.0
microtrip_300.csv,0.0,100.0
microtrip_301.csv,0.0,100.0
microtrip_302.csv,34.31354285714285,4.571428571428571
microtrip_303.csv,35.7978947368421,0.0
microtrip_304.csv,35.135939086294414,0.0
microtrip_305.csv,35.979142857142854,0.0
microtrip_306.csv,35.778804347826096,0.0
microtrip_307.csv,35.71314814814815,0.0
microtrip_308.csv,34.36674603174604,0.0
microtrip_309.csv,33.87307692307692,0.0
microtrip_31.csv,4.020896551724138,0.0
microtrip_310.csv,33.92032051282051,0.0
microtrip_311.csv,31.177621621621626,0.0
microtrip_312.csv,27.602229729729732,0.0
microtrip_313.csv,26.813014705882352,1.4705882352941175
microtrip_314.csv,19.163508771929827,7.017543859649122
microtrip_315.csv,20.968125,0.0
microtrip_316.csv,18.581969696969693,0.0
microtrip_317.csv,15.76325842696629,0.0
microtrip_318.csv,18.083350253807108,0.0
microtrip_319.csv,19.92645161290323,0.0
microtrip_32.csv,10.806588235294116,0.0
microtrip_320.csv,21.483535353535355,0.0
microtrip_321.csv,24.484679487179488,0.0
microtrip_322.csv,29.82514124293785,0.0
microtrip_323.csv,33.43446043165467,0.0
microtrip_324.csv,35.89509316770186,0.0
microtrip_325.csv,38.13745098039216,0.0
microtrip_326.csv,39.76137142857143,0.0
microtrip_327.csv,34.149539473684214,0.0
microtrip_328.csv,43.15746268656717,0.0
microtrip_329.csv,40.32066666666666,0.0
microtrip_33.csv,14.458305084745762,0.0
microtrip_330.csv,38.74155,0.0
microtrip_331.csv,39.115468750000005,0.0
microtrip_332.csv,38.86676470588235,0.0
microtrip_333.csv,37.839266055045876,0.0
microtrip_334.csv,32.428244680851066,0.0
microtrip_335.csv,31.003544303797465,0.0
microtrip_336.csv,31.829025974025974,0.0
microtrip_337.csv,32.874263565891475,0.0
microtrip_338.csv,32.8425,0.0
microtrip_339.csv,33.73713541666667,0.0
microtrip_34.csv,16.968333333333334,0.0
microtrip_340.csv,33.51022727272727,0.0
microtrip_341.csv,33.90229629629629,0.0
microtrip_342.csv,33.553875000000005,0.0
microtrip_343.csv,33.95705263157895,0.0
microtrip_344.csv,34.50762295081967,0.0
microtrip_345.csv,35.17957746478874,0.0
microtrip_346.csv,35.38603174603175,0.0
microtrip_347.csv,35.58624,0.0
microtrip_348.csv,34.824179104477615,0.0
microtrip_349.csv,34.66594202898551,0.0
microtrip_35.csv,20.86163265306123,0.0
microtrip_350.csv,33.98271028037383,0.0
microtrip_351.csv,32.85060240963856,0.0
microtrip_352.csv,30.553018867924532,0.0
microtrip_353.csv,29.146573033707867,0.0
microtrip_354.csv,28.528947368421044,0.0
microtrip_355.csv,30.16207650273224,0.0
microtrip_356.csv,27.046944444444446,0.0
microtrip_357.csv,25.856012658227844,0.0
microtrip_358.csv,25.878085106382983,0.0
microtrip_359.csv,23.801222222222222,0.0
microtrip_36.csv,21.04357142857143,0.0
microtrip_360.csv,25.484411764705882,0.0
microtrip_361.csv,26.778461538461535,0.0
microtrip_362.csv,23.709513513513514,0.0
microtrip_363.csv,17.734673913043476,0.0
microtrip_364.csv,12.013681318681318,0.0
microtrip_365.csv,9.817294117647059,0.0
microtrip_366.csv,4.287999999999999,0.0
microtrip_367.csv,4.175989304812835,0.0
microtrip_368.csv,3.622773722627737,0.0
microtrip_369.csv,1.7504568527918782,25.380710659898476
microtrip_37.csv,24.459176470588233,0.0
microtrip_370.csv,1.7387943262411345,27.659574468085108
microtrip_371.csv,3.0418032786885236,24.59016393442623
microtrip_372.csv,4.62595588235294,2.941176470588235
microtrip_373.csv,4.908383838383838,0.0
microtrip_374.csv,8.577960526315788,0.0
microtrip_375.csv,3.4617714285714283,62.857142857142854
microtrip_376.csv,0.0,100.0
microtrip_377.csv,0.0,100.0
microtrip_378.csv,0.0,100.0
microtrip_379.csv,0.0,100.0
microtrip_38.csv,24.217298850574714,0.0
microtrip_380.csv,0.0,100.0
microtrip_381.csv,0.0,100.0
microtrip_382.csv,0.0,100.0
microtrip_383.csv,0.0,100.0
microtrip_384.csv,0.0,100.0
microtrip_385.csv,0.0,100.0
microtrip_386.csv,0.0,100.0
microtrip_387.csv,0.0,100.0
microtrip_388.csv,0.0,100.0
microtrip_389.csv,0.0,100.0
microtrip_39.csv,23.669761904761906,0.0
microtrip_390.csv,0.0,100.0
microtrip_391.csv,0.0,100.0
microtrip_392.csv,1.8809677419354836,55.91397849462365
microtrip_393.csv,4.139107142857143,21.428571428571427
microtrip_394.csv,9.560877192982455,12.280701754385964
microtrip_395.csv,3.994338235294118,68.38235294117648
microtrip_396.csv,5.069931506849315,67.8082191780822
microtrip_397.csv,15.276626506024098,0.0
microtrip_398.csv,15.932849740932642,8.808290155440414
microtrip_399.csv,22.86715789473684,10.526315789473683
microtrip_4.csv,0.0,100.0
microtrip_40.csv,25.45546875,0.0
microtrip_400.csv,18.47703947368421,6.578947368421052
microtrip_401.csv,14.1714,16.0
microtrip_402.csv,7.533823529411764,46.32352941176471
microtrip_403.csv,10.643953488372093,0.0
microtrip_404.csv,5.489246575342467,0.0
microtrip_405.csv,3.840331125827814,0.0
microtrip_406.csv,5.299277108433735,0.0
microtrip_407.csv,2.1976335877862594,0.0
microtrip_408.csv,2.7790055248618786,8.83977900552486
microtrip_409.csv,1.5015079365079365,45.23809523809524
microtrip_41.csv,26.89640776699029,0.0
microtrip_410.csv,2.558150684931507,16.43835616438356
microtrip_411.csv,0.6958695652173913,71.73913043478261
microtrip_412.csv,0.012345679012345678,98.76543209876543
microtrip_413.csv,1.5886842105263157,51.578947368421055
microtrip_414.csv,8.07774011299435,2.824858757062147
microtrip_415.csv,11.58371681415929,0.0
microtrip_416.csv,17.54281437125748,0.0
microtrip_417.csv,29.064214285714286,0.0
microtrip_418.csv,22.91033333333333,0.0
microtrip_419.csv,24.06401515151515,0.0
microtrip_42.csv,26.38133333333333,0.0
microtrip_420.csv,25.236964285714286,0.0
microtrip_421.csv,25.137200000000004,0.0
microtrip_422.csv,21.599777777777774,0.0
microtrip_423.csv,17.502615384615385,0.0
microtrip_424.csv,9.952989130434782,0.0
microtrip_425.csv,8.207324840764333,0.0
microtrip_426.csv,10.02264705882353,0.0
microtrip_427.csv,11.441864406779661,0.0
microtrip_428.csv,12.443507462686567,0.0
microtrip_429.csv,12.124395604395605,0.0
microtrip_43.csv,27.796030534351143,0.0
microtrip_430.csv,13.495955056179776,0.0
microtrip_431.csv,14.621428571428572,0.0
microtrip_432.csv,15.569274193548388,0.0
microtrip_433.csv,18.0477027027027,0.0
microtrip_434.csv,19.976666666666667,0.0
microtrip_435.csv,23.234899999999996,0.0
microtrip_436.csv,25.97524590163934,0.0
microtrip_437.csv,27.778053097345133,0.0
microtrip_438.csv,29.368834951456307,0.0
microtrip_439.csv,31.470312499999995,0.0
microtrip_44.csv,29.796071428571427,0.0
microtrip_440.csv,32.5667320261438,0.0
microtrip_441.csv,30.795602836879436,0.0
microtrip_442.csv,31.08353658536586,0.0
microtrip_443.csv,30.671309523809523,0.0
microtrip_444.csv,31.466870229007633,0.0
microtrip_445.csv,29.36664739884393,0.0
microtrip_446.csv,24.578534031413614,0.0
microtrip_447.csv,23.4604375,0.0
microtrip_448.csv,23.160416666666666,0.0
microtrip_449.csv,24.479106145251396,0.0
microtrip_45.csv,31.232602739726023,0.0
microtrip_450.csv,26.328666666666663,0.0
microtrip_451.csv,27.19788235294117,0.0
microtrip_452.csv,26.233333333333334,0.0
microtrip_453.csv,25.197615894039735,0.0
microtrip_454.csv,24.896927374301676,0.0
microtrip_455.csv,24.694184782608694,0.0
microtrip_456.csv,24.460309278350515,0.0
microtrip_457.csv,20.02354285714286,0.0
microtrip_458.csv,18.787887323943664,0.0
microtrip_459.csv,20.825,0.0
microtrip_46.csv,31.56294964028777,0.0
microtrip_460.csv,22.50307692307692,0.0
microtrip_461.csv,25.013305785123965,0.0
microtrip_462.csv,27.583671875,0.0
microtrip_463.csv,28.27887323943662,0.0
microtrip_464.csv,27.77866141732283,0.0
microtrip_465.csv,26.6275,0.0
microtrip_466.csv,25.75162011173184,0.0
microtrip_467.csv,23.611067961165045,0.0
microtrip_468.csv,20.351372549019604,0.0
microtrip_469.csv,18.737529411764708,0.0
microtrip_47.csv,28.629876543209875,0.0
microtrip_470.csv,22.43711538461538,0.0
microtrip_471.csv,22.28131147540984,0.0
microtrip_472.csv,19.44243654822335,0.0
microtrip_473.csv,19.011092436974796,0.0
microtrip_474.csv,20.29772277227723,0.0
microtrip_475.csv,23.122710843373493,0.0
microtrip_476.csv,26.872288135593223,0.0
microtrip_477.csv,29.219036144578318,0.0
microtrip_478.csv,30.611986754966882,0.0
microtrip_479.csv,31.579807692307693,0.0
microtrip_48.csv,26.12748743718593,0.0
microtrip_480.csv,31.178581081081084,0.0
microtrip_481.csv,29.402736842105266,0.0
microtrip_482.csv,29.821666666666662,0.0
microtrip_483.csv,29.72086419753086,0.0
microtrip_484.csv,31.04410256410256,0.0
microtrip_485.csv,29.736875,0.0
microtrip_486.csv,31.38038461538462,0.0
microtrip_487.csv,31.1653125,0.0
microtrip_488.csv,26.815586206896555,15.862068965517242
microtrip_489.csv,31.214812499999994,0.0
microtrip_49.csv,20.016999999999996,0.0
microtrip_490.csv,31.18730769230769,0.0
microtrip_491.csv,31.48680555555556,0.0
microtrip_492.csv,31.519528795811517,0.0
microtrip_493.csv,32.07031088082901,0.0
microtrip_494.csv,32.17973509933775,0.0
microtrip_495.csv,31.702715231788076,0.0
microtrip_496.csv,31.659278350515468,0.0
microtrip_497.csv,31.425309278350518,0.0
microtrip_498.csv,31.400823529411767,0.0
microtrip_499.csv,31.29479452054794,0.0
microtrip_5.csv,0.0,100.0
microtrip_50.csv,16.035882352941172,0.0
microtrip_500.csv,27.104938271604937,10.493827160493826
microtrip_501.csv,14.040921052631578,55.26315789473685
microtrip_502.csv,0.0,100.0
microtrip_503.csv,0.0,100.0
microtrip_504.csv,0.0,100.0
microtrip_505.csv,0.0,100.0
microtrip_506.csv,0.0,100.0
microtrip_507.csv,18.937605633802818,35.2112676056338
microtrip_508.csv,29.042068965517238,0.0
microtrip_509.csv,28.912571428571425,0.0
microtrip_51.csv,10.970898876404494,0.0
microtrip_510.csv,28.858217821782173,0.0
microtrip_511.csv,28.60236559139785,0.0
microtrip_512.csv,28.8459375,0.0
microtrip_513.csv,28.466037735849056,0.0
microtrip_514.csv,28.463876404494382,0.0
microtrip_515.csv,28.48806818181818,0.0
microtrip_516.csv,28.44549618320611,0.0
microtrip_517.csv,28.145272727272726,0.0
microtrip_518.csv,28.044733333333326,0.0
microtrip_519.csv,27.952460732984292,0.0
microtrip_52.csv,8.240551181102362,0.0
microtrip_520.csv,28.040347826086954,0.0
microtrip_521.csv,29.03845360824742,0.0
microtrip_522.csv,30.792085561497327,0.0
microtrip_523.csv,32.339999999999996,0.0
microtrip_524.csv,33.71351851851852,0.0
microtrip_525.csv,35.10302325581395,0.0
microtrip_526.csv,35.90338709677419,0.0
microtrip_527.csv,36.09884955752213,0.0
microtrip_528.csv,35.63696969696969,0.0
microtrip_529.csv,34.81837037037038,0.0
microtrip_53.csv,9.20679487179487,0.0
microtrip_530.csv,34.00510791366907,0.0
microtrip_531.csv,33.169554140127396,0.0
microtrip_532.csv,32.85603658536585,0.0
microtrip_533.csv,32.962875000000004,0.0
microtrip_534.csv,33.03492385786802,0.0
microtrip_535.csv,32.87376344086021,0.0
microtrip_536.csv,32.82942196531792,0.0
microtrip_537.csv,32.803000000000004,0.0
microtrip_538.csv,32.82611111111111,0.0
microtrip_539.csv,32.65165048543689,0.0
microtrip_54.csv,10.049888268156424,0.0
microtrip_540.csv,32.45293785310734,0.0
microtrip_541.csv,32.508322981366454,0.0
microtrip_542.csv,32.753380281690134,0.0
microtrip_543.csv,32.908571428571435,0.0
microtrip_544.csv,33.09016853932584,0.0
microtrip_545.csv,33.72512953367875,0.0
microtrip_546.csv,34.53885714285715,0.0
microtrip_547.csv,35.1163076923077,0.0
microtrip_548.csv,35.127256637168145,0.0
microtrip_549.csv,34.415176470588236,0.0
microtrip_55.csv,14.881499999999999,0.0
microtrip_550.csv,34.01945454545455,0.0
microtrip_551.csv,32.12050314465408,0.0
microtrip_552.csv,31.72382352941176,0.0
microtrip_553.csv,32.42267515923567,0.0
microtrip_554.csv,33.11032258064516,0.0
microtrip_555.csv,34.34163636363636,0.0
microtrip_556.csv,33.38463636363636,0.0
microtrip_557.csv,32.7015,0.0
microtrip_558.csv,29.34928104575164,0.0
microtrip_559.csv,27.003863636363636,0.0
microtrip_56.csv,12.514189944134078,0.0
microtrip_560.csv,22.047837837837836,0.0
microtrip_561.csv,16.393440000000002,0.0
microtrip_562.csv,10.019007633587787,0.0
microtrip_563.csv,12.134957983193274,0.0
microtrip_564.csv,15.305797101449274,0.0
microtrip_565.csv,18.117894736842107,0.0
microtrip_566.csv,22.447310344827585,0.0
microtrip_567.csv,26.76161290322581,0.0
microtrip_568.csv,29.332147239263804,0.0
microtrip_569.csv,31.986641221374047,0.0
microtrip_57.csv,7.433018867924529,0.0
microtrip_570.csv,32.7483552631579,0.0
microtrip_571.csv,35.31949999999999,0.0
microtrip_572.csv,35.89,0.0
microtrip_573.csv,34.99851648351648,0.0
microtrip_574.csv,32.30994475138121,0.0
microtrip_575.csv,33.0696875,0.0
microtrip_576.csv,32.61895604395604,0.0
microtrip_577.csv,32.35321428571429,0.0
microtrip_578.csv,31.56732142857143,0.0
microtrip_579.csv,31.82038461538461,0.0
microtrip_58.csv,4.6445,0.0
microtrip_580.csv,32.6289898989899,0.0
microtrip_581.csv,33.3207619047619,0.0
microtrip_582.csv,34.32017857142857,0.0
microtrip_583.csv,35.16704000000001,0.0
microtrip_584.csv,36.28587570621469,0.0
microtrip_585.csv,37.03694736842106,0.0
microtrip_586.csv,37.78644444444444,0.0
microtrip_587.csv,38.520625,0.0
microtrip_588.csv,38.81682352941176,0.0
microtrip_589.csv,38.510588235294115,0.0
microtrip_59.csv,0.9116326530612244,55.78231292517006
microtrip_590.csv,38.67262626262626,0.0
microtrip_591.csv,37.28104347826088,0.0
microtrip_592.csv,35.772666666666666,0.0
microtrip_593.csv,36.04224,0.0
microtrip_594.csv,36.6759756097561,0.0
microtrip_595.csv,37.456762589928054,0.0
microtrip_596.csv,37.75101694915254,0.0
microtrip_597.csv,37.51961165048543,0.0
microtrip_598.csv,36.29274074074074,0.0
microtrip_599.csv,35.85896296296297,0.0
microtrip_6.csv,0.0,100.0
microtrip_60.csv,0.0,100.0
microtrip_600.csv,34.79893333333334,0.0
microtrip_601.csv,32.72780821917809,0.0
microtrip_602.csv,31.083376623376623,0.0
microtrip_603.csv,32.18167567567568,0.0
microtrip_604.csv,33.761489361702125,0.0
microtrip_605.csv,34.66075471698113,0.0
microtrip_606.csv,36.001606217616576,0.0
microtrip_607.csv,37.32741176470588,0.0
microtrip_608.csv,37.73485207100592,0.0
microtrip_609.csv,36.574923857868015,0.0
microtrip_61.csv,0.0,100.0
microtrip_610.csv,37.05390243902439,0.0
microtrip_611.csv,35.31428571428571,0.0
microtrip_612.csv,33.00322033898305,0.0
microtrip_613.csv,32.25790697674419,0.0
microtrip_614.csv,32.182159999999996,0.0
microtrip_615.csv,32.90120689655173,0.0
microtrip_616.csv,32.58938650306748,0.0
microtrip_617.csv,30.476666666666667,0.0
microtrip_618.csv,28.685238095238095,0.0
microtrip_619.csv,30.14743243243243,0.0
microtrip_62.csv,0.0,100.0
microtrip_620.csv,31.509253731343282,0.0
microtrip_621.csv,31.68601156069365,0.0
microtrip_622.csv,33.197116564417186,0.0
microtrip_623.csv,33.526818181818186,0.0
microtrip_624.csv,33.091568627450975,0.0
microtrip_625.csv,33.73879310344828,0.0
microtrip_626.csv,34.635,0.0
microtrip_627.csv,34.18148148148148,0.0
microtrip_628.csv,34.86540697674418,0.0
microtrip_629.csv,34.07,0.0
microtrip_63.csv,0.0,100.0
microtrip_630.csv,31.310833333333335,0.0
microtrip_631.csv,25.890844155844157,14.285714285714285
microtrip_64.csv,0.0,100.0
microtrip_65.csv,0.0,100.0
microtrip_66.csv,0.0,100.0
microtrip_67.csv,0.0,100.0
microtrip_68.csv,0.0,100.0
microtrip_69.csv,0.0,100.0
microtrip_7.csv,0.0,100.0
microtrip_70.csv,0.019132947976878614,98.26589595375722
microtrip_71.csv,0.0,100.0
microtrip_72.csv,0.0,100.0
microtrip_73.csv,0.0,100.0
microtrip_74.csv,0.0,100.0
microtrip_75.csv,0.0,100.0
microtrip_76.csv,0.0,100.0
microtrip_77.csv,0.0,100.0
microtrip_78.csv,0.0,100.0
microtrip_79.csv,0.0,100.0
microtrip_8.csv,0.0,100.0
microtrip_80.csv,0.0,100.0
microtrip_81.csv,0.0,100.0
microtrip_82.csv,0.0,100.0
microtrip_83.csv,0.0,100.0
microtrip_84.csv,0.0,100.0
microtrip_85.csv,0.0,100.0
microtrip_86.csv,0.0,100.0
microtrip_87.csv,0.0,100.0
microtrip_88.csv,0.0,100.0
microtrip_89.csv,0.0,100.0
microtrip_9.csv,0.0,100.0
microtrip_90.csv,0.0,100.0
microtrip_91.csv,0.0,100.0
microtrip_92.csv,0.0,100.0
microtrip_93.csv,0.0,100.0
microtrip_94.csv,0.0,100.0
microtrip_95.csv,0.0,100.0
microtrip_96.csv,0.0,100.0
microtrip_97.csv,0.0,100.0
microtrip_98.csv,0.0,100.0
microtrip_99.csv,0.0,100.0
microtrip_1.csv,0.0,100.0
microtrip_10.csv,0.0,100.0
microtrip_100.csv,24.12194805194805,20.12987012987013
microtrip_101.csv,0.0,100.0
microtrip_102.csv,0.0,100.0
microtrip_103.csv,0.0,100.0
microtrip_104.csv,0.0,100.0
microtrip_105.csv,7.703350253807106,77.15736040609137
microtrip_106.csv,32.911300000000004,3.0
microtrip_107.csv,33.960246913580235,0.0
microtrip_108.csv,33.85339622641509,0.0
microtrip_109.csv,33.94033149171271,0.0
microtrip_11.csv,0.0,100.0
microtrip_110.csv,33.8192,0.0
microtrip_111.csv,33.82467625899281,0.7194244604316548
microtrip_112.csv,34.07086956521739,0.0
microtrip_113.csv,33.94046875,0.0
microtrip_114.csv,34.012658227848114,0.0
microtrip_115.csv,34.09312169312169,0.0
microtrip_116.csv,34.59793296089385,0.0
microtrip_117.csv,35.84791666666666,0.0
microtrip_118.csv,37.052875816993456,0.0
microtrip_119.csv,38.058125000000004,0.0
microtrip_12.csv,0.0,100.0
microtrip_120.csv,38.632441860465114,0.0
