Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
35.97,108.0,0.24
36.43,108.01,1.31
37.1,108.02,1.91
37.73,108.03,1.78
37.65,108.04,-0.24
37.31,108.05,-0.95
36.85,108.06,-1.3
36.29,108.07,-1.59
35.81,108.08,-1.37
35.74,108.09,-0.19
35.88,108.1,0.41
35.63,108.11,-0.73
35.64,108.12,0.05
35.5,108.13,-0.41
35.78,108.14,0.8
35.99,108.15,0.59
36.29,108.16,0.86
36.42,108.17,0.38
36.18,108.18,-0.7
35.94,108.19,-0.68
36.26,108.2,0.92
36.76,108.21,1.4
36.66,108.22,-0.26
36.58,108.23,-0.25
35.91,108.24,-1.89
35.59,108.25,-0.9
35.67,108.26,0.24
36.03,108.27,1.01
36.02,108.28,-0.02
36.36,108.29,0.96
36.44,108.3,0.22
36.48,108.31,0.11
36.56,108.32,0.25
36.87,108.33,0.86
37.41,108.34,1.53
37.87,108.35,1.32
37.73,108.36,-0.39
37.79,108.37,0.17
37.15,108.38,-1.82
36.44,108.39,-2.03
35.92,108.4,-1.48
35.83,108.41,-0.25
35.81,108.42,-0.04
35.93,108.43,0.33
35.92,108.44,-0.03
35.74,108.45,-0.5
35.81,108.46,0.19
36.67,108.47,2.44
36.85,108.48,0.49
37.13,108.49,0.8
37.04,108.5,-0.25
36.23,108.51,-2.3
35.75,108.52,-1.35
35.7,108.53,-0.14
35.64,108.54,-0.17
35.71,108.55,0.19
36.11,108.56,1.14
36.38,108.57,0.76
36.62,108.58,0.68
36.82,108.59,0.56
37.22,108.6,1.14
37.33,108.61,0.32
37.17,108.62,-0.47
36.91,108.63,-0.73
36.5,108.64,-1.17
36.1,108.65,-1.12
36.07,108.66,-0.09
35.97,108.67,-0.3
35.96,108.68,-0.02
35.47,108.69,-1.38
35.74,108.7,0.75
36.24,108.71,1.42
36.5,108.72,0.74
36.78,108.73,0.8
37.04,108.74,0.73
36.82,108.75,-0.62
36.43,108.76,-1.1
36.33,108.77,-0.29
36.41,108.78,0.23
35.94,108.79,-1.34
36.41,108.8,1.33
36.92,108.81,1.44
37.29,108.82,1.06
36.7,108.83,-1.67
36.3,108.84,-1.14
36.85,108.85,1.56
37.1,108.86,0.71
37.06,108.87,-0.11
36.5,108.88,-1.61
36.22,108.89,-0.79
35.97,108.9,-0.71
36.18,108.91,0.6
36.17,108.92,-0.03
35.81,108.93,-1.01
35.82,108.94,0.03
35.52,108.95,-0.85
35.88,108.96,1.01
36.01,108.97,0.39
35.79,108.98,-0.62
36.02,108.99,0.63
