Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
35.96,152.0,-1.6
35.8,152.01,-0.46
35.87,152.02,0.2
35.83,152.03,-0.11
35.74,152.04,-0.26
35.66,152.05,-0.23
35.63,152.06,-0.08
35.71,152.07,0.24
35.6,152.08,-0.32
35.46,152.09,-0.39
35.57,152.1,0.32
35.55,152.11,-0.06
35.77,152.12,0.62
35.82,152.13,0.14
35.92,152.14,0.28
36.16,152.15,0.67
36.24,152.16,0.24
36.43,152.17,0.53
36.33,152.18,-0.29
36.05,152.19,-0.78
35.86,152.2,-0.54
35.77,152.21,-0.26
35.83,152.22,0.17
35.91,152.23,0.24
35.85,152.24,-0.18
35.81,152.25,-0.11
35.77,152.26,-0.12
35.69,152.27,-0.2
35.81,152.28,0.33
35.67,152.29,-0.39
35.37,152.3,-0.86
35.29,152.31,-0.24
35.39,152.32,0.31
35.55,152.33,0.44
35.85,152.34,0.87
35.85,152.35,-0.03
35.91,152.36,0.2
36.06,152.37,0.4
36.11,152.38,0.16
36.16,152.39,0.14
35.97,152.4,-0.53
36.02,152.41,0.12
35.87,152.42,-0.41
36.0,152.43,0.36
35.78,152.44,-0.63
35.9,152.45,0.35
35.77,152.46,-0.37
35.42,152.47,-1.0
35.56,152.48,0.38
35.7,152.49,0.4
35.48,152.5,-0.61
35.45,152.51,-0.09
35.62,152.52,0.47
35.8,152.53,0.52
35.64,152.54,-0.46
35.46,152.55,-0.5
35.24,152.56,-0.63
35.4,152.57,0.46
35.45,152.58,0.13
35.44,152.59,-0.03
35.45,152.6,0.03
35.46,152.61,0.02
35.43,152.62,-0.07
35.69,152.63,0.74
35.58,152.64,-0.31
35.81,152.65,0.66
36.22,152.66,1.16
36.27,152.67,0.12
36.17,152.68,-0.27
36.0,152.69,-0.48
35.94,152.7,-0.18
35.82,152.71,-0.35
35.61,152.72,-0.58
35.53,152.73,-0.22
35.46,152.74,-0.21
35.42,152.75,-0.1
35.32,152.76,-0.28
35.0,152.77,-0.91
34.88,152.78,-0.34
34.81,152.79,-0.21
34.98,152.8,0.5
35.1,152.81,0.32
35.38,152.82,0.8
35.37,152.83,-0.01
35.49,152.84,0.33
35.61,152.85,0.33
35.44,152.86,-0.48
35.48,152.87,0.11
35.28,152.88,-0.55
35.21,152.89,-0.22
35.1,152.9,-0.29
35.17,152.91,0.19
35.2,152.92,0.08
35.41,152.93,0.59
35.67,152.94,0.74
36.07,152.95,1.14
36.04,152.96,-0.08
35.88,152.97,-0.47
35.71,152.98,-0.48
35.65,152.99,-0.17
