Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
33.9,159.9,-0.01
33.89,159.91,-0.03
33.79,159.92,-0.27
33.72,159.93,-0.18
33.83,159.94,0.31
33.88,159.95,0.14
33.89,159.96,0.03
33.84,159.97,-0.14
33.84,159.98,0.01
33.84,159.99,-0.01
33.9,160.0,0.17
33.89,160.01,-0.02
34.12,160.02,0.64
34.12,160.03,0.0
34.12,160.04,0.0
34.3,160.05,0.51
34.4,160.06,0.28
34.39,160.07,-0.04
34.35,160.08,-0.12
34.5,160.09,0.44
34.53,160.1,0.07
34.59,160.11,0.18
34.43,160.12,-0.46
34.3,160.13,-0.36
34.08,160.14,-0.63
33.94,160.15,-0.38
33.92,160.16,-0.07
34.06,160.17,0.41
34.1,160.18,0.1
34.15,160.19,0.14
34.3,160.2,0.43
34.26,160.21,-0.11
34.07,160.22,-0.53
33.91,160.23,-0.46
33.65,160.24,-0.74
33.54,160.25,-0.31
33.51,160.26,-0.08
33.43,160.27,-0.22
33.51,160.28,0.2
33.64,160.29,0.38
33.81,160.3,0.49
34.04,160.31,0.64
34.23,160.32,0.54
34.31,160.33,0.23
34.46,160.34,0.42
34.52,160.35,0.18
34.47,160.36,-0.15
34.18,160.37,-0.83
34.0,160.38,-0.51
33.99,160.39,-0.03
34.13,160.4,0.41
34.13,160.41,-0.01
34.2,160.42,0.21
34.47,160.43,0.74
34.46,160.44,-0.03
34.27,160.45,-0.53
34.15,160.46,-0.35
34.25,160.47,0.28
34.31,160.48,0.18
34.38,160.49,0.19
34.28,160.5,-0.28
34.26,160.51,-0.05
34.14,160.52,-0.35
34.26,160.53,0.35
34.0,160.54,-0.76
33.97,160.55,-0.07
34.04,160.56,0.19
33.98,160.57,-0.16
33.82,160.58,-0.45
33.77,160.59,-0.15
33.56,160.6,-0.59
33.55,160.61,-0.04
33.64,160.62,0.26
33.6,160.63,-0.11
33.66,160.64,0.16
33.91,160.65,0.7
33.96,160.66,0.14
34.2,160.67,0.7
34.37,160.68,0.48
34.43,160.69,0.16
34.32,160.7,-0.32
34.22,160.71,-0.27
