Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
31.76,173.0,-0.86
31.84,173.01,0.24
31.76,173.02,-0.24
31.76,173.03,0.01
31.49,173.04,-0.76
31.64,173.05,0.41
31.53,173.06,-0.3
31.41,173.07,-0.36
31.56,173.08,0.44
31.79,173.09,0.65
31.72,173.1,-0.21
31.99,173.11,0.78
31.9,173.12,-0.27
31.82,173.13,-0.23
31.78,173.14,-0.11
32.07,173.15,0.82
32.02,173.16,-0.14
32.05,173.17,0.09
32.01,173.18,-0.12
31.89,173.19,-0.33
31.78,173.2,-0.3
31.7,173.21,-0.24
31.6,173.22,-0.28
31.52,173.23,-0.24
31.63,173.24,0.33
31.81,173.25,0.5
31.9,173.26,0.24
32.05,173.27,0.45
32.23,173.28,0.49
32.26,173.29,0.1
32.13,173.3,-0.37
32.22,173.31,0.26
32.41,173.32,0.53
32.3,173.33,-0.3
32.34,173.34,0.1
32.41,173.35,0.19
32.24,173.36,-0.48
32.05,173.37,-0.54
31.81,173.38,-0.67
31.7,173.39,-0.31
31.89,173.4,0.53
32.11,173.41,0.61
32.29,173.42,0.51
32.17,173.43,-0.31
32.29,173.44,0.34
32.61,173.45,0.9
32.49,173.46,-0.33
32.69,173.47,0.56
32.54,173.48,-0.42
32.25,173.49,-0.83
31.97,173.5,-0.8
32.15,173.51,0.51
31.94,173.52,-0.58
31.86,173.53,-0.23
31.9,173.54,0.09
31.71,173.55,-0.51
31.82,173.56,0.31
32.15,173.57,0.93
32.35,173.58,0.56
32.31,173.59,-0.1
32.0,173.6,-0.88
32.06,173.61,0.18
32.12,173.62,0.16
31.8,173.63,-0.9
31.96,173.64,0.45
32.05,173.65,0.25
31.94,173.66,-0.3
31.88,173.67,-0.19
31.89,173.68,0.04
31.91,173.69,0.05
31.79,173.7,-0.34
31.72,173.71,-0.19
31.8,173.72,0.22
32.1,173.73,0.86
32.23,173.74,0.36
32.21,173.75,-0.05
32.24,173.76,0.08
32.13,173.77,-0.32
31.85,173.78,-0.8
31.94,173.79,0.26
32.33,173.8,1.1
32.18,173.81,-0.42
31.85,173.82,-0.94
31.74,173.83,-0.32
31.81,173.84,0.2
31.68,173.85,-0.36
31.62,173.86,-0.16
31.72,173.87,0.29
31.76,173.88,0.1
31.84,173.89,0.22
31.69,173.9,-0.4
31.74,173.91,0.12
31.85,173.92,0.3
31.63,173.93,-0.61
31.53,173.94,-0.28
31.87,173.95,0.97
32.09,173.96,0.62
31.74,173.97,-0.99
31.72,173.98,-0.08
31.81,173.99,0.27
