Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
34.73,155.0,-0.44
34.64,155.01,-0.27
34.59,155.02,-0.14
34.46,155.03,-0.37
34.7,155.04,0.69
34.74,155.05,0.11
34.77,155.06,0.1
34.86,155.07,0.24
34.89,155.08,0.08
34.81,155.09,-0.22
34.72,155.1,-0.25
34.63,155.11,-0.26
34.62,155.12,-0.03
34.59,155.13,-0.08
34.47,155.14,-0.35
34.28,155.15,-0.54
34.36,155.16,0.22
34.49,155.17,0.39
34.58,155.18,0.25
34.78,155.19,0.56
35.11,155.2,0.94
35.17,155.21,0.16
35.24,155.22,0.21
35.29,155.23,0.15
35.09,155.24,-0.58
34.92,155.25,-0.48
34.95,155.26,0.1
34.84,155.27,-0.33
34.73,155.28,-0.29
34.78,155.29,0.12
34.71,155.3,-0.2
34.77,155.31,0.17
34.67,155.32,-0.27
34.62,155.33,-0.15
34.6,155.34,-0.06
34.71,155.35,0.31
34.6,155.36,-0.31
34.72,155.37,0.35
34.62,155.38,-0.29
34.55,155.39,-0.19
34.33,155.4,-0.63
34.13,155.41,-0.56
34.02,155.42,-0.33
34.01,155.43,-0.03
34.14,155.44,0.38
34.19,155.45,0.12
34.28,155.46,0.25
34.04,155.47,-0.68
34.08,155.48,0.12
34.01,155.49,-0.2
34.21,155.5,0.56
34.39,155.51,0.53
34.47,155.52,0.22
34.77,155.53,0.85
34.82,155.54,0.14
34.91,155.55,0.27
34.76,155.56,-0.42
34.77,155.57,0.01
34.8,155.58,0.07
34.82,155.59,0.06
34.71,155.6,-0.31
34.46,155.61,-0.7
34.37,155.62,-0.26
34.5,155.63,0.37
34.48,155.64,-0.06
34.47,155.65,-0.03
34.67,155.66,0.56
34.87,155.67,0.59
34.8,155.68,-0.2
34.75,155.69,-0.16
34.8,155.7,0.17
34.69,155.71,-0.33
34.52,155.72,-0.46
34.61,155.73,0.24
34.59,155.74,-0.05
34.69,155.75,0.3
34.57,155.76,-0.34
34.37,155.77,-0.58
34.27,155.78,-0.28
34.39,155.79,0.33
34.42,155.8,0.1
34.46,155.81,0.1
34.37,155.82,-0.25
34.3,155.83,-0.2
34.22,155.84,-0.22
34.25,155.85,0.08
34.34,155.86,0.25
34.38,155.87,0.1
34.63,155.88,0.71
34.62,155.89,-0.02
34.66,155.9,0.09
34.51,155.91,-0.42
34.37,155.92,-0.38
34.12,155.93,-0.7
34.11,155.94,-0.03
34.0,155.95,-0.33
34.05,155.96,0.16
33.93,155.97,-0.34
34.27,155.98,0.96
34.17,155.99,-0.29
34.35,156.0,0.5
34.28,156.01,-0.18
34.25,156.02,-0.08
34.17,156.03,-0.24
34.26,156.04,0.25
34.41,156.05,0.44
34.6,156.06,0.53
34.65,156.07,0.14
34.61,156.08,-0.12
34.64,156.09,0.11
34.66,156.1,0.04
34.64,156.11,-0.05
34.63,156.12,-0.03
34.6,156.13,-0.08
34.61,156.14,0.04
34.65,156.15,0.12
34.62,156.16,-0.08
34.4,156.17,-0.63
34.62,156.18,0.61
34.47,156.19,-0.41
34.64,156.2,0.47
34.45,156.21,-0.54
34.35,156.22,-0.29
34.31,156.23,-0.12
34.39,156.24,0.24
34.43,156.25,0.12
34.56,156.26,0.36
34.4,156.27,-0.45
34.21,156.28,-0.54
34.27,156.29,0.18
34.4,156.3,0.37
34.57,156.31,0.49
34.56,156.32,-0.03
34.33,156.33,-0.67
34.31,156.34,-0.06
34.31,156.35,0.01
34.43,156.36,0.33
34.41,156.37,-0.05
34.21,156.38,-0.55
33.96,156.39,-0.72
33.94,156.4,-0.07
34.04,156.41,0.3
33.97,156.42,-0.19
33.86,156.43,-0.34
33.87,156.44,0.05
33.88,156.45,0.03
33.82,156.46,-0.19
34.0,156.47,0.54
34.23,156.48,0.64
34.2,156.49,-0.09
34.25,156.5,0.14
34.38,156.51,0.39
34.51,156.52,0.36
34.53,156.53,0.05
34.43,156.54,-0.26
34.37,156.55,-0.17
34.25,156.56,-0.33
34.22,156.57,-0.1
34.04,156.58,-0.49
34.19,156.59,0.41
34.18,156.6,-0.01
34.33,156.61,0.42
34.15,156.62,-0.52
34.47,156.63,0.9
34.4,156.64,-0.18
34.23,156.65,-0.5
34.17,156.66,-0.16
34.14,156.67,-0.09
34.1,156.68,-0.1
34.49,156.69,1.08
34.59,156.7,0.28
34.34,156.71,-0.68
34.19,156.72,-0.43
34.12,156.73,-0.2
34.0,156.74,-0.33
33.86,156.75,-0.4
33.87,156.76,0.02
33.86,156.77,-0.01
33.97,156.78,0.3
34.16,156.79,0.54
34.32,156.8,0.46
34.39,156.81,0.19
34.27,156.82,-0.34
34.06,156.83,-0.59
34.01,156.84,-0.15
34.06,156.85,0.14
34.25,156.86,0.54
34.22,156.87,-0.08
34.17,156.88,-0.13
33.96,156.89,-0.62
34.06,156.9,0.31
34.16,156.91,0.28
34.28,156.92,0.33
34.29,156.93,0.02
34.29,156.94,0.01
34.08,156.95,-0.61
33.84,156.96,-0.65
33.72,156.97,-0.34
33.7,156.98,-0.07
33.77,156.99,0.21
33.99,157.0,0.61
33.95,157.01,-0.09
34.05,157.02,0.27
34.25,157.03,0.57
34.36,157.04,0.31
34.53,157.05,0.49
34.32,157.06,-0.59
34.29,157.07,-0.11
34.21,157.08,-0.22
34.52,157.09,0.89
34.28,157.1,-0.68
34.08,157.11,-0.56
34.36,157.12,0.8
34.54,157.13,0.51
34.41,157.14,-0.38
34.46,157.15,0.13
34.62,157.16,0.46
34.43,157.17,-0.52
34.34,157.18,-0.26
34.6,157.19,0.74
34.5,157.2,-0.29
34.38,157.21,-0.32
34.26,157.22,-0.35
34.32,157.23,0.18
34.25,157.24,-0.22
33.93,157.25,-0.89
33.98,157.26,0.13
33.81,157.27,-0.49
