Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
27.01,28.0,1.11
27.11,28.01,0.29
27.39,28.02,0.81
27.73,28.03,0.94
27.96,28.04,0.65
27.59,28.05,-1.04
26.4,28.06,-3.36
26.34,28.07,-0.17
26.75,28.08,1.14
26.81,28.09,0.17
26.84,28.1,0.08
26.97,28.11,0.39
27.05,28.12,0.21
26.73,28.13,-0.88
26.53,28.14,-0.59
26.34,28.15,-0.52
26.32,28.16,-0.07
26.33,28.17,0.04
26.75,28.18,1.18
27.04,28.19,0.82
26.88,28.2,-0.44
27.03,28.21,0.41
26.82,28.22,-0.58
26.75,28.23,-0.19
26.65,28.24,-0.3
26.67,28.25,0.07
26.46,28.26,-0.6
26.67,28.27,0.59
26.36,28.28,-0.88
26.64,28.29,0.8
26.53,28.3,-0.31
26.3,28.31,-0.66
26.48,28.32,0.51
26.49,28.33,0.04
26.61,28.34,0.32
26.95,28.35,0.97
26.74,28.36,-0.59
26.71,28.37,-0.1
26.73,28.38,0.05
26.54,28.39,-0.53
26.22,28.4,-0.89
26.22,28.41,-0.01
26.36,28.42,0.41
26.77,28.43,1.15
27.07,28.44,0.85
27.26,28.45,0.53
26.98,28.46,-0.79
26.69,28.47,-0.82
26.75,28.48,0.17
26.77,28.49,0.07
26.95,28.5,0.49
26.98,28.51,0.09
26.7,28.52,-0.78
26.97,28.53,0.75
26.98,28.54,0.03
26.77,28.55,-0.59
27.04,28.56,0.76
27.13,28.57,0.26
27.19,28.58,0.15
27.26,28.59,0.22
27.41,28.6,0.42
27.37,28.61,-0.12
27.26,28.62,-0.31
27.25,28.63,-0.04
27.06,28.64,-0.54
26.86,28.65,-0.56
26.53,28.66,-0.95
26.78,28.67,0.73
27.22,28.68,1.24
27.39,28.69,0.48
27.56,28.7,0.48
27.37,28.71,-0.54
27.24,28.72,-0.36
27.24,28.73,-0.01
27.24,28.74,-0.01
27.12,28.75,-0.31
26.94,28.76,-0.54
26.66,28.77,-0.78
26.59,28.78,-0.2
26.69,28.79,0.28
26.85,28.8,0.46
27.0,28.81,0.41
26.99,28.82,-0.01
27.04,28.83,0.15
27.33,28.84,0.8
27.65,28.85,0.93
27.76,28.86,0.31
27.63,28.87,-0.38
27.51,28.88,-0.35
27.18,28.89,-0.94
26.72,28.9,-1.28
26.81,28.91,0.25
26.96,28.92,0.42
27.07,28.93,0.32
26.88,28.94,-0.54
27.12,28.95,0.67
26.98,28.96,-0.38
27.03,28.97,0.12
26.81,28.98,-0.61
26.88,28.99,0.18
