Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
16.72,386.21,-4.57
16.73,386.22,0.04
16.63,386.23,-0.28
16.22,386.24,-1.17
14.86,386.25,-3.84
14.29,386.26,-1.62
15.47,386.27,3.33
17.39,386.28,5.46
18.41,386.29,2.86
17.83,386.3,-1.63
16.48,386.31,-3.82
15.6,386.32,-2.51
15.45,386.33,-0.42
15.27,386.34,-0.51
15.48,386.35,0.62
16.36,386.36,2.49
16.84,386.37,1.35
17.32,386.38,1.36
16.75,386.39,-1.61
15.85,386.4,-2.54
15.36,386.41,-1.41
15.73,386.42,1.05
17.66,386.43,5.47
19.35,386.44,4.81
17.74,386.45,-4.58
15.45,386.46,-6.49
13.67,386.47,-5.02
11.89,386.48,-5.05
12.23,386.49,0.96
14.5,386.5,6.44
16.74,386.51,6.32
20.27,386.52,10.0
23.37,386.53,8.79
26.38,386.54,8.52
27.63,386.55,3.56
26.72,386.56,-2.59
23.34,386.57,-9.56
21.24,386.58,-5.95
20.07,386.59,-3.32
18.49,386.6,-4.48
17.82,386.61,-1.89
16.88,386.62,-2.65
16.19,386.63,-1.97
15.78,386.64,-1.17
15.14,386.65,-1.8
14.97,386.66,-0.48
14.6,386.67,-1.04
13.53,386.68,-3.04
12.69,386.69,-2.36
12.12,386.7,-1.62
11.1,386.71,-2.89
13.65,386.72,7.21
15.0,386.73,3.83
13.76,386.74,-3.49
14.04,386.75,0.79
15.31,386.76,3.6
15.77,386.77,1.28
15.73,386.78,-0.1
16.24,386.79,1.44
16.3,386.8,0.16
16.75,386.81,1.29
17.96,386.82,3.43
17.32,386.83,-1.81
16.11,386.84,-3.44
15.48,386.85,-1.79
15.58,386.86,0.28
15.49,386.87,-0.25
15.53,386.88,0.12
14.08,386.89,-4.12
11.78,386.9,-6.51
11.34,386.91,-1.24
12.63,386.92,3.65
13.92,386.93,3.66
14.73,386.94,2.29
14.68,386.95,-0.16
15.14,386.96,1.31
15.79,386.97,1.84
15.69,386.98,-0.27
16.23,386.99,1.53
