Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
18.96,168.03,-0.36
18.43,168.04,-1.51
18.04,168.05,-1.12
17.86,168.06,-0.5
18.1,168.07,0.67
18.26,168.08,0.45
18.56,168.09,0.87
18.84,168.1,0.8
18.94,168.11,0.26
18.7,168.12,-0.69
18.64,168.13,-0.15
19.09,168.14,1.27
19.26,168.15,0.47
18.75,168.16,-1.42
18.6,168.17,-0.45
18.38,168.18,-0.61
18.48,168.19,0.28
18.77,168.2,0.83
18.55,168.21,-0.62
17.75,168.22,-2.28
17.45,168.23,-0.86
17.63,168.24,0.52
18.06,168.25,1.22
18.47,168.26,1.16
18.5,168.27,0.1
18.26,168.28,-0.68
18.03,168.29,-0.65
17.98,168.3,-0.15
17.73,168.31,-0.71
17.43,168.32,-0.84
16.95,168.33,-1.37
16.91,168.34,-0.11
16.72,168.35,-0.52
16.53,168.36,-0.55
16.09,168.37,-1.25
16.34,168.38,0.71
16.26,168.39,-0.21
16.42,168.4,0.43
16.73,168.41,0.9
17.03,168.42,0.84
17.65,168.43,1.76
17.83,168.44,0.5
17.91,168.45,0.22
17.94,168.46,0.08
17.67,168.47,-0.74
17.25,168.48,-1.2
17.17,168.49,-0.24
17.23,168.5,0.17
16.85,168.51,-1.07
16.22,168.52,-1.77
15.95,168.53,-0.78
16.02,168.54,0.21
16.27,168.55,0.7
15.9,168.56,-1.05
15.77,168.57,-0.37
15.42,168.58,-0.97
15.73,168.59,0.88
16.09,168.6,1.01
15.98,168.61,-0.31
16.44,168.62,1.31
16.25,168.63,-0.55
16.41,168.64,0.44
16.55,168.65,0.42
16.77,168.66,0.62
16.47,168.67,-0.87
16.17,168.68,-0.83
15.74,168.69,-1.24
15.67,168.7,-0.18
15.44,168.71,-0.67
15.27,168.72,-0.48
15.36,168.73,0.25
15.6,168.74,0.67
15.65,168.75,0.16
16.18,168.76,1.5
16.51,168.77,0.93
16.3,168.78,-0.6
16.1,168.79,-0.57
16.45,168.8,1.01
16.57,168.81,0.35
16.56,168.82,-0.05
17.2,168.83,1.83
17.22,168.84,0.04
16.73,168.85,-1.39
16.39,168.86,-0.94
16.09,168.87,-0.86
15.83,168.88,-0.73
15.64,168.89,-0.56
15.56,168.9,-0.22
15.36,168.91,-0.57
15.4,168.92,0.11
15.15,168.93,-0.71
14.55,168.94,-1.69
14.52,168.95,-0.09
15.05,168.96,1.5
15.07,168.97,0.08
15.3,168.98,0.64
15.43,168.99,0.38
15.4,169.0,-0.09
15.73,169.01,0.93
15.98,169.02,0.71
15.74,169.03,-0.68
15.97,169.04,0.66
15.69,169.05,-0.8
15.81,169.06,0.34
15.47,169.07,-0.97
14.68,169.08,-2.23
14.71,169.09,0.08
14.55,169.1,-0.45
14.86,169.11,0.86
15.26,169.12,1.14
15.11,169.13,-0.43
15.72,169.14,1.73
15.95,169.15,0.65
15.9,169.16,-0.14
16.16,169.17,0.74
16.31,169.18,0.43
16.46,169.19,0.43
16.39,169.2,-0.21
16.24,169.21,-0.42
16.05,169.22,-0.55
15.8,169.23,-0.69
16.09,169.24,0.82
16.08,169.25,-0.03
15.58,169.26,-1.43
14.91,169.27,-1.89
14.93,169.28,0.05
14.52,169.29,-1.15
14.4,169.3,-0.35
14.6,169.31,0.56
14.94,169.32,0.98
15.15,169.33,0.6
15.04,169.34,-0.33
15.25,169.35,0.62
15.58,169.36,0.92
15.62,169.37,0.13
15.79,169.38,0.48
15.57,169.39,-0.65
15.68,169.4,0.33
15.85,169.41,0.46
16.42,169.42,1.63
16.25,169.43,-0.49
16.1,169.44,-0.42
15.74,169.45,-1.01
15.35,169.46,-1.12
15.44,169.47,0.24
15.43,169.48,-0.02
15.3,169.49,-0.37
15.49,169.5,0.54
15.48,169.51,-0.02
15.7,169.52,0.6
15.49,169.53,-0.58
15.41,169.54,-0.24
15.76,169.55,1.0
15.71,169.56,-0.15
15.23,169.57,-1.37
15.19,169.58,-0.11
15.64,169.59,1.28
15.93,169.6,0.83
15.73,169.61,-0.57
15.38,169.62,-1.01
15.28,169.63,-0.29
15.24,169.64,-0.09
15.21,169.65,-0.08
15.63,169.66,1.18
15.47,169.67,-0.46
15.69,169.68,0.63
15.27,169.69,-1.17
15.16,169.7,-0.31
15.0,169.71,-0.46
14.98,169.72,-0.07
15.06,169.73,0.23
15.2,169.74,0.4
15.0,169.75,-0.56
15.86,169.76,2.43
16.04,169.77,0.51
15.57,169.78,-1.31
15.62,169.79,0.14
16.18,169.8,1.57
16.62,169.81,1.26
16.74,169.82,0.34
16.08,169.83,-1.88
15.42,169.84,-1.88
15.39,169.85,-0.07
15.4,169.86,0.02
15.06,169.87,-0.96
15.06,169.88,-0.01
15.17,169.89,0.31
15.61,169.9,1.27
16.15,169.91,1.53
15.96,169.92,-0.55
15.41,169.93,-1.55
15.22,169.94,-0.54
15.42,169.95,0.55
15.65,169.96,0.65
15.51,169.97,-0.39
14.97,169.98,-1.53
14.92,169.99,-0.16
15.4,170.0,1.37
15.3,170.01,-0.29
14.49,170.02,-2.29
14.52,170.03,0.07
14.64,170.04,0.35
14.63,170.05,-0.03
14.72,170.06,0.27
15.33,170.07,1.73
15.89,170.08,1.57
15.86,170.09,-0.09
15.85,170.1,-0.02
15.81,170.11,-0.12
15.95,170.12,0.41
15.75,170.13,-0.57
15.17,170.14,-1.64
14.99,170.15,-0.53
14.95,170.16,-0.1
14.45,170.17,-1.41
13.83,170.18,-1.76
13.05,170.19,-2.2
13.07,170.2,0.03
13.08,170.21,0.03
12.91,170.22,-0.48
13.03,170.23,0.35
13.01,170.24,-0.06
12.97,170.25,-0.1
13.46,170.26,1.38
13.66,170.27,0.56
13.52,170.28,-0.39
13.4,170.29,-0.32
13.75,170.3,0.98
14.09,170.31,0.96
14.23,170.32,0.41
14.58,170.33,0.98
14.41,170.34,-0.48
14.22,170.35,-0.54
13.9,170.36,-0.91
14.2,170.37,0.86
14.28,170.38,0.22
14.52,170.39,0.69
14.62,170.4,0.27
14.74,170.41,0.35
15.05,170.42,0.86
15.03,170.43,-0.04
15.18,170.44,0.41
15.28,170.45,0.29
15.12,170.46,-0.44
15.18,170.47,0.16
15.31,170.48,0.38
15.62,170.49,0.88
15.71,170.5,0.24
15.66,170.51,-0.14
15.82,170.52,0.45
15.77,170.53,-0.14
15.29,170.54,-1.37
14.85,170.55,-1.23
14.93,170.56,0.21
14.89,170.57,-0.12
14.85,170.58,-0.1
14.49,170.59,-1.01
14.68,170.6,0.54
14.52,170.61,-0.46
14.1,170.62,-1.18
14.16,170.63,0.17
14.44,170.64,0.78
14.6,170.65,0.46
15.06,170.66,1.29
15.77,170.67,2.02
16.29,170.68,1.46
16.12,170.69,-0.46
15.93,170.7,-0.55
16.08,170.71,0.42
16.07,170.72,-0.02
15.73,170.73,-0.97
15.2,170.74,-1.5
15.2,170.75,0.02
14.91,170.76,-0.82
15.16,170.77,0.69
14.95,170.78,-0.59
14.41,170.79,-1.53
13.81,170.8,-1.69
13.5,170.81,-0.87
13.49,170.82,-0.02
13.62,170.83,0.36
13.83,170.84,0.6
13.85,170.85,0.05
14.15,170.86,0.86
14.5,170.87,1.0
14.29,170.88,-0.62
13.92,170.89,-1.04
14.16,170.9,0.67
13.97,170.91,-0.53
13.58,170.92,-1.1
13.51,170.93,-0.22
13.86,170.94,1.01
13.59,170.95,-0.78
13.72,170.96,0.38
13.67,170.97,-0.14
13.51,170.98,-0.44
13.0,170.99,-1.46
12.77,171.0,-0.64
12.49,171.01,-0.82
12.65,171.02,0.47
12.66,171.03,0.03
12.13,171.04,-1.5
12.12,171.05,-0.03
12.62,171.06,1.43
12.6,171.07,-0.06
13.05,171.08,1.27
13.29,171.09,0.67
13.34,171.1,0.15
13.35,171.11,0.03
13.28,171.12,-0.2
13.34,171.13,0.17
13.55,171.14,0.59
13.92,171.15,1.04
13.63,171.16,-0.82
13.52,171.17,-0.3
13.89,171.18,1.04
14.79,171.19,2.55
14.45,171.2,-0.97
14.27,171.21,-0.51
14.15,171.22,-0.31
14.2,171.23,0.14
14.08,171.24,-0.36
14.25,171.25,0.48
14.43,171.26,0.53
14.07,171.27,-1.04
13.49,171.28,-1.63
13.28,171.29,-0.58
13.31,171.3,0.06
13.18,171.31,-0.35
13.06,171.32,-0.35
12.95,171.33,-0.31
12.77,171.34,-0.51
13.14,171.35,1.04
13.72,171.36,1.67
13.78,171.37,0.17
13.62,171.38,-0.46
13.21,171.39,-1.16
13.33,171.4,0.35
14.09,171.41,2.15
14.39,171.42,0.85
14.3,171.43,-0.24
14.61,171.44,0.86
15.1,171.45,1.38
15.45,171.46,1.01
15.31,171.47,-0.41
15.65,171.48,0.96
15.94,171.49,0.82
15.74,171.5,-0.58
15.17,171.51,-1.59
14.98,171.52,-0.56
14.48,171.53,-1.41
14.34,171.54,-0.4
14.05,171.55,-0.8
14.33,171.56,0.79
14.34,171.57,0.01
14.55,171.58,0.61
14.98,171.59,1.22
15.23,171.6,0.71
15.35,171.61,0.33
15.42,171.62,0.21
