Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
25.48,434.21,-2.96
25.0,434.22,-1.39
25.16,434.23,0.45
24.97,434.24,-0.54
24.79,434.25,-0.49
24.68,434.26,-0.31
24.24,434.27,-1.25
24.08,434.28,-0.45
24.45,434.29,1.06
24.82,434.3,1.03
25.45,434.31,1.8
26.55,434.32,3.11
26.9,434.33,1.01
27.41,434.34,1.43
27.47,434.35,0.18
28.44,434.36,2.75
29.05,434.37,1.73
29.5,434.38,1.27
29.43,434.39,-0.19
29.27,434.4,-0.45
28.89,434.41,-1.09
28.55,434.42,-0.95
28.22,434.43,-0.92
28.7,434.44,1.36
28.49,434.45,-0.61
27.99,434.46,-1.41
27.59,434.47,-1.12
27.16,434.48,-1.22
26.63,434.49,-1.5
26.25,434.5,-1.08
26.26,434.51,0.04
26.56,434.52,0.86
26.67,434.53,0.31
26.53,434.54,-0.41
26.41,434.55,-0.35
25.73,434.56,-1.93
25.54,434.57,-0.54
25.11,434.58,-1.22
24.94,434.59,-0.48
25.31,434.6,1.05
25.81,434.61,1.41
26.46,434.62,1.84
26.15,434.63,-0.88
25.74,434.64,-1.16
25.19,434.65,-1.55
25.01,434.66,-0.52
25.02,434.67,0.03
25.33,434.68,0.88
25.45,434.69,0.34
25.95,434.7,1.42
26.12,434.71,0.47
26.5,434.72,1.08
27.05,434.73,1.57
27.07,434.74,0.06
26.81,434.75,-0.74
26.93,434.76,0.34
27.3,434.77,1.03
26.9,434.78,-1.11
26.76,434.79,-0.41
26.2,434.8,-1.57
26.18,434.81,-0.05
26.48,434.82,0.85
26.61,434.83,0.36
26.34,434.84,-0.75
26.91,434.85,1.59
26.91,434.86,0.01
26.47,434.87,-1.24
25.85,434.88,-1.76
25.74,434.89,-0.3
25.52,434.9,-0.62
25.56,434.91,0.09
26.06,434.92,1.43
26.06,434.93,0.01
25.97,434.94,-0.27
26.24,434.95,0.76
26.9,434.96,1.89
27.38,434.97,1.36
27.39,434.98,0.02
26.88,434.99,-1.44
26.41,435.0,-1.33
26.76,435.01,0.98
27.49,435.02,2.06
28.13,435.03,1.82
28.16,435.04,0.1
27.45,435.05,-2.03
26.58,435.06,-2.45
26.01,435.07,-1.63
26.18,435.08,0.5
26.0,435.09,-0.53
25.89,435.1,-0.29
25.7,435.11,-0.54
25.95,435.12,0.71
26.1,435.13,0.42
25.63,435.14,-1.34
24.82,435.15,-2.29
24.27,435.16,-1.57
24.39,435.17,0.34
24.86,435.18,1.35
25.27,435.19,1.16
25.51,435.2,0.67
25.13,435.21,-1.08
24.92,435.22,-0.59
24.82,435.23,-0.29
25.08,435.24,0.74
25.24,435.25,0.45
25.01,435.26,-0.65
24.24,435.27,-2.18
24.21,435.28,-0.07
24.12,435.29,-0.26
24.22,435.3,0.28
24.15,435.31,-0.2
24.32,435.32,0.48
24.58,435.33,0.74
24.92,435.34,0.95
25.44,435.35,1.48
25.72,435.36,0.8
25.27,435.37,-1.27
25.25,435.38,-0.07
24.91,435.39,-0.96
24.29,435.4,-1.77
23.91,435.41,-1.06
23.72,435.42,-0.56
23.91,435.43,0.56
24.12,435.44,0.59
24.36,435.45,0.66
25.15,435.46,2.23
25.63,435.47,1.38
25.72,435.48,0.25
25.27,435.49,-1.29
25.72,435.5,1.27
25.94,435.51,0.63
25.5,435.52,-1.23
25.44,435.53,-0.18
25.04,435.54,-1.13
24.81,435.55,-0.66
24.4,435.56,-1.15
23.92,435.57,-1.37
23.81,435.58,-0.33
24.02,435.59,0.61
24.04,435.6,0.05
24.05,435.61,0.03
23.94,435.62,-0.3
24.18,435.63,0.66
24.22,435.64,0.11
24.07,435.65,-0.41
24.27,435.66,0.56
24.33,435.67,0.18
24.69,435.68,1.03
24.23,435.69,-1.32
24.13,435.7,-0.26
24.75,435.71,1.73
25.24,435.72,1.39
25.39,435.73,0.44
25.33,435.74,-0.16
25.29,435.75,-0.12
25.15,435.76,-0.39
