Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
31.58,482.22,3.48
26.5,482.23,-14.39
27.86,482.24,3.86
27.68,482.25,-0.5
28.7,482.26,2.88
29.43,482.27,2.06
30.02,482.28,1.69
29.71,482.29,-0.9
24.19,482.3,-15.62
0.0,482.31,0.0
0.0,482.32,0.0
30.26,482.33,0.0
30.5,482.34,0.69
32.28,482.35,5.05
33.52,482.36,3.5
33.84,482.37,0.9
33.53,482.38,-0.88
34.07,482.39,1.52
33.92,482.4,-0.43
33.99,482.41,0.21
34.45,482.42,1.29
33.91,482.43,-1.52
32.82,482.44,-3.1
32.08,482.45,-2.08
31.49,482.46,-1.67
30.8,482.47,-1.96
30.33,482.48,-1.33
30.35,482.49,0.07
30.19,482.5,-0.47
29.8,482.51,-1.08
30.12,482.52,0.88
30.31,482.53,0.56
29.78,482.54,-1.52
29.81,482.55,0.09
29.8,482.56,-0.03
29.76,482.57,-0.11
30.27,482.58,1.44
31.06,482.59,2.24
30.69,482.6,-1.05
30.23,482.61,-1.3
29.0,482.62,-3.5
28.94,482.63,-0.17
30.36,482.64,4.04
30.52,482.65,0.46
29.6,482.66,-2.61
29.11,482.67,-1.39
29.69,482.68,1.65
27.63,482.69,-5.85
27.83,482.7,0.58
30.57,482.71,7.75
30.27,482.72,-0.84
29.64,482.73,-1.79
29.06,482.74,-1.64
30.04,482.75,2.78
29.66,482.76,-1.08
29.95,482.77,0.84
28.7,482.78,-3.57
27.89,482.79,-2.28
28.14,482.8,0.71
28.13,482.81,-0.02
28.09,482.82,-0.14
28.76,482.83,1.92
29.49,482.84,2.05
30.17,482.85,1.93
30.38,482.86,0.61
30.6,482.87,0.61
31.51,482.88,2.59
32.26,482.89,2.11
33.93,482.9,4.72
34.85,482.91,2.61
34.64,482.92,-0.59
34.69,482.93,0.12
34.02,482.94,-1.89
33.79,482.95,-0.65
33.51,482.96,-0.81
32.95,482.97,-1.57
33.21,482.98,0.74
32.67,482.99,-1.52
31.02,483.0,-4.69
31.3,483.01,0.8
30.77,483.02,-1.49
29.58,483.03,-3.38
28.64,483.04,-2.67
31.28,483.05,7.47
29.77,483.06,-4.25
33.13,483.07,9.52
34.32,483.08,3.36
29.08,483.09,-14.85
30.3,483.1,3.47
31.41,483.11,3.14
30.96,483.12,-1.26
29.43,483.13,-4.35
28.86,483.14,-1.63
28.48,483.15,-1.05
28.43,483.16,-0.16
28.29,483.17,-0.4
28.19,483.18,-0.28
28.33,483.19,0.4
28.35,483.2,0.07
28.26,483.21,-0.27
28.61,483.22,0.99
30.34,483.23,4.92
31.62,483.24,3.62
33.47,483.25,5.23
33.88,483.26,1.16
34.15,483.27,0.77
34.05,483.28,-0.27
33.45,483.29,-1.72
33.8,483.3,0.99
34.14,483.31,0.98
34.66,483.32,1.46
34.78,483.33,0.35
34.27,483.34,-1.45
32.95,483.35,-3.74
33.73,483.36,2.23
34.59,483.37,2.41
33.07,483.38,-4.3
37.11,483.39,11.45
30.57,483.4,-18.51
30.94,483.41,1.04
29.07,483.42,-5.29
28.36,483.43,-2.03
28.83,483.44,1.35
28.13,483.45,-2.0
26.19,483.46,-5.48
26.45,483.47,0.74
25.5,483.48,-2.7
26.59,483.49,3.08
26.68,483.5,0.26
30.86,483.51,11.83
28.08,483.52,-7.87
27.5,483.53,-1.63
27.77,483.54,0.76
30.08,483.55,6.55
34.72,483.56,13.13
34.52,483.57,-0.55
33.16,483.58,-3.87
33.29,483.59,0.36
35.45,483.6,6.13
35.11,483.61,-0.97
33.53,483.62,-4.47
31.06,483.63,-7.0
31.31,483.64,0.71
33.48,483.65,6.14
32.25,483.66,-3.47
31.36,483.67,-2.54
32.02,483.68,1.87
32.51,483.69,1.39
32.15,483.7,-1.02
32.19,483.71,0.13
30.28,483.72,-5.41
29.84,483.73,-1.27
27.67,483.74,-6.13
27.65,483.75,-0.05
30.0,483.76,6.65
30.53,483.77,1.5
31.18,483.78,1.84
31.02,483.79,-0.45
31.29,483.8,0.78
27.67,483.81,-10.26
29.38,483.82,4.84
29.52,483.83,0.4
22.85,483.84,-18.9
25.21,483.85,6.68
31.92,483.86,19.03
35.6,483.87,10.4
36.13,483.88,1.5
38.26,483.89,6.05
38.31,483.9,0.13
35.57,483.91,-7.76
33.2,483.92,-6.72
32.59,483.93,-1.72
32.33,483.94,-0.73
34.68,483.95,6.65
38.15,483.96,9.83
40.48,483.97,6.61
37.7,483.98,-7.87
37.18,483.99,-1.48
34.75,484.0,-6.9
33.6,484.01,-3.26
32.68,484.02,-2.6
31.97,484.03,-2.0
31.04,484.04,-2.65
31.36,484.05,0.91
30.7,484.06,-1.88
30.72,484.07,0.06
32.69,484.08,5.6
34.67,484.09,5.61
34.32,484.1,-0.99
33.58,484.11,-2.09
33.31,484.12,-0.78
34.11,484.13,2.27
34.89,484.14,2.21
33.88,484.15,-2.88
33.77,484.16,-0.29
32.91,484.17,-2.44
32.61,484.18,-0.86
34.17,484.19,4.42
34.99,484.2,2.33
37.11,484.21,6.01
39.23,484.22,5.99
37.45,484.23,-5.02
38.09,484.24,1.81
36.36,484.25,-4.9
33.34,484.26,-8.55
31.48,484.27,-5.26
31.12,484.28,-1.04
31.55,484.29,1.22
34.49,484.3,8.33
37.46,484.31,8.42
38.5,484.32,2.94
36.07,484.33,-6.87
33.09,484.34,-8.46
30.78,484.35,-6.53
29.46,484.36,-3.74
29.28,484.37,-0.51
27.84,484.38,-4.09
31.71,484.39,10.96
29.77,484.4,-5.5
31.28,484.41,4.28
29.13,484.42,-6.09
28.07,484.43,-3.01
28.46,484.44,1.12
27.59,484.45,-2.46
29.93,484.46,6.61
33.59,484.47,10.38
35.65,484.48,5.82
36.1,484.49,1.28
39.3,484.5,9.07
36.9,484.51,-6.8
33.7,484.52,-9.07
32.54,484.53,-3.29
33.25,484.54,2.01
34.19,484.55,2.68
37.0,484.56,7.94
38.13,484.57,3.2
36.31,484.58,-5.16
37.42,484.59,3.14
34.24,484.6,-9.0
32.22,484.61,-5.72
31.4,484.62,-2.33
29.46,484.63,-5.48
29.82,484.64,1.01
32.14,484.65,6.59
32.41,484.66,0.78
32.58,484.67,0.47
32.75,484.68,0.48
33.19,484.69,1.24
33.59,484.7,1.15
35.25,484.71,4.69
36.49,484.72,3.5
36.22,484.73,-0.76
36.0,484.74,-0.62
35.21,484.75,-2.23
33.78,484.76,-4.04
34.46,484.77,1.92
33.9,484.78,-1.57
32.99,484.79,-2.58
32.98,484.8,-0.02
34.04,484.81,2.98
31.38,484.82,-7.51
31.1,484.83,-0.79
29.7,484.84,-3.98
30.17,484.85,1.34
30.84,484.86,1.89
32.31,484.87,4.15
29.36,484.88,-8.36
30.39,484.89,2.93
35.39,484.9,14.17
39.1,484.91,10.5
39.48,484.92,1.08
40.55,484.93,3.03
39.27,484.94,-3.65
37.87,484.95,-3.97
36.32,484.96,-4.39
32.58,484.97,-10.58
30.64,484.98,-5.51
28.32,484.99,-6.57
28.48,485.0,0.45
28.46,485.01,-0.04
31.68,485.02,9.11
34.04,485.03,6.68
35.46,485.04,4.02
35.33,485.05,-0.37
37.77,485.06,6.93
38.4,485.07,1.78
34.83,485.08,-10.12
34.45,485.09,-1.07
35.92,485.1,4.16
36.48,485.11,1.58
35.04,485.12,-4.06
33.31,485.13,-4.91
34.4,485.14,3.09
33.65,485.15,-2.14
33.36,485.16,-0.81
34.85,485.17,4.21
34.11,485.18,-2.1
32.91,485.19,-3.39
33.38,485.2,1.34
33.39,485.21,0.03
35.46,485.22,5.85
35.92,485.23,1.3
34.71,485.24,-3.43
33.7,485.25,-2.86
35.14,485.26,4.08
34.73,485.27,-1.16
33.27,485.28,-4.12
33.53,485.29,0.72
32.65,485.3,-2.5
33.1,485.31,1.28
33.23,485.32,0.37
33.18,485.33,-0.14
33.7,485.34,1.46
33.63,485.35,-0.2
32.2,485.36,-4.04
32.88,485.37,1.9
35.5,485.38,7.43
38.42,485.39,8.29
39.14,485.4,2.03
35.37,485.41,-10.68
31.13,485.42,-12.02
32.15,485.43,2.89
30.53,485.44,-4.58
30.42,485.45,-0.32
29.53,485.46,-2.52
27.68,485.47,-5.24
29.08,485.48,3.96
30.91,485.49,5.17
30.93,485.5,0.06
31.19,485.51,0.75
33.26,485.52,5.85
34.82,485.53,4.43
38.1,485.54,9.3
38.03,485.55,-0.2
39.41,485.56,3.9
38.49,485.57,-2.59
37.81,485.58,-1.94
39.01,485.59,3.4
38.76,485.6,-0.69
37.92,485.61,-2.4
36.73,485.62,-3.36
36.66,485.63,-0.21
37.13,485.64,1.34
34.79,485.65,-6.63
36.01,485.66,3.45
36.64,485.67,1.79
34.6,485.68,-5.79
33.59,485.69,-2.85
31.94,485.7,-4.67
34.02,485.71,5.89
37.18,485.72,8.96
39.89,485.73,7.67
35.91,485.74,-11.29
33.58,485.75,-6.58
29.77,485.76,-10.8
27.58,485.77,-6.22
28.08,485.78,1.43
26.86,485.79,-3.46
30.4,485.8,10.04
31.25,485.81,2.4
32.45,485.82,3.4
33.69,485.83,3.51
37.96,485.84,12.09
36.48,485.85,-4.2
33.76,485.86,-7.71
32.42,485.87,-3.78
34.89,485.88,7.0
35.83,485.89,2.65
34.56,485.9,-3.59
33.61,485.91,-2.7
32.18,485.92,-4.04
31.59,485.93,-1.67
35.88,485.94,12.15
40.2,485.95,12.24
41.42,485.96,3.45
38.58,485.97,-8.03
36.23,485.98,-6.66
38.1,485.99,5.3
36.97,486.0,-3.19
37.51,486.01,1.51
39.5,486.02,5.63
37.89,486.03,-4.55
37.25,486.04,-1.83
37.98,486.05,2.09
35.77,486.06,-6.28
29.41,486.07,-18.0
25.75,486.08,-10.37
27.03,486.09,3.61
27.83,486.1,2.27
29.05,486.11,3.46
30.82,486.12,5.01
30.13,486.13,-1.96
26.9,486.14,-9.13
24.97,486.15,-5.48
24.81,486.16,-0.46
26.52,486.17,4.86
30.44,486.18,11.09
33.75,486.19,9.39
35.5,486.2,4.94
36.14,486.21,1.82
35.63,486.22,-1.44
37.35,486.23,4.86
37.77,486.24,1.19
39.38,486.25,4.58
41.78,486.26,6.79
41.6,486.27,-0.53
38.85,486.28,-7.79
35.57,486.29,-9.29
34.21,486.3,-3.84
33.14,486.31,-3.04
34.36,486.32,3.45
33.69,486.33,-1.89
33.72,486.34,0.09
36.73,486.35,8.51
37.31,486.36,1.64
37.75,486.37,1.26
37.01,486.38,-2.1
34.01,486.39,-8.51
34.58,486.4,1.62
35.4,486.41,2.33
33.46,486.42,-5.5
34.82,486.43,3.85
38.52,486.44,10.49
37.48,486.45,-2.94
36.64,486.46,-2.38
37.91,486.47,3.58
40.89,486.48,8.46
43.54,486.49,7.5
41.93,486.5,-4.57
39.2,486.51,-7.72
32.81,486.52,-18.11
32.61,486.53,-0.57
18.78,486.54,0.0
18.25,486.55,-1.51
14.7,486.56,-10.06
12.4,486.57,-6.5
12.97,486.58,1.61
18.48,486.59,15.61
18.98,486.6,1.41
21.37,486.61,6.77
25.7,486.62,12.26
30.99,486.63,15.0
36.48,486.64,15.56
38.12,486.65,4.62
37.35,486.66,-2.18
33.8,486.67,-10.06
33.72,486.68,-0.22
33.86,486.69,0.42
34.18,486.7,0.89
36.77,486.71,7.34
43.27,486.72,18.42
44.01,486.73,2.08
41.26,486.74,-7.79
38.56,486.75,-7.64
36.55,486.76,-5.71
36.21,486.77,-0.95
39.1,486.78,8.18
38.61,486.79,-1.37
34.42,486.8,-11.89
34.51,486.81,0.26
32.74,486.82,-5.02
31.7,486.83,-2.95
33.92,486.84,6.31
35.16,486.85,3.51
35.37,486.86,0.58
34.65,486.87,-2.02
36.23,486.88,4.47
36.63,486.89,1.12
34.07,486.9,-7.25
33.88,486.91,-0.52
29.95,486.92,-11.16
28.51,486.93,-4.07
32.01,486.94,9.93
34.65,486.95,7.47
37.73,486.96,8.74
40.01,486.97,6.46
41.59,486.98,4.47
39.97,486.99,-4.57
37.0,487.0,-8.42
36.22,487.01,-2.2
30.73,487.02,-15.55
29.14,487.03,-4.52
32.39,487.04,9.21
33.87,487.05,4.18
33.12,487.06,-2.1
31.55,487.07,-4.47
32.46,487.08,2.59
33.51,487.09,2.96
33.97,487.1,1.32
36.06,487.11,5.91
40.06,487.12,11.33
37.08,487.13,-8.45
34.05,487.14,-8.56
40.16,487.15,17.31
37.31,487.16,-8.09
38.37,487.17,3.01
35.16,487.18,-9.1
31.48,487.19,-10.41
37.06,487.2,15.8
39.3,487.21,6.33
32.07,487.22,-20.47
31.6,487.23,-1.31
33.01,487.24,3.98
34.26,487.25,3.53
37.94,487.26,10.45
41.88,487.27,11.15
40.35,487.28,-4.34
34.84,487.29,-15.59
29.33,487.3,-15.62
27.5,487.31,-5.19
28.52,487.32,2.9
30.72,487.33,6.23
31.24,487.34,1.48
29.85,487.35,-3.95
27.81,487.36,-5.78
27.26,487.37,-1.54
28.35,487.38,3.06
28.29,487.39,-0.14
28.59,487.4,0.85
29.55,487.41,2.71
41.85,487.42,0.0
40.42,487.43,-4.06
36.16,487.44,-12.07
37.21,487.45,2.97
40.8,487.46,10.18
37.42,487.47,-9.57
30.86,487.48,-18.58
32.17,487.49,3.72
32.66,487.5,1.37
33.39,487.51,2.08
33.6,487.52,0.61
32.67,487.53,-2.65
32.04,487.54,-1.79
32.03,487.55,-0.01
32.39,487.56,1.02
39.59,487.57,20.39
41.14,487.58,4.38
38.6,487.59,-7.17
39.06,487.6,1.29
34.84,487.61,-11.96
33.28,487.62,-4.42
30.78,487.63,-7.07
27.97,487.64,-7.96
29.44,487.65,4.15
34.61,487.66,14.64
31.16,487.67,-9.77
30.33,487.68,-2.34
28.16,487.69,-6.15
26.83,487.7,-3.76
27.73,487.71,2.54
33.33,487.72,15.85
35.72,487.73,6.78
42.77,487.74,19.98
40.43,487.81,-16.73
35.83,487.82,-13.03
27.33,487.83,-24.08
37.36,487.84,28.4
36.4,487.85,-2.72
38.56,487.86,6.12
35.22,487.87,-9.46
20.53,487.88,0.0
35.43,487.89,0.0
23.06,487.9,0.0
36.85,487.91,0.0
33.3,487.92,-10.03
31.74,487.93,-4.44
34.3,487.94,7.27
37.07,487.95,7.84
39.35,487.96,6.44
35.92,487.97,-9.7
37.15,487.98,3.48
31.42,487.99,-16.22
33.92,488.0,7.08
36.45,488.01,7.15
33.86,488.02,-7.34
33.11,488.03,-2.12
34.91,488.04,5.1
36.55,488.05,4.64
36.82,488.06,0.77
35.76,488.07,-3.0
36.49,488.08,2.07
37.5,488.09,2.84
39.59,488.1,5.95
40.78,488.11,3.35
39.06,488.12,-4.85
36.74,488.13,-6.58
35.18,488.14,-4.42
36.63,488.15,4.11
38.2,488.16,4.46
39.94,488.17,4.93
34.88,488.18,-14.34
35.26,488.19,1.07
35.22,488.2,-0.13
35.91,488.21,1.97
35.98,488.22,0.19
36.14,488.23,0.45
36.07,488.24,-0.19
35.96,488.25,-0.32
36.32,488.26,1.04
35.94,488.27,-1.08
37.35,488.28,4.0
36.14,488.29,-3.43
35.33,488.3,-2.29
35.59,488.31,0.72
38.01,488.32,6.86
39.26,488.33,3.54
37.62,488.34,-4.64
36.59,488.35,-2.94
36.29,488.36,-0.84
36.56,488.37,0.77
36.36,488.38,-0.58
40.3,488.39,11.17
38.13,488.4,-6.15
37.04,488.41,-3.07
29.36,488.42,-21.77
28.04,488.43,-3.75
27.99,488.44,-0.14
30.26,488.45,6.43
31.08,488.46,2.32
33.15,488.47,5.87
32.69,488.48,-1.32
37.1,488.49,12.49
30.82,488.5,-17.77
31.11,488.51,0.82
31.2,488.52,0.27
32.5,488.53,3.66
32.53,488.54,0.11
33.54,488.55,2.85
35.05,488.56,4.28
36.71,488.57,4.7
36.44,488.58,-0.78
35.69,488.59,-2.11
35.04,488.6,-1.84
34.82,488.61,-0.63
36.72,488.62,5.37
34.96,488.63,-4.98
38.93,488.65,-26.43
34.93,488.66,-11.32
32.28,488.67,-7.5
