Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
30.96,230.0,-0.56
31.03,230.01,0.18
31.14,230.02,0.33
31.1,230.03,-0.12
30.91,230.04,-0.53
31.04,230.05,0.35
31.1,230.06,0.19
30.91,230.07,-0.54
30.7,230.08,-0.61
30.76,230.09,0.17
30.95,230.1,0.54
31.04,230.11,0.25
31.22,230.12,0.5
31.29,230.13,0.2
31.34,230.14,0.16
31.21,230.15,-0.36
31.38,230.16,0.48
31.62,230.17,0.65
31.75,230.18,0.39
31.51,230.19,-0.68
31.03,230.2,-1.38
31.05,230.21,0.07
30.84,230.22,-0.59
30.67,230.23,-0.47
30.52,230.24,-0.42
30.62,230.25,0.28
30.5,230.26,-0.34
30.56,230.27,0.17
30.53,230.28,-0.08
30.64,230.29,0.29
30.42,230.3,-0.61
30.86,230.31,1.25
30.98,230.32,0.34
31.04,230.33,0.16
31.23,230.34,0.56
31.11,230.35,-0.36
31.11,230.36,0.02
31.07,230.37,-0.11
31.05,230.38,-0.07
30.9,230.39,-0.42
30.8,230.4,-0.29
30.79,230.41,-0.03
30.95,230.42,0.44
31.05,230.43,0.31
31.03,230.44,-0.07
31.01,230.45,-0.05
31.02,230.46,0.01
31.2,230.47,0.52
31.07,230.48,-0.37
31.06,230.49,-0.02
30.85,230.5,-0.61
31.0,230.51,0.43
30.93,230.52,-0.2
30.76,230.53,-0.49
30.67,230.54,-0.25
30.51,230.55,-0.47
30.36,230.56,-0.4
30.13,230.57,-0.68
30.21,230.58,0.25
30.36,230.59,0.42
30.51,230.6,0.43
30.82,230.61,0.87
30.92,230.62,0.28
30.69,230.63,-0.65
30.76,230.64,0.22
30.85,230.65,0.24
31.04,230.66,0.53
30.81,230.67,-0.64
30.86,230.68,0.15
30.83,230.69,-0.1
31.02,230.7,0.55
30.9,230.71,-0.34
30.75,230.72,-0.42
30.56,230.73,-0.54
30.81,230.74,0.69
30.69,230.75,-0.33
30.92,230.76,0.65
30.88,230.77,-0.11
30.77,230.78,-0.33
30.78,230.79,0.02
30.77,230.8,-0.02
30.59,230.81,-0.5
30.67,230.82,0.21
30.52,230.83,-0.42
30.58,230.84,0.16
30.5,230.85,-0.22
30.35,230.86,-0.43
30.61,230.87,0.73
30.62,230.88,0.03
30.78,230.89,0.46
30.59,230.9,-0.53
30.21,230.91,-1.08
30.46,230.92,0.72
30.34,230.93,-0.34
30.57,230.94,0.65
30.83,230.95,0.72
30.89,230.96,0.18
