Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
25.35,363.92,1.21
25.26,363.93,-0.26
25.44,363.94,0.51
26.06,363.95,1.76
25.98,363.96,-0.25
25.73,363.97,-0.7
25.32,363.98,-1.17
24.73,363.99,-1.66
24.41,364.0,-0.91
24.34,364.01,-0.2
24.4,364.02,0.17
24.27,364.03,-0.37
24.28,364.04,0.02
24.17,364.05,-0.29
24.56,364.06,1.08
24.99,364.07,1.23
25.37,364.08,1.07
25.21,364.09,-0.46
24.8,364.1,-1.15
24.95,364.11,0.44
25.33,364.12,1.07
25.44,364.13,0.3
25.69,364.14,0.7
25.92,364.15,0.68
25.69,364.16,-0.65
24.87,364.17,-2.35
25.1,364.18,0.67
24.81,364.19,-0.82
24.5,364.2,-0.89
24.39,364.21,-0.33
24.45,364.22,0.19
24.5,364.23,0.13
24.43,364.24,-0.19
24.73,364.25,0.86
24.76,364.26,0.08
24.77,364.27,0.03
25.01,364.28,0.68
25.79,364.29,2.2
25.47,364.3,-0.9
25.08,364.31,-1.11
25.06,364.32,-0.06
24.87,364.33,-0.54
25.03,364.34,0.46
25.0,364.35,-0.09
24.83,364.36,-0.47
25.15,364.37,0.9
25.16,364.38,0.02
25.43,364.39,0.78
25.83,364.4,1.13
25.49,364.41,-0.98
25.55,364.42,0.19
25.7,364.43,0.41
25.56,364.44,-0.38
25.55,364.45,-0.02
25.5,364.46,-0.16
25.96,364.47,1.3
25.52,364.48,-1.23
24.64,364.49,-2.51
24.34,364.5,-0.84
24.49,364.51,0.43
24.59,364.52,0.29
24.66,364.53,0.19
24.29,364.54,-1.06
24.21,364.55,-0.22
24.53,364.56,0.9
24.94,364.57,1.18
25.36,364.58,1.17
25.63,364.59,0.76
25.39,364.6,-0.67
25.24,364.61,-0.44
25.27,364.62,0.1
24.58,364.63,-1.95
24.55,364.64,-0.1
24.48,364.65,-0.19
24.82,364.66,0.96
25.75,364.67,2.64
26.27,364.68,1.47
26.48,364.69,0.58
26.07,364.7,-1.14
25.58,364.71,-1.4
25.29,364.72,-0.81
25.43,364.73,0.38
25.47,364.74,0.14
25.19,364.75,-0.8
24.68,364.76,-1.44
24.59,364.77,-0.25
24.85,364.78,0.74
24.81,364.79,-0.12
25.15,364.8,0.97
25.3,364.81,0.4
24.94,364.82,-1.01
24.78,364.83,-0.46
24.85,364.84,0.2
25.31,364.85,1.31
25.24,364.86,-0.2
24.93,364.87,-0.88
25.03,364.88,0.28
25.56,364.89,1.51
26.1,364.9,1.54
25.98,364.91,-0.34
25.7,364.92,-0.79
25.52,364.93,-0.52
25.6,364.94,0.22
25.42,364.95,-0.5
25.21,364.96,-0.61
25.34,364.97,0.39
25.35,364.98,0.02
25.15,364.99,-0.56
24.65,365.0,-1.43
24.42,365.01,-0.64
24.68,365.02,0.73
25.01,365.03,0.95
24.89,365.04,-0.35
25.16,365.05,0.75
25.75,365.06,1.69
26.31,365.07,1.59
25.98,365.08,-0.94
26.02,365.09,0.11
25.74,365.1,-0.8
25.28,365.11,-1.3
25.03,365.12,-0.71
25.33,365.13,0.85
25.51,365.14,0.49
25.68,365.15,0.5
26.17,365.16,1.38
25.96,365.17,-0.6
26.09,365.18,0.37
26.47,365.19,1.07
26.11,365.2,-1.01
26.19,365.21,0.23
25.9,365.22,-0.84
25.63,365.23,-0.75
25.37,365.24,-0.74
25.18,365.25,-0.53
25.08,365.26,-0.3
25.36,365.27,0.8
25.67,365.28,0.88
25.28,365.29,-1.09
25.15,365.3,-0.39
25.16,365.31,0.03
25.78,365.32,1.78
25.97,365.33,0.53
25.89,365.34,-0.22
25.95,365.35,0.16
25.58,365.36,-1.04
25.66,365.37,0.22
25.53,365.38,-0.37
25.56,365.39,0.09
25.61,365.4,0.13
25.08,365.41,-1.48
25.17,365.42,0.23
25.19,365.43,0.06
25.61,365.44,1.2
26.16,365.45,1.55
26.28,365.46,0.34
26.36,365.47,0.24
26.12,365.48,-0.7
25.86,365.49,-0.72
25.93,365.5,0.18
