Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
37.82,264.35,0.24
38.05,264.36,0.66
38.23,264.37,0.49
38.49,264.38,0.74
38.58,264.39,0.26
38.12,264.4,-1.31
38.23,264.41,0.31
38.23,264.42,0.0
38.24,264.43,0.05
37.9,264.44,-0.99
37.78,264.45,-0.34
37.7,264.46,-0.23
37.8,264.47,0.3
37.82,264.48,0.03
37.78,264.49,-0.1
37.91,264.5,0.37
37.85,264.51,-0.16
37.98,264.52,0.35
38.13,264.53,0.44
38.24,264.54,0.3
38.05,264.55,-0.53
37.69,264.56,-1.03
37.95,264.57,0.75
37.95,264.58,0.0
37.78,264.59,-0.48
37.84,264.6,0.16
37.68,264.61,-0.45
37.47,264.62,-0.6
37.76,264.63,0.82
38.08,264.64,0.92
38.1,264.65,0.06
38.17,264.66,0.18
37.99,264.67,-0.52
38.35,264.68,1.05
38.19,264.69,-0.48
37.84,264.7,-0.99
38.14,264.71,0.86
38.07,264.72,-0.22
37.86,264.73,-0.59
37.66,264.74,-0.55
37.64,264.75,-0.07
37.93,264.76,0.84
37.72,264.77,-0.59
37.53,264.78,-0.55
37.73,264.79,0.58
37.87,264.8,0.38
38.1,264.81,0.65
38.07,264.82,-0.08
37.7,264.83,-1.03
37.73,264.84,0.07
37.86,264.85,0.37
37.95,264.86,0.24
37.97,264.87,0.08
37.9,264.88,-0.22
38.05,264.89,0.42
38.04,264.9,-0.01
38.07,264.91,0.09
38.1,264.92,0.07
37.78,264.93,-0.89
37.94,264.94,0.46
37.88,264.95,-0.19
37.82,264.96,-0.16
37.5,264.97,-0.91
37.7,264.98,0.56
37.94,264.99,0.67
37.98,265.0,0.13
37.88,265.01,-0.28
37.91,265.02,0.09
38.11,265.03,0.56
37.76,265.04,-0.98
37.77,265.05,0.03
37.86,265.06,0.24
38.08,265.07,0.63
38.19,265.08,0.33
38.43,265.09,0.67
38.43,265.1,0.01
38.32,265.11,-0.31
38.03,265.12,-0.84
38.1,265.13,0.2
37.92,265.14,-0.5
38.09,265.15,0.5
37.9,265.16,-0.55
37.98,265.17,0.23
38.14,265.18,0.47
38.26,265.19,0.33
38.2,265.2,-0.17
38.2,265.21,0.0
38.04,265.22,-0.46
37.95,265.23,-0.25
38.31,265.24,1.02
38.16,265.25,-0.42
38.1,265.26,-0.18
38.11,265.27,0.03
37.91,265.28,-0.57
37.71,265.29,-0.59
37.72,265.3,0.05
37.56,265.31,-0.45
37.39,265.32,-0.49
37.27,265.33,-0.33
37.39,265.34,0.33
37.33,265.35,-0.16
37.63,265.36,0.85
37.93,265.37,0.86
37.96,265.38,0.06
38.22,265.39,0.74
38.41,265.4,0.56
38.46,265.41,0.14
38.22,265.42,-0.69
38.47,265.43,0.71
38.45,265.44,-0.05
38.82,265.45,1.03
38.63,265.46,-0.53
38.55,265.47,-0.23
38.48,265.48,-0.19
38.17,265.49,-0.88
38.25,265.5,0.23
38.67,265.51,1.17
38.54,265.52,-0.36
38.54,265.53,0.01
38.57,265.54,0.07
38.41,265.55,-0.44
38.24,265.56,-0.47
38.04,265.57,-0.59
37.69,265.58,-0.97
37.82,265.59,0.35
38.04,265.6,0.63
38.34,265.61,0.86
38.32,265.62,-0.06
38.38,265.63,0.16
38.23,265.64,-0.42
38.25,265.65,0.05
38.3,265.66,0.15
37.84,265.67,-1.31
37.45,265.68,-1.1
37.41,265.69,-0.12
37.42,265.7,0.04
37.63,265.71,0.59
37.6,265.72,-0.07
37.51,265.73,-0.26
37.68,265.74,0.48
37.85,265.75,0.48
37.67,265.76,-0.52
37.4,265.77,-0.77
37.24,265.78,-0.43
37.39,265.79,0.42
37.73,265.8,0.95
37.99,265.81,0.74
38.34,265.82,1.0
38.51,265.83,0.46
38.25,265.84,-0.73
38.01,265.85,-0.66
38.14,265.86,0.37
38.09,265.87,-0.16
38.01,265.88,-0.23
37.95,265.89,-0.17
37.77,265.9,-0.5
37.91,265.91,0.41
38.27,265.92,1.02
38.21,265.93,-0.17
38.23,265.94,0.06
38.34,265.95,0.31
38.21,265.96,-0.35
38.24,265.97,0.06
38.26,265.98,0.08
38.14,265.99,-0.36
38.1,266.0,-0.1
37.94,266.01,-0.47
38.02,266.02,0.24
38.01,266.03,-0.03
38.23,266.04,0.63
38.22,266.05,-0.05
38.0,266.06,-0.63
38.12,266.07,0.34
37.94,266.08,-0.51
38.02,266.09,0.22
38.18,266.1,0.46
38.58,266.11,1.14
38.7,266.12,0.33
38.72,266.13,0.06
38.54,266.14,-0.5
38.47,266.15,-0.21
38.46,266.16,-0.02
38.59,266.17,0.36
38.31,266.18,-0.79
38.16,266.19,-0.43
38.03,266.2,-0.35
37.99,266.21,-0.13
38.07,266.22,0.25
38.33,266.23,0.71
38.5,266.24,0.49
38.61,266.25,0.32
38.19,266.26,-1.18
37.85,266.27,-0.97
37.58,266.28,-0.77
37.6,266.29,0.07
37.72,266.3,0.33
37.87,266.31,0.41
37.92,266.32,0.16
37.85,266.33,-0.2
38.19,266.34,0.95
38.08,266.35,-0.29
37.94,266.36,-0.39
38.02,266.37,0.21
37.95,266.38,-0.21
38.0,266.39,0.15
37.93,266.4,-0.2
37.78,266.41,-0.41
37.89,266.42,0.29
37.72,266.43,-0.48
38.01,266.44,0.82
38.07,266.45,0.18
38.26,266.46,0.54
38.66,266.47,1.13
38.67,266.48,0.05
38.7,266.49,0.07
38.51,266.5,-0.53
38.62,266.51,0.31
38.44,266.52,-0.51
38.15,266.53,-0.83
38.08,266.54,-0.2
37.86,266.55,-0.62
37.92,266.56,0.19
38.1,266.57,0.51
38.23,266.58,0.35
38.19,266.59,-0.11
38.13,266.6,-0.18
38.17,266.61,0.12
38.1,266.62,-0.2
37.96,266.63,-0.38
37.71,266.64,-0.71
37.88,266.65,0.48
38.34,266.66,1.32
38.25,266.67,-0.28
38.07,266.68,-0.49
38.03,266.69,-0.13
38.42,266.7,1.13
38.25,266.71,-0.5
38.15,266.72,-0.27
38.03,266.73,-0.35
38.11,266.74,0.22
38.24,266.75,0.38
38.36,266.76,0.32
38.71,266.77,1.0
38.7,266.78,-0.03
38.65,266.79,-0.15
38.25,266.8,-1.12
38.03,266.81,-0.64
37.81,266.82,-0.61
37.91,266.83,0.27
37.67,266.84,-0.67
37.56,266.85,-0.31
37.56,266.86,-0.01
37.57,266.87,0.04
37.69,266.88,0.34
37.71,266.89,0.05
37.85,266.9,0.41
38.11,266.91,0.72
38.38,266.92,0.76
38.84,266.93,1.31
38.94,266.94,0.27
38.98,266.95,0.13
38.72,266.96,-0.73
38.55,266.97,-0.48
38.33,266.98,-0.62
37.96,266.99,-1.07
38.32,267.0,1.02
38.36,267.01,0.13
38.26,267.02,-0.3
38.07,267.03,-0.52
38.09,267.04,0.04
38.02,267.05,-0.18
38.05,267.06,0.07
38.03,267.07,-0.05
38.11,267.08,0.24
38.39,267.09,0.78
38.78,267.1,1.11
39.01,267.11,0.66
38.92,267.12,-0.26
38.76,267.13,-0.47
38.69,267.14,-0.19
38.55,267.15,-0.39
38.45,267.16,-0.28
38.46,267.17,0.01
38.3,267.18,-0.44
38.19,267.19,-0.31
38.18,267.2,-0.03
38.27,267.21,0.25
38.34,267.22,0.19
38.49,267.23,0.43
38.54,267.24,0.13
38.42,267.25,-0.33
38.6,267.26,0.48
38.66,267.27,0.17
38.58,267.28,-0.21
38.26,267.29,-0.92
38.1,267.3,-0.45
37.89,267.31,-0.58
37.79,267.32,-0.29
38.0,267.33,0.59
38.28,267.34,0.81
38.36,267.35,0.21
38.35,267.36,-0.01
38.49,267.37,0.39
38.59,267.38,0.27
38.55,267.39,-0.1
38.45,267.4,-0.29
38.32,267.41,-0.36
38.28,267.42,-0.1
38.13,267.43,-0.43
38.06,267.44,-0.19
38.17,267.45,0.29
38.42,267.46,0.72
38.42,267.47,0.0
38.43,267.48,0.03
38.46,267.49,0.08
38.28,267.5,-0.49
38.27,267.51,-0.05
38.21,267.52,-0.15
38.16,267.53,-0.15
38.24,267.54,0.23
38.37,267.55,0.38
38.15,267.56,-0.63
37.87,267.57,-0.79
38.07,267.58,0.55
38.06,267.59,-0.01
37.86,267.6,-0.56
37.98,267.61,0.33
38.11,267.62,0.36
38.42,267.63,0.88
38.66,267.64,0.67
38.77,267.65,0.31
38.72,267.66,-0.12
38.68,267.67,-0.13
38.65,267.68,-0.07
38.26,267.69,-1.11
38.15,267.7,-0.31
38.07,267.71,-0.22
37.92,267.72,-0.45
37.91,267.73,-0.02
37.71,267.74,-0.55
37.83,267.75,0.34
37.75,267.76,-0.24
38.02,267.77,0.78
38.05,267.78,0.07
38.02,267.79,-0.07
37.99,267.8,-0.09
37.99,267.81,0.0
38.21,267.82,0.61
38.67,267.83,1.31
39.12,267.84,1.27
39.12,267.85,0.01
38.69,267.86,-1.22
38.55,267.87,-0.39
38.4,267.88,-0.44
38.35,267.89,-0.15
38.37,267.9,0.06
38.35,267.91,-0.04
38.47,267.92,0.32
38.42,267.93,-0.15
38.55,267.94,0.39
38.88,267.95,0.92
38.61,267.96,-0.76
38.46,267.97,-0.43
38.31,267.98,-0.41
38.25,267.99,-0.19
38.19,268.0,-0.16
38.28,268.01,0.25
38.49,268.02,0.61
39.06,268.03,1.62
38.83,268.04,-0.65
38.51,268.05,-0.93
38.12,268.06,-1.09
38.33,268.07,0.58
38.53,268.08,0.58
38.74,268.09,0.59
38.43,268.1,-0.88
38.62,268.11,0.52
38.36,268.12,-0.73
38.55,268.13,0.54
38.82,268.14,0.74
38.52,268.15,-0.84
38.21,268.16,-0.86
38.29,268.17,0.23
38.27,268.18,-0.07
38.39,268.19,0.35
38.5,268.2,0.3
38.44,268.21,-0.17
38.27,268.22,-0.46
38.38,268.23,0.3
38.57,268.24,0.55
38.69,268.25,0.33
38.77,268.26,0.23
38.61,268.27,-0.46
38.67,268.28,0.18
38.67,268.29,-0.02
38.23,268.3,-1.24
38.39,268.31,0.45
38.38,268.32,-0.02
38.02,268.33,-1.03
38.03,268.34,0.03
38.06,268.35,0.1
38.34,268.36,0.8
38.25,268.37,-0.27
38.55,268.38,0.84
38.46,268.39,-0.25
38.53,268.4,0.2
38.49,268.41,-0.12
38.48,268.42,-0.03
38.49,268.43,0.03
38.39,268.44,-0.26
38.48,268.45,0.23
38.51,268.46,0.1
38.54,268.47,0.09
38.26,268.48,-0.79
38.49,268.49,0.65
38.42,268.5,-0.2
38.45,268.51,0.09
38.44,268.52,-0.05
38.13,268.53,-0.88
38.17,268.54,0.14
38.18,268.55,0.03
38.22,268.56,0.11
38.41,268.57,0.51
38.48,268.58,0.21
38.66,268.59,0.51
38.6,268.6,-0.18
38.7,268.61,0.28
38.66,268.62,-0.09
38.42,268.63,-0.69
38.13,268.64,-0.81
38.01,268.65,-0.36
37.96,268.66,-0.13
38.12,268.67,0.44
38.02,268.68,-0.29
38.03,268.69,0.05
38.1,268.7,0.18
38.19,268.71,0.26
38.45,268.72,0.73
38.54,268.73,0.26
38.49,268.74,-0.12
38.47,268.75,-0.06
38.39,268.76,-0.24
38.59,268.77,0.57
38.61,268.78,0.06
38.46,268.79,-0.43
38.71,268.8,0.71
38.67,268.81,-0.1
38.64,268.82,-0.09
38.75,268.83,0.33
38.78,268.84,0.07
38.47,268.85,-0.87
38.03,268.86,-1.24
38.01,268.87,-0.07
38.26,268.88,0.71
38.61,268.89,0.99
38.76,268.9,0.42
38.73,268.91,-0.09
38.47,268.92,-0.73
38.64,268.93,0.49
38.59,268.94,-0.13
38.61,268.95,0.04
38.63,268.96,0.05
38.64,268.97,0.03
38.54,268.98,-0.28
38.56,268.99,0.07
38.58,269.0,0.05
38.53,269.01,-0.13
38.52,269.02,-0.05
38.51,269.03,-0.01
38.48,269.04,-0.09
38.61,269.05,0.35
38.72,269.06,0.33
38.77,269.07,0.12
38.86,269.08,0.28
39.0,269.09,0.37
38.75,269.1,-0.7
38.5,269.11,-0.69
38.45,269.12,-0.14
38.45,269.13,-0.03
38.44,269.14,-0.01
38.54,269.15,0.27
38.61,269.16,0.21
38.85,269.17,0.68
38.74,269.18,-0.33
38.78,269.19,0.12
38.73,269.2,-0.13
38.76,269.21,0.09
38.71,269.22,-0.16
38.51,269.23,-0.57
38.5,269.24,-0.02
38.46,269.25,-0.11
38.63,269.26,0.47
38.83,269.27,0.59
38.83,269.28,0.0
38.53,269.29,-0.86
38.46,269.3,-0.19
38.35,269.31,-0.33
38.16,269.32,-0.53
38.08,269.33,-0.22
38.06,269.34,-0.07
38.03,269.35,-0.07
38.31,269.36,0.78
38.48,269.37,0.47
38.74,269.38,0.76
38.72,269.39,-0.07
38.59,269.4,-0.37
38.6,269.41,0.05
38.55,269.42,-0.14
38.58,269.43,0.08
38.32,269.44,-0.74
38.34,269.45,0.06
38.29,269.46,-0.15
38.39,269.47,0.29
38.37,269.48,-0.07
38.52,269.49,0.42
38.68,269.5,0.48
38.79,269.51,0.31
38.81,269.52,0.04
38.88,269.53,0.21
38.79,269.54,-0.24
38.81,269.55,0.05
39.03,269.56,0.6
38.95,269.57,-0.23
39.05,269.58,0.31
38.99,269.59,-0.17
38.96,269.6,-0.09
38.74,269.61,-0.62
38.62,269.62,-0.35
38.59,269.63,-0.09
38.41,269.64,-0.51
38.45,269.65,0.13
38.44,269.66,-0.05
38.48,269.67,0.11
38.68,269.68,0.57
38.86,269.69,0.54
38.82,269.7,-0.12
38.81,269.71,-0.04
38.77,269.72,-0.09
38.93,269.73,0.45
38.78,269.74,-0.42
38.51,269.75,-0.78
38.39,269.76,-0.33
38.49,269.77,0.3
38.43,269.78,-0.17
38.55,269.79,0.32
38.83,269.8,0.8
38.82,269.81,-0.02
38.84,269.82,0.06
38.77,269.83,-0.22
38.69,269.84,-0.23
38.81,269.85,0.36
38.84,269.86,0.07
38.49,269.87,-0.98
38.6,269.88,0.3
38.57,269.89,-0.06
38.36,269.9,-0.61
38.55,269.91,0.55
38.61,269.92,0.17
38.56,269.93,-0.14
38.6,269.94,0.11
38.67,269.95,0.18
38.47,269.96,-0.58
38.29,269.97,-0.48
38.17,269.98,-0.35
38.15,269.99,-0.07
38.14,270.0,-0.02
38.04,270.01,-0.29
38.48,270.02,1.26
38.64,270.03,0.46
38.81,270.04,0.46
38.8,270.05,-0.02
38.84,270.06,0.13
39.09,270.07,0.69
38.96,270.08,-0.35
38.78,270.09,-0.51
38.68,270.1,-0.29
38.78,270.11,0.28
38.91,270.12,0.38
38.81,270.13,-0.29
38.9,270.14,0.27
38.98,270.15,0.23
39.14,270.16,0.44
39.18,270.17,0.12
39.17,270.18,-0.03
39.2,270.19,0.08
39.21,270.2,0.03
39.18,270.21,-0.1
39.15,270.22,-0.08
39.22,270.23,0.19
39.05,270.24,-0.47
38.82,270.25,-0.65
38.83,270.26,0.02
38.95,270.27,0.34
38.99,270.28,0.1
38.8,270.29,-0.53
38.75,270.3,-0.13
38.94,270.31,0.52
39.06,270.32,0.33
38.89,270.33,-0.48
38.84,270.34,-0.15
38.92,270.35,0.23
38.83,270.36,-0.25
38.89,270.37,0.18
39.07,270.38,0.5
39.06,270.39,-0.01
39.06,270.4,-0.02
39.1,270.41,0.11
39.07,270.42,-0.07
39.3,270.43,0.65
39.32,270.44,0.04
39.33,270.45,0.04
39.29,270.46,-0.11
39.02,270.47,-0.78
38.92,270.48,-0.26
38.88,270.49,-0.11
38.63,270.5,-0.73
38.45,270.51,-0.5
38.29,270.52,-0.46
38.46,270.53,0.48
38.79,270.54,0.94
39.03,270.55,0.68
39.12,270.56,0.25
39.22,270.57,0.3
39.08,270.58,-0.4
39.02,270.59,-0.18
39.27,270.6,0.72
39.35,270.61,0.23
39.51,270.62,0.44
39.37,270.63,-0.4
39.06,270.64,-0.87
38.64,270.65,-1.19
38.69,270.66,0.15
38.84,270.67,0.42
38.97,270.68,0.36
39.03,270.69,0.18
39.09,270.7,0.16
39.19,270.71,0.29
39.58,270.72,1.12
39.76,270.73,0.5
39.42,270.74,-0.97
39.14,270.75,-0.78
38.82,270.76,-0.92
38.94,270.77,0.34
39.26,270.78,0.92
39.5,270.79,0.67
39.67,270.8,0.49
39.69,270.81,0.06
39.5,270.82,-0.54
39.31,270.83,-0.56
38.99,270.84,-0.89
38.98,270.85,-0.04
39.04,270.86,0.19
39.26,270.87,0.61
39.22,270.88,-0.1
39.36,270.89,0.39
39.46,270.9,0.29
39.62,270.91,0.44
39.49,270.92,-0.37
39.29,270.93,-0.55
39.48,270.94,0.52
39.55,270.95,0.22
39.71,270.96,0.46
39.72,270.97,0.02
39.55,270.98,-0.48
39.69,270.99,0.38
39.61,271.0,-0.23
39.7,271.01,0.26
39.73,271.02,0.08
39.64,271.03,-0.24
39.91,271.04,0.76
39.72,271.05,-0.53
39.82,271.06,0.28
39.8,271.07,-0.07
39.71,271.08,-0.25
39.68,271.09,-0.07
39.44,271.1,-0.68
39.49,271.11,0.13
39.33,271.12,-0.44
39.42,271.13,0.25
39.62,271.14,0.54
39.72,271.15,0.28
39.7,271.16,-0.05
39.56,271.17,-0.38
39.43,271.18,-0.38
39.65,271.19,0.63
39.67,271.2,0.04
39.36,271.21,-0.88
39.19,271.22,-0.48
39.19,271.23,0.0
39.41,271.24,0.62
39.38,271.25,-0.07
39.44,271.26,0.16
39.61,271.27,0.48
39.56,271.28,-0.14
39.65,271.29,0.26
39.91,271.3,0.74
39.98,271.31,0.18
39.69,271.32,-0.82
39.6,271.33,-0.25
39.43,271.34,-0.49
39.63,271.35,0.58
39.59,271.36,-0.13
39.59,271.37,0.01
39.55,271.38,-0.1
39.68,271.39,0.36
39.56,271.4,-0.34
39.51,271.41,-0.14
39.53,271.42,0.07
39.32,271.43,-0.59
39.21,271.44,-0.33
39.34,271.45,0.37
39.64,271.46,0.86
39.58,271.47,-0.17
39.51,271.48,-0.2
39.56,271.49,0.12
39.54,271.5,-0.03
39.49,271.51,-0.17
39.14,271.52,-0.99
39.22,271.53,0.24
39.32,271.54,0.27
39.35,271.55,0.09
39.64,271.56,0.82
39.62,271.57,-0.05
39.66,271.58,0.12
39.46,271.59,-0.58
39.6,271.6,0.41
39.58,271.61,-0.06
39.46,271.62,-0.33
39.34,271.63,-0.36
39.35,271.64,0.05
39.49,271.65,0.4
39.09,271.66,-1.14
38.82,271.67,-0.78
38.9,271.68,0.25
39.2,271.69,0.84
39.51,271.7,0.89
39.68,271.71,0.46
39.79,271.72,0.33
39.69,271.73,-0.3
39.64,271.74,-0.15
39.83,271.75,0.55
39.67,271.76,-0.45
39.81,271.77,0.38
39.83,271.78,0.07
40.06,271.79,0.67
39.95,271.8,-0.32
39.9,271.81,-0.15
39.75,271.82,-0.41
39.76,271.83,0.01
39.56,271.84,-0.57
39.73,271.85,0.48
39.91,271.86,0.52
40.04,271.87,0.37
40.01,271.88,-0.1
40.2,271.89,0.54
40.32,271.9,0.36
40.28,271.91,-0.12
40.07,271.92,-0.6
40.29,271.93,0.63
40.02,271.94,-0.78
39.83,271.95,-0.52
39.81,271.96,-0.07
39.92,271.97,0.32
39.84,271.98,-0.23
39.89,271.99,0.12
39.75,272.0,-0.38
39.89,272.01,0.38
39.73,272.02,-0.43
39.78,272.03,0.13
39.61,272.04,-0.47
40.04,272.05,1.2
40.29,272.06,0.71
40.57,272.07,0.82
40.47,272.08,-0.31
40.0,272.09,-1.31
39.3,272.1,-2.0
38.75,272.11,-1.56
38.33,272.12,-1.19
38.11,272.13,-0.61
38.32,272.14,0.58
38.92,272.15,1.73
39.27,272.16,0.98
39.43,272.17,0.45
39.33,272.18,-0.26
39.3,272.19,-0.1
39.38,272.2,0.22
39.63,272.21,0.72
39.68,272.22,0.14
39.59,272.23,-0.26
39.69,272.24,0.29
39.91,272.25,0.62
39.83,272.26,-0.24
39.69,272.27,-0.39
39.52,272.28,-0.47
39.6,272.29,0.22
39.43,272.3,-0.47
39.59,272.31,0.45
39.54,272.32,-0.15
39.64,272.33,0.28
39.79,272.34,0.42
39.8,272.35,0.05
39.97,272.36,0.47
40.0,272.37,0.08
39.87,272.38,-0.37
39.87,272.39,0.0
39.89,272.4,0.07
40.04,272.41,0.4
40.17,272.42,0.39
40.4,272.43,0.65
40.29,272.44,-0.33
40.21,272.45,-0.22
40.16,272.46,-0.15
40.03,272.47,-0.38
40.1,272.48,0.21
