Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
32.44,411.92,-0.35
32.38,411.93,-0.19
32.63,411.94,0.71
32.67,411.95,0.13
32.95,411.96,0.78
33.09,411.97,0.39
33.05,411.98,-0.12
32.93,411.99,-0.34
33.11,412.0,0.51
33.12,412.01,0.04
33.11,412.02,-0.03
33.41,412.03,0.83
33.22,412.04,-0.54
32.99,412.05,-0.64
32.89,412.06,-0.28
32.9,412.07,0.01
32.48,412.08,-1.18
32.45,412.09,-0.07
32.66,412.1,0.57
32.58,412.11,-0.22
32.63,412.12,0.14
32.64,412.13,0.05
32.74,412.14,0.27
32.62,412.15,-0.33
32.62,412.16,0.01
32.76,412.17,0.38
32.74,412.18,-0.07
32.78,412.19,0.14
32.86,412.2,0.22
32.96,412.21,0.27
32.99,412.22,0.09
32.87,412.23,-0.35
33.22,412.24,1.02
33.17,412.25,-0.16
33.14,412.26,-0.07
33.11,412.27,-0.09
32.76,412.28,-1.01
32.92,412.29,0.45
32.95,412.3,0.1
32.76,412.31,-0.56
32.51,412.32,-0.7
32.49,412.33,-0.06
32.61,412.34,0.34
32.72,412.35,0.31
32.83,412.36,0.32
32.91,412.37,0.22
32.87,412.38,-0.1
33.05,412.39,0.51
33.19,412.4,0.39
32.9,412.41,-0.82
33.02,412.42,0.32
33.02,412.43,0.01
33.17,412.44,0.44
33.17,412.45,0.0
33.13,412.46,-0.11
33.05,412.47,-0.22
32.89,412.48,-0.46
32.95,412.49,0.18
33.0,412.5,0.12
32.93,412.51,-0.18
32.94,412.52,0.01
32.96,412.53,0.05
33.2,412.54,0.69
33.01,412.55,-0.52
32.8,412.56,-0.61
32.67,412.57,-0.35
32.77,412.58,0.28
32.83,412.59,0.15
32.73,412.6,-0.28
32.8,412.61,0.21
32.73,412.62,-0.2
32.9,412.63,0.47
32.84,412.64,-0.16
32.77,412.65,-0.18
32.45,412.66,-0.91
32.3,412.67,-0.45
32.73,412.68,1.23
32.9,412.69,0.48
32.83,412.7,-0.21
32.62,412.71,-0.58
32.58,412.72,-0.12
32.63,412.73,0.14
32.69,412.74,0.16
32.65,412.75,-0.11
32.82,412.76,0.48
32.93,412.77,0.31
33.05,412.78,0.33
33.09,412.79,0.12
33.36,412.8,0.78
33.31,412.81,-0.14
33.22,412.82,-0.27
33.14,412.83,-0.23
33.56,412.84,1.22
33.33,412.85,-0.67
32.94,412.86,-1.08
32.8,412.87,-0.4
32.68,412.88,-0.35
32.68,412.89,0.0
32.73,412.9,0.14
32.84,412.91,0.31
32.81,412.92,-0.08
32.88,412.93,0.22
33.27,412.94,1.08
33.16,412.95,-0.29
33.24,412.96,0.2
33.03,412.97,-0.59
32.86,412.98,-0.48
32.79,412.99,-0.19
32.61,413.0,-0.5
32.63,413.01,0.04
32.82,413.02,0.54
33.01,413.03,0.54
32.76,413.04,-0.7
32.93,413.05,0.48
32.86,413.06,-0.2
32.61,413.07,-0.69
32.76,413.08,0.42
32.85,413.09,0.24
32.8,413.1,-0.13
32.6,413.11,-0.58
32.49,413.12,-0.31
32.53,413.13,0.13
32.54,413.14,0.03
32.67,413.15,0.37
32.72,413.16,0.13
33.0,413.17,0.78
33.06,413.18,0.18
33.31,413.19,0.7
33.21,413.2,-0.26
33.47,413.21,0.72
33.41,413.22,-0.17
33.57,413.23,0.47
33.28,413.24,-0.84
33.43,413.25,0.43
33.0,413.26,-1.21
32.8,413.27,-0.56
32.76,413.28,-0.13
32.81,413.29,0.14
32.71,413.3,-0.26
32.41,413.31,-0.85
32.51,413.32,0.26
32.73,413.33,0.63
32.79,413.34,0.16
32.83,413.35,0.11
32.6,413.36,-0.66
32.68,413.37,0.24
32.87,413.38,0.54
33.12,413.39,0.71
33.22,413.4,0.29
33.26,413.41,0.11
33.13,413.42,-0.37
33.25,413.43,0.34
32.77,413.44,-1.37
33.08,413.45,0.87
32.8,413.46,-0.79
32.85,413.47,0.16
32.61,413.48,-0.69
32.53,413.49,-0.21
32.42,413.5,-0.31
32.52,413.51,0.27
32.73,413.52,0.6
32.88,413.53,0.42
33.0,413.54,0.34
33.37,413.55,1.06
33.26,413.56,-0.31
33.26,413.57,-0.01
32.9,413.58,-1.03
32.61,413.59,-0.81
32.63,413.6,0.05
32.79,413.61,0.44
33.08,413.62,0.84
33.33,413.63,0.69
33.02,413.64,-0.89
32.9,413.65,-0.33
33.23,413.66,0.95
33.22,413.67,-0.05
33.15,413.68,-0.19
32.9,413.69,-0.72
32.9,413.7,0.0
32.77,413.71,-0.38
33.06,413.72,0.84
32.84,413.73,-0.63
32.42,413.74,-1.19
32.5,413.75,0.22
32.67,413.76,0.48
33.2,413.77,1.53
33.3,413.78,0.27
33.25,413.79,-0.14
32.89,413.8,-1.04
32.57,413.81,-0.9
32.68,413.82,0.31
32.96,413.83,0.79
33.22,413.84,0.74
33.36,413.85,0.4
33.42,413.86,0.18
33.38,413.87,-0.12
33.01,413.88,-1.05
33.08,413.89,0.2
32.94,413.9,-0.42
33.05,413.91,0.33
32.78,413.92,-0.78
32.41,413.93,-1.05
32.25,413.94,-0.44
32.02,413.95,-0.66
32.19,413.96,0.48
32.75,413.97,1.6
33.42,413.98,1.91
33.29,413.99,-0.36
33.35,414.0,0.16
33.14,414.01,-0.6
33.2,414.02,0.19
32.95,414.03,-0.71
32.57,414.04,-1.09
31.95,414.05,-1.76
32.03,414.06,0.25
32.38,414.07,0.99
32.7,414.08,0.88
32.66,414.09,-0.11
32.89,414.1,0.65
33.04,414.11,0.44
32.92,414.12,-0.36
32.81,414.13,-0.31
32.84,414.14,0.09
32.6,414.15,-0.69
32.43,414.16,-0.47
32.73,414.17,0.84
33.16,414.18,1.21
33.45,414.19,0.84
33.84,414.2,1.1
34.08,414.21,0.67
34.02,414.22,-0.15
33.62,414.23,-1.15
33.18,414.24,-1.23
32.62,414.25,-1.58
32.76,414.26,0.39
32.26,414.27,-1.41
31.99,414.28,-0.79
32.26,414.29,0.77
32.29,414.3,0.1
32.49,414.31,0.57
33.13,414.32,1.8
33.35,414.33,0.62
33.15,414.34,-0.57
33.51,414.35,1.04
33.51,414.36,-0.02
33.36,414.37,-0.41
33.2,414.38,-0.44
33.05,414.39,-0.43
32.95,414.4,-0.29
32.74,414.41,-0.59
32.52,414.42,-0.63
32.85,414.43,0.92
32.95,414.44,0.3
32.89,414.45,-0.16
33.06,414.46,0.47
32.79,414.47,-0.75
33.2,414.48,1.14
33.21,414.49,0.05
33.04,414.5,-0.48
32.71,414.51,-0.95
32.77,414.52,0.17
32.57,414.53,-0.56
32.63,414.54,0.16
32.59,414.55,-0.11
32.27,414.56,-0.89
32.66,414.57,1.11
33.26,414.58,1.7
33.6,414.59,0.95
33.63,414.6,0.08
33.03,414.61,-1.69
32.18,414.62,-2.41
32.47,414.63,0.82
32.26,414.64,-0.59
32.4,414.65,0.39
32.64,414.66,0.68
32.53,414.67,-0.33
32.78,414.68,0.73
32.86,414.69,0.22
33.44,414.7,1.64
33.23,414.71,-0.6
33.06,414.72,-0.47
33.31,414.73,0.72
32.76,414.74,-1.56
32.49,414.75,-0.77
32.36,414.76,-0.38
32.79,414.77,1.23
32.72,414.78,-0.2
32.83,414.79,0.32
32.73,414.8,-0.28
33.06,414.81,0.92
33.0,414.82,-0.18
32.96,414.83,-0.11
32.83,414.84,-0.35
32.78,414.85,-0.16
33.24,414.86,1.32
33.27,414.87,0.09
33.36,414.88,0.25
33.28,414.89,-0.23
32.83,414.9,-1.27
32.65,414.91,-0.54
32.54,414.92,-0.3
32.79,414.93,0.71
32.59,414.94,-0.57
32.4,414.95,-0.53
32.66,414.96,0.71
32.88,414.97,0.64
32.59,414.98,-0.83
32.5,414.99,-0.24
32.82,415.0,0.89
33.37,415.01,1.55
33.51,415.02,0.41
33.27,415.03,-0.67
32.93,415.04,-0.98
32.93,415.05,0.0
32.96,415.06,0.09
33.05,415.07,0.27
32.8,415.08,-0.71
32.64,415.09,-0.45
32.97,415.1,0.93
32.84,415.11,-0.37
32.77,415.12,-0.18
32.88,415.13,0.31
32.82,415.14,-0.18
32.64,415.15,-0.52
32.55,415.16,-0.26
32.89,415.17,0.96
32.5,415.18,-1.09
32.58,415.19,0.21
32.62,415.2,0.12
32.56,415.21,-0.16
32.47,415.22,-0.27
32.83,415.23,1.01
33.31,415.24,1.37
33.55,415.25,0.69
33.43,415.26,-0.35
33.4,415.27,-0.08
33.28,415.28,-0.33
32.72,415.29,-1.59
32.41,415.3,-0.89
32.53,415.31,0.34
31.93,415.32,-1.71
32.14,415.33,0.62
32.34,415.34,0.54
32.27,415.35,-0.18
32.32,415.36,0.14
32.63,415.37,0.88
33.08,415.38,1.27
33.48,415.39,1.14
33.49,415.4,0.04
33.55,415.41,0.16
33.51,415.42,-0.11
33.18,415.43,-0.92
32.58,415.44,-1.71
32.42,415.45,-0.46
32.51,415.46,0.27
32.47,415.47,-0.11
32.29,415.48,-0.52
32.07,415.49,-0.62
31.9,415.5,-0.5
32.16,415.51,0.76
32.74,415.52,1.63
32.74,415.53,0.02
32.94,415.54,0.55
32.81,415.55,-0.37
32.9,415.56,0.24
32.82,415.57,-0.23
33.48,415.58,1.89
33.47,415.59,-0.03
33.43,415.6,-0.12
33.3,415.61,-0.37
33.66,415.62,1.01
33.96,415.63,0.86
34.24,415.64,0.8
34.42,415.65,0.49
34.59,415.66,0.48
34.02,415.67,-1.59
33.5,415.68,-1.47
33.29,415.69,-0.61
32.71,415.7,-1.63
32.71,415.71,0.01
32.66,415.72,-0.16
32.36,415.73,-0.84
32.52,415.74,0.44
32.33,415.75,-0.55
32.52,415.76,0.55
32.93,415.77,1.16
32.82,415.78,-0.31
33.02,415.79,0.55
33.06,415.8,0.14
33.03,415.81,-0.09
33.11,415.82,0.23
32.98,415.83,-0.36
32.68,415.84,-0.87
32.51,415.85,-0.46
32.51,415.86,-0.01
32.26,415.87,-0.69
31.99,415.88,-0.77
32.46,415.89,1.33
32.77,415.9,0.89
32.89,415.91,0.33
32.68,415.92,-0.59
32.6,415.93,-0.25
32.75,415.94,0.44
33.09,415.95,0.95
33.09,415.96,0.0
33.02,415.97,-0.2
32.75,415.98,-0.77
32.77,415.99,0.05
32.34,416.0,-1.2
32.38,416.01,0.12
32.4,416.02,0.05
32.29,416.03,-0.3
32.5,416.04,0.58
33.11,416.05,1.72
33.45,416.06,0.98
33.74,416.07,0.81
33.75,416.08,0.03
