Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
13.64,519.92,0.11
13.21,519.93,-1.23
13.3,519.94,0.26
13.38,519.95,0.23
13.21,519.96,-0.48
13.07,519.97,-0.42
13.31,519.98,0.7
13.65,519.99,0.95
13.63,520.0,-0.04
13.41,520.01,-0.64
13.05,520.02,-1.01
13.19,520.03,0.4
13.41,520.04,0.61
13.42,520.05,0.04
13.52,520.06,0.28
13.76,520.07,0.67
13.65,520.08,-0.31
13.42,520.09,-0.67
13.31,520.1,-0.3
13.33,520.11,0.07
13.18,520.12,-0.44
13.05,520.13,-0.37
12.8,520.14,-0.7
12.78,520.15,-0.05
13.09,520.16,0.87
13.16,520.17,0.21
13.03,520.18,-0.38
13.17,520.19,0.41
13.46,520.2,0.82
13.61,520.21,0.42
13.56,520.22,-0.14
13.62,520.23,0.17
13.67,520.24,0.13
13.67,520.25,0.02
13.73,520.26,0.15
13.8,520.27,0.22
13.69,520.28,-0.31
13.62,520.29,-0.2
13.75,520.3,0.37
13.59,520.31,-0.45
13.6,520.32,0.01
13.73,520.33,0.38
13.78,520.34,0.13
13.64,520.35,-0.4
13.5,520.36,-0.41
13.08,520.37,-1.17
13.09,520.38,0.01
12.99,520.39,-0.27
13.1,520.4,0.31
13.24,520.41,0.39
13.41,520.42,0.49
13.35,520.43,-0.16
13.23,520.44,-0.35
13.45,520.45,0.63
13.39,520.46,-0.18
13.34,520.47,-0.14
13.49,520.48,0.43
13.5,520.49,0.02
13.62,520.5,0.33
13.53,520.51,-0.24
13.24,520.52,-0.84
13.08,520.53,-0.44
13.28,520.54,0.56
13.26,520.55,-0.05
13.03,520.56,-0.64
12.95,520.57,-0.24
12.85,520.58,-0.27
13.04,520.59,0.53
13.34,520.6,0.84
13.68,520.61,0.96
13.92,520.62,0.68
13.61,520.63,-0.87
13.08,520.64,-1.52
13.09,520.65,0.05
13.43,520.66,0.97
13.31,520.67,-0.36
13.22,520.68,-0.25
13.45,520.69,0.65
13.53,520.7,0.25
13.17,520.71,-1.03
12.91,520.72,-0.75
12.93,520.73,0.06
12.88,520.74,-0.14
12.98,520.75,0.29
12.9,520.76,-0.22
12.81,520.77,-0.27
13.41,520.78,1.71
13.71,520.79,0.86
13.95,520.8,0.68
14.14,520.81,0.52
14.17,520.82,0.1
14.15,520.83,-0.07
14.01,520.84,-0.4
13.71,520.85,-0.83
13.25,520.86,-1.32
12.98,520.87,-0.75
12.8,520.88,-0.52
12.52,520.89,-0.79
12.06,520.9,-1.3
12.07,520.91,0.02
12.72,520.92,1.84
13.34,520.93,1.76
13.81,520.94,1.33
13.97,520.95,0.47
