Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
18.78,495.92,0.32
18.91,495.93,0.36
19.13,495.94,0.63
19.42,495.95,0.8
19.73,495.96,0.88
20.52,495.97,2.25
20.15,495.98,-1.05
20.01,495.99,-0.41
19.12,496.0,-2.51
18.77,496.01,-1.0
18.79,496.02,0.06
18.59,496.03,-0.55
18.53,496.04,-0.18
18.78,496.05,0.72
19.1,496.06,0.89
19.28,496.07,0.51
19.11,496.08,-0.49
18.67,496.09,-1.25
18.17,496.1,-1.4
18.33,496.11,0.44
18.7,496.12,1.06
18.66,496.13,-0.12
18.89,496.14,0.65
18.87,496.15,-0.06
18.7,496.16,-0.48
18.91,496.17,0.59
19.27,496.18,1.02
19.66,496.19,1.11
19.17,496.2,-1.39
20.72,496.21,4.39
20.96,496.22,0.68
20.51,496.23,-1.27
20.31,496.24,-0.58
21.38,496.25,3.04
20.99,496.26,-1.13
20.06,496.27,-2.63
19.03,496.28,-2.9
19.13,496.29,0.27
19.68,496.3,1.56
19.56,496.31,-0.33
19.17,496.32,-1.12
19.31,496.33,0.4
18.85,496.34,-1.3
19.17,496.35,0.91
20.0,496.36,2.35
21.91,496.37,5.4
23.87,496.38,5.57
25.4,496.39,4.34
26.42,496.4,2.88
26.14,496.41,-0.8
24.17,496.42,-5.58
18.98,496.43,-14.69
20.04,496.44,2.99
19.92,496.45,-0.34
20.06,496.46,0.42
19.79,496.47,-0.76
19.67,496.48,-0.36
19.27,496.49,-1.12
19.39,496.5,0.33
19.11,496.51,-0.8
18.62,496.52,-1.38
19.05,496.53,1.22
19.57,496.54,1.48
19.49,496.55,-0.22
19.02,496.56,-1.35
18.96,496.57,-0.18
19.46,496.58,1.42
19.82,496.59,1.01
19.71,496.6,-0.29
19.44,496.61,-0.77
19.87,496.62,1.22
20.0,496.63,0.38
19.81,496.64,-0.55
19.89,496.65,0.22
20.14,496.66,0.71
20.01,496.67,-0.37
19.85,496.68,-0.45
19.74,496.69,-0.32
19.85,496.7,0.31
20.06,496.71,0.6
20.51,496.72,1.27
