Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
40.97,276.35,-0.22
41.06,276.36,0.26
41.07,276.37,0.02
40.86,276.38,-0.6
41.02,276.39,0.47
41.12,276.4,0.29
41.39,276.41,0.75
41.46,276.42,0.22
41.41,276.43,-0.14
41.32,276.44,-0.25
41.27,276.45,-0.14
41.13,276.46,-0.41
41.34,276.47,0.6
41.35,276.48,0.02
41.4,276.49,0.14
41.56,276.5,0.48
41.7,276.51,0.39
41.68,276.52,-0.05
41.46,276.53,-0.63
41.48,276.54,0.04
41.6,276.55,0.34
41.57,276.56,-0.08
41.49,276.57,-0.22
41.41,276.58,-0.22
41.23,276.59,-0.52
41.44,276.6,0.59
41.64,276.61,0.58
41.65,276.62,0.04
41.43,276.63,-0.63
41.43,276.64,0.01
41.33,276.65,-0.28
41.25,276.66,-0.25
41.26,276.67,0.04
41.08,276.68,-0.5
41.11,276.69,0.09
41.36,276.7,0.7
41.5,276.71,0.41
41.34,276.72,-0.45
41.31,276.73,-0.1
41.11,276.74,-0.56
41.1,276.75,-0.03
41.06,276.76,-0.1
41.42,276.77,1.02
41.61,276.78,0.53
41.63,276.79,0.06
41.78,276.8,0.42
41.61,276.81,-0.48
41.53,276.82,-0.23
41.44,276.83,-0.25
41.52,276.84,0.23
41.32,276.85,-0.56
41.39,276.86,0.21
41.45,276.87,0.17
41.46,276.88,0.02
41.53,276.89,0.2
41.46,276.9,-0.22
41.47,276.91,0.04
41.54,276.92,0.21
41.72,276.93,0.5
41.9,276.94,0.49
42.14,276.95,0.69
42.01,276.96,-0.36
41.94,276.97,-0.21
41.76,276.98,-0.5
41.9,276.99,0.39
42.1,277.0,0.58
42.03,277.01,-0.22
41.84,277.02,-0.54
41.81,277.03,-0.08
41.78,277.04,-0.08
41.88,277.05,0.29
41.79,277.06,-0.25
41.76,277.07,-0.07
41.86,277.08,0.28
41.86,277.09,-0.01
41.85,277.1,-0.03
41.66,277.11,-0.54
41.79,277.12,0.37
41.89,277.13,0.27
41.99,277.14,0.29
41.94,277.15,-0.12
42.13,277.16,0.54
42.11,277.17,-0.06
42.31,277.18,0.57
42.21,277.19,-0.29
42.23,277.2,0.03
42.11,277.21,-0.33
41.83,277.22,-0.81
41.93,277.23,0.28
41.92,277.24,-0.01
42.01,277.25,0.25
42.18,277.26,0.47
42.41,277.27,0.67
42.4,277.28,-0.03
42.33,277.29,-0.21
42.31,277.3,-0.04
42.19,277.31,-0.35
42.29,277.32,0.27
42.31,277.33,0.08
42.32,277.34,0.01
42.27,277.35,-0.14
42.11,277.36,-0.45
41.99,277.37,-0.33
42.06,277.38,0.17
42.26,277.39,0.59
42.5,277.4,0.68
42.71,277.41,0.58
42.9,277.42,0.55
42.89,277.43,-0.05
42.74,277.44,-0.4
42.54,277.45,-0.58
42.68,277.46,0.4
42.78,277.47,0.28
42.63,277.48,-0.43
42.56,277.49,-0.19
42.32,277.5,-0.67
42.18,277.51,-0.41
42.57,277.52,1.11
42.61,277.53,0.12
42.44,277.54,-0.5
42.41,277.55,-0.06
42.51,277.56,0.28
42.78,277.57,0.76
42.71,277.58,-0.22
42.6,277.59,-0.31
42.47,277.6,-0.36
42.43,277.61,-0.11
42.31,277.62,-0.35
42.24,277.63,-0.2
42.25,277.64,0.03
42.34,277.65,0.27
42.25,277.66,-0.25
42.47,277.67,0.6
42.43,277.68,-0.12
42.52,277.69,0.25
42.48,277.7,-0.1
42.5,277.71,0.05
42.63,277.72,0.37
42.71,277.73,0.23
42.75,277.74,0.09
42.85,277.75,0.3
42.79,277.76,-0.16
42.68,277.77,-0.31
42.7,277.78,0.05
42.72,277.79,0.05
42.53,277.8,-0.54
42.55,277.81,0.04
42.66,277.82,0.33
42.89,277.83,0.65
43.01,277.84,0.32
43.07,277.85,0.19
42.89,277.86,-0.52
42.8,277.87,-0.25
42.72,277.88,-0.24
43.01,277.89,0.84
42.92,277.9,-0.27
43.0,277.91,0.22
42.94,277.92,-0.16
42.98,277.93,0.13
42.94,277.94,-0.14
42.97,277.95,0.1
42.93,277.96,-0.13
42.92,277.97,-0.02
43.06,277.98,0.39
43.08,277.99,0.05
43.08,278.0,0.0
42.96,278.01,-0.34
43.32,278.02,1.04
43.51,278.03,0.53
43.55,278.04,0.13
43.55,278.05,-0.01
43.3,278.06,-0.7
43.46,278.07,0.44
43.5,278.08,0.12
43.6,278.09,0.29
43.78,278.1,0.49
43.95,278.11,0.49
43.83,278.12,-0.34
43.67,278.13,-0.45
43.74,278.14,0.18
43.38,278.15,-1.01
43.1,278.16,-0.78
42.98,278.17,-0.34
43.14,278.18,0.44
43.15,278.19,0.02
43.06,278.2,-0.25
43.17,278.21,0.31
43.16,278.22,-0.03
42.95,278.23,-0.6
42.83,278.24,-0.32
42.75,278.25,-0.22
42.72,278.26,-0.1
42.72,278.27,0.02
42.69,278.28,-0.1
42.87,278.29,0.51
43.08,278.3,0.6
43.47,278.31,1.1
43.85,278.32,1.09
43.94,278.33,0.26
43.94,278.34,-0.01
43.54,278.35,-1.14
43.33,278.36,-0.59
43.04,278.37,-0.82
42.86,278.38,-0.5
42.71,278.39,-0.44
42.93,278.4,0.62
43.16,278.41,0.65
43.15,278.42,-0.02
43.23,278.43,0.24
43.55,278.44,0.9
43.95,278.45,1.11
43.97,278.46,0.08
43.88,278.47,-0.27
43.61,278.48,-0.77
43.46,278.49,-0.4
43.31,278.5,-0.45
43.28,278.51,-0.06
43.5,278.52,0.62
43.48,278.53,-0.06
43.89,278.54,1.14
43.78,278.55,-0.31
43.72,278.56,-0.16
43.68,278.57,-0.13
43.38,278.58,-0.85
43.45,278.59,0.2
43.76,278.6,0.88
44.11,278.61,1.01
44.03,278.62,-0.24
43.94,278.63,-0.24
43.95,278.64,0.03
43.87,278.65,-0.22
43.96,278.66,0.25
43.93,278.67,-0.09
43.79,278.68,-0.38
43.77,278.69,-0.07
43.92,278.7,0.44
43.8,278.71,-0.35
43.85,278.72,0.14
43.83,278.73,-0.07
43.72,278.74,-0.31
43.8,278.75,0.23
43.75,278.76,-0.15
43.63,278.77,-0.32
43.83,278.78,0.56
43.76,278.79,-0.21
43.72,278.8,-0.1
43.69,278.81,-0.09
43.6,278.82,-0.25
43.56,278.83,-0.1
43.86,278.84,0.84
43.91,278.85,0.13
44.16,278.86,0.71
44.28,278.87,0.35
44.16,278.88,-0.33
44.11,278.89,-0.16
43.94,278.9,-0.46
43.77,278.91,-0.49
43.91,278.92,0.4
43.84,278.93,-0.2
44.0,278.94,0.44
43.89,278.95,-0.32
44.1,278.96,0.6
44.14,278.97,0.11
44.15,278.98,0.04
43.98,278.99,-0.48
44.17,279.0,0.53
44.31,279.01,0.4
44.29,279.02,-0.05
44.26,279.03,-0.11
44.36,279.04,0.28
44.49,279.05,0.39
44.37,279.06,-0.36
44.51,279.07,0.4
44.72,279.08,0.6
44.53,279.09,-0.54
44.56,279.1,0.09
44.21,279.11,-0.99
44.22,279.12,0.02
44.09,279.13,-0.36
44.12,279.14,0.08
44.1,279.15,-0.05
44.1,279.16,-0.01
44.03,279.17,-0.18
44.09,279.18,0.18
43.93,279.19,-0.45
43.98,279.2,0.13
43.96,279.21,-0.07
43.9,279.22,-0.16
43.97,279.23,0.21
44.12,279.24,0.42
44.31,279.25,0.53
44.41,279.26,0.29
44.53,279.27,0.35
44.16,279.28,-1.05
44.03,279.29,-0.37
43.9,279.3,-0.39
44.19,279.31,0.84
44.03,279.32,-0.47
44.27,279.33,0.69
44.39,279.34,0.35
44.43,279.35,0.1
44.66,279.36,0.67
44.78,279.37,0.34
44.94,279.38,0.45
44.75,279.39,-0.56
44.54,279.4,-0.58
44.49,279.41,-0.14
44.35,279.42,-0.4
44.21,279.43,-0.39
44.15,279.44,-0.16
44.31,279.45,0.46
44.5,279.46,0.52
44.68,279.47,0.52
44.6,279.48,-0.23
44.72,279.49,0.34
44.53,279.5,-0.55
44.41,279.51,-0.32
44.42,279.52,0.03
44.38,279.53,-0.12
44.64,279.54,0.74
44.49,279.55,-0.44
44.58,279.56,0.27
44.58,279.57,-0.01
44.55,279.58,-0.1
44.86,279.59,0.89
44.9,279.61,-0.67
44.98,279.63,-0.26
44.99,279.65,-0.36
44.88,279.66,-0.31
44.99,279.71,-0.63
44.96,279.72,-0.07
44.85,279.73,-0.32
44.72,279.74,-0.37
44.86,279.75,0.38
44.51,279.76,-0.97
44.37,279.77,-0.41
44.33,279.78,-0.1
44.69,279.79,1.02
44.56,279.8,-0.39
44.63,279.81,0.21
44.52,279.82,-0.31
44.81,279.83,0.81
44.82,279.84,0.02
44.85,279.85,0.1
44.95,279.9,-0.31
44.82,279.91,-0.36
44.92,279.92,0.28
44.81,279.93,-0.32
44.46,279.94,-0.98
44.81,279.95,0.99
44.88,279.96,0.22
44.86,279.97,-0.07
44.9,279.98,0.1
44.77,279.99,-0.36
44.86,280.0,0.24
44.83,280.01,-0.06
44.87,280.02,0.11
44.81,280.28,-1.12
44.83,280.29,0.06
44.96,283.22,-0.63
44.98,283.23,0.04
44.94,283.3,-0.42
44.76,283.31,-0.5
44.99,283.44,-0.22
44.98,283.49,-0.14
44.89,283.5,-0.25
44.77,283.51,-0.35
44.91,283.52,0.4
44.85,283.53,-0.16
44.72,283.54,-0.37
44.84,283.55,0.32
44.93,283.56,0.25
44.95,283.62,-0.33
44.82,283.63,-0.37
44.72,283.64,-0.27
44.81,283.65,0.25
45.0,283.66,0.53
44.92,283.68,-0.41
44.88,283.69,-0.09
44.84,283.7,-0.11
44.72,283.71,-0.35
44.88,283.72,0.45
44.72,283.73,-0.46
44.72,283.74,0.02
45.0,283.75,0.79
44.9,283.76,-0.29
44.96,283.77,0.18
44.97,283.78,0.01
44.87,283.79,-0.29
44.63,283.8,-0.67
44.75,283.81,0.33
44.79,283.82,0.13
44.69,283.83,-0.3
44.64,283.84,-0.12
44.54,283.85,-0.29
44.75,283.86,0.58
