Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,1398.53,0.01
0.0,1398.54,0.12
0.0,1398.55,0.08
0.0,1398.56,-0.11
0.0,1398.57,-0.06
0.0,1398.58,0.15
0.0,1398.59,-0.3
0.0,1398.6,0.4
0.0,1398.61,-0.09
0.0,1398.62,-0.27
0.0,1398.63,0.06
0.0,1398.64,0.14
0.0,1398.65,-0.17
0.0,1398.66,-0.01
0.0,1398.67,0.07
0.0,1398.68,0.06
0.0,1398.69,-0.06
0.0,1398.7,-0.15
0.0,1398.71,0.24
0.0,1398.72,0.22
0.0,1398.73,-0.12
0.0,1398.74,-0.26
0.0,1398.75,-0.02
0.0,1398.76,0.14
0.0,1398.77,0.16
0.0,1398.78,-0.1
0.0,1398.79,-0.29
0.0,1398.8,0.28
0.0,1398.81,-0.16
0.0,1398.82,-0.04
0.0,1398.83,-0.03
0.0,1398.84,0.03
0.0,1398.85,-0.03
0.0,1398.86,0.26
0.0,1398.87,-0.01
0.0,1398.88,-0.04
0.0,1398.89,0.03
0.0,1398.9,-0.11
0.0,1398.91,-0.03
0.0,1398.92,0.06
0.0,1398.93,0.19
0.0,1398.94,-0.17
0.0,1398.95,0.25
0.0,1398.96,-0.25
0.0,1398.97,-0.21
0.0,1398.98,0.33
0.0,1398.99,0.26
0.0,1399.0,-0.16
0.0,1399.01,-0.35
0.0,1399.02,-0.05
0.0,1399.03,0.02
0.0,1399.04,0.11
0.0,1399.05,0.04
0.0,1399.06,-0.06
0.0,1399.07,-0.04
0.0,1399.08,0.01
0.0,1399.09,-0.1
0.0,1399.1,-0.01
0.0,1399.11,0.21
0.0,1399.12,-0.09
0.0,1399.13,0.01
0.0,1399.14,-0.13
0.0,1399.15,0.17
0.0,1399.16,-0.09
0.0,1399.17,0.36
0.0,1399.18,-0.01
0.0,1399.19,-0.24
0.0,1399.2,-0.08
0.0,1399.21,0.25
0.0,1399.22,-0.07
0.0,1399.23,0.06
0.0,1399.24,-0.15
0.0,1399.25,0.08
0.0,1399.26,0.12
0.0,1399.27,0.07
0.0,1399.28,-0.13
0.0,1399.29,-0.18
0.0,1399.3,0.4
0.0,1399.31,-0.13
0.0,1399.32,-0.36
0.0,1399.33,-0.04
0.0,1399.34,0.11
0.0,1399.35,0.19
0.0,1399.36,-0.14
0.0,1399.37,-0.13
0.0,1399.38,0.33
0.0,1399.39,-0.26
0.0,1399.4,0.18
0.0,1399.41,-0.14
0.0,1399.42,0.21
0.0,1399.43,0.01
0.0,1399.44,-0.33
0.0,1399.45,-0.07
0.0,1399.46,0.03
0.0,1399.47,0.11
0.0,1399.48,-0.11
0.0,1399.49,0.14
0.0,1399.5,-0.1
0.0,1399.51,-0.01
0.0,1399.52,0.36
0.0,1399.53,0.01
0.0,1399.54,-0.04
0.0,1399.55,-0.31
0.0,1399.56,0.08
0.0,1399.57,0.03
0.0,1399.58,0.07
0.0,1399.59,-0.09
0.0,1399.6,0.09
0.0,1399.61,0.27
0.0,1399.62,-0.23
0.0,1399.63,-0.04
0.0,1399.64,0.1
0.0,1399.65,-0.01
0.0,1399.66,0.16
0.0,1399.67,-0.27
0.0,1399.68,0.24
0.0,1399.69,0.01
0.0,1399.7,-0.35
0.0,1399.71,0.09
0.0,1399.72,-0.03
0.0,1399.73,-0.03
0.0,1399.74,0.01
0.0,1399.75,0.1
0.0,1399.76,0.33
0.0,1399.77,-0.23
0.0,1399.78,-0.12
0.0,1399.79,0.03
0.0,1399.8,-0.17
0.0,1399.81,0.01
0.0,1399.82,-0.07
0.0,1399.83,0.22
0.0,1399.84,0.02
0.0,1399.85,0.17
0.0,1399.86,-0.35
0.0,1399.87,-0.03
0.0,1399.88,0.12
0.0,1399.89,-0.14
0.0,1399.9,0.05
0.0,1399.91,0.04
0.0,1399.92,-0.05
0.0,1399.93,0.32
0.0,1399.94,0.16
0.0,1399.95,-0.11
0.0,1399.96,-0.1
0.0,1399.97,0.12
0.0,1399.98,-0.4
0.0,1399.99,-0.07
0.0,1400.0,0.3
0.0,1400.01,0.22
0.0,1400.02,0.15
0.0,1400.03,-0.17
0.0,1400.04,-0.25
0.0,1400.05,0.03
0.0,1400.06,-0.15
0.0,1400.07,0.1
0.0,1400.08,0.01
0.0,1400.09,-0.1
0.0,1400.1,0.06
0.0,1400.11,-0.07
0.0,1400.12,-0.1
0.0,1400.13,0.02
0.0,1400.14,0.2
0.0,1400.15,0.05
0.0,1400.16,0.12
0.0,1400.17,-0.2
0.0,1400.18,0.01
0.0,1400.19,0.08
0.0,1400.2,-0.12
0.0,1400.21,-0.01
0.0,1400.22,0.05
0.0,1400.23,0.11
0.0,1400.24,-0.09
