Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
3.77,1338.53,-1.52
3.21,1338.54,-1.6
2.95,1338.55,-0.72
2.72,1338.56,-0.65
2.76,1338.57,0.09
3.2,1338.58,1.25
3.58,1338.59,1.09
3.91,1338.6,0.92
4.14,1338.61,0.66
4.45,1338.62,0.87
4.64,1338.63,0.54
4.65,1338.64,0.02
4.87,1338.65,0.63
4.41,1338.66,-1.29
4.3,1338.67,-0.33
4.28,1338.68,-0.06
4.26,1338.69,-0.04
4.38,1338.7,0.32
4.38,1338.71,0.0
4.04,1338.72,-0.96
4.3,1338.73,0.74
4.26,1338.74,-0.12
4.46,1338.75,0.56
4.48,1338.76,0.05
4.37,1338.77,-0.29
4.28,1338.78,-0.27
4.34,1338.79,0.18
4.22,1338.8,-0.35
4.31,1338.81,0.25
4.51,1338.82,0.56
4.28,1338.83,-0.63
4.5,1338.84,0.62
4.77,1338.85,0.74
4.73,1338.86,-0.1
4.66,1338.87,-0.2
4.37,1338.88,-0.82
3.43,1338.89,-2.66
3.31,1338.9,-0.33
3.32,1338.91,0.03
3.51,1338.92,0.52
4.15,1338.93,1.81
4.81,1338.94,1.88
4.57,1338.95,-0.67
4.98,1338.96,1.16
5.03,1338.97,0.12
5.25,1338.98,0.65
5.42,1338.99,0.46
5.21,1339.0,-0.6
4.79,1339.01,-1.18
4.34,1339.02,-1.27
4.1,1339.03,-0.69
3.9,1339.04,-0.57
3.75,1339.05,-0.41
3.97,1339.06,0.61
4.3,1339.07,0.95
4.61,1339.08,0.87
5.0,1339.09,1.09
5.49,1339.1,1.4
5.7,1339.11,0.58
5.74,1339.12,0.12
5.32,1339.13,-1.17
3.86,1339.14,-4.16
3.91,1339.15,0.15
3.87,1339.16,-0.11
3.9,1339.17,0.09
3.99,1339.18,0.27
4.41,1339.19,1.19
4.33,1339.2,-0.24
4.27,1339.21,-0.16
4.0,1339.22,-0.78
4.03,1339.23,0.08
4.09,1339.24,0.17
4.2,1339.25,0.31
4.49,1339.26,0.82
4.72,1339.27,0.68
4.6,1339.28,-0.36
4.39,1339.29,-0.59
4.21,1339.3,-0.52
4.2,1339.31,-0.03
3.71,1339.32,-1.39
3.84,1339.33,0.38
4.08,1339.34,0.67
4.29,1339.35,0.58
4.85,1339.36,1.59
5.53,1339.37,1.94
6.03,1339.38,1.41
6.45,1339.39,1.18
6.45,1339.4,0.01
6.31,1339.41,-0.4
5.9,1339.42,-1.17
5.89,1339.43,-0.03
5.57,1339.44,-0.89
5.78,1339.45,0.6
6.15,1339.46,1.05
6.41,1339.47,0.73
6.34,1339.48,-0.21
5.94,1339.49,-1.14
5.1,1339.5,-2.37
4.36,1339.51,-2.1
3.56,1339.52,-2.25
3.27,1339.53,-0.84
3.42,1339.54,0.43
4.09,1339.55,1.91
4.51,1339.56,1.18
4.82,1339.57,0.88
5.06,1339.58,0.68
5.33,1339.59,0.76
5.43,1339.6,0.3
4.99,1339.61,-1.25
5.42,1339.62,1.23
5.85,1339.63,1.21
5.78,1339.64,-0.21
4.74,1339.65,-2.93
4.52,1339.66,-0.62
4.13,1339.67,-1.12
4.51,1339.68,1.1
5.03,1339.69,1.46
5.28,1339.7,0.71
5.67,1339.71,1.09
5.64,1339.72,-0.07
5.51,1339.73,-0.39
5.11,1339.74,-1.13
4.83,1339.75,-0.78
4.58,1339.76,-0.71
4.42,1339.77,-0.46
4.15,1339.78,-0.75
4.34,1339.79,0.52
4.76,1339.8,1.21
5.36,1339.81,1.7
5.7,1339.82,0.95
6.01,1339.83,0.9
6.05,1339.84,0.11
5.68,1339.85,-1.05
5.48,1339.86,-0.58
5.57,1339.87,0.25
5.63,1339.88,0.19
5.76,1339.89,0.35
5.76,1339.9,0.01
5.97,1339.91,0.61
5.43,1339.92,-1.54
4.9,1339.93,-1.5
4.45,1339.94,-1.27
3.77,1339.95,-1.93
3.33,1339.96,-1.25
3.35,1339.97,0.06
3.47,1339.98,0.34
4.15,1339.99,1.93
4.42,1340.0,0.76
4.96,1340.01,1.54
5.67,1340.02,2.0
6.07,1340.03,1.15
6.21,1340.04,0.4
6.06,1340.05,-0.44
5.99,1340.06,-0.19
5.69,1340.07,-0.86
5.49,1340.08,-0.55
6.02,1340.09,1.5
6.03,1340.1,0.03
5.96,1340.11,-0.21
6.02,1340.12,0.17
6.09,1340.13,0.2
6.17,1340.14,0.24
5.81,1340.15,-1.05
5.48,1340.16,-0.93
5.03,1340.17,-1.27
5.07,1340.18,0.13
4.92,1340.19,-0.44
4.92,1340.2,0.02
5.27,1340.21,0.99
6.0,1340.22,2.05
6.07,1340.23,0.21
6.12,1340.24,0.13
6.0,1340.25,-0.33
5.25,1340.26,-2.12
4.81,1340.27,-1.25
4.97,1340.28,0.44
5.15,1340.29,0.52
5.08,1340.3,-0.22
5.39,1340.31,0.88
5.35,1340.32,-0.11
5.05,1340.33,-0.85
5.29,1340.34,0.67
5.35,1340.35,0.18
5.62,1340.36,0.76
5.33,1340.37,-0.83
5.27,1340.38,-0.17
5.1,1340.39,-0.46
4.63,1340.4,-1.34
4.54,1340.41,-0.26
4.13,1340.42,-1.16
4.41,1340.43,0.78
5.29,1340.44,2.51
5.77,1340.45,1.36
5.97,1340.46,0.56
5.85,1340.47,-0.32
5.6,1340.48,-0.71
5.18,1340.49,-1.2
5.56,1340.5,1.08
6.14,1340.51,1.64
6.23,1340.52,0.25
6.87,1340.53,1.83
6.45,1340.54,-1.19
6.21,1340.55,-0.68
5.74,1340.56,-1.32
5.17,1340.57,-1.63
4.18,1340.58,-2.8
3.62,1340.59,-1.58
3.28,1340.6,-0.97
3.42,1340.61,0.41
3.99,1340.62,1.59
4.83,1340.63,2.38
5.24,1340.64,1.18
5.29,1340.65,0.14
5.4,1340.66,0.3
6.09,1340.67,1.96
7.29,1340.68,3.4
8.56,1340.69,3.61
8.63,1340.7,0.2
7.52,1340.71,-3.14
5.9,1340.72,-4.61
4.44,1340.73,-4.12
3.63,1340.74,-2.28
3.24,1340.75,-1.1
3.18,1340.76,-0.18
3.32,1340.77,0.4
4.02,1340.78,1.98
4.87,1340.79,2.4
4.8,1340.8,-0.18
4.93,1340.81,0.36
4.86,1340.82,-0.2
4.78,1340.83,-0.21
4.83,1340.84,0.14
4.69,1340.85,-0.39
4.68,1340.86,-0.05
4.3,1340.87,-1.08
3.77,1340.88,-1.48
3.59,1340.89,-0.53
3.65,1340.9,0.17
3.64,1340.91,-0.02
4.38,1340.92,2.09
5.21,1340.93,2.35
6.35,1340.94,3.25
6.22,1340.95,-0.38
5.78,1340.96,-1.26
4.92,1340.97,-2.43
4.17,1340.98,-2.11
3.49,1340.99,-1.93
3.13,1341.0,-1.05
3.11,1341.01,-0.04
3.46,1341.02,0.97
4.28,1341.03,2.33
5.0,1341.04,2.04
5.54,1341.05,1.54
5.12,1341.06,-1.21
5.01,1341.07,-0.3
4.68,1341.08,-0.93
4.61,1341.09,-0.18
4.32,1341.1,-0.83
4.3,1341.11,-0.07
4.29,1341.12,-0.01
4.63,1341.13,0.96
5.11,1341.14,1.36
5.43,1341.15,0.91
5.25,1341.16,-0.53
5.15,1341.17,-0.27
5.34,1341.18,0.54
4.61,1341.19,-2.06
4.59,1341.2,-0.05
4.69,1341.21,0.26
5.25,1341.22,1.6
6.03,1341.23,2.21
6.18,1341.24,0.44
6.57,1341.25,1.1
6.19,1341.26,-1.07
5.99,1341.27,-0.59
5.0,1341.28,-2.8
4.63,1341.29,-1.05
4.2,1341.3,-1.2
4.53,1341.31,0.91
4.75,1341.32,0.62
4.77,1341.33,0.06
4.56,1341.34,-0.57
4.63,1341.35,0.2
4.49,1341.36,-0.4
4.3,1341.37,-0.55
4.05,1341.38,-0.71
4.05,1341.39,0.01
3.93,1341.4,-0.34
4.22,1341.41,0.82
4.52,1341.42,0.86
4.72,1341.43,0.56
5.1,1341.44,1.07
5.05,1341.45,-0.15
4.91,1341.46,-0.38
4.79,1341.47,-0.34
4.48,1341.48,-0.87
4.12,1341.49,-1.04
4.06,1341.5,-0.15
4.22,1341.51,0.44
4.31,1341.52,0.27
4.49,1341.53,0.5
4.47,1341.54,-0.04
4.32,1341.55,-0.44
4.13,1341.56,-0.53
3.77,1341.57,-1.03
4.25,1341.58,1.35
4.89,1341.59,1.82
5.48,1341.6,1.67
5.79,1341.61,0.86
4.84,1341.62,-2.67
4.86,1341.63,0.04
5.0,1341.64,0.4
4.82,1341.65,-0.51
4.84,1341.66,0.07
4.78,1341.67,-0.18
4.73,1341.68,-0.12
4.36,1341.69,-1.05
4.74,1341.7,1.08
5.14,1341.71,1.11
5.19,1341.72,0.15
5.27,1341.73,0.22
4.87,1341.74,-1.13
4.76,1341.75,-0.32
5.04,1341.76,0.81
5.91,1341.77,2.46
6.53,1341.78,1.76
6.97,1341.79,1.25
6.45,1341.8,-1.48
6.66,1341.81,0.6
5.7,1341.82,-2.73
4.86,1341.83,-2.38
4.01,1341.84,-2.41
3.35,1341.85,-1.88
2.82,1341.86,-1.48
2.9,1341.87,0.22
3.24,1341.88,0.95
3.65,1341.89,1.17
4.24,1341.9,1.66
4.8,1341.91,1.59
4.5,1341.92,-0.84
4.21,1341.93,-0.83
4.01,1341.94,-0.57
3.66,1341.95,-0.99
4.02,1341.96,1.02
4.71,1341.97,1.96
5.07,1341.98,1.03
5.22,1341.99,0.42
5.59,1342.0,1.05
6.03,1342.01,1.23
6.11,1342.02,0.25
5.64,1342.03,-1.35
4.78,1342.04,-2.42
4.66,1342.05,-0.34
4.73,1342.06,0.19
5.09,1342.07,1.03
4.56,1342.08,-1.5
4.09,1342.09,-1.35
3.52,1342.1,-1.61
3.06,1342.11,-1.3
2.77,1342.12,-0.82
3.0,1342.13,0.65
3.3,1342.14,0.85
3.93,1342.15,1.79
4.35,1342.16,1.2
