Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
19.13,1194.2,-2.82
19.8,1194.21,1.91
19.89,1194.22,0.25
19.57,1194.23,-0.91
19.66,1194.24,0.27
19.52,1194.25,-0.41
19.64,1194.26,0.33
20.36,1194.27,2.06
20.74,1194.28,1.07
21.05,1194.29,0.88
20.78,1194.3,-0.76
20.53,1194.31,-0.72
19.52,1194.32,-2.87
19.02,1194.33,-1.41
17.79,1194.34,-3.47
17.14,1194.35,-1.84
16.75,1194.36,-1.11
16.92,1194.37,0.47
16.85,1194.38,-0.2
16.68,1194.39,-0.46
15.91,1194.4,-2.18
15.98,1194.41,0.18
16.31,1194.42,0.96
17.83,1194.43,4.28
18.94,1194.44,3.17
18.7,1194.45,-0.7
18.46,1194.46,-0.68
19.11,1194.47,1.84
23.33,1194.48,11.97
22.26,1194.49,-3.04
21.69,1194.5,-1.61
21.42,1194.51,-0.76
20.97,1194.52,-1.28
20.48,1194.53,-1.38
19.48,1194.54,-2.85
18.97,1194.55,-1.44
20.21,1194.56,3.51
19.94,1194.57,-0.74
20.64,1194.58,1.96
20.5,1194.59,-0.39
20.94,1194.6,1.26
20.35,1194.61,-1.68
20.07,1194.62,-0.78
20.75,1194.63,1.91
20.68,1194.64,-0.19
20.79,1194.65,0.29
21.65,1194.66,2.46
21.36,1194.67,-0.83
21.14,1194.68,-0.64
21.2,1194.69,0.18
20.76,1194.7,-1.23
20.94,1194.71,0.51
20.16,1194.72,-2.23
20.04,1194.73,-0.32
20.95,1194.74,2.58
22.62,1194.75,4.72
20.67,1194.76,-5.53
20.17,1194.77,-1.41
18.44,1194.78,-4.91
18.22,1194.79,-0.61
17.83,1194.8,-1.12
17.71,1194.81,-0.32
18.09,1194.82,1.07
19.47,1194.83,3.9
20.38,1194.84,2.58
20.67,1194.85,0.82
21.48,1194.86,2.31
21.44,1194.87,-0.12
22.05,1194.88,1.73
21.99,1194.89,-0.17
21.89,1194.9,-0.31
21.93,1194.91,0.14
22.05,1194.92,0.32
21.39,1194.93,-1.87
