Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
38.61,918.0,0.12
38.36,918.01,-0.71
38.34,918.02,-0.07
38.39,918.03,0.15
38.45,918.04,0.17
38.67,918.05,0.62
38.92,918.06,0.71
38.89,918.07,-0.08
38.99,918.08,0.28
38.92,918.09,-0.22
38.56,918.1,-1.0
38.51,918.11,-0.16
38.6,918.12,0.26
38.65,918.13,0.14
38.69,918.14,0.11
38.63,918.15,-0.16
38.63,918.16,0.0
38.61,918.17,-0.07
38.5,918.18,-0.3
38.65,918.19,0.42
38.72,918.2,0.2
38.76,918.21,0.11
38.66,918.22,-0.3
38.59,918.23,-0.18
38.41,918.24,-0.5
38.06,918.25,-1.0
38.13,918.26,0.2
38.28,918.27,0.42
38.33,918.28,0.14
38.39,918.29,0.16
38.64,918.3,0.72
38.72,918.31,0.22
38.74,918.32,0.06
38.56,918.33,-0.52
38.57,918.34,0.05
38.47,918.35,-0.3
38.39,918.36,-0.22
38.39,918.37,0.02
38.36,918.38,-0.1
38.35,918.39,-0.03
38.22,918.4,-0.35
37.98,918.41,-0.7
37.98,918.42,0.02
38.04,918.43,0.15
38.1,918.44,0.18
38.12,918.45,0.06
38.18,918.46,0.16
38.48,918.47,0.86
38.62,918.48,0.39
38.61,918.49,-0.02
38.77,918.5,0.45
38.7,918.51,-0.21
38.42,918.52,-0.79
38.35,918.53,-0.19
38.36,918.54,0.03
38.47,918.55,0.3
38.48,918.56,0.02
38.32,918.57,-0.44
38.22,918.58,-0.27
38.06,918.59,-0.47
38.18,918.6,0.35
38.21,918.61,0.08
38.22,918.62,0.01
38.43,918.63,0.61
38.66,918.64,0.63
38.67,918.65,0.03
38.68,918.66,0.03
38.56,918.67,-0.34
38.45,918.68,-0.3
38.45,918.69,-0.01
38.36,918.7,-0.27
38.38,918.71,0.05
38.03,918.72,-0.97
38.05,918.73,0.06
38.19,918.74,0.38
38.4,918.75,0.61
38.36,918.76,-0.13
38.42,918.77,0.18
38.2,918.78,-0.63
37.94,918.79,-0.73
38.13,918.8,0.54
38.21,918.81,0.24
38.21,918.82,-0.01
38.4,918.83,0.52
38.49,918.84,0.27
38.47,918.85,-0.06
38.47,918.86,0.0
38.36,918.87,-0.33
38.38,918.88,0.06
38.29,918.89,-0.24
38.15,918.9,-0.41
38.04,918.91,-0.31
38.26,918.92,0.64
38.52,918.93,0.73
38.5,918.94,-0.07
38.41,918.95,-0.24
38.4,918.96,-0.02
38.22,918.97,-0.52
38.38,918.98,0.45
38.15,918.99,-0.65
38.26,919.0,0.3
38.24,919.01,-0.05
38.14,919.02,-0.27
38.1,919.03,-0.12
38.09,919.04,-0.03
38.14,919.05,0.12
38.26,919.06,0.35
38.21,919.07,-0.14
38.13,919.08,-0.23
38.18,919.09,0.14
38.0,919.1,-0.5
38.07,919.11,0.18
38.11,919.12,0.1
38.29,919.13,0.53
38.54,919.14,0.7
38.59,919.15,0.15
38.54,919.16,-0.15
38.53,919.17,-0.03
38.08,919.18,-1.27
38.17,919.19,0.24
38.3,919.2,0.39
38.37,919.21,0.18
38.44,919.22,0.22
38.29,919.23,-0.44
38.17,919.24,-0.33
38.32,919.25,0.41
38.21,919.26,-0.3
38.22,919.27,0.02
38.1,919.28,-0.34
38.06,919.29,-0.11
38.13,919.3,0.22
38.24,919.31,0.29
38.46,919.32,0.63
38.28,919.33,-0.52
38.02,919.34,-0.73
38.04,919.35,0.06
37.97,919.36,-0.22
38.0,919.37,0.1
37.94,919.38,-0.18
38.1,919.39,0.47
38.08,919.4,-0.07
37.9,919.41,-0.52
38.06,919.42,0.46
38.22,919.43,0.47
38.22,919.44,0.0
38.23,919.45,0.01
38.4,919.46,0.5
38.45,919.47,0.14
38.47,919.48,0.05
38.37,919.49,-0.27
38.39,919.5,0.05
38.33,919.51,-0.17
38.37,919.52,0.11
38.23,919.53,-0.39
38.27,919.54,0.1
38.3,919.55,0.1
38.26,919.56,-0.14
38.25,919.57,-0.02
38.14,919.58,-0.3
38.04,919.59,-0.28
38.15,919.6,0.31
38.24,919.61,0.23
38.32,919.62,0.25
38.12,919.63,-0.58
38.01,919.64,-0.32
38.07,919.65,0.17
38.08,919.66,0.04
38.33,919.67,0.7
38.14,919.68,-0.52
38.08,919.69,-0.18
38.18,919.7,0.29
37.96,919.71,-0.63
38.02,919.72,0.18
38.0,919.73,-0.06
38.08,919.74,0.22
38.01,919.75,-0.2
38.22,919.76,0.59
38.22,919.77,0.01
38.08,919.78,-0.4
37.82,919.79,-0.73
37.88,919.8,0.16
37.98,919.81,0.3
38.2,919.82,0.6
38.35,919.83,0.42
38.24,919.84,-0.29
38.51,919.85,0.75
38.35,919.86,-0.46
38.13,919.87,-0.61
37.95,919.88,-0.51
37.98,919.89,0.07
37.87,919.9,-0.29
37.89,919.91,0.05
37.99,919.92,0.28
38.1,919.93,0.31
38.09,919.94,-0.02
38.18,919.95,0.25
38.17,919.96,-0.04
38.1,919.97,-0.18
38.1,919.98,0.0
37.94,919.99,-0.48
37.89,920.0,-0.12
37.76,920.01,-0.37
37.57,920.02,-0.54
37.53,920.03,-0.12
37.55,920.04,0.05
37.75,920.05,0.58
37.81,920.06,0.18
37.86,920.07,0.14
37.69,920.08,-0.48
37.76,920.09,0.2
37.77,920.1,0.04
37.75,920.11,-0.06
37.92,920.12,0.46
38.0,920.13,0.25
38.0,920.14,-0.02
37.89,920.15,-0.29
37.83,920.16,-0.18
38.03,920.17,0.58
37.78,920.18,-0.72
37.63,920.19,-0.41
37.82,920.2,0.52
37.92,920.21,0.29
37.96,920.22,0.11
38.14,920.23,0.51
38.18,920.24,0.13
38.32,920.25,0.39
38.28,920.26,-0.13
38.2,920.27,-0.23
38.1,920.28,-0.28
38.01,920.29,-0.24
38.15,920.3,0.38
38.12,920.31,-0.07
38.14,920.32,0.05
38.16,920.33,0.05
38.13,920.34,-0.09
38.15,920.35,0.05
37.94,920.36,-0.58
37.91,920.37,-0.08
37.91,920.38,0.01
38.07,920.39,0.44
37.9,920.4,-0.5
