Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
31.8,749.59,0.21
31.88,749.6,0.21
31.91,749.61,0.09
31.95,749.62,0.1
32.06,749.63,0.32
32.27,749.64,0.58
31.95,749.65,-0.9
31.88,749.66,-0.22
31.81,749.67,-0.19
31.7,749.68,-0.31
31.52,749.69,-0.51
31.7,749.7,0.52
31.61,749.71,-0.27
31.76,749.72,0.44
31.78,749.73,0.05
31.8,749.74,0.05
31.53,749.75,-0.75
31.72,749.76,0.52
31.59,749.77,-0.37
31.52,749.78,-0.18
31.67,749.79,0.43
31.83,749.8,0.44
31.93,749.81,0.27
32.15,749.82,0.63
32.16,749.83,0.04
32.18,749.84,0.04
32.08,749.85,-0.28
31.98,749.86,-0.26
31.79,749.87,-0.55
31.85,749.88,0.18
32.06,749.89,0.59
32.05,749.9,-0.02
31.75,749.91,-0.85
31.78,749.92,0.06
31.98,749.93,0.57
32.04,749.94,0.18
31.98,749.95,-0.18
31.84,749.96,-0.39
31.83,749.97,-0.05
32.12,749.98,0.84
32.05,749.99,-0.2
31.95,750.0,-0.29
31.82,750.01,-0.36
31.75,750.02,-0.21
32.18,750.03,1.23
32.4,750.04,0.6
32.45,750.05,0.14
32.26,750.06,-0.52
31.76,750.07,-1.41
31.67,750.08,-0.27
31.69,750.09,0.06
31.96,750.1,0.76
32.34,750.11,1.1
32.31,750.12,-0.11
32.06,750.13,-0.69
31.89,750.14,-0.48
31.83,750.15,-0.19
31.85,750.16,0.07
32.28,750.17,1.21
32.2,750.18,-0.22
32.12,750.19,-0.25
32.0,750.2,-0.34
31.98,750.21,-0.06
31.92,750.22,-0.16
31.89,750.23,-0.09
31.8,750.24,-0.26
31.71,750.25,-0.24
31.75,750.26,0.09
32.16,750.27,1.17
32.23,750.28,0.2
32.44,750.29,0.59
32.48,750.3,0.12
32.4,750.31,-0.22
32.33,750.32,-0.19
32.47,750.33,0.38
32.39,750.34,-0.23
32.15,750.35,-0.69
32.11,750.36,-0.1
31.96,750.37,-0.42
31.95,750.38,-0.05
31.72,750.39,-0.64
31.66,750.4,-0.19
32.01,750.41,1.01
32.21,750.42,0.57
32.07,750.43,-0.41
32.15,750.44,0.22
32.18,750.45,0.09
31.95,750.46,-0.66
31.64,750.47,-0.88
31.7,750.48,0.16
31.75,750.49,0.17
31.81,750.5,0.15
32.05,750.51,0.7
32.22,750.52,0.46
32.06,750.53,-0.45
31.94,750.54,-0.32
31.96,750.55,0.06
31.8,750.56,-0.47
31.94,750.57,0.39
32.04,750.58,0.3
31.99,750.59,-0.14
31.9,750.6,-0.26
31.7,750.61,-0.57
31.39,750.62,-0.9
31.36,750.63,-0.07
31.42,750.64,0.15
31.71,750.65,0.83
31.95,750.66,0.68
31.9,750.67,-0.14
31.81,750.68,-0.24
31.71,750.69,-0.29
31.67,750.7,-0.11
31.55,750.71,-0.33
31.65,750.72,0.26
31.95,750.73,0.85
32.07,750.74,0.36
32.1,750.75,0.08
31.99,750.76,-0.31
32.12,750.77,0.36
31.87,750.78,-0.72
31.63,750.79,-0.66
31.62,750.8,-0.04
31.84,750.81,0.63
32.02,750.82,0.52
31.95,750.83,-0.21
31.87,750.84,-0.23
31.65,750.85,-0.61
31.73,750.86,0.22
31.59,750.87,-0.39
31.56,750.88,-0.09
31.63,750.89,0.19
31.53,750.9,-0.3
31.58,750.91,0.14
31.5,750.92,-0.22
31.65,750.93,0.41
31.78,750.94,0.38
31.99,750.95,0.6
31.88,750.96,-0.3
31.72,750.97,-0.47
31.62,750.98,-0.28
31.59,750.99,-0.08
31.52,751.0,-0.2
31.52,751.01,-0.01
31.42,751.02,-0.28
31.61,751.03,0.54
31.71,751.04,0.29
31.71,751.05,-0.01
31.65,751.06,-0.17
31.38,751.07,-0.76
31.31,751.08,-0.2
31.49,751.09,0.52
31.7,751.1,0.58
31.97,751.11,0.76
32.07,751.12,0.3
32.08,751.13,0.01
32.01,751.14,-0.19
31.88,751.15,-0.37
31.74,751.16,-0.39
31.54,751.17,-0.57
31.61,751.18,0.19
31.58,751.19,-0.08
31.65,751.2,0.2
31.58,751.21,-0.2
31.42,751.22,-0.47
31.37,751.23,-0.14
31.35,751.24,-0.04
31.33,751.25,-0.08
31.32,751.26,-0.01
31.53,751.27,0.58
31.67,751.28,0.41
31.67,751.29,-0.01
31.71,751.3,0.12
31.71,751.31,-0.01
31.94,751.32,0.65
31.83,751.33,-0.31
31.91,751.34,0.22
31.87,751.35,-0.1
31.92,751.36,0.13
31.79,751.37,-0.36
31.87,751.38,0.21
31.99,751.39,0.35
31.92,751.4,-0.19
32.05,751.41,0.37
32.1,751.42,0.14
31.89,751.43,-0.61
31.83,751.44,-0.16
31.47,751.45,-1.02
31.48,751.46,0.01
31.53,751.47,0.16
31.66,751.48,0.38
31.59,751.49,-0.22
31.7,751.5,0.32
31.68,751.51,-0.05
31.67,751.52,-0.03
31.77,751.53,0.28
31.9,751.54,0.38
32.09,751.55,0.51
32.19,751.56,0.29
32.33,751.57,0.39
32.21,751.58,-0.35
32.01,751.59,-0.56
31.87,751.6,-0.39
31.7,751.61,-0.49
31.6,751.62,-0.27
31.67,751.63,0.2
31.99,751.64,0.91
32.15,751.65,0.45
32.02,751.66,-0.37
31.98,751.67,-0.12
31.96,751.68,-0.06
32.02,751.69,0.19
31.82,751.7,-0.58
31.94,751.71,0.34
31.95,751.72,0.04
31.63,751.73,-0.92
31.57,751.74,-0.17
31.65,751.75,0.22
31.5,751.76,-0.41
31.21,751.77,-0.82
31.08,751.78,-0.35
31.1,751.79,0.04
31.34,751.8,0.69
31.58,751.81,0.66
31.76,751.82,0.53
32.07,751.83,0.88
32.14,751.84,0.19
32.19,751.85,0.14
32.07,751.86,-0.35
31.93,751.87,-0.37
31.81,751.88,-0.34
31.62,751.89,-0.54
31.82,751.9,0.56
31.83,751.91,0.04
31.98,751.92,0.42
32.31,751.93,0.92
32.46,751.94,0.44
32.45,751.95,-0.05
32.54,751.96,0.27
32.71,751.97,0.48
32.6,751.98,-0.32
32.12,751.99,-1.35
31.97,752.0,-0.43
31.65,752.01,-0.9
31.55,752.02,-0.3
31.65,752.03,0.3
31.73,752.04,0.21
31.96,752.05,0.66
32.12,752.06,0.45
32.38,752.07,0.74
32.48,752.08,0.29
32.41,752.09,-0.2
32.15,752.1,-0.74
31.97,752.11,-0.51
31.6,752.12,-1.06
31.15,752.13,-1.26
31.35,752.14,0.55
31.4,752.15,0.16
31.49,752.16,0.24
31.39,752.17,-0.29
31.3,752.18,-0.24
31.22,752.19,-0.22
31.27,752.2,0.14
31.46,752.21,0.53
31.69,752.22,0.65
31.9,752.23,0.61
32.39,752.24,1.38
32.82,752.25,1.22
32.89,752.26,0.19
32.76,752.27,-0.36
32.4,752.28,-1.0
32.2,752.29,-0.57
32.03,752.3,-0.5
31.91,752.31,-0.33
31.98,752.32,0.21
32.14,752.33,0.46
31.91,752.34,-0.66
32.07,752.35,0.44
32.26,752.36,0.55
32.36,752.37,0.29
32.09,752.38,-0.78
31.81,752.39,-0.78
31.59,752.4,-0.63
31.59,752.41,0.01
31.63,752.42,0.1
31.74,752.43,0.31
31.81,752.44,0.19
31.64,752.45,-0.46
31.71,752.46,0.19
31.71,752.47,-0.01
31.94,752.48,0.65
32.01,752.49,0.21
32.04,752.5,0.1
32.02,752.51,-0.07
32.06,752.52,0.11
31.75,752.53,-0.87
31.8,752.54,0.13
32.03,752.55,0.67
32.44,752.56,1.16
32.63,752.57,0.54
32.29,752.58,-0.97
32.19,752.59,-0.29
32.06,752.6,-0.36
32.11,752.61,0.15
32.22,752.62,0.3
32.34,752.63,0.35
32.37,752.64,0.08
32.28,752.65,-0.25
32.21,752.66,-0.21
31.91,752.67,-0.84
32.06,752.68,0.44
32.2,752.69,0.37
32.32,752.7,0.34
32.19,752.71,-0.36
32.5,752.72,0.87
32.32,752.73,-0.5
32.22,752.74,-0.28
31.91,752.75,-0.88
31.77,752.76,-0.38
31.74,752.77,-0.09
32.29,752.78,1.56
32.57,752.79,0.79
32.3,752.8,-0.76
32.16,752.81,-0.4
32.07,752.82,-0.26
31.92,752.83,-0.41
31.86,752.84,-0.17
31.58,752.85,-0.8
31.8,752.86,0.63
32.42,752.87,1.73
32.31,752.88,-0.3
32.64,752.89,0.93
32.79,752.9,0.44
32.47,752.91,-0.93
32.18,752.92,-0.8
32.0,752.93,-0.53
32.09,752.94,0.27
32.49,752.95,1.13
32.71,752.96,0.63
32.44,752.97,-0.78
31.98,752.98,-1.29
32.1,752.99,0.33
32.18,753.0,0.24
32.05,753.01,-0.38
32.17,753.02,0.35
31.88,753.03,-0.83
31.78,753.04,-0.27
32.08,753.05,0.83
32.07,753.06,-0.01
32.35,753.07,0.77
32.33,753.08,-0.04
32.24,753.09,-0.26
32.25,753.1,0.03
32.59,753.11,0.96
32.61,753.12,0.07
32.7,753.13,0.25
32.78,753.14,0.22
32.79,753.15,0.04
32.54,753.16,-0.73
32.78,753.17,0.7
32.59,753.18,-0.53
32.29,753.19,-0.86
31.78,753.2,-1.45
31.46,753.21,-0.91
31.35,753.22,-0.29
31.49,753.23,0.4
31.78,753.24,0.81
32.03,753.25,0.71
32.62,753.26,1.68
32.59,753.27,-0.08
32.79,753.28,0.56
32.48,753.29,-0.88
32.51,753.3,0.07
32.72,753.31,0.6
32.25,753.32,-1.32
32.18,753.33,-0.21
32.02,753.34,-0.46
32.3,753.35,0.8
32.12,753.36,-0.52
32.16,753.37,0.14
32.33,753.38,0.48
32.18,753.39,-0.43
32.15,753.4,-0.07
32.13,753.41,-0.08
32.36,753.42,0.67
32.83,753.43,1.31
32.66,753.44,-0.46
32.67,753.45,0.0
32.72,753.46,0.14
32.48,753.47,-0.66
32.49,753.48,0.02
32.49,753.49,0.01
32.55,753.5,0.18
32.72,753.51,0.46
32.52,753.52,-0.56
32.62,753.53,0.29
32.43,753.54,-0.54
32.37,753.55,-0.17
32.0,753.56,-1.07
31.81,753.57,-0.52
31.77,753.58,-0.11
31.9,753.59,0.35
32.09,753.6,0.54
32.46,753.61,1.05
32.46,753.62,0.01
32.27,753.63,-0.54
32.53,753.64,0.73
32.39,753.65,-0.39
32.34,753.66,-0.15
32.17,753.67,-0.48
32.3,753.68,0.37
32.52,753.69,0.64
32.61,753.7,0.26
32.6,753.71,-0.04
32.73,753.72,0.37
32.75,753.73,0.06
32.71,753.74,-0.11
32.52,753.75,-0.55
32.59,753.76,0.21
32.44,753.77,-0.44
32.23,753.78,-0.6
32.46,753.79,0.66
32.12,753.8,-0.97
32.53,753.81,1.17
32.97,753.82,1.25
32.98,753.83,0.03
32.82,753.84,-0.47
32.71,753.85,-0.31
32.32,753.86,-1.1
32.12,753.87,-0.57
31.82,753.88,-0.85
31.46,753.89,-1.02
31.38,753.9,-0.22
32.1,753.91,2.05
32.22,753.92,0.33
32.58,753.93,1.01
32.93,753.94,0.99
32.69,753.95,-0.69
32.39,753.96,-0.85
32.43,753.97,0.11
32.24,753.98,-0.54
32.37,753.99,0.37
32.51,754.0,0.42
32.61,754.01,0.29
32.71,754.02,0.26
32.52,754.03,-0.52
32.45,754.04,-0.2
32.4,754.05,-0.14
32.44,754.06,0.1
32.31,754.07,-0.37
32.15,754.08,-0.44
32.05,754.09,-0.29
32.12,754.1,0.2
32.36,754.11,0.68
32.24,754.12,-0.35
32.28,754.13,0.1
32.4,754.14,0.34
32.77,754.15,1.05
33.31,754.16,1.53
32.95,754.17,-1.01
33.08,754.18,0.38
33.19,754.19,0.3
33.33,754.2,0.39
32.98,754.21,-0.99
33.32,754.22,0.96
32.82,754.23,-1.41
32.62,754.24,-0.56
32.72,754.25,0.26
33.06,754.26,0.98
33.14,754.27,0.23
33.13,754.28,-0.05
33.46,754.29,0.94
33.08,754.3,-1.07
32.91,754.31,-0.49
32.52,754.32,-1.11
32.61,754.33,0.28
32.14,754.34,-1.34
32.95,754.35,2.29
33.12,754.36,0.48
32.99,754.37,-0.37
33.12,754.38,0.37
33.4,754.39,0.78
33.4,754.4,0.01
33.03,754.41,-1.05
32.64,754.42,-1.09
32.01,754.43,-1.81
31.78,754.44,-0.63
32.32,754.45,1.51
32.76,754.46,1.25
33.33,754.47,1.63
33.63,754.48,0.84
33.93,754.49,0.83
33.87,754.5,-0.16
33.54,754.51,-0.93
33.47,754.52,-0.21
32.83,754.53,-1.8
32.63,754.54,-0.56
32.29,754.55,-0.96
31.97,754.56,-0.92
32.6,754.57,1.8
33.1,754.58,1.4
33.2,754.59,0.29
33.4,754.6,0.55
33.2,754.61,-0.56
33.23,754.62,0.1
33.36,754.63,0.35
33.41,754.64,0.14
33.28,754.65,-0.37
33.22,754.66,-0.16
33.09,754.67,-0.38
32.78,754.68,-0.88
32.61,754.69,-0.46
32.91,754.7,0.84
33.23,754.71,0.9
33.54,754.72,0.88
33.32,754.73,-0.61
33.27,754.74,-0.15
32.74,754.75,-1.49
32.95,754.76,0.59
33.11,754.77,0.45
33.13,754.78,0.07
33.39,754.79,0.72
33.53,754.8,0.41
33.62,754.81,0.26
33.55,754.82,-0.22
33.02,754.83,-1.5
32.63,754.84,-1.09
32.69,754.85,0.16
32.91,754.86,0.62
32.88,754.87,-0.07
33.31,754.88,1.2
33.53,754.89,0.63
33.52,754.9,-0.03
33.54,754.91,0.07
34.08,754.92,1.52
34.15,754.93,0.2
34.0,754.94,-0.44
34.12,754.95,0.35
33.9,754.96,-0.64
33.62,754.97,-0.78
33.05,754.98,-1.62
32.84,754.99,-0.59
32.83,755.0,-0.03
32.94,755.01,0.31
32.71,755.02,-0.65
32.93,755.03,0.61
33.09,755.04,0.46
33.58,755.05,1.4
33.76,755.06,0.5
34.01,755.07,0.71
33.7,755.08,-0.88
32.89,755.09,-2.3
