Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
23.23,545.45,0.89
22.86,545.46,-1.06
22.56,545.47,-0.85
22.21,545.48,-0.98
22.12,545.49,-0.25
21.82,545.5,-0.85
21.73,545.51,-0.26
21.96,545.52,0.63
22.23,545.53,0.79
22.3,545.54,0.18
22.45,545.55,0.42
22.47,545.56,0.06
22.44,545.57,-0.09
22.66,545.58,0.62
22.71,545.59,0.16
22.45,545.6,-0.74
22.64,545.61,0.54
22.65,545.62,0.01
22.59,545.63,-0.16
23.15,545.64,1.57
23.4,545.65,0.73
23.22,545.66,-0.5
23.52,545.67,0.82
23.09,545.68,-1.2
22.91,545.69,-0.52
22.68,545.7,-0.63
22.8,545.71,0.32
22.61,545.72,-0.53
22.89,545.73,0.8
23.08,545.74,0.54
23.03,545.75,-0.14
22.65,545.76,-1.09
22.39,545.77,-0.73
22.64,545.78,0.72
22.64,545.79,0.0
22.41,545.8,-0.67
22.33,545.81,-0.23
22.53,545.82,0.59
22.58,545.83,0.14
22.71,545.84,0.35
22.81,545.85,0.29
22.63,545.86,-0.52
22.42,545.87,-0.58
22.4,545.88,-0.05
22.97,545.89,1.61
23.27,545.9,0.86
23.53,545.91,0.73
23.51,545.92,-0.06
23.52,545.93,0.03
23.45,545.94,-0.2
23.58,545.95,0.35
23.34,545.96,-0.68
23.09,545.97,-0.7
22.81,545.98,-0.79
22.79,545.99,-0.07
22.48,546.0,-0.87
22.19,546.01,-0.82
22.61,546.02,1.18
23.3,546.03,1.96
23.71,546.04,1.16
23.67,546.05,-0.1
23.41,546.06,-0.76
23.28,546.07,-0.37
23.43,546.08,0.42
23.28,546.09,-0.42
22.85,546.1,-1.2
22.96,546.11,0.29
23.14,546.12,0.52
23.02,546.13,-0.35
23.09,546.14,0.21
23.04,546.15,-0.14
22.83,546.16,-0.6
23.11,546.17,0.79
23.14,546.18,0.07
22.91,546.19,-0.65
22.7,546.2,-0.59
23.03,546.21,0.93
23.16,546.22,0.38
23.61,546.23,1.26
23.59,546.24,-0.04
23.51,546.25,-0.23
23.15,546.26,-1.01
22.84,546.27,-0.89
23.18,546.28,0.95
23.42,546.29,0.69
23.4,546.3,-0.07
23.18,546.31,-0.63
23.04,546.32,-0.38
22.87,546.33,-0.49
22.92,546.34,0.15
22.93,546.35,0.01
23.08,546.36,0.42
23.53,546.37,1.27
23.55,546.38,0.06
23.36,546.39,-0.54
23.46,546.4,0.3
23.62,546.41,0.45
23.66,546.42,0.11
23.43,546.43,-0.66
23.42,546.44,-0.02
23.29,546.45,-0.36
23.69,546.46,1.13
23.84,546.47,0.44
23.72,546.48,-0.35
23.97,546.49,0.71
23.89,546.5,-0.24
23.51,546.51,-1.08
23.64,546.52,0.38
23.46,546.53,-0.51
23.36,546.54,-0.29
22.97,546.55,-1.1
23.33,546.56,1.02
23.54,546.57,0.59
23.54,546.58,-0.01
23.82,546.59,0.82
23.59,546.6,-0.66
23.7,546.61,0.31
23.84,546.62,0.4
23.43,546.63,-1.18
23.19,546.64,-0.66
23.63,546.65,1.23
23.62,546.66,-0.03
23.53,546.67,-0.24
23.22,546.68,-0.88
23.27,546.69,0.14
23.33,546.7,0.16
23.52,546.71,0.56
23.6,546.72,0.21
23.74,546.73,0.39
24.02,546.74,0.82
23.97,546.75,-0.15
23.94,546.76,-0.09
24.27,546.77,0.93
24.47,546.78,0.57
23.98,546.79,-1.38
23.72,546.8,-0.73
23.71,546.81,-0.04
23.87,546.82,0.45
23.61,546.83,-0.73
23.54,546.84,-0.2
23.46,546.85,-0.24
22.86,546.86,-1.69
22.59,546.87,-0.76
23.02,546.88,1.23
23.49,546.89,1.31
23.72,546.9,0.65
23.98,546.91,0.76
23.97,546.92,-0.05
24.12,546.93,0.44
24.14,546.94,0.05
23.64,546.95,-1.41
23.75,546.96,0.31
24.11,546.97,1.01
24.09,546.98,-0.05
23.67,546.99,-1.19
23.56,547.0,-0.31
23.66,547.01,0.29
23.88,547.02,0.6
23.96,547.03,0.23
23.63,547.04,-0.91
23.71,547.05,0.21
23.65,547.06,-0.16
23.73,547.07,0.24
23.73,547.08,0.0
23.82,547.09,0.24
23.51,547.1,-0.87
23.8,547.11,0.83
23.93,547.12,0.35
24.09,547.13,0.46
23.7,547.14,-1.1
23.51,547.15,-0.54
