Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
21.86,1651.05,0.99
22.08,1651.06,0.63
21.46,1651.07,-1.76
20.94,1651.08,-1.49
21.6,1651.09,1.88
21.6,1651.1,0.01
19.67,1651.11,-5.48
19.44,1651.12,-0.66
20.24,1651.13,2.28
20.18,1651.14,-0.18
19.77,1651.15,-1.16
19.98,1651.16,0.61
20.47,1651.17,1.37
19.62,1651.18,-2.4
18.73,1651.19,-2.51
20.09,1651.2,3.83
20.84,1651.21,2.12
20.73,1651.22,-0.31
22.84,1651.23,5.99
23.56,1651.24,2.05
23.71,1651.25,0.42
23.94,1651.26,0.64
23.46,1651.27,-1.36
22.86,1651.28,-1.69
22.61,1651.29,-0.72
21.26,1651.3,-3.82
21.79,1651.31,1.5
23.0,1651.32,3.44
23.21,1651.33,0.59
22.74,1651.34,-1.33
21.56,1651.35,-3.33
21.7,1651.36,0.39
21.22,1651.37,-1.37
21.03,1651.38,-0.53
19.82,1651.39,-3.42
18.87,1651.4,-2.69
22.48,1651.41,10.22
18.52,1651.42,-11.21
21.71,1651.43,9.04
22.92,1651.44,3.41
23.54,1651.45,1.77
24.24,1651.46,1.99
22.16,1651.47,-5.9
25.27,1651.48,8.81
26.51,1651.49,3.51
26.95,1651.5,1.23
23.77,1651.51,-9.01
25.49,1651.52,4.87
24.98,1651.53,-1.44
23.8,1651.54,-3.35
23.36,1651.55,-1.24
23.07,1651.56,-0.82
22.73,1651.57,-0.96
22.39,1651.58,-0.97
23.04,1651.59,1.84
25.66,1651.6,7.43
23.92,1651.61,-4.93
21.34,1651.62,-7.3
23.44,1651.63,5.94
22.0,1651.64,-4.07
22.22,1651.65,0.64
21.59,1651.66,-1.81
20.7,1651.67,-2.5
20.73,1651.68,0.08
20.36,1651.69,-1.06
21.51,1651.7,3.27
22.96,1651.71,4.09
21.9,1651.72,-2.99
21.8,1651.73,-0.29
21.47,1651.74,-0.92
21.71,1651.75,0.69
21.3,1651.76,-1.17
21.23,1651.77,-0.21
22.66,1651.78,4.04
23.82,1651.79,3.3
23.08,1651.8,-2.11
21.6,1651.81,-4.18
20.59,1651.82,-2.85
20.49,1651.83,-0.28
19.69,1651.84,-2.27
19.24,1651.85,-1.29
19.78,1651.86,1.55
20.27,1651.87,1.39
20.93,1651.88,1.87
22.12,1651.89,3.38
22.4,1651.9,0.78
22.17,1651.91,-0.64
20.88,1651.92,-3.67
20.64,1651.93,-0.69
19.6,1651.94,-2.93
19.35,1651.95,-0.71
19.1,1651.96,-0.7
16.81,1651.97,-6.51
15.75,1651.98,-2.99
15.3,1651.99,-1.27
17.78,1652.0,7.02
18.55,1652.01,2.19
17.66,1652.02,-2.55
17.48,1652.03,-0.49
18.37,1652.04,2.5
20.3,1652.05,5.49
23.24,1652.06,8.32
23.47,1652.07,0.65
22.79,1652.08,-1.92
21.52,1652.09,-3.61
21.7,1652.1,0.51
21.73,1652.11,0.1
21.25,1652.12,-1.37
21.01,1652.13,-0.67
21.21,1652.14,0.57
19.98,1652.15,-3.5
19.16,1652.16,-2.32
18.69,1652.17,-1.33
18.85,1652.18,0.46
18.77,1652.19,-0.24
18.35,1652.2,-1.17
18.11,1652.21,-0.68
18.61,1652.22,1.42
19.98,1652.23,3.87
20.22,1652.24,0.69
21.25,1652.25,2.9
21.54,1652.26,0.83
21.88,1652.27,0.97
22.21,1652.28,0.91
21.13,1652.29,-3.03
20.64,1652.3,-1.39
20.77,1652.31,0.36
21.32,1652.32,1.55
19.58,1652.33,-4.94
19.1,1652.34,-1.34
16.92,1652.35,-6.17
17.75,1652.36,2.33
18.57,1652.37,2.35
19.84,1652.38,3.59
19.72,1652.39,-0.34
19.8,1652.4,0.24
18.98,1652.41,-2.34
19.94,1652.42,2.73
20.14,1652.43,0.56
19.71,1652.44,-1.21
19.44,1652.45,-0.78
19.79,1652.46,1.0
20.73,1652.47,2.68
20.27,1652.48,-1.32
19.46,1652.49,-2.29
18.14,1652.5,-3.72
18.56,1652.51,1.18
18.91,1652.52,0.98
18.66,1652.53,-0.7
17.87,1652.54,-2.23
16.76,1652.55,-3.15
16.53,1652.56,-0.63
17.33,1652.57,2.25
17.22,1652.58,-0.32
16.5,1652.59,-2.02
17.02,1652.6,1.46
16.51,1652.61,-1.43
16.42,1652.62,-0.28
16.6,1652.63,0.52
16.66,1652.64,0.18
17.35,1652.65,1.96
19.27,1652.66,5.43
19.45,1652.67,0.5
19.15,1652.68,-0.84
19.05,1652.69,-0.29
19.86,1652.7,2.29
19.98,1652.71,0.34
19.73,1652.72,-0.71
18.1,1652.73,-4.61
16.74,1652.74,-3.86
16.33,1652.75,-1.14
16.08,1652.76,-0.72
15.82,1652.77,-0.74
15.44,1652.78,-1.07
14.6,1652.79,-2.38
14.33,1652.8,-0.78
14.47,1652.81,0.4
14.39,1652.82,-0.21
14.86,1652.83,1.33
15.35,1652.84,1.37
16.92,1652.85,4.45
16.17,1652.86,-2.13
15.17,1652.87,-2.82
15.23,1652.88,0.16
14.61,1652.89,-1.76
14.55,1652.9,-0.17
15.54,1652.91,2.81
15.86,1652.92,0.9
17.96,1652.93,5.95
17.78,1652.94,-0.5
17.73,1652.95,-0.14
17.98,1652.96,0.72
18.53,1652.97,1.54
17.92,1652.98,-1.71
16.76,1652.99,-3.3
15.02,1653.0,-4.91
18.95,1653.01,11.13
19.99,1653.02,2.96
20.09,1653.03,0.28
24.06,1653.04,11.23
22.91,1653.05,-3.25
19.23,1653.06,-10.44
20.19,1653.07,2.72
19.23,1653.08,-2.72
19.92,1653.09,1.96
19.15,1653.1,-2.18
17.59,1653.11,-4.44
16.11,1653.12,-4.18
15.67,1653.13,-1.23
15.53,1653.14,-0.41
15.62,1653.15,0.25
17.38,1653.16,4.99
19.1,1653.17,4.88
19.8,1653.18,1.99
18.85,1653.19,-2.7
17.14,1653.2,-4.83
16.96,1653.21,-0.52
17.21,1653.22,0.71
16.96,1653.23,-0.73
15.57,1653.24,-3.92
14.18,1653.25,-3.94
13.44,1653.26,-2.1
13.64,1653.27,0.55
13.86,1653.28,0.64
13.99,1653.29,0.36
14.44,1653.3,1.27
15.68,1653.31,3.53
16.55,1653.32,2.46
16.2,1653.33,-0.97
16.43,1653.34,0.65
15.95,1653.35,-1.38
17.98,1653.36,5.75
18.91,1653.37,2.65
18.78,1653.38,-0.37
