Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
20.55,1110.0,1.29
20.17,1110.01,-1.06
20.2,1110.02,0.08
20.97,1110.03,2.18
20.21,1110.04,-2.15
19.68,1110.05,-1.5
19.41,1110.06,-0.78
19.1,1110.07,-0.88
18.56,1110.08,-1.53
18.49,1110.09,-0.2
18.31,1110.1,-0.51
18.1,1110.11,-0.6
18.73,1110.12,1.81
19.82,1110.13,3.07
20.06,1110.14,0.67
21.14,1110.15,3.08
20.5,1110.16,-1.83
19.89,1110.17,-1.74
19.22,1110.18,-1.89
18.6,1110.19,-1.74
18.03,1110.2,-1.63
16.84,1110.21,-3.36
16.15,1110.22,-1.96
15.29,1110.23,-2.43
14.2,1110.24,-3.1
14.21,1110.25,0.03
14.67,1110.26,1.3
15.21,1110.27,1.54
14.6,1110.28,-1.73
15.18,1110.29,1.64
15.8,1110.3,1.75
16.74,1110.31,2.67
17.53,1110.32,2.23
17.48,1110.33,-0.15
17.59,1110.34,0.33
18.91,1110.35,3.72
19.35,1110.36,1.26
17.85,1110.37,-4.25
17.75,1110.38,-0.3
18.14,1110.39,1.12
18.32,1110.4,0.5
18.57,1110.41,0.72
19.54,1110.42,2.74
20.42,1110.43,2.5
20.73,1110.44,0.88
20.4,1110.45,-0.95
20.11,1110.46,-0.82
19.97,1110.47,-0.38
19.93,1110.48,-0.12
19.84,1110.49,-0.26
18.8,1110.5,-2.96
18.09,1110.51,-2.0
17.85,1110.52,-0.67
17.74,1110.53,-0.33
17.43,1110.54,-0.88
16.8,1110.55,-1.79
16.68,1110.56,-0.31
16.42,1110.57,-0.74
16.88,1110.58,1.28
17.46,1110.59,1.64
17.39,1110.6,-0.19
16.74,1110.61,-1.84
16.13,1110.62,-1.71
15.77,1110.63,-1.02
15.18,1110.64,-1.69
15.25,1110.65,0.22
16.42,1110.66,3.32
18.2,1110.67,5.04
17.8,1110.68,-1.13
16.39,1110.69,-3.99
15.66,1110.7,-2.07
15.63,1110.71,-0.08
17.17,1110.72,4.36
17.22,1110.73,0.14
17.47,1110.74,0.7
17.88,1110.75,1.17
18.42,1110.76,1.52
17.39,1110.77,-2.92
16.24,1110.78,-3.25
16.51,1110.79,0.78
16.56,1110.8,0.13
16.56,1110.81,0.0
16.61,1110.82,0.13
17.25,1110.83,1.83
17.89,1110.84,1.8
17.36,1110.85,-1.49
16.42,1110.86,-2.67
15.86,1110.87,-1.58
15.54,1110.88,-0.91
15.72,1110.89,0.51
16.13,1110.9,1.16
16.54,1110.91,1.18
16.98,1110.92,1.23
16.87,1110.93,-0.3
16.5,1110.94,-1.06
16.39,1110.95,-0.3
16.3,1110.96,-0.28
16.04,1110.97,-0.73
16.27,1110.98,0.67
16.36,1110.99,0.25
16.24,1111.0,-0.35
16.09,1111.01,-0.41
15.72,1111.02,-1.07
15.63,1111.03,-0.24
15.83,1111.04,0.56
15.0,1111.05,-2.35
14.3,1111.06,-1.98
14.73,1111.07,1.21
14.93,1111.08,0.58
15.34,1111.09,1.14
16.64,1111.1,3.7
17.04,1111.11,1.13
16.47,1111.12,-1.62
16.03,1111.13,-1.23
15.58,1111.14,-1.29
14.87,1111.15,-1.99
15.0,1111.16,0.37
14.89,1111.17,-0.33
14.38,1111.18,-1.42
13.99,1111.19,-1.12
14.0,1111.2,0.03
14.3,1111.21,0.84
14.5,1111.22,0.58
14.61,1111.23,0.31
14.56,1111.24,-0.16
15.07,1111.25,1.46
