Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
28.86,614.2,-1.21
28.59,614.21,-0.76
28.71,614.22,0.35
29.53,614.23,2.32
29.29,614.24,-0.68
30.14,614.25,2.41
29.12,614.26,-2.89
30.03,614.27,2.57
30.26,614.28,0.65
29.69,614.29,-1.63
29.59,614.3,-0.26
29.4,614.31,-0.56
29.24,614.32,-0.44
28.91,614.33,-0.94
28.14,614.34,-2.18
27.71,614.35,-1.22
27.23,614.36,-1.36
26.44,614.37,-2.23
26.37,614.38,-0.2
26.07,614.39,-0.86
26.45,614.4,1.09
26.94,614.41,1.39
27.29,614.42,0.97
31.12,614.43,10.85
30.72,614.44,-1.13
30.59,614.45,-0.36
30.1,614.46,-1.38
28.34,614.47,-4.97
28.49,614.48,0.42
29.89,614.49,3.95
29.02,614.5,-2.48
29.11,614.51,0.28
29.28,614.52,0.46
29.36,614.53,0.24
31.11,614.54,4.95
30.83,614.55,-0.8
30.62,614.56,-0.58
29.67,614.57,-2.68
29.87,614.58,0.57
30.25,614.59,1.06
30.42,614.6,0.48
30.9,614.61,1.37
31.18,614.62,0.8
31.7,614.63,1.46
31.38,614.64,-0.89
31.68,614.65,0.83
31.43,614.66,-0.7
30.54,614.67,-2.52
30.73,614.68,0.54
30.36,614.69,-1.05
30.89,614.7,1.52
30.35,614.71,-1.55
29.7,614.72,-1.83
29.55,614.73,-0.43
29.47,614.74,-0.24
30.15,614.75,1.94
30.64,614.76,1.39
31.35,614.77,2.01
32.07,614.78,2.04
31.93,614.79,-0.4
32.24,614.8,0.86
32.4,614.81,0.48
31.99,614.82,-1.18
30.96,614.83,-2.91
30.98,614.84,0.07
30.87,614.85,-0.31
30.96,614.86,0.25
30.78,614.87,-0.52
30.81,614.88,0.09
31.39,614.89,1.65
31.24,614.9,-0.42
30.56,614.91,-1.93
30.64,614.92,0.23
30.87,614.93,0.66
30.78,614.94,-0.27
30.59,614.95,-0.54
30.09,614.96,-1.4
29.79,614.97,-0.86
29.61,614.98,-0.48
29.85,614.99,0.67
29.82,615.0,-0.08
29.74,615.01,-0.24
30.15,615.02,1.17
30.63,615.03,1.35
31.33,615.04,1.99
31.81,615.05,1.35
32.24,615.06,1.22
32.37,615.07,0.37
32.17,615.08,-0.55
31.48,615.09,-1.97
31.87,615.1,1.11
32.43,615.11,1.6
32.15,615.12,-0.79
32.06,615.13,-0.25
31.57,615.14,-1.4
31.43,615.15,-0.38
33.59,615.16,6.11
30.53,615.17,-8.68
30.87,615.18,0.97
30.82,615.19,-0.15
30.48,615.2,-0.97
30.16,615.21,-0.9
30.01,615.22,-0.42
30.36,615.23,0.97
30.7,615.24,0.98
30.39,615.25,-0.89
29.81,615.26,-1.64
30.84,615.27,2.93
32.37,615.28,4.32
32.91,615.29,1.53
32.29,615.3,-1.75
32.2,615.31,-0.25
32.26,615.32,0.16
31.97,615.33,-0.81
32.08,615.34,0.32
32.65,615.35,1.6
32.15,615.36,-1.41
31.35,615.37,-2.27
30.15,615.38,-3.41
29.22,615.39,-2.62
29.06,615.4,-0.46
29.35,615.41,0.83
28.95,615.42,-1.12
28.59,615.43,-1.03
28.17,615.44,-1.19
27.85,615.45,-0.92
29.21,615.46,3.86
29.14,615.47,-0.2
30.31,615.48,3.33
30.97,615.49,1.85
30.85,615.5,-0.33
30.62,615.51,-0.64
30.38,615.52,-0.67
30.24,615.53,-0.4
30.24,615.54,-0.01
30.42,615.55,0.49
30.42,615.56,0.01
31.03,615.57,1.72
30.72,615.58,-0.88
30.21,615.59,-1.43
29.28,615.6,-2.63
28.65,615.61,-1.79
27.31,615.62,-3.8
27.7,615.63,1.1
28.02,615.64,0.92
29.0,615.65,2.79
29.23,615.66,0.64
29.43,615.67,0.57
29.04,615.68,-1.1
28.67,615.69,-1.03
27.89,615.7,-2.22
27.8,615.71,-0.25
27.15,615.72,-1.84
26.82,615.73,-0.93
27.24,615.74,1.16
27.81,615.75,1.63
27.28,615.76,-1.5
26.65,615.77,-1.81
29.09,615.78,6.92
29.56,615.79,1.34
28.14,615.8,-4.04
26.79,615.81,-3.8
26.78,615.82,-0.04
27.34,615.83,1.58
28.75,615.84,4.01
30.1,615.85,3.82
30.24,615.86,0.38
30.12,615.87,-0.32
31.15,615.88,2.93
31.53,615.89,1.07
32.56,615.9,2.91
32.88,615.91,0.9
34.71,615.92,5.19
34.58,615.93,-0.37
34.62,615.94,0.1
33.91,615.95,-2.01
33.18,615.96,-2.07
31.63,615.97,-4.37
30.79,615.98,-2.38
30.51,615.99,-0.8
30.78,616.0,0.75
30.38,616.01,-1.13
29.41,616.02,-2.74
29.4,616.03,-0.03
30.42,616.04,2.9
30.52,616.05,0.28
31.39,616.06,2.46
32.87,616.07,4.19
34.55,616.08,4.75
34.15,616.09,-1.13
33.75,616.1,-1.14
32.92,616.11,-2.34
32.92,616.12,-0.01
31.16,616.13,-4.97
30.24,616.14,-2.61
28.87,616.15,-3.89
28.44,616.16,-1.21
29.12,616.17,1.91
29.34,616.18,0.63
28.75,616.19,-1.67
28.6,616.2,-0.43
28.79,616.21,0.55
29.51,616.22,2.04
30.45,616.23,2.66
31.05,616.24,1.69
31.33,616.25,0.78
31.49,616.26,0.45
32.47,616.27,2.77
32.71,616.28,0.68
31.99,616.29,-2.02
31.31,616.3,-1.92
30.19,616.31,-3.18
30.45,616.32,0.73
30.62,616.33,0.48
31.21,616.34,1.69
31.95,616.35,2.07
33.29,616.36,3.8
34.07,616.37,2.21
34.0,616.38,-0.17
32.75,616.39,-3.57
32.0,616.4,-2.12
30.77,616.41,-3.47
30.58,616.42,-0.54
31.18,616.43,1.7
30.79,616.44,-1.11
30.7,616.45,-0.25
30.23,616.46,-1.33
29.79,616.47,-1.25
31.17,616.48,3.93
