Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
37.65,758.26,-0.14
37.8,758.27,0.42
37.74,758.28,-0.16
37.45,758.29,-0.82
37.31,758.3,-0.41
37.19,758.31,-0.35
37.01,758.32,-0.49
37.03,758.33,0.05
37.03,758.34,0.01
36.98,758.35,-0.14
37.06,758.36,0.22
36.96,758.37,-0.27
37.28,758.38,0.89
37.24,758.39,-0.1
37.42,758.4,0.5
37.47,758.41,0.12
37.5,758.42,0.11
37.55,758.43,0.14
37.59,758.44,0.11
37.57,758.45,-0.07
37.57,758.46,0.0
37.36,758.47,-0.58
37.43,758.48,0.19
37.18,758.49,-0.72
36.99,758.5,-0.53
36.71,758.51,-0.79
36.72,758.52,0.04
37.07,758.53,0.99
36.97,758.54,-0.3
36.99,758.55,0.06
37.12,758.56,0.37
37.41,758.57,0.82
37.42,758.58,0.02
37.11,758.59,-0.87
36.95,758.6,-0.45
36.82,758.61,-0.38
37.0,758.62,0.51
37.05,758.63,0.13
37.02,758.64,-0.06
36.96,758.65,-0.18
36.88,758.66,-0.23
36.82,758.67,-0.19
36.55,758.68,-0.74
36.67,758.69,0.34
36.87,758.7,0.56
36.7,758.71,-0.49
36.59,758.72,-0.3
36.67,758.73,0.24
36.83,758.74,0.44
37.07,758.75,0.68
37.07,758.76,-0.01
37.3,758.77,0.67
37.31,758.78,0.02
37.21,758.79,-0.28
37.2,758.8,-0.02
37.39,758.81,0.52
37.56,758.82,0.49
37.37,758.83,-0.54
37.26,758.84,-0.32
36.83,758.85,-1.22
36.64,758.86,-0.52
36.67,758.87,0.07
36.62,758.88,-0.14
36.6,758.89,-0.05
36.57,758.9,-0.07
36.22,758.91,-0.99
36.43,758.92,0.59
36.32,758.93,-0.31
36.11,758.94,-0.62
36.15,758.95,0.13
36.26,758.96,0.29
36.41,758.97,0.44
36.44,758.98,0.08
36.45,758.99,0.01
36.43,759.0,-0.04
36.34,759.01,-0.27
36.23,759.02,-0.32
36.08,759.03,-0.4
35.92,759.04,-0.46
35.92,759.05,-0.01
36.01,759.06,0.27
36.04,759.07,0.08
36.27,759.08,0.65
36.14,759.09,-0.37
36.15,759.1,0.02
36.47,759.11,0.91
36.68,759.12,0.61
36.64,759.13,-0.11
36.59,759.14,-0.14
36.48,759.15,-0.31
36.35,759.16,-0.38
36.32,759.17,-0.07
36.48,759.18,0.43
36.35,759.19,-0.37
36.21,759.2,-0.39
36.01,759.21,-0.55
36.06,759.22,0.13
36.26,759.23,0.58
36.32,759.24,0.16
36.34,759.25,0.04
35.97,759.26,-1.04
35.78,759.27,-0.52
35.83,759.28,0.12
36.1,759.29,0.76
36.24,759.3,0.42
36.32,759.31,0.22
36.27,759.32,-0.14
36.15,759.33,-0.34
36.08,759.34,-0.2
36.1,759.35,0.05
35.94,759.36,-0.45
35.96,759.37,0.05
36.2,759.38,0.69
36.06,759.39,-0.4
35.97,759.4,-0.24
36.21,759.41,0.67
36.19,759.42,-0.06
36.09,759.43,-0.29
35.67,759.44,-1.17
35.68,759.45,0.02
35.57,759.46,-0.32
35.73,759.47,0.47
35.84,759.48,0.3
36.02,759.49,0.52
36.13,759.5,0.3
36.16,759.51,0.11
36.18,759.52,0.06
36.24,759.53,0.16
36.22,759.54,-0.07
36.12,759.55,-0.26
36.27,759.56,0.4
36.41,759.57,0.42
36.41,759.58,-0.01
36.26,759.59,-0.43
36.3,759.6,0.11
36.48,759.61,0.52
36.2,759.62,-0.8
36.19,759.63,-0.04
36.02,759.64,-0.48
35.9,759.65,-0.34
36.1,759.66,0.57
36.01,759.67,-0.26
35.99,759.68,-0.05
35.97,759.69,-0.06
36.01,759.7,0.11
35.77,759.71,-0.66
35.43,759.72,-0.95
35.57,759.73,0.38
35.64,759.74,0.2
35.71,759.75,0.2
35.99,759.76,0.81
36.04,759.77,0.14
36.2,759.78,0.45
36.07,759.79,-0.38
35.86,759.8,-0.58
35.99,759.81,0.38
35.9,759.82,-0.27
35.97,759.83,0.19
36.0,759.84,0.09
36.18,759.85,0.53
36.3,759.86,0.33
36.46,759.87,0.45
36.25,759.88,-0.59
36.12,759.89,-0.36
35.96,759.9,-0.46
35.85,759.91,-0.3
35.92,759.92,0.18
35.89,759.93,-0.08
36.1,759.94,0.59
36.38,759.95,0.8
36.21,759.96,-0.48
36.06,759.97,-0.42
35.89,759.98,-0.49
35.96,759.99,0.2
36.18,760.0,0.63
36.19,760.01,0.03
36.11,760.02,-0.22
36.03,760.03,-0.22
36.02,760.04,-0.05
35.84,760.05,-0.5
35.82,760.06,-0.06
35.75,760.07,-0.2
35.61,760.08,-0.39
35.7,760.09,0.27
35.93,760.1,0.63
36.11,760.11,0.52
36.18,760.12,0.19
36.42,760.13,0.68
36.42,760.14,0.01
36.37,760.15,-0.16
36.3,760.16,-0.17
36.36,760.17,0.16
36.26,760.18,-0.29
36.0,760.19,-0.74
35.96,760.2,-0.09
35.77,760.21,-0.55
35.83,760.22,0.16
35.95,760.23,0.35
35.93,760.24,-0.06
35.92,760.25,-0.03
35.97,760.26,0.15
36.09,760.27,0.34
36.14,760.28,0.14
36.09,760.29,-0.14
36.18,760.3,0.25
36.1,760.31,-0.24
36.16,760.32,0.18
35.97,760.33,-0.53
36.08,760.34,0.3
36.15,760.35,0.2
36.05,760.36,-0.27
35.89,760.37,-0.45
35.9,760.38,0.01
35.93,760.39,0.1
36.16,760.4,0.65
36.2,760.41,0.11
36.11,760.42,-0.26
36.07,760.43,-0.11
36.15,760.44,0.22
36.11,760.45,-0.1
36.0,760.46,-0.33
35.96,760.47,-0.11
35.86,760.48,-0.26
35.99,760.49,0.37
36.06,760.5,0.2
36.17,760.51,0.29
36.04,760.52,-0.37
35.93,760.53,-0.31
35.78,760.54,-0.41
35.82,760.55,0.09
35.73,760.56,-0.25
35.6,760.57,-0.36
35.48,760.58,-0.33
35.39,760.59,-0.26
35.17,760.6,-0.61
35.19,760.61,0.06
35.25,760.62,0.16
35.25,760.63,0.01
35.36,760.64,0.31
35.67,760.65,0.86
36.06,760.66,1.12
36.23,760.67,0.48
36.33,760.68,0.27
36.2,760.69,-0.36
36.04,760.7,-0.46
36.0,760.71,-0.1
36.26,760.72,0.72
36.22,760.73,-0.11
36.12,760.74,-0.28
36.22,760.75,0.29
36.09,760.76,-0.38
36.3,760.77,0.6
36.54,760.78,0.69
36.5,760.79,-0.13
36.52,760.8,0.06
36.3,760.81,-0.62
36.13,760.82,-0.47
36.02,760.83,-0.31
35.76,760.84,-0.76
35.65,760.85,-0.3
35.49,760.86,-0.46
35.35,760.87,-0.39
35.29,760.88,-0.16
35.5,760.89,0.58
35.66,760.9,0.47
35.92,760.91,0.74
36.0,760.92,0.22
35.89,760.93,-0.32
35.93,760.94,0.11
35.99,760.95,0.16
35.95,760.96,-0.11
36.1,760.97,0.43
36.12,760.98,0.06
35.87,760.99,-0.71
35.93,761.0,0.19
35.86,761.01,-0.2
35.9,761.02,0.12
35.74,761.03,-0.46
35.61,761.04,-0.39
35.71,761.05,0.28
35.77,761.06,0.18
35.8,761.07,0.08
35.81,761.08,0.03
35.7,761.09,-0.29
35.44,761.1,-0.75
35.45,761.11,0.04
35.59,761.12,0.39
35.72,761.13,0.38
35.76,761.14,0.11
35.67,761.15,-0.26
35.64,761.16,-0.09
35.53,761.17,-0.31
35.42,761.18,-0.31
35.7,761.19,0.77
35.7,761.2,0.01
35.57,761.21,-0.38
35.35,761.22,-0.62
35.34,761.23,-0.04
35.25,761.24,-0.24
35.34,761.25,0.26
35.3,761.26,-0.12
35.2,761.27,-0.3
35.2,761.28,0.0
35.02,761.29,-0.49
35.11,761.3,0.25
35.09,761.31,-0.05
35.18,761.32,0.24
