Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
20.3,722.23,0.23
20.26,722.24,-0.11
20.59,722.25,0.95
20.58,722.26,-0.04
20.95,722.27,1.04
20.87,722.28,-0.22
20.99,722.29,0.35
20.98,722.3,-0.05
21.14,722.31,0.46
21.09,722.32,-0.14
21.34,722.33,0.71
21.32,722.34,-0.08
21.18,722.35,-0.38
21.27,722.36,0.24
21.09,722.37,-0.5
21.27,722.38,0.52
21.2,722.39,-0.2
21.4,722.4,0.56
21.41,722.41,0.01
21.36,722.42,-0.14
21.09,722.43,-0.74
21.24,722.44,0.4
21.16,722.45,-0.22
21.32,722.46,0.46
21.59,722.47,0.77
21.94,722.48,0.98
21.97,722.49,0.08
22.08,722.5,0.32
22.25,722.51,0.48
22.23,722.52,-0.05
21.91,722.53,-0.9
21.88,722.54,-0.08
21.66,722.55,-0.64
21.82,722.56,0.47
21.95,722.57,0.36
21.99,722.58,0.11
22.24,722.59,0.7
22.32,722.6,0.23
22.41,722.61,0.27
22.32,722.62,-0.27
22.27,722.63,-0.15
22.43,722.64,0.46
22.43,722.65,-0.01
22.65,722.66,0.63
22.62,722.67,-0.08
22.65,722.68,0.09
22.61,722.69,-0.1
22.55,722.7,-0.18
22.41,722.71,-0.39
22.63,722.72,0.61
22.73,722.73,0.27
22.56,722.74,-0.48
22.65,722.75,0.25
22.49,722.76,-0.43
22.53,722.77,0.1
22.69,722.78,0.46
22.66,722.79,-0.08
22.74,722.8,0.22
22.97,722.81,0.65
23.02,722.82,0.15
23.32,722.83,0.84
23.36,722.84,0.12
23.43,722.85,0.21
23.43,722.86,0.0
23.34,722.87,-0.26
23.09,722.88,-0.71
23.08,722.89,-0.03
23.05,722.9,-0.07
23.29,722.91,0.68
23.23,722.92,-0.2
23.5,722.93,0.79
23.58,722.94,0.22
23.65,722.95,0.2
23.62,722.96,-0.1
23.89,722.97,0.78
23.75,722.98,-0.42
23.74,722.99,-0.01
23.64,723.0,-0.3
23.85,723.01,0.6
24.01,723.02,0.46
24.06,723.03,0.15
24.26,723.04,0.56
24.32,723.05,0.16
24.03,723.06,-0.81
23.83,723.07,-0.58
23.75,723.08,-0.22
23.57,723.09,-0.53
23.66,723.1,0.26
23.96,723.11,0.86
24.33,723.12,1.05
24.59,723.13,0.72
24.34,723.14,-0.69
24.36,723.15,0.05
24.08,723.16,-0.81
24.25,723.17,0.49
24.62,723.18,1.04
24.83,723.19,0.59
24.86,723.2,0.1
24.93,723.21,0.18
24.95,723.22,0.05
25.06,723.23,0.33
25.16,723.24,0.27
25.11,723.25,-0.13
24.99,723.26,-0.33
25.09,723.27,0.27
25.06,723.28,-0.08
24.86,723.29,-0.58
24.79,723.3,-0.18
24.81,723.31,0.07
24.77,723.32,-0.12
24.94,723.33,0.47
24.88,723.34,-0.16
24.89,723.35,0.03
25.2,723.36,0.87
25.34,723.37,0.41
25.57,723.38,0.64
25.58,723.39,0.03
25.72,723.4,0.39
25.87,723.41,0.43
25.82,723.42,-0.14
25.72,723.43,-0.29
25.59,723.44,-0.38
25.62,723.45,0.1
25.83,723.46,0.61
25.53,723.47,-0.88
25.69,723.48,0.48
25.71,723.49,0.03
25.56,723.5,-0.41
25.61,723.51,0.13
25.55,723.52,-0.17
25.44,723.53,-0.31
25.44,723.54,0.01
25.7,723.55,0.74
25.7,723.56,0.0
25.84,723.57,0.41
26.36,723.58,1.46
26.29,723.59,-0.19
26.27,723.6,-0.06
26.31,723.61,0.13
26.24,723.62,-0.21
26.36,723.63,0.33
26.4,723.64,0.13
26.48,723.65,0.21
26.57,723.66,0.27
26.47,723.67,-0.29
26.5,723.68,0.09
26.52,723.69,0.06
26.52,723.7,0.0
26.4,723.71,-0.34
26.53,723.72,0.36
26.31,723.73,-0.63
26.35,723.74,0.12
26.64,723.75,0.81
26.73,723.76,0.27
26.72,723.77,-0.03
26.51,723.78,-0.6
26.59,723.79,0.24
26.61,723.8,0.06
26.61,723.81,0.0
26.63,723.82,0.05
26.76,723.83,0.37
26.65,723.84,-0.33
26.69,723.85,0.12
26.69,723.86,0.01
26.81,723.87,0.33
26.79,723.88,-0.06
26.62,723.89,-0.46
26.58,723.9,-0.11
26.7,723.91,0.35
26.98,723.92,0.77
26.9,723.93,-0.23
26.74,723.94,-0.45
26.92,723.95,0.52
27.14,723.96,0.63
27.15,723.97,0.02
27.4,723.98,0.7
27.52,723.99,0.34
27.5,724.0,-0.04
27.49,724.01,-0.05
27.35,724.02,-0.38
27.23,724.03,-0.36
27.08,724.04,-0.41
26.94,724.05,-0.41
26.92,724.06,-0.05
27.09,724.07,0.47
27.12,724.08,0.09
27.16,724.09,0.11
27.46,724.1,0.86
27.62,724.11,0.45
27.74,724.12,0.35
27.6,724.13,-0.42
27.38,724.14,-0.6
27.57,724.15,0.53
27.35,724.16,-0.63
27.36,724.17,0.03
27.29,724.18,-0.2
27.6,724.19,0.89
27.71,724.2,0.29
27.77,724.21,0.17
28.0,724.22,0.66
27.77,724.23,-0.65
27.78,724.24,0.03
27.75,724.25,-0.08
27.39,724.26,-1.02
27.34,724.27,-0.13
27.3,724.28,-0.13
27.55,724.29,0.71
27.59,724.3,0.13
27.42,724.31,-0.5
27.73,724.32,0.89
27.7,724.33,-0.08
27.84,724.34,0.4
28.07,724.35,0.65
28.13,724.36,0.17
27.91,724.37,-0.63
27.94,724.38,0.1
27.9,724.39,-0.14
27.81,724.4,-0.24
27.76,724.41,-0.14
28.1,724.42,0.98
28.34,724.43,0.67
28.2,724.44,-0.41
28.23,724.45,0.09
28.05,724.46,-0.51
27.81,724.47,-0.67
27.77,724.48,-0.13
27.74,724.49,-0.08
27.96,724.5,0.62
28.15,724.51,0.54
28.32,724.52,0.49
28.42,724.53,0.29
28.08,724.54,-0.97
28.3,724.55,0.63
28.2,724.56,-0.3
28.37,724.57,0.49
28.59,724.58,0.63
28.85,724.59,0.74
28.95,724.6,0.28
28.96,724.61,0.03
