Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
13.58,26.0,4.71
13.76,26.01,0.51
13.84,26.02,0.24
13.13,26.03,-2.02
11.93,26.04,-3.4
10.66,26.05,-3.59
11.27,26.06,1.73
12.53,26.07,3.56
15.08,26.08,7.24
16.57,26.09,4.22
16.58,26.1,0.03
16.0,26.11,-1.65
12.66,26.12,-9.47
10.16,26.13,-7.08
9.51,26.14,-1.84
9.9,26.15,1.1
10.9,26.16,2.85
12.19,26.17,3.66
12.91,26.18,2.01
13.23,26.19,0.91
13.3,26.2,0.19
12.76,26.21,-1.53
12.0,26.22,-2.13
11.84,26.23,-0.47
11.89,26.24,0.15
11.69,26.25,-0.57
12.99,26.26,3.69
13.65,26.27,1.86
13.63,26.28,-0.07
13.74,26.29,0.31
13.63,26.3,-0.3
12.37,26.31,-3.56
11.58,26.32,-2.24
11.79,26.33,0.59
12.65,26.34,2.43
13.03,26.35,1.08
12.53,26.36,-1.42
11.58,26.37,-2.67
10.99,26.38,-1.68
10.12,26.39,-2.46
8.47,26.4,-4.67
7.7,26.41,-2.2
8.06,26.42,1.04
8.9,26.43,2.36
9.76,26.44,2.45
11.07,26.45,3.69
13.01,26.46,5.51
15.53,26.47,7.14
17.8,26.48,6.43
19.62,26.49,5.15
20.47,26.5,2.39
19.83,26.51,-1.81
17.34,26.52,-7.06
15.8,26.53,-4.34
13.98,26.54,-5.17
13.66,26.55,-0.91
12.39,26.56,-3.58
12.16,26.57,-0.67
12.55,26.58,1.13
12.51,26.59,-0.12
12.13,26.6,-1.07
11.58,26.61,-1.57
11.01,26.62,-1.62
11.12,26.63,0.31
10.56,26.64,-1.59
9.65,26.65,-2.58
8.86,26.66,-2.23
8.2,26.67,-1.86
8.76,26.68,1.58
8.7,26.69,-0.16
9.38,26.7,1.91
10.32,26.71,2.66
11.28,26.72,2.73
11.68,26.73,1.13
12.99,26.74,3.7
14.84,26.75,5.24
13.74,26.76,-3.12
13.37,26.77,-1.05
13.36,26.78,-0.01
13.21,26.79,-0.44
13.02,26.8,-0.53
12.6,26.81,-1.18
12.03,26.82,-1.63
11.55,26.83,-1.35
11.82,26.84,0.75
11.77,26.85,-0.14
12.14,26.86,1.07
12.31,26.87,0.48
12.54,26.88,0.64
12.36,26.89,-0.5
12.28,26.9,-0.23
12.1,26.91,-0.53
11.42,26.92,-1.92
10.96,26.93,-1.29
10.38,26.94,-1.65
10.02,26.95,-1.03
9.19,26.96,-2.34
9.0,26.97,-0.54
10.28,26.98,3.64
11.25,26.99,2.72
