Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
13.78,42.0,0.15
14.24,42.01,1.29
14.73,42.02,1.4
15.17,42.03,1.24
14.98,42.04,-0.55
14.68,42.05,-0.85
14.37,42.06,-0.88
14.9,42.07,1.5
15.39,42.08,1.41
15.58,42.09,0.53
15.46,42.1,-0.36
15.53,42.11,0.21
15.43,42.12,-0.29
15.02,42.13,-1.17
14.59,42.14,-1.22
14.03,42.15,-1.57
13.58,42.16,-1.29
13.44,42.17,-0.39
13.47,42.18,0.07
13.67,42.19,0.58
13.8,42.2,0.38
14.06,42.21,0.73
14.56,42.22,1.43
14.62,42.23,0.17
14.9,42.24,0.8
15.32,42.25,1.19
15.58,42.26,0.74
15.98,42.27,1.13
15.67,42.28,-0.88
15.0,42.29,-1.9
14.97,42.3,-0.09
15.07,42.31,0.27
15.29,42.32,0.63
14.97,42.33,-0.91
14.6,42.34,-1.05
14.38,42.35,-0.61
14.39,42.36,0.01
14.1,42.37,-0.82
13.66,42.38,-1.23
13.5,42.39,-0.45
13.74,42.4,0.66
14.27,42.41,1.5
15.09,42.42,2.34
15.59,42.43,1.4
15.99,42.44,1.14
15.84,42.45,-0.44
15.44,42.46,-1.13
15.59,42.47,0.44
15.52,42.48,-0.21
15.72,42.49,0.56
15.75,42.5,0.08
15.63,42.51,-0.31
15.54,42.52,-0.26
15.11,42.53,-1.23
14.81,42.54,-0.85
14.62,42.55,-0.54
15.11,42.56,1.4
15.38,42.57,0.76
15.14,42.58,-0.67
15.62,42.59,1.35
15.93,42.6,0.9
15.97,42.61,0.1
15.71,42.62,-0.72
15.83,42.63,0.33
15.94,42.64,0.32
15.79,42.65,-0.42
15.77,42.66,-0.08
15.12,42.67,-1.83
14.83,42.68,-0.81
15.1,42.69,0.74
15.04,42.7,-0.16
15.32,42.71,0.79
15.29,42.72,-0.08
15.44,42.73,0.42
15.83,42.74,1.1
16.03,42.75,0.58
15.79,42.76,-0.7
15.92,42.77,0.39
16.28,42.78,1.01
16.34,42.79,0.18
16.07,42.8,-0.78
15.99,42.81,-0.23
15.76,42.82,-0.64
15.45,42.83,-0.88
15.6,42.84,0.43
15.38,42.85,-0.64
15.4,42.86,0.06
15.76,42.87,1.04
16.04,42.88,0.79
16.44,42.89,1.14
16.84,42.9,1.12
16.73,42.91,-0.32
16.17,42.92,-1.57
15.81,42.93,-1.03
15.41,42.94,-1.14
15.13,42.95,-0.78
15.08,42.96,-0.16
14.96,42.97,-0.31
14.72,42.98,-0.68
15.04,42.99,0.89
