Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,72.0,0.01
0.0,72.01,0.2
0.0,72.02,-0.25
0.0,72.03,-0.26
0.0,72.04,0.37
0.0,72.05,-0.13
0.0,72.06,0.28
0.0,72.07,0.76
1.04,72.08,1.34
1.74,72.09,1.99
1.65,72.1,-0.28
1.16,72.11,-1.36
1.02,72.12,-0.4
0.0,72.13,-0.8
0.0,72.14,0.18
0.0,72.15,-0.58
0.0,72.16,-0.2
0.0,72.17,1.24
1.31,72.18,0.97
0.0,72.19,-1.31
0.0,72.2,0.14
0.0,72.21,-0.09
0.0,72.22,-1.37
0.0,72.23,-0.5
0.0,72.24,0.85
0.0,72.25,0.43
0.0,72.26,0.62
0.0,72.27,0.02
0.0,72.28,-0.7
0.0,72.29,-1.11
0.0,72.3,-0.53
0.0,72.31,0.78
0.0,72.32,0.29
0.0,72.33,0.86
0.0,72.34,0.63
1.35,72.35,1.11
1.62,72.36,0.78
1.77,72.37,0.4
1.56,72.38,-0.58
1.42,72.39,-0.4
1.11,72.4,-0.88
0.0,72.41,-0.51
0.0,72.42,-1.1
0.0,72.43,-0.55
0.0,72.44,-0.56
0.0,72.45,0.63
0.0,72.46,0.5
0.0,72.47,-0.08
0.0,72.48,0.12
0.0,72.49,0.29
0.0,72.5,0.39
1.29,72.51,1.37
1.28,72.52,-0.01
1.19,72.53,-0.25
1.26,72.54,0.19
1.2,72.55,-0.17
1.04,72.56,-0.46
0.0,72.57,-0.79
0.0,72.58,-0.85
0.0,72.59,-0.79
0.0,72.6,1.27
0.0,72.61,0.85
1.05,72.62,0.33
1.11,72.63,0.19
1.21,72.64,0.27
1.22,72.65,0.04
1.17,72.66,-0.14
1.36,72.67,0.54
1.6,72.68,0.68
1.71,72.69,0.29
1.66,72.7,-0.13
1.44,72.71,-0.63
1.23,72.72,-0.58
1.35,72.73,0.35
1.31,72.74,-0.12
1.26,72.75,-0.14
1.01,72.76,-0.73
0.0,72.77,-0.24
0.0,72.78,-1.01
0.0,72.79,-0.18
0.0,72.8,0.29
0.0,72.81,0.46
0.0,72.82,0.05
0.0,72.83,-0.48
0.0,72.84,-0.03
0.0,72.85,0.35
0.0,72.86,0.17
0.0,72.87,0.32
0.0,72.88,-0.55
0.0,72.89,0.71
0.0,72.9,-1.86
1.13,72.91,2.35
0.0,72.92,-1.88
0.0,72.93,0.02
0.0,72.94,0.62
0.0,72.95,-0.1
0.0,72.96,-0.06
0.0,72.97,0.42
0.0,72.98,0.38
0.0,72.99,-0.16
