Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,110.91,-0.37
0.0,110.92,0.2
0.0,110.93,0.36
0.0,110.94,0.71
0.0,110.95,0.53
0.0,110.96,-0.77
0.0,110.97,0.41
0.0,110.98,-0.7
0.0,110.99,-0.57
0.0,111.0,0.97
0.0,111.01,0.19
0.0,111.02,0.53
0.0,111.03,0.2
0.0,111.04,-0.66
0.0,111.05,-0.84
0.0,111.06,-0.03
0.0,111.07,0.05
0.0,111.08,0.06
0.0,111.09,0.12
0.0,111.1,-0.47
0.0,111.11,-0.27
0.0,111.12,0.43
0.0,111.13,-0.51
0.0,111.14,0.55
0.0,111.15,0.55
0.0,111.16,0.68
0.0,111.17,-0.48
0.0,111.18,-0.26
0.0,111.19,-0.69
0.0,111.2,0.34
0.0,111.21,-0.11
0.0,111.22,0.13
0.0,111.23,-0.17
0.0,111.24,-0.09
0.0,111.25,0.12
0.0,111.26,-0.13
0.0,111.27,-0.05
0.0,111.28,0.68
0.0,111.29,-0.55
0.0,111.3,-0.64
0.0,111.31,0.26
0.0,111.32,0.13
0.0,111.33,0.33
0.0,111.34,-0.48
0.0,111.35,0.24
0.0,111.36,0.23
0.0,111.37,-0.14
0.0,111.38,-0.45
0.0,111.39,0.93
0.0,111.4,0.48
0.0,111.41,-0.45
0.0,111.42,-0.34
0.0,111.43,-0.37
0.0,111.44,0.02
0.0,111.45,0.3
0.0,111.46,0.35
0.0,111.47,0.31
0.0,111.48,-0.35
0.0,111.49,-0.84
0.0,111.5,0.62
0.0,111.51,0.61
0.0,111.52,-0.72
0.0,111.53,0.28
0.0,111.54,-0.59
0.0,111.55,0.03
0.0,111.56,0.71
0.0,111.57,0.07
0.0,111.58,-0.69
0.0,111.59,0.57
0.0,111.6,-0.31
0.0,111.61,0.03
0.0,111.62,-0.33
0.0,111.63,-0.05
0.0,111.64,-0.09
0.0,111.65,0.16
0.0,111.66,0.24
0.0,111.67,0.07
0.0,111.68,0.1
0.0,111.69,-0.21
0.0,111.7,-0.14
0.0,111.71,-0.22
0.0,111.72,0.7
0.0,111.73,0.17
0.0,111.74,0.42
0.0,111.75,0.65
0.0,111.76,-0.14
0.0,111.77,-0.68
0.0,111.78,-0.25
0.0,111.79,-0.6
0.0,111.8,0.14
0.0,111.81,0.11
0.0,111.82,0.47
0.0,111.83,-0.29
0.0,111.84,-0.83
0.0,111.85,0.61
0.0,111.86,-0.5
0.0,111.87,0.2
