Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
33.59,362.73,-0.67
33.52,362.74,-0.2
33.92,362.75,1.12
33.97,362.76,0.15
33.63,362.77,-0.97
33.72,362.78,0.27
33.58,362.79,-0.41
33.44,362.8,-0.4
33.46,362.81,0.06
33.49,362.82,0.09
33.65,362.83,0.44
33.81,362.84,0.47
33.93,362.85,0.34
34.5,362.86,1.6
34.44,362.87,-0.17
34.23,362.88,-0.59
33.9,362.89,-0.94
33.66,362.9,-0.67
33.61,362.91,-0.16
33.55,362.92,-0.15
33.6,362.93,0.13
33.46,362.94,-0.38
33.45,362.95,-0.05
33.55,362.96,0.29
33.42,362.97,-0.37
33.38,362.98,-0.09
33.6,362.99,0.62
33.21,363.0,-1.1
32.95,363.01,-0.74
32.95,363.02,0.0
32.66,363.03,-0.84
32.59,363.04,-0.18
32.85,363.05,0.72
32.95,363.06,0.28
33.41,363.07,1.32
33.66,363.08,0.69
33.88,363.09,0.64
33.87,363.1,-0.04
33.69,363.11,-0.52
33.65,363.12,-0.11
33.34,363.13,-0.87
33.37,363.14,0.08
33.49,363.15,0.35
33.25,363.16,-0.69
33.32,363.17,0.21
33.27,363.18,-0.15
33.51,363.19,0.67
33.53,363.2,0.07
33.59,363.21,0.16
33.69,363.22,0.28
33.83,363.23,0.41
34.04,363.24,0.59
34.26,363.25,0.63
34.35,363.26,0.25
34.37,363.27,0.05
34.2,363.28,-0.48
33.96,363.29,-0.69
33.89,363.3,-0.19
33.61,363.31,-0.8
33.72,363.32,0.32
33.47,363.33,-0.7
33.56,363.34,0.25
33.58,363.35,0.04
33.69,363.36,0.32
33.65,363.37,-0.11
33.68,363.38,0.1
34.04,363.39,1.02
34.24,363.4,0.57
34.16,363.41,-0.24
34.28,363.42,0.35
34.3,363.43,0.05
34.09,363.44,-0.61
33.99,363.45,-0.26
33.88,363.46,-0.32
33.94,363.47,0.17
33.98,363.48,0.12
33.93,363.49,-0.15
33.85,363.5,-0.22
33.99,363.51,0.39
33.75,363.52,-0.68
33.59,363.53,-0.46
33.48,363.54,-0.3
33.09,363.55,-1.12
33.06,363.56,-0.07
33.32,363.57,0.73
33.51,363.58,0.53
33.49,363.59,-0.07
33.76,363.6,0.77
33.62,363.61,-0.4
33.54,363.62,-0.21
33.55,363.63,0.01
33.7,363.64,0.43
33.81,363.65,0.32
33.43,363.66,-1.1
33.13,363.67,-0.85
34.31,363.68,3.35
34.43,363.69,0.35
34.14,363.7,-0.84
33.88,363.71,-0.74
33.41,363.72,-1.32
33.17,363.73,-0.69
33.11,363.74,-0.15
33.22,363.75,0.29
33.18,363.76,-0.11
33.08,363.77,-0.29
33.16,363.78,0.23
32.8,363.79,-1.01
32.97,363.8,0.47
33.26,363.81,0.84
34.04,363.82,2.2
34.58,363.83,1.53
34.89,363.84,0.88
34.71,363.85,-0.5
34.51,363.86,-0.59
34.36,363.87,-0.41
34.33,363.88,-0.09
34.27,363.89,-0.15
34.23,363.9,-0.12
33.92,363.91,-0.87
33.89,363.92,-0.11
33.71,363.93,-0.5
33.85,363.94,0.39
33.95,363.95,0.28
33.88,363.96,-0.2
33.93,363.97,0.14
34.03,363.98,0.29
34.05,363.99,0.08
34.09,364.0,0.1
33.93,364.01,-0.45
33.88,364.02,-0.15
33.87,364.03,-0.03
34.1,364.04,0.66
34.55,364.05,1.28
34.79,364.06,0.66
34.88,364.07,0.25
34.64,364.08,-0.67
34.48,364.09,-0.46
34.39,364.1,-0.25
33.8,364.11,-1.67
33.59,364.12,-0.59
33.48,364.13,-0.31
33.54,364.14,0.18
33.96,364.15,1.18
34.39,364.16,1.21
34.48,364.17,0.26
34.28,364.18,-0.55
34.1,364.19,-0.52
33.95,364.2,-0.41
34.17,364.21,0.63
34.12,364.22,-0.17
33.79,364.23,-0.92
33.84,364.24,0.15
33.78,364.25,-0.17
34.02,364.26,0.66
34.16,364.27,0.4
34.46,364.28,0.86
34.29,364.29,-0.48
34.04,364.3,-0.71
34.04,364.31,-0.01
34.16,364.32,0.36
34.03,364.33,-0.36
33.81,364.34,-0.63
33.7,364.35,-0.31
33.84,364.36,0.39
33.72,364.37,-0.32
33.84,364.38,0.32
34.18,364.39,0.99
34.24,364.4,0.17
34.52,364.41,0.78
34.58,364.42,0.18
34.39,364.43,-0.55
33.97,364.44,-1.18
34.13,364.45,0.45
34.25,364.46,0.35
34.46,364.47,0.58
34.33,364.48,-0.35
34.53,364.49,0.55
34.45,364.5,-0.21
34.16,364.51,-0.82
34.23,364.52,0.19
34.26,364.53,0.08
34.18,364.54,-0.2
34.24,364.55,0.15
34.26,364.56,0.05
34.32,364.57,0.18
34.43,364.58,0.33
34.5,364.59,0.19
34.15,364.6,-0.99
34.45,364.61,0.84
34.71,364.62,0.74
34.4,364.63,-0.87
34.37,364.64,-0.08
34.25,364.65,-0.33
34.36,364.66,0.3
34.56,364.67,0.56
34.21,364.68,-0.97
34.1,364.69,-0.31
34.24,364.7,0.4
34.37,364.71,0.36
34.34,364.72,-0.08
34.22,364.73,-0.34
34.31,364.74,0.26
34.57,364.75,0.72
34.78,364.76,0.61
35.23,364.77,1.28
34.73,364.78,-1.42
34.82,364.79,0.27
34.86,364.8,0.12
34.69,364.81,-0.48
34.73,364.82,0.09
34.65,364.83,-0.22
34.64,364.84,-0.04
34.24,364.85,-1.11
34.14,364.86,-0.28
34.02,364.87,-0.36
34.07,364.88,0.16
34.26,364.89,0.52
34.71,364.9,1.26
34.8,364.91,0.26
34.92,364.92,0.36
35.19,364.93,0.74
35.26,364.94,0.2
35.25,364.95,-0.03
35.24,364.96,-0.02
35.14,364.97,-0.29
34.92,364.98,-0.61
35.34,364.99,1.18
35.44,365.0,0.3
35.07,365.01,-1.06
34.97,365.02,-0.3
35.21,365.03,0.7
35.52,365.04,0.86
35.47,365.05,-0.14
35.25,365.06,-0.63
35.21,365.07,-0.09
34.88,365.08,-0.95
34.64,365.09,-0.67
34.33,365.1,-0.87
34.26,365.11,-0.22
34.14,365.12,-0.32
34.33,365.13,0.54
34.57,365.14,0.68
34.87,365.15,0.85
34.86,365.16,-0.03
34.79,365.17,-0.2
34.76,365.18,-0.09
34.96,365.19,0.56
35.23,365.2,0.76
35.24,365.21,0.04
35.45,365.22,0.6
35.32,365.23,-0.37
35.01,365.24,-0.89
34.86,365.25,-0.41
34.81,365.26,-0.14
35.01,365.27,0.56
34.92,365.28,-0.26
34.91,365.29,-0.02
35.25,365.3,0.96
35.38,365.31,0.36
35.6,365.32,0.63
35.02,365.33,-1.64
34.85,365.34,-0.49
34.83,365.35,-0.06
34.59,365.36,-0.68
34.78,365.37,0.54
34.82,365.38,0.11
34.86,365.39,0.12
35.33,365.4,1.34
35.29,365.41,-0.13
35.24,365.42,-0.15
35.27,365.43,0.11
35.18,365.44,-0.27
35.01,365.45,-0.47
35.0,365.46,-0.04
35.33,365.47,0.95
35.56,365.48,0.66
35.47,365.49,-0.27
35.24,365.5,-0.63
35.21,365.51,-0.1
35.09,365.52,-0.33
35.22,365.53,0.36
35.03,365.54,-0.54
35.19,365.55,0.46
35.34,365.56,0.4
35.32,365.57,-0.05
35.76,365.58,1.25
35.73,365.59,-0.09
35.93,365.6,0.58
35.59,365.61,-0.98
35.17,365.62,-1.19
35.02,365.63,-0.43
35.17,365.64,0.43
35.3,365.65,0.36
35.44,365.66,0.41
35.43,365.67,-0.05
35.38,365.68,-0.13
35.51,365.69,0.35
35.72,365.7,0.61
36.25,365.71,1.5
36.05,365.72,-0.58
35.98,365.73,-0.19
35.48,365.74,-1.4
35.32,365.75,-0.46
35.31,365.76,-0.03
35.7,365.77,1.08
36.25,365.78,1.58
36.24,365.79,-0.03
36.31,365.8,0.18
36.22,365.81,-0.25
36.35,365.82,0.39
36.49,365.83,0.38
36.35,365.84,-0.38
36.04,365.85,-0.9
35.71,365.86,-0.92
35.64,365.87,-0.22
35.67,365.88,0.1
35.46,365.89,-0.6
35.79,365.9,0.92
35.84,365.91,0.15
35.55,365.92,-0.81
35.53,365.93,-0.05
35.51,365.94,-0.06
35.52,365.95,0.03
35.68,365.96,0.44
35.69,365.97,0.03
35.77,365.98,0.23
36.01,365.99,0.68
35.74,366.0,-0.76
35.94,366.01,0.54
35.79,366.02,-0.42
35.85,366.03,0.19
35.57,366.04,-0.79
35.55,366.05,-0.07
35.26,366.06,-0.82
35.38,366.07,0.34
35.66,366.08,0.78
35.73,366.09,0.2
35.58,366.1,-0.4
35.96,366.11,1.06
35.73,366.12,-0.64
35.72,366.13,-0.05
35.76,366.14,0.12
35.76,366.15,0.01
35.47,366.16,-0.82
35.52,366.17,0.13
35.51,366.18,-0.02
35.36,366.19,-0.43
35.68,366.2,0.92
36.06,366.21,1.06
36.22,366.22,0.45
36.33,366.23,0.33
36.67,366.24,0.95
36.33,366.25,-0.95
36.23,366.26,-0.28
36.4,366.27,0.48
36.45,366.28,0.12
36.13,366.29,-0.89
36.12,366.3,-0.05
36.13,366.31,0.05
35.9,366.32,-0.66
35.92,366.33,0.06
36.23,366.34,0.89
36.72,366.35,1.39
36.61,366.36,-0.33
36.59,366.37,-0.06
36.48,366.38,-0.31
36.57,366.39,0.27
36.6,366.4,0.08
36.6,366.41,0.0
36.47,366.42,-0.35
36.41,366.43,-0.19
36.22,366.44,-0.53
36.39,366.45,0.48
36.61,366.46,0.61
36.67,366.47,0.17
36.51,366.48,-0.45
36.45,366.49,-0.15
36.49,366.5,0.11
36.45,366.51,-0.14
36.37,366.52,-0.2
36.94,366.53,1.61
36.89,366.54,-0.14
36.73,366.55,-0.45
36.3,366.56,-1.22
35.95,366.57,-1.01
35.84,366.58,-0.3
35.88,366.59,0.1
36.13,366.6,0.72
36.26,366.61,0.38
36.17,366.62,-0.28
36.16,366.63,-0.02
36.43,366.64,0.76
36.69,366.65,0.75
36.67,366.66,-0.07
36.14,366.67,-1.5
36.18,366.68,0.11
35.99,366.69,-0.53
36.1,366.7,0.3
36.53,366.71,1.23
36.25,366.72,-0.8
36.73,366.73,1.36
36.99,366.74,0.73
37.05,366.75,0.18
36.72,366.76,-0.94
36.5,366.77,-0.63
36.72,366.78,0.63
36.54,366.79,-0.52
36.4,366.8,-0.39
36.26,366.81,-0.4
35.98,366.82,-0.77
36.01,366.83,0.08
35.76,366.84,-0.73
35.69,366.85,-0.2
35.83,366.86,0.42
35.82,366.87,-0.05
36.12,366.88,0.87
36.35,366.89,0.65
36.5,366.9,0.41
37.0,366.91,1.43
36.8,366.92,-0.58
36.87,366.93,0.19
36.99,366.94,0.36
36.89,366.95,-0.28
36.63,366.96,-0.75
36.87,366.97,0.69
36.99,366.98,0.34
36.77,366.99,-0.65
36.62,367.0,-0.42
36.6,367.01,-0.06
36.61,367.02,0.04
36.67,367.03,0.16
37.18,367.04,1.44
37.22,367.05,0.14
37.35,367.06,0.36
37.33,367.07,-0.06
37.13,367.08,-0.56
36.92,367.09,-0.61
36.61,367.1,-0.89
36.38,367.11,-0.64
36.1,367.12,-0.78
35.82,367.13,-0.81
35.91,367.14,0.25
35.99,367.15,0.22
36.15,367.16,0.47
35.99,367.17,-0.46
36.32,367.18,0.94
36.4,367.19,0.22
36.74,367.2,0.96
36.6,367.21,-0.38
36.57,367.22,-0.09
37.03,367.23,1.29
37.33,367.24,0.86
37.22,367.25,-0.32
36.95,367.26,-0.75
36.54,367.27,-1.18
36.58,367.28,0.13
36.72,367.29,0.4
36.8,367.3,0.23
36.8,367.31,0.0
36.85,367.32,0.13
37.19,367.33,0.97
37.22,367.34,0.08
37.44,367.35,0.62
36.98,367.36,-1.3
36.78,367.37,-0.57
36.69,367.38,-0.25
36.74,367.39,0.13
36.42,367.4,-0.91
36.37,367.41,-0.13
36.38,367.42,0.03
36.71,367.43,0.92
36.74,367.44,0.09
36.67,367.45,-0.19
36.71,367.46,0.1
36.58,367.47,-0.35
36.59,367.48,0.01
36.5,367.49,-0.24
36.85,367.5,0.97
36.85,367.51,0.01
37.03,367.52,0.51
36.69,367.53,-0.96
36.76,367.54,0.19
36.74,367.55,-0.07
36.73,367.56,-0.02
36.97,367.57,0.68
36.95,367.58,-0.05
36.74,367.59,-0.6
36.26,367.6,-1.36
36.3,367.61,0.12
36.38,367.62,0.23
36.66,367.63,0.78
36.9,367.64,0.69
37.13,367.65,0.65
37.22,367.66,0.25
37.18,367.67,-0.12
37.43,367.68,0.71
37.31,367.69,-0.33
37.3,367.7,-0.05
37.1,367.71,-0.55
36.87,367.72,-0.67
36.94,367.73,0.19
36.94,367.74,0.01
36.91,367.75,-0.08
36.58,367.76,-0.93
36.5,367.77,-0.23
36.61,367.78,0.3
36.94,367.79,0.95
37.15,367.8,0.59
37.06,367.81,-0.27
36.97,367.82,-0.26
36.74,367.83,-0.64
36.97,367.84,0.65
37.33,367.85,1.03
37.35,367.86,0.05
37.43,367.87,0.23
37.21,367.88,-0.64
36.97,367.89,-0.66
36.97,367.9,0.0
36.88,367.91,-0.26
37.1,367.92,0.61
37.26,367.93,0.48
