Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
35.87,802.84,0.05
35.71,802.85,-0.44
35.67,802.86,-0.12
35.72,802.87,0.13
35.9,802.88,0.51
35.92,802.89,0.06
35.93,802.9,0.04
35.87,802.91,-0.17
35.58,802.92,-0.83
35.65,802.93,0.21
35.89,802.94,0.68
35.94,802.95,0.14
36.04,802.96,0.27
35.97,802.97,-0.19
35.92,802.98,-0.15
35.82,802.99,-0.26
35.76,803.0,-0.19
35.94,803.01,0.5
36.07,803.02,0.37
36.3,803.03,0.67
36.42,803.04,0.34
36.49,803.05,0.2
36.52,803.06,0.08
36.39,803.07,-0.37
36.09,803.08,-0.86
36.0,803.09,-0.26
35.81,803.1,-0.54
35.59,803.11,-0.62
35.71,803.12,0.35
35.9,803.13,0.53
36.04,803.14,0.41
36.1,803.15,0.18
36.14,803.16,0.11
36.4,803.17,0.75
36.35,803.18,-0.14
36.38,803.19,0.08
36.12,803.2,-0.74
36.18,803.21,0.18
36.43,803.22,0.69
36.59,803.23,0.46
36.53,803.24,-0.18
36.42,803.25,-0.29
36.31,803.26,-0.32
36.2,803.27,-0.32
36.08,803.28,-0.35
36.16,803.29,0.25
36.4,803.3,0.68
36.41,803.31,0.03
36.68,803.32,0.76
36.66,803.33,-0.06
36.66,803.34,-0.01
36.29,803.35,-1.04
36.1,803.36,-0.55
36.22,803.37,0.34
36.37,803.38,0.42
36.52,803.39,0.44
36.52,803.4,0.01
36.64,803.41,0.35
36.52,803.42,-0.36
36.58,803.43,0.18
36.59,803.44,0.03
36.76,803.45,0.48
36.96,803.46,0.57
36.87,803.47,-0.25
36.82,803.48,-0.15
36.52,803.49,-0.84
36.17,803.5,-1.01
36.05,803.51,-0.33
36.13,803.52,0.22
36.3,803.53,0.47
36.25,803.54,-0.12
36.51,803.55,0.73
36.53,803.56,0.06
36.54,803.57,0.03
36.49,803.58,-0.15
36.56,803.59,0.21
36.56,803.6,-0.01
36.61,803.61,0.14
36.57,803.62,-0.11
36.43,803.63,-0.38
36.09,803.64,-0.98
36.19,803.65,0.28
36.36,803.66,0.48
36.41,803.67,0.15
36.68,803.68,0.76
36.71,803.69,0.11
36.72,803.7,0.01
36.59,803.71,-0.35
36.48,803.72,-0.33
36.45,803.73,-0.09
36.58,803.74,0.36
36.51,803.75,-0.2
36.59,803.76,0.23
36.73,803.77,0.41
36.6,803.78,-0.38
36.58,803.79,-0.06
36.7,803.8,0.34
36.64,803.81,-0.18
36.78,803.82,0.41
36.86,803.83,0.22
37.1,803.84,0.7
36.84,803.85,-0.74
36.73,803.86,-0.33
36.97,803.87,0.69
36.95,803.88,-0.06
37.01,803.89,0.18
37.21,803.9,0.55
37.27,803.91,0.17
37.17,803.92,-0.27
37.25,803.93,0.21
37.11,803.94,-0.39
37.03,803.95,-0.22
37.08,803.96,0.14
37.03,803.97,-0.16
36.96,803.98,-0.2
36.89,803.99,-0.19
36.77,804.0,-0.34
37.04,804.01,0.76
37.15,804.02,0.32
37.32,804.03,0.48
37.42,804.04,0.28
37.37,804.05,-0.16
37.4,804.06,0.1
37.18,804.07,-0.62
37.48,804.08,0.84
37.26,804.09,-0.61
37.02,804.1,-0.68
36.87,804.11,-0.44
36.82,804.12,-0.14
36.86,804.13,0.11
36.88,804.14,0.06
36.94,804.15,0.18
36.93,804.16,-0.03
36.89,804.17,-0.12
36.72,804.18,-0.48
36.6,804.19,-0.35
36.84,804.2,0.68
37.08,804.21,0.69
36.95,804.22,-0.38
36.99,804.23,0.14
37.24,804.24,0.7
37.31,804.25,0.18
37.36,804.26,0.14
37.25,804.27,-0.3
37.3,804.28,0.14
37.29,804.29,-0.03
37.25,804.3,-0.11
37.32,804.31,0.21
37.29,804.32,-0.08
37.21,804.33,-0.22
37.15,804.34,-0.18
37.33,804.35,0.52
37.36,804.36,0.09
37.57,804.37,0.59
37.73,804.38,0.45
37.59,804.39,-0.4
37.26,804.4,-0.94
37.17,804.41,-0.25
37.36,804.42,0.53
37.45,804.43,0.25
37.47,804.44,0.07
37.51,804.45,0.11
37.64,804.46,0.38
37.64,804.47,0.0
37.73,804.48,0.25
37.71,804.49,-0.07
37.7,804.5,-0.02
37.48,804.51,-0.63
37.48,804.52,0.0
37.43,804.53,-0.14
37.6,804.54,0.49
37.46,804.55,-0.41
37.38,804.56,-0.21
37.23,804.57,-0.43
37.3,804.58,0.18
37.54,804.59,0.68
37.76,804.6,0.62
37.7,804.61,-0.17
37.61,804.62,-0.24
37.43,804.63,-0.52
37.63,804.64,0.57
37.59,804.65,-0.11
37.54,804.66,-0.15
37.64,804.67,0.3
37.7,804.68,0.16
37.6,804.69,-0.27
37.35,804.7,-0.72
37.48,804.71,0.37
37.73,804.72,0.71
37.93,804.73,0.57
37.83,804.74,-0.29
37.82,804.75,-0.03
37.91,804.76,0.26
37.86,804.77,-0.14
37.75,804.78,-0.3
37.89,804.79,0.39
37.93,804.8,0.1
37.7,804.81,-0.63
37.7,804.82,-0.01
37.89,804.83,0.53
37.72,804.84,-0.47
37.74,804.85,0.05
37.81,804.86,0.18
37.95,804.87,0.4
37.66,804.88,-0.8
37.76,804.89,0.27
37.91,804.9,0.42
37.99,804.91,0.25
38.0,804.92,0.02
37.9,804.93,-0.28
37.96,804.94,0.15
37.79,804.95,-0.48
37.7,804.96,-0.25
37.76,804.97,0.18
37.83,804.98,0.2
37.95,804.99,0.33
38.0,805.0,0.15
37.87,805.01,-0.36
37.84,805.02,-0.09
37.7,805.03,-0.39
37.96,805.04,0.72
37.97,805.05,0.04
37.69,805.06,-0.8
