Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
39.32,725.31,0.18
39.32,725.32,-0.01
39.63,725.33,0.89
39.52,725.34,-0.31
39.41,725.35,-0.3
39.1,725.36,-0.9
38.9,725.37,-0.56
39.36,725.38,1.31
39.47,725.39,0.32
39.45,725.4,-0.06
39.32,725.41,-0.39
39.33,725.42,0.03
39.4,725.43,0.2
39.64,725.44,0.69
39.43,725.45,-0.6
39.64,725.46,0.59
40.06,725.47,1.19
39.83,725.48,-0.65
39.67,725.49,-0.44
39.51,725.5,-0.46
39.5,725.51,-0.03
39.33,725.52,-0.5
39.32,725.53,-0.01
39.73,725.54,1.16
39.79,725.55,0.16
39.76,725.56,-0.1
39.59,725.57,-0.48
39.58,725.58,-0.01
39.4,725.59,-0.52
39.63,725.6,0.65
39.66,725.61,0.09
39.71,725.62,0.14
39.49,725.63,-0.63
39.32,725.64,-0.48
39.2,725.65,-0.35
38.96,725.66,-0.67
39.11,725.67,0.44
39.23,725.68,0.34
39.44,725.69,0.6
39.6,725.7,0.43
39.9,725.71,0.84
39.69,725.72,-0.57
39.44,725.73,-0.72
39.46,725.74,0.05
39.36,725.75,-0.27
39.38,725.76,0.06
39.39,725.77,0.03
39.26,725.78,-0.37
39.37,725.79,0.29
39.35,725.8,-0.06
39.19,725.81,-0.44
39.51,725.82,0.9
39.64,725.83,0.37
39.73,725.84,0.25
39.66,725.85,-0.2
39.48,725.86,-0.51
39.31,725.87,-0.47
39.45,725.88,0.4
39.82,725.89,1.03
39.71,725.9,-0.31
39.64,725.91,-0.2
39.65,725.92,0.04
39.91,725.93,0.74
40.34,725.94,1.2
40.33,725.95,-0.01
40.11,725.96,-0.63
40.16,725.97,0.14
39.89,725.98,-0.77
39.68,725.99,-0.58
39.68,726.0,0.0
39.65,726.01,-0.1
39.79,726.02,0.42
39.86,726.03,0.17
39.89,726.04,0.09
39.91,726.05,0.07
39.92,726.06,0.02
39.82,726.07,-0.28
39.77,726.08,-0.14
39.78,726.09,0.03
39.98,726.1,0.58
40.06,726.11,0.22
40.11,726.12,0.15
40.12,726.13,0.02
39.97,726.14,-0.43
39.69,726.15,-0.78
39.65,726.16,-0.11
39.93,726.17,0.79
39.8,726.18,-0.36
40.03,726.19,0.63
40.2,726.2,0.49
40.17,726.21,-0.07
40.01,726.22,-0.48
39.78,726.23,-0.64
40.09,726.24,0.89
40.15,726.25,0.15
40.07,726.26,-0.21
40.14,726.27,0.2
40.32,726.28,0.49
40.02,726.29,-0.84
40.03,726.3,0.05
39.78,726.31,-0.72
39.8,726.32,0.05
39.76,726.33,-0.1
40.02,726.34,0.74
40.02,726.35,0.0
39.82,726.36,-0.59
39.85,726.37,0.11
39.69,726.38,-0.47
39.99,726.39,0.84
40.09,726.4,0.3
40.25,726.41,0.44
40.18,726.42,-0.2
40.49,726.43,0.88
40.56,726.44,0.2
40.13,726.45,-1.2
39.97,726.46,-0.46
39.89,726.47,-0.23
39.95,726.48,0.17
39.99,726.49,0.12
40.0,726.5,0.01
40.16,726.51,0.46
39.95,726.52,-0.61
40.03,726.53,0.23
40.07,726.54,0.1
40.01,726.55,-0.15
40.45,726.56,1.23
40.53,726.57,0.24
40.49,726.58,-0.13
40.38,726.59,-0.3
40.21,726.6,-0.48
39.88,726.61,-0.95
39.66,726.62,-0.6
39.69,726.63,0.08
39.75,726.64,0.18
39.62,726.65,-0.37
39.36,726.66,-0.74
39.37,726.67,0.03
39.38,726.68,0.04
39.52,726.69,0.38
39.68,726.7,0.46
39.89,726.71,0.59
39.98,726.72,0.27
40.14,726.73,0.44
40.18,726.74,0.11
40.35,726.75,0.49
40.44,726.76,0.24
40.36,726.77,-0.23
39.97,726.78,-1.08
39.8,726.79,-0.48
40.06,726.8,0.74
40.09,726.81,0.07
40.18,726.82,0.26
40.14,726.83,-0.11
39.96,726.84,-0.5
39.57,726.85,-1.1
39.46,726.86,-0.31
39.55,726.87,0.24
39.68,726.88,0.39
39.48,726.89,-0.58
39.47,726.9,-0.02
39.39,726.91,-0.22
39.45,726.92,0.15
39.64,726.93,0.55
39.72,726.94,0.23
39.76,726.95,0.11
39.69,726.96,-0.2
39.71,726.97,0.06
39.49,726.98,-0.63
39.57,726.99,0.24
39.48,727.0,-0.27
39.27,727.01,-0.6
39.28,727.02,0.05
39.58,727.03,0.84
39.77,727.04,0.55
39.69,727.05,-0.23
39.46,727.06,-0.64
39.02,727.07,-1.25
38.72,727.08,-0.84
38.83,727.09,0.31
39.09,727.1,0.73
39.2,727.11,0.32
39.42,727.12,0.63
39.75,727.13,0.93
40.04,727.14,0.82
40.25,727.15,0.58
40.09,727.16,-0.45
39.99,727.17,-0.29
39.84,727.18,-0.43
39.78,727.19,-0.17
39.81,727.2,0.1
39.89,727.21,0.22
39.74,727.22,-0.43
39.79,727.23,0.14
39.36,727.24,-1.2
39.17,727.25,-0.54
39.06,727.26,-0.3
38.98,727.27,-0.23
