Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
40.52,701.31,-0.18
40.55,701.32,0.1
40.63,701.33,0.22
40.45,701.34,-0.5
40.51,701.35,0.16
40.03,701.36,-1.35
39.6,701.37,-1.22
39.47,701.38,-0.38
39.52,701.39,0.15
39.77,701.4,0.71
39.76,701.41,-0.05
39.84,701.42,0.22
39.79,701.43,-0.12
39.95,701.44,0.45
40.06,701.45,0.31
39.94,701.46,-0.34
40.01,701.47,0.2
39.5,701.48,-1.45
39.22,701.49,-0.8
39.49,701.5,0.78
39.75,701.51,0.73
39.73,701.52,-0.05
39.53,701.53,-0.56
39.6,701.54,0.18
39.77,701.55,0.5
40.01,701.56,0.67
40.08,701.57,0.19
40.03,701.58,-0.12
40.05,701.59,0.04
39.75,701.6,-0.83
39.63,701.61,-0.35
39.73,701.62,0.29
39.9,701.63,0.46
39.98,701.64,0.22
39.98,701.65,0.02
39.87,701.66,-0.33
39.85,701.67,-0.06
39.97,701.68,0.34
39.93,701.69,-0.12
39.85,701.7,-0.22
40.4,701.71,1.56
40.66,701.72,0.73
40.6,701.73,-0.17
40.15,701.74,-1.27
39.62,701.75,-1.49
39.48,701.76,-0.41
39.59,701.77,0.31
39.86,701.78,0.76
39.97,701.79,0.3
39.65,701.8,-0.88
39.46,701.81,-0.55
39.51,701.82,0.16
39.86,701.83,0.98
40.05,701.84,0.53
39.81,701.85,-0.67
39.84,701.86,0.08
39.58,701.87,-0.75
39.66,701.88,0.24
39.38,701.89,-0.79
39.12,701.9,-0.74
39.21,701.91,0.25
39.56,701.92,1.01
39.56,701.93,-0.01
39.36,701.94,-0.55
39.35,701.95,-0.04
39.65,701.96,0.86
39.59,701.97,-0.18
40.0,701.98,1.15
40.14,701.99,0.39
39.84,702.0,-0.85
39.33,702.01,-1.44
39.26,702.02,-0.19
39.34,702.03,0.23
39.38,702.04,0.11
39.71,702.05,0.94
39.84,702.06,0.34
39.89,702.07,0.16
39.84,702.08,-0.16
39.68,702.09,-0.46
39.56,702.1,-0.34
39.51,702.11,-0.13
39.6,702.12,0.26
39.6,702.13,0.0
39.41,702.14,-0.54
39.43,702.15,0.06
39.33,702.16,-0.28
39.38,702.17,0.15
39.35,702.18,-0.09
39.48,702.19,0.38
39.39,702.2,-0.27
39.37,702.21,-0.05
39.42,702.22,0.14
39.16,702.23,-0.74
39.27,702.24,0.3
39.1,702.25,-0.48
38.99,702.26,-0.31
39.0,702.27,0.04
39.22,702.28,0.61
39.45,702.29,0.65
39.45,702.3,-0.01
39.37,702.31,-0.24
39.12,702.32,-0.71
