Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
25.75,749.31,-0.69
25.74,749.32,-0.03
25.45,749.33,-0.81
25.35,749.34,-0.3
25.58,749.35,0.67
25.77,749.36,0.54
25.79,749.37,0.07
25.56,749.38,-0.67
25.84,749.39,0.81
25.94,749.4,0.27
26.47,749.41,1.51
28.16,749.42,4.77
30.23,749.43,5.89
32.46,749.44,6.3
32.23,749.45,-0.63
33.22,749.46,2.79
33.94,749.47,2.05
32.47,749.48,-4.18
31.38,749.49,-3.09
31.6,749.5,0.63
30.09,749.51,-4.27
28.1,749.52,-5.65
25.43,749.53,-7.57
25.71,749.54,0.79
27.09,749.55,3.91
25.34,749.56,-4.95
26.52,749.57,3.33
27.01,749.58,1.39
26.77,749.59,-0.66
26.0,749.6,-2.18
24.86,749.61,-3.24
24.9,749.62,0.12
25.01,749.63,0.3
24.67,749.64,-0.95
25.6,749.65,2.61
27.89,749.66,6.49
25.49,749.67,-6.78
24.76,749.68,-2.07
24.52,749.69,-0.68
24.39,749.7,-0.37
24.35,749.71,-0.12
24.79,749.72,1.24
24.72,749.73,-0.19
24.84,749.74,0.35
24.42,749.75,-1.2
24.14,749.76,-0.79
23.42,749.77,-2.05
23.59,749.78,0.49
23.67,749.79,0.24
23.77,749.8,0.27
23.94,749.81,0.48
23.81,749.82,-0.36
25.15,749.83,3.8
23.97,749.84,-3.35
24.41,749.85,1.25
24.27,749.86,-0.41
23.68,749.87,-1.65
23.39,749.88,-0.83
23.29,749.89,-0.3
23.81,749.9,1.5
23.61,749.91,-0.57
22.99,749.92,-1.76
23.14,749.93,0.42
23.4,749.94,0.74
23.02,749.95,-1.09
23.24,749.96,0.63
23.17,749.97,-0.22
23.27,749.98,0.29
23.59,749.99,0.93
23.15,750.0,-1.25
22.5,750.01,-1.84
22.87,750.02,1.03
22.4,750.03,-1.32
22.15,750.04,-0.7
22.22,750.05,0.2
22.74,750.06,1.47
22.81,750.07,0.19
23.28,750.08,1.33
23.27,750.09,-0.03
23.54,750.1,0.75
23.38,750.11,-0.45
22.65,750.12,-2.05
22.87,750.13,0.63
23.18,750.14,0.86
22.94,750.15,-0.66
22.15,750.16,-2.25
22.25,750.17,0.29
22.13,750.18,-0.36
22.27,750.19,0.4
22.0,750.2,-0.75
21.99,750.21,-0.04
22.04,750.22,0.14
21.81,750.23,-0.64
21.79,750.24,-0.07
21.95,750.25,0.47
22.36,750.26,1.15
22.69,750.27,0.95
21.64,750.28,-2.97
21.43,750.29,-0.61
21.75,750.3,0.92
23.31,750.31,4.4
23.5,750.32,0.55
22.06,750.33,-4.08
22.08,750.34,0.05
23.76,750.35,4.75
24.13,750.36,1.06
22.09,750.37,-5.78
21.77,750.38,-0.91
20.8,750.39,-2.73
21.51,750.4,1.99
21.67,750.41,0.47
21.57,750.42,-0.29
21.54,750.43,-0.09
21.46,750.44,-0.22
21.6,750.45,0.39
21.92,750.46,0.93
21.68,750.47,-0.71
21.16,750.48,-1.46
21.68,750.49,1.46
22.07,750.5,1.12
20.94,750.51,-3.23
20.58,750.52,-1.01
19.96,750.53,-1.74
20.04,750.54,0.22
20.59,750.55,1.56
20.65,750.56,0.16
20.09,750.57,-1.59
20.27,750.58,0.52
20.76,750.59,1.38
21.5,750.6,2.09
21.5,750.61,0.02
21.04,750.62,-1.3
20.45,750.63,-1.69
