Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
11.09,1537.27,-1.26
10.41,1537.28,-1.93
9.95,1537.29,-1.31
10.26,1537.3,0.88
10.64,1537.31,1.08
10.52,1537.32,-0.33
10.27,1537.33,-0.73
10.37,1537.34,0.29
10.42,1537.35,0.15
10.25,1537.36,-0.5
10.2,1537.37,-0.14
10.46,1537.38,0.74
10.54,1537.39,0.24
10.66,1537.4,0.34
10.17,1537.41,-1.39
10.29,1537.42,0.35
11.5,1537.43,3.43
12.05,1537.44,1.55
11.59,1537.45,-1.29
10.38,1537.46,-3.44
9.62,1537.47,-2.17
9.56,1537.48,-0.16
9.87,1537.49,0.87
10.37,1537.5,1.42
10.33,1537.51,-0.12
10.73,1537.52,1.16
11.69,1537.53,2.7
12.59,1537.54,2.56
12.64,1537.55,0.14
12.11,1537.56,-1.51
12.24,1537.57,0.37
12.18,1537.58,-0.17
11.69,1537.59,-1.39
11.46,1537.6,-0.64
11.52,1537.61,0.16
11.57,1537.62,0.14
11.14,1537.63,-1.22
10.9,1537.64,-0.68
11.44,1537.65,1.54
11.56,1537.66,0.31
11.48,1537.67,-0.21
11.2,1537.68,-0.79
11.34,1537.69,0.39
11.94,1537.7,1.69
12.71,1537.71,2.18
12.94,1537.72,0.66
12.1,1537.73,-2.38
11.13,1537.74,-2.74
11.24,1537.75,0.29
11.44,1537.76,0.58
11.68,1537.77,0.69
11.81,1537.78,0.35
11.47,1537.79,-0.94
11.58,1537.8,0.31
11.65,1537.81,0.18
11.69,1537.82,0.11
11.96,1537.83,0.76
12.38,1537.84,1.21
12.56,1537.85,0.5
12.28,1537.86,-0.8
11.99,1537.87,-0.81
12.2,1537.88,0.59
12.07,1537.89,-0.37
11.84,1537.9,-0.64
12.1,1537.91,0.73
12.03,1537.92,-0.19
11.75,1537.93,-0.81
12.28,1537.94,1.52
13.13,1537.95,2.4
12.09,1537.96,-2.93
11.07,1537.97,-2.89
10.89,1537.98,-0.52
10.91,1537.99,0.07
10.88,1538.0,-0.09
10.66,1538.01,-0.64
10.59,1538.02,-0.2
11.52,1538.03,2.65
13.09,1538.04,4.44
12.85,1538.05,-0.68
11.77,1538.06,-3.05
11.07,1538.07,-1.97
11.01,1538.08,-0.18
12.0,1538.09,2.8
11.74,1538.1,-0.73
11.12,1538.11,-1.76
11.04,1538.12,-0.23
11.68,1538.13,1.81
11.91,1538.14,0.67
12.05,1538.15,0.38
11.78,1538.16,-0.77
10.74,1538.17,-2.92
10.59,1538.18,-0.42
10.72,1538.19,0.36
11.26,1538.2,1.53
11.76,1538.21,1.4
12.0,1538.22,0.7
11.43,1538.23,-1.63
11.43,1538.24,0.0
11.92,1538.25,1.41
11.93,1538.26,0.01
11.38,1538.27,-1.55
11.41,1538.28,0.07
12.46,1538.29,2.98
12.42,1538.3,-0.1
11.75,1538.31,-1.9
11.51,1538.32,-0.66
11.41,1538.33,-0.31
11.29,1538.34,-0.33
11.34,1538.35,0.13
11.75,1538.36,1.17
11.86,1538.37,0.33
11.56,1538.38,-0.88
11.41,1538.39,-0.41
11.32,1538.4,-0.27
11.89,1538.41,1.63
12.69,1538.42,2.27
12.17,1538.43,-1.48
12.45,1538.44,0.8
12.85,1538.45,1.12
12.36,1538.46,-1.39
12.32,1538.47,-0.1
11.92,1538.48,-1.15
11.23,1538.49,-1.96
10.83,1538.5,-1.13
10.86,1538.51,0.1
11.06,1538.52,0.56
10.84,1538.53,-0.62
10.97,1538.54,0.37
11.01,1538.55,0.11
10.79,1538.56,-0.62
10.89,1538.57,0.29
10.85,1538.58,-0.11
10.8,1538.59,-0.16
10.61,1538.6,-0.53
10.73,1538.61,0.33
10.96,1538.62,0.65
10.97,1538.63,0.04
11.19,1538.64,0.63
11.11,1538.65,-0.24
10.94,1538.66,-0.49
10.95,1538.67,0.03
11.43,1538.68,1.37
12.68,1538.69,3.54
13.42,1538.7,2.09
13.2,1538.71,-0.63
12.23,1538.72,-2.75
12.4,1538.73,0.49
13.17,1538.74,2.18
13.71,1538.75,1.52
13.37,1538.76,-0.95
12.71,1538.77,-1.87
12.31,1538.78,-1.13
12.79,1538.79,1.35
12.51,1538.8,-0.8
12.27,1538.81,-0.68
11.55,1538.82,-2.04
11.19,1538.83,-1.01
11.02,1538.84,-0.5
11.13,1538.85,0.31
11.54,1538.86,1.16
11.78,1538.87,0.69
11.59,1538.88,-0.53
11.55,1538.89,-0.12
11.35,1538.9,-0.56
11.47,1538.91,0.35
12.15,1538.92,1.92
11.75,1538.93,-1.14
0.0,1538.94,0.0
0.0,1538.95,0.0
0.0,1538.96,0.0
16.35,1538.97,0.0
20.44,1538.98,11.58
20.44,1538.99,0.0
18.05,1539.0,-6.78
16.27,1539.01,-5.02
14.34,1539.02,-5.47
13.01,1539.03,-3.78
12.59,1539.04,-1.18
12.12,1539.05,-1.34
12.04,1539.06,-0.24
11.73,1539.07,-0.86
11.33,1539.08,-1.14
11.74,1539.09,1.16
14.34,1539.1,7.36
15.28,1539.11,2.67
13.72,1539.12,-4.43
11.18,1539.13,-7.18
10.48,1539.14,-2.0
10.16,1539.15,-0.89
9.99,1539.16,-0.48
10.51,1539.17,1.46
11.17,1539.18,1.88
11.24,1539.19,0.2
12.09,1539.2,2.4
12.4,1539.21,0.87
11.71,1539.22,-1.95
11.71,1539.23,-0.02
11.79,1539.24,0.23
11.88,1539.25,0.27
12.14,1539.26,0.73
12.3,1539.27,0.46
11.86,1539.28,-1.24
11.34,1539.29,-1.48
11.7,1539.3,1.01
12.3,1539.31,1.72
12.46,1539.32,0.43
13.0,1539.33,1.55
12.43,1539.34,-1.62
11.0,1539.35,-4.05
10.89,1539.36,-0.31
10.91,1539.37,0.05
11.33,1539.38,1.2
11.5,1539.39,0.49
12.1,1539.4,1.68
12.92,1539.41,2.33
13.87,1539.42,2.69
15.41,1539.43,4.37
15.88,1539.44,1.33
14.8,1539.45,-3.07
13.25,1539.46,-4.38
13.0,1539.47,-0.71
13.54,1539.48,1.52
