Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
15.63,1207.66,0.33
15.66,1207.67,0.1
15.93,1207.68,0.76
16.07,1207.69,0.38
16.39,1207.7,0.91
16.57,1207.71,0.52
16.42,1207.72,-0.42
16.15,1207.73,-0.76
15.96,1207.74,-0.53
15.94,1207.75,-0.07
15.89,1207.76,-0.14
15.59,1207.77,-0.85
15.71,1207.78,0.33
15.84,1207.79,0.39
15.83,1207.8,-0.05
15.66,1207.81,-0.46
15.7,1207.82,0.1
15.69,1207.83,-0.01
15.67,1207.84,-0.08
15.61,1207.85,-0.15
15.99,1207.86,1.06
16.14,1207.87,0.42
15.9,1207.88,-0.67
15.75,1207.89,-0.41
15.61,1207.9,-0.4
15.52,1207.91,-0.26
15.67,1207.92,0.44
15.66,1207.93,-0.03
15.85,1207.94,0.52
16.2,1207.95,1.0
15.99,1207.96,-0.6
16.1,1207.97,0.32
16.15,1207.98,0.16
16.33,1207.99,0.5
16.15,1208.0,-0.5
16.34,1208.01,0.55
16.45,1208.02,0.29
16.5,1208.03,0.14
16.49,1208.04,-0.03
16.49,1208.05,0.0
16.51,1208.06,0.07
16.67,1208.07,0.44
16.72,1208.08,0.16
16.77,1208.09,0.13
16.94,1208.1,0.48
16.84,1208.11,-0.28
16.81,1208.12,-0.07
16.86,1208.13,0.14
16.96,1208.14,0.28
16.96,1208.15,0.01
16.74,1208.16,-0.62
16.48,1208.17,-0.75
16.35,1208.18,-0.36
16.36,1208.19,0.01
16.42,1208.2,0.18
16.84,1208.21,1.2
16.77,1208.22,-0.19
16.43,1208.23,-0.98
16.61,1208.24,0.52
16.64,1208.25,0.08
16.57,1208.26,-0.19
16.6,1208.27,0.09
16.69,1208.28,0.25
16.69,1208.29,-0.01
16.88,1208.3,0.54
16.91,1208.31,0.08
16.84,1208.32,-0.2
16.86,1208.33,0.06
16.7,1208.34,-0.45
16.63,1208.35,-0.21
16.89,1208.36,0.75
17.12,1208.37,0.64
17.03,1208.38,-0.25
16.93,1208.39,-0.27
16.91,1208.4,-0.08
16.98,1208.41,0.22
17.07,1208.42,0.24
17.09,1208.43,0.06
17.12,1208.44,0.09
17.04,1208.45,-0.22
17.01,1208.46,-0.1
17.05,1208.47,0.12
17.27,1208.48,0.63
17.33,1208.49,0.18
17.28,1208.5,-0.16
17.15,1208.51,-0.37
17.17,1208.52,0.07
17.09,1208.53,-0.24
17.11,1208.54,0.07
17.01,1208.55,-0.29
16.94,1208.56,-0.18
17.01,1208.57,0.19
17.13,1208.58,0.34
16.84,1208.59,-0.83
16.58,1208.6,-0.72
16.75,1208.61,0.47
16.79,1208.62,0.11
16.72,1208.63,-0.19
16.69,1208.64,-0.09
16.76,1208.65,0.19
16.99,1208.66,0.66
17.33,1208.67,0.97
17.62,1208.68,0.8
17.62,1208.69,0.0
17.28,1208.7,-0.96
17.37,1208.71,0.27
17.42,1208.72,0.12
17.51,1208.73,0.27
17.45,1208.74,-0.18
17.26,1208.75,-0.54
17.34,1208.76,0.23
17.48,1208.77,0.41
17.46,1208.78,-0.07
17.6,1208.79,0.4
17.7,1208.8,0.29
17.57,1208.81,-0.37
17.51,1208.82,-0.18
17.39,1208.83,-0.35
17.37,1208.84,-0.06
17.21,1208.85,-0.45
17.17,1208.86,-0.12
17.02,1208.87,-0.42
16.91,1208.88,-0.3
17.08,1208.89,0.46
17.17,1208.9,0.27
17.11,1208.91,-0.17
17.23,1208.92,0.32
17.26,1208.93,0.1
17.24,1208.94,-0.05
17.33,1208.95,0.24
17.16,1208.96,-0.48
17.25,1208.97,0.25
17.37,1208.98,0.35
17.46,1208.99,0.25
17.58,1209.0,0.33
17.61,1209.01,0.08
17.49,1209.02,-0.35
17.2,1209.03,-0.82
16.89,1209.04,-0.86
16.82,1209.05,-0.2
17.23,1209.06,1.17
17.34,1209.07,0.31
17.57,1209.08,0.65
17.57,1209.09,-0.02
17.67,1209.1,0.28
18.03,1209.11,1.03
18.1,1209.12,0.18
17.86,1209.13,-0.67
17.94,1209.14,0.23
17.99,1209.15,0.13
18.06,1209.16,0.21
17.93,1209.17,-0.38
17.96,1209.18,0.08
18.16,1209.19,0.58
18.21,1209.2,0.12
18.03,1209.21,-0.5
17.91,1209.22,-0.33
17.97,1209.23,0.17
18.09,1209.24,0.32
17.87,1209.25,-0.61
17.76,1209.26,-0.31
17.77,1209.27,0.03
17.78,1209.28,0.03
17.59,1209.29,-0.54
17.57,1209.3,-0.05
17.7,1209.31,0.36
17.77,1209.32,0.18
17.82,1209.33,0.15
17.86,1209.34,0.12
17.93,1209.35,0.19
18.28,1209.36,0.98
18.29,1209.37,0.03
18.37,1209.38,0.23
18.44,1209.39,0.18
18.45,1209.4,0.05
18.37,1209.41,-0.23
18.14,1209.42,-0.66
18.0,1209.43,-0.39
17.87,1209.44,-0.36
17.88,1209.45,0.02
17.9,1209.46,0.06
17.99,1209.47,0.25
18.1,1209.48,0.31
18.15,1209.49,0.16
18.14,1209.5,-0.05
18.22,1209.51,0.25
18.34,1209.52,0.34
18.58,1209.53,0.67
18.52,1209.54,-0.17
18.33,1209.55,-0.54
18.1,1209.56,-0.66
18.19,1209.57,0.27
18.26,1209.58,0.2
18.29,1209.59,0.08
18.2,1209.6,-0.25
17.95,1209.61,-0.73
18.24,1209.62,0.82
18.37,1209.63,0.37
18.32,1209.64,-0.13
18.2,1209.65,-0.34
18.29,1209.66,0.24
18.28,1209.67,-0.03
18.13,1209.68,-0.42
17.9,1209.69,-0.63
18.0,1209.7,0.26
17.86,1209.71,-0.4
17.95,1209.72,0.27
18.05,1209.73,0.26
18.24,1209.74,0.54
18.34,1209.75,0.28
18.3,1209.76,-0.1
18.39,1209.77,0.26
18.44,1209.78,0.13
18.53,1209.79,0.25
18.53,1209.8,0.01
18.53,1209.81,0.0
18.53,1209.82,0.0
18.45,1209.83,-0.23
18.47,1209.84,0.07
18.41,1209.85,-0.17
18.58,1209.86,0.48
18.78,1209.87,0.56
18.74,1209.88,-0.1
18.68,1209.89,-0.18
18.47,1209.9,-0.58
18.26,1209.91,-0.62
18.35,1209.92,0.25
18.57,1209.93,0.64
18.74,1209.94,0.47
18.57,1209.95,-0.47
18.72,1209.96,0.42
18.8,1209.97,0.23
18.89,1209.98,0.27
18.84,1209.99,-0.16
18.85,1210.0,0.03
18.81,1210.01,-0.11
18.58,1210.02,-0.64
18.42,1210.03,-0.45
18.39,1210.04,-0.1
18.48,1210.05,0.27
