Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
9.57,847.66,-0.45
9.51,847.67,-0.16
9.67,847.68,0.46
9.63,847.69,-0.13
9.56,847.7,-0.2
9.47,847.71,-0.25
9.43,847.72,-0.12
9.26,847.73,-0.47
9.14,847.74,-0.33
9.18,847.75,0.1
9.35,847.76,0.48
9.69,847.77,0.98
9.72,847.78,0.07
9.66,847.79,-0.16
9.56,847.8,-0.29
9.53,847.81,-0.08
9.31,847.82,-0.62
9.1,847.83,-0.58
8.99,847.84,-0.3
9.02,847.85,0.06
9.12,847.86,0.31
9.33,847.87,0.57
9.19,847.88,-0.39
9.2,847.89,0.02
9.26,847.9,0.18
9.34,847.91,0.23
9.35,847.92,0.02
9.3,847.93,-0.12
9.16,847.94,-0.41
8.95,847.95,-0.61
8.62,847.96,-0.92
8.56,847.97,-0.17
8.46,847.98,-0.28
8.76,847.99,0.84
8.95,848.0,0.54
9.1,848.01,0.44
9.0,848.02,-0.3
8.84,848.03,-0.45
8.86,848.04,0.05
8.92,848.05,0.18
9.08,848.06,0.46
9.22,848.07,0.39
9.12,848.08,-0.28
9.0,848.09,-0.35
8.76,848.1,-0.67
8.48,848.11,-0.79
8.39,848.12,-0.25
8.37,848.13,-0.07
8.3,848.14,-0.18
8.22,848.15,-0.23
8.17,848.16,-0.16
8.28,848.17,0.33
8.29,848.18,0.01
8.49,848.19,0.57
8.43,848.2,-0.18
8.21,848.21,-0.63
8.14,848.22,-0.18
8.23,848.23,0.25
8.34,848.24,0.3
8.28,848.25,-0.15
8.05,848.26,-0.67
7.85,848.27,-0.57
7.91,848.28,0.17
8.09,848.29,0.53
8.2,848.3,0.31
8.21,848.31,0.02
8.12,848.32,-0.25
7.95,848.33,-0.5
7.83,848.34,-0.32
7.78,848.35,-0.15
7.81,848.36,0.09
7.83,848.37,0.06
7.7,848.38,-0.38
7.69,848.39,-0.04
7.85,848.4,0.46
7.76,848.41,-0.25
7.74,848.42,-0.06
7.61,848.43,-0.36
7.39,848.44,-0.63
7.19,848.45,-0.58
7.14,848.46,-0.13
6.78,848.47,-1.02
6.94,848.48,0.44
7.03,848.49,0.26
7.24,848.5,0.59
7.35,848.51,0.33
7.75,848.52,1.12
7.7,848.53,-0.13
7.68,848.54,-0.06
7.34,848.55,-0.97
7.11,848.56,-0.65
6.99,848.57,-0.35
6.91,848.58,-0.23
7.02,848.59,0.32
7.21,848.6,0.53
7.23,848.61,0.06
7.41,848.62,0.5
7.49,848.63,0.23
7.47,848.64,-0.07
7.34,848.65,-0.37
7.21,848.66,-0.36
6.99,848.67,-0.62
6.81,848.68,-0.52
6.72,848.69,-0.25
6.61,848.7,-0.31
6.55,848.71,-0.17
6.49,848.72,-0.2
6.66,848.73,0.51
6.74,848.74,0.21
6.92,848.75,0.5
7.0,848.76,0.23
7.12,848.77,0.35
6.88,848.78,-0.7
6.74,848.79,-0.39
6.59,848.8,-0.43
6.45,848.81,-0.38
6.43,848.82,-0.06
6.36,848.83,-0.21
6.27,848.84,-0.23
6.34,848.85,0.18
6.46,848.86,0.35
6.54,848.87,0.22
6.78,848.88,0.69
6.84,848.89,0.16
6.78,848.9,-0.18
6.62,848.91,-0.44
6.35,848.92,-0.78
6.18,848.93,-0.48
6.32,848.94,0.4
6.44,848.95,0.34
6.54,848.96,0.27
6.62,848.97,0.24
6.81,848.98,0.55
6.72,848.99,-0.28
6.62,849.0,-0.28
6.62,849.01,0.01
6.36,849.02,-0.74
6.37,849.03,0.04
6.33,849.04,-0.12
6.08,849.05,-0.71
6.24,849.06,0.44
6.34,849.07,0.29
6.49,849.08,0.42
6.36,849.09,-0.37
6.19,849.1,-0.47
6.07,849.11,-0.35
5.94,849.12,-0.38
5.81,849.13,-0.36
5.68,849.14,-0.36
5.63,849.15,-0.16
5.74,849.16,0.32
5.99,849.17,0.71
6.05,849.18,0.16
6.19,849.19,0.4
6.13,849.2,-0.16
6.14,849.21,0.03
5.95,849.22,-0.56
5.72,849.23,-0.63
5.64,849.24,-0.22
5.49,849.25,-0.42
5.5,849.26,0.01
5.61,849.27,0.31
5.77,849.28,0.46
5.89,849.29,0.35
5.88,849.3,-0.03
5.67,849.31,-0.6
5.44,849.32,-0.64
5.36,849.33,-0.23
5.22,849.34,-0.4
5.17,849.35,-0.15
5.22,849.36,0.13
5.49,849.37,0.79
5.66,849.38,0.48
5.88,849.39,0.62
6.06,849.4,0.51
6.08,849.41,0.04
6.11,849.42,0.08
6.09,849.43,-0.03
6.01,849.44,-0.23
5.79,849.45,-0.62
5.59,849.46,-0.56
5.3,849.47,-0.82
5.21,849.48,-0.28
5.16,849.49,-0.13
5.22,849.5,0.16
5.44,849.51,0.63
5.6,849.52,0.46
5.77,849.53,0.48
5.89,849.54,0.33
5.81,849.55,-0.24
5.72,849.56,-0.23
5.52,849.57,-0.59
5.29,849.58,-0.64
5.18,849.59,-0.31
5.09,849.6,-0.26
5.33,849.61,0.67
5.37,849.62,0.12
5.43,849.63,0.17
5.39,849.64,-0.1
5.41,849.65,0.06
5.4,849.66,-0.04
5.41,849.67,0.03
5.29,849.68,-0.35
5.33,849.69,0.11
5.25,849.7,-0.2
5.25,849.71,-0.02
5.15,849.72,-0.27
5.31,849.73,0.46
5.22,849.74,-0.26
5.26,849.75,0.12
5.33,849.76,0.2
5.25,849.77,-0.23
5.1,849.78,-0.43
5.11,849.79,0.05
5.28,849.8,0.46
5.21,849.81,-0.18
5.33,849.82,0.32
5.28,849.83,-0.14
5.3,849.84,0.07
5.21,849.85,-0.25
5.24,849.86,0.08
5.22,849.87,-0.07
5.34,849.88,0.35
5.35,849.89,0.03
5.34,849.9,-0.03
5.26,849.91,-0.23
5.07,849.92,-0.53
5.19,849.93,0.33
4.99,849.94,-0.55
4.91,849.95,-0.24
4.95,849.96,0.1
4.97,849.97,0.07
4.86,849.98,-0.3
4.88,849.99,0.05
4.85,850.0,-0.08
4.99,850.01,0.38
4.85,850.02,-0.4
4.8,850.03,-0.14
4.9,850.04,0.29
4.93,850.05,0.09
5.01,850.06,0.24
5.1,850.07,0.25
5.0,850.08,-0.3
4.86,850.09,-0.38
4.68,850.1,-0.51
4.64,850.11,-0.12
4.53,850.12,-0.29
4.56,850.13,0.08
4.88,850.14,0.89
4.78,850.15,-0.28
4.77,850.16,-0.03
4.89,850.17,0.35
4.9,850.18,0.02
4.74,850.19,-0.46
4.57,850.2,-0.47
4.71,850.21,0.41
4.78,850.22,0.2
4.91,850.23,0.35
5.06,850.24,0.44
5.2,850.25,0.38
5.19,850.26,-0.02
4.91,850.27,-0.8
4.62,850.28,-0.81
4.41,850.29,-0.59
4.3,850.3,-0.32
4.33,850.31,0.08
4.51,850.32,0.52
4.72,850.33,0.58
4.85,850.34,0.37
5.04,850.35,0.53
4.89,850.36,-0.42
4.81,850.37,-0.22
4.72,850.38,-0.27
4.59,850.39,-0.35
4.52,850.4,-0.21
4.36,850.41,-0.44
4.23,850.42,-0.38
4.28,850.43,0.16
4.42,850.44,0.38
4.54,850.45,0.34
4.31,850.46,-0.64
4.34,850.47,0.07
4.41,850.48,0.2
4.39,850.49,-0.05
4.52,850.5,0.37
4.61,850.51,0.25
4.59,850.52,-0.05
4.48,850.53,-0.3
4.3,850.54,-0.53
4.19,850.55,-0.29
4.21,850.56,0.06
4.28,850.57,0.18
4.37,850.58,0.26
4.32,850.59,-0.12
4.33,850.6,0.01
4.24,850.61,-0.24
4.16,850.62,-0.24
4.02,850.63,-0.39
4.06,850.64,0.11
4.0,850.65,-0.17
4.06,850.66,0.16
4.11,850.67,0.15
4.11,850.68,0.01
4.01,850.69,-0.29
3.95,850.7,-0.17
3.91,850.71,-0.12
3.86,850.72,-0.14
3.78,850.73,-0.21
3.78,850.74,-0.01
3.69,850.75,-0.25
3.79,850.76,0.26
3.74,850.77,-0.13
3.78,850.78,0.12
3.91,850.79,0.37
4.04,850.8,0.36
4.14,850.81,0.29
4.26,850.82,0.34
4.22,850.83,-0.11
4.1,850.84,-0.33
4.02,850.85,-0.23
3.86,850.86,-0.47
3.85,850.87,-0.03
3.66,850.88,-0.53
3.49,850.89,-0.47
3.59,850.9,0.29
3.67,850.91,0.21
3.72,850.92,0.15
3.73,850.93,0.04
3.72,850.94,-0.03
3.7,850.95,-0.06
3.69,850.96,-0.03
3.67,850.97,-0.06
3.64,850.98,-0.08
3.57,850.99,-0.22
3.49,851.0,-0.23
3.39,851.01,-0.28
3.29,851.02,-0.28
3.33,851.03,0.11
3.49,851.04,0.47
3.63,851.05,0.39
3.58,851.06,-0.14
3.51,851.07,-0.2
3.38,851.08,-0.38
3.29,851.09,-0.24
3.16,851.1,-0.37
3.07,851.11,-0.27
2.9,851.12,-0.47
2.97,851.13,0.18
2.97,851.14,0.0
3.11,851.15,0.42
3.27,851.16,0.43
3.3,851.17,0.1
3.4,851.18,0.27
3.36,851.19,-0.09
3.23,851.2,-0.38
3.17,851.21,-0.16
3.01,851.22,-0.46
2.85,851.23,-0.47
2.63,851.24,-0.61
2.71,851.25,0.23
2.8,851.26,0.24
2.77,851.27,-0.07
2.79,851.28,0.07
2.89,851.29,0.26
2.87,851.3,-0.05
2.74,851.31,-0.37
2.88,851.32,0.4
2.85,851.33,-0.09
2.79,851.34,-0.17
2.7,851.35,-0.24
2.58,851.36,-0.35
2.53,851.37,-0.15
2.31,851.38,-0.61
2.25,851.39,-0.18
2.27,851.4,0.07
2.26,851.41,-0.04
2.34,851.42,0.23
2.34,851.43,-0.01
2.37,851.44,0.08
2.34,851.45,-0.08
2.34,851.46,-0.01
2.28,851.47,-0.15
2.24,851.48,-0.11
2.23,851.49,-0.04
2.25,851.5,0.06
2.01,851.51,-0.68
2.05,851.52,0.12
2.01,851.53,-0.12
1.97,851.54,-0.11
1.95,851.55,-0.04
1.92,851.56,-0.09
1.85,851.57,-0.2
1.73,851.58,-0.35
1.83,851.59,0.29
1.97,851.6,0.38
2.1,851.61,0.38
2.25,851.62,0.44
2.19,851.63,-0.16
2.2,851.64,0.02
2.14,851.65,-0.16
2.06,851.66,-0.24
2.05,851.67,-0.01
1.91,851.68,-0.42
1.89,851.69,-0.06
1.81,851.7,-0.2
1.91,851.71,0.27
1.9,851.72,-0.03
1.71,851.73,-0.53
1.56,851.74,-0.44
1.63,851.75,0.2
1.53,851.76,-0.27
1.5,851.77,-0.1
1.66,851.78,0.48
1.74,851.79,0.22
1.8,851.8,0.18
1.88,851.81,0.22
1.97,851.82,0.26
2.01,851.83,0.1
1.91,851.84,-0.26
1.92,851.85,0.0
1.79,851.86,-0.36
1.85,851.87,0.18
1.68,851.88,-0.49
1.63,851.89,-0.15
1.63,851.9,0.02
1.67,851.91,0.1
1.54,851.92,-0.36
1.61,851.93,0.2
1.69,851.94,0.22
1.72,851.95,0.09
1.65,851.96,-0.19
1.64,851.97,-0.05
1.65,851.98,0.04
1.57,851.99,-0.23
1.38,852.0,-0.53
1.24,852.01,-0.39
1.33,852.02,0.23
1.32,852.03,-0.03
1.32,852.04,0.02
1.43,852.05,0.29
1.26,852.06,-0.49
1.26,852.07,0.0
1.26,852.08,0.01
1.34,852.09,0.22
1.44,852.1,0.31
1.6,852.11,0.45
1.41,852.12,-0.54
1.48,852.13,0.18
1.46,852.14,-0.06
1.47,852.15,0.05
1.51,852.16,0.11
1.54,852.17,0.08
1.43,852.18,-0.32
1.55,852.19,0.34
1.65,852.2,0.27
1.64,852.21,-0.02
1.54,852.22,-0.29
1.36,852.23,-0.51
1.36,852.24,0.0
1.28,852.25,-0.22
1.28,852.26,0.01
1.23,852.27,-0.16
1.22,852.28,-0.01
1.13,852.29,-0.27
1.1,852.3,-0.06
1.07,852.31,-0.1
0.0,852.32,-0.38
1.0,852.33,0.18
0.0,852.34,-0.13
0.0,852.35,-0.06
1.07,852.36,0.41
1.21,852.37,0.4
1.09,852.38,-0.35
1.27,852.39,0.52
1.26,852.4,-0.02
1.28,852.41,0.04
1.43,852.42,0.43
1.42,852.43,-0.03
1.35,852.44,-0.2
1.26,852.45,-0.25
1.29,852.46,0.07
1.25,852.47,-0.09
1.05,852.48,-0.58
1.08,852.49,0.08
1.13,852.5,0.16
1.21,852.51,0.22
1.17,852.52,-0.12
1.13,852.53,-0.1
1.14,852.54,0.01
0.0,852.55,-0.56
0.0,852.56,0.07
0.0,852.57,-0.04
0.0,852.58,0.05
0.0,852.59,0.07
1.11,852.6,0.34
1.24,852.61,0.37
1.21,852.62,-0.09
1.01,852.63,-0.58
1.19,852.64,0.52
1.18,852.65,-0.02
1.08,852.66,-0.29
1.13,852.67,0.12
1.13,852.68,0.01
1.16,852.69,0.1
1.35,852.7,0.54
1.27,852.71,-0.24
1.22,852.72,-0.15
1.38,852.73,0.46
1.44,852.74,0.17
1.37,852.75,-0.2
1.37,852.76,0.01
1.34,852.77,-0.09
1.25,852.78,-0.25
1.23,852.79,-0.07
1.16,852.8,-0.18
1.02,852.81,-0.39
1.03,852.82,0.02
1.1,852.83,0.2
1.27,852.84,0.48
1.16,852.85,-0.33
1.2,852.86,0.12
1.25,852.87,0.14
1.35,852.88,0.29
1.21,852.89,-0.4
0.0,852.9,-0.73
0.0,852.91,-0.29
0.0,852.92,0.31
0.0,852.93,0.03
0.0,852.94,-0.35
0.0,852.95,-0.02
0.0,852.96,0.26
0.0,852.97,0.12
0.0,852.98,-0.52
0.0,852.99,-0.17
0.0,853.0,0.64
0.0,853.01,-0.01
1.16,853.02,0.56
1.1,853.03,-0.16
1.03,853.04,-0.2
1.16,853.05,0.38
1.19,853.06,0.07
1.18,853.07,-0.01
1.31,853.08,0.36
1.06,853.09,-0.7
1.08,853.1,0.03
1.14,853.11,0.2
1.12,853.12,-0.07
1.21,853.13,0.25
1.12,853.14,-0.24
1.18,853.15,0.17
1.15,853.16,-0.09
1.25,853.17,0.29
1.34,853.18,0.24
1.41,853.19,0.21
1.26,853.2,-0.44
1.16,853.21,-0.27
0.0,853.22,-0.71
0.0,853.23,-0.09
0.0,853.24,0.07
0.0,853.25,-0.07
0.0,853.26,-0.16
0.0,853.27,0.24
0.0,853.28,-0.18
0.0,853.29,0.16
1.02,853.3,0.35
1.0,853.31,-0.08
1.25,853.32,0.72
1.17,853.33,-0.23
1.07,853.34,-0.27
1.29,853.35,0.61
1.24,853.36,-0.12
1.16,853.37,-0.24
1.19,853.38,0.1
1.27,853.39,0.21
1.14,853.4,-0.36
0.0,853.41,-0.81
0.0,853.42,-0.32
0.0,853.43,-0.08
0.0,853.44,0.17
0.0,853.45,0.14
0.0,853.46,0.27
0.0,853.47,0.04
0.0,853.48,0.08
0.0,853.49,-0.14
1.03,853.5,0.31
1.1,853.51,0.22
1.07,853.52,-0.08
1.03,853.53,-0.12
1.15,853.54,0.33
1.18,853.55,0.08
1.2,853.56,0.05
1.22,853.57,0.07
1.2,853.58,-0.08
1.13,853.59,-0.17
1.21,853.6,0.21
1.18,853.61,-0.07
1.01,853.62,-0.48
0.0,853.63,-0.19
1.16,853.64,0.61
1.3,853.65,0.39
1.44,853.66,0.4
1.47,853.67,0.07
1.43,853.68,-0.12
1.37,853.69,-0.16
1.36,853.7,-0.03
1.55,853.71,0.54
1.65,853.72,0.29
1.7,853.73,0.14
1.68,853.74,-0.07
1.59,853.75,-0.24
1.76,853.76,0.48
1.73,853.77,-0.1
1.86,853.78,0.37
1.91,853.79,0.16
2.02,853.8,0.32
2.06,853.81,0.1
2.13,853.82,0.19
2.03,853.83,-0.27
2.26,853.84,0.66
2.32,853.85,0.16
2.28,853.86,-0.1
2.32,853.87,0.12
2.32,853.88,-0.02
2.34,853.89,0.07
2.65,853.9,0.88
2.69,853.91,0.1
2.74,853.92,0.14
2.82,853.93,0.24
2.8,853.94,-0.05
2.74,853.95,-0.17
2.76,853.96,0.04
2.68,853.97,-0.22
2.67,853.98,-0.02
2.82,853.99,0.42
2.66,854.0,-0.47
2.75,854.01,0.27
2.72,854.02,-0.09
2.81,854.03,0.27
2.87,854.04,0.17
2.83,854.05,-0.13
2.72,854.06,-0.31
2.66,854.07,-0.16
2.55,854.08,-0.32
2.38,854.09,-0.5
2.34,854.1,-0.1
2.39,854.11,0.14
2.18,854.12,-0.59
2.12,854.13,-0.18
2.21,854.14,0.27
2.19,854.15,-0.06
2.25,854.16,0.16
2.39,854.17,0.41
2.36,854.18,-0.09
2.46,854.19,0.28
2.34,854.2,-0.33
2.34,854.21,-0.01
2.47,854.22,0.38
2.5,854.23,0.07
2.68,854.24,0.51
2.73,854.25,0.14
2.73,854.26,0.0
2.67,854.27,-0.18
2.81,854.28,0.4
2.84,854.29,0.11
2.8,854.3,-0.13
2.85,854.31,0.14
2.84,854.32,-0.03
2.78,854.33,-0.17
2.7,854.34,-0.22
2.65,854.35,-0.14
2.63,854.36,-0.06
2.68,854.37,0.14
2.77,854.38,0.24
2.69,854.39,-0.22
2.71,854.4,0.06
2.78,854.41,0.18
2.91,854.42,0.39
3.11,854.43,0.56
3.11,854.44,0.0
3.07,854.45,-0.11
2.91,854.46,-0.46
2.87,854.47,-0.1
2.83,854.48,-0.11
2.7,854.49,-0.37
2.77,854.5,0.19
2.82,854.51,0.14
2.71,854.52,-0.3
2.75,854.53,0.09
2.92,854.54,0.5
2.98,854.55,0.17
3.05,854.56,0.21
3.16,854.57,0.3
3.18,854.58,0.05
3.02,854.59,-0.44
3.02,854.6,0.01
2.79,854.61,-0.64
2.8,854.62,0.01
2.72,854.63,-0.24
2.58,854.64,-0.39
2.58,854.65,0.0
2.69,854.66,0.32
2.73,854.67,0.1
2.92,854.68,0.55
2.86,854.69,-0.17
3.0,854.7,0.39
3.03,854.71,0.07
2.94,854.72,-0.25
3.07,854.73,0.38
2.99,854.74,-0.23
3.0,854.75,0.03
3.06,854.76,0.18
3.15,854.77,0.25
3.06,854.78,-0.27
3.05,854.79,-0.03
3.02,854.8,-0.08
3.05,854.81,0.08
2.91,854.82,-0.38
2.83,854.83,-0.22
2.74,854.84,-0.26
2.79,854.85,0.12
2.84,854.86,0.16
2.77,854.87,-0.21
2.72,854.88,-0.14
2.74,854.89,0.05
2.65,854.9,-0.25
2.64,854.91,-0.02
2.51,854.92,-0.37
2.52,854.93,0.01
2.58,854.94,0.19
2.67,854.95,0.24
2.77,854.96,0.3
2.79,854.97,0.05
2.87,854.98,0.22
2.89,854.99,0.06
2.86,855.0,-0.09
3.03,855.01,0.49
3.13,855.02,0.28
3.15,855.03,0.07
3.02,855.04,-0.39
2.91,855.05,-0.31
2.91,855.06,0.01
2.79,855.07,-0.35
2.72,855.08,-0.19
2.72,855.09,-0.01
2.81,855.1,0.26
2.89,855.11,0.22
2.89,855.12,0.02
3.03,855.13,0.4
2.93,855.14,-0.29
2.88,855.15,-0.13
2.92,855.16,0.1
2.92,855.17,0.0
2.88,855.18,-0.09
2.84,855.19,-0.11
2.83,855.2,-0.04
2.79,855.21,-0.1
2.78,855.22,-0.05
2.83,855.23,0.16
2.83,855.24,-0.02
2.64,855.25,-0.52
2.63,855.26,-0.04
2.49,855.27,-0.39
2.65,855.28,0.46
2.9,855.29,0.69
3.07,855.3,0.51
2.97,855.31,-0.29
2.93,855.32,-0.12
2.91,855.33,-0.07
2.88,855.34,-0.08
2.88,855.35,0.02
2.87,855.36,-0.03
2.79,855.37,-0.24
2.81,855.38,0.05
2.8,855.39,-0.02
2.84,855.4,0.1
2.71,855.41,-0.37
2.65,855.42,-0.17
2.74,855.43,0.26
2.76,855.44,0.06
2.79,855.45,0.08
2.75,855.46,-0.11
2.64,855.47,-0.31
2.66,855.48,0.07
2.62,855.49,-0.12
2.73,855.5,0.31
2.78,855.51,0.15
3.02,855.52,0.66
3.1,855.53,0.25
3.11,855.54,0.02
3.05,855.55,-0.18
2.98,855.56,-0.18
3.05,855.57,0.18
3.05,855.58,0.01
2.95,855.59,-0.28
2.86,855.6,-0.25
2.77,855.61,-0.26
2.74,855.62,-0.09
2.68,855.63,-0.16
2.63,855.64,-0.13
2.58,855.65,-0.14
2.54,855.66,-0.13
2.61,855.67,0.2
2.71,855.68,0.29
2.95,855.69,0.7
2.84,855.7,-0.32
2.76,855.71,-0.22
2.93,855.72,0.46
2.9,855.73,-0.07
3.19,855.74,0.8
3.02,855.75,-0.48
2.99,855.76,-0.07
3.01,855.77,0.05
2.94,855.78,-0.2
2.84,855.79,-0.29
2.85,855.8,0.02
2.68,855.81,-0.47
2.68,855.82,0.0
2.63,855.83,-0.14
2.58,855.84,-0.15
2.63,855.85,0.15
2.61,855.86,-0.05
2.62,855.87,0.01
2.69,855.88,0.21
2.79,855.89,0.27
3.05,855.9,0.74
3.15,855.91,0.29
3.25,855.92,0.28
3.25,855.93,-0.01
3.13,855.94,-0.33
2.98,855.95,-0.41
2.91,855.96,-0.2
2.87,855.97,-0.13
2.83,855.98,-0.1
2.82,855.99,-0.04
2.63,856.0,-0.52
2.65,856.01,0.05
2.63,856.02,-0.06
2.75,856.03,0.34
2.8,856.04,0.14
2.69,856.05,-0.31
2.72,856.06,0.07
2.79,856.07,0.21
2.88,856.08,0.25
2.97,856.09,0.25
2.97,856.1,0.01
3.0,856.11,0.08
3.02,856.12,0.07
3.02,856.13,-0.01
3.08,856.14,0.18
2.92,856.15,-0.46
2.97,856.16,0.14
2.8,856.17,-0.48
2.73,856.18,-0.21
2.84,856.19,0.32
2.84,856.2,0.0
2.9,856.21,0.17
3.02,856.22,0.33
3.01,856.23,-0.04
2.98,856.24,-0.07
2.92,856.25,-0.18
2.99,856.26,0.18
2.86,856.27,-0.36
2.76,856.28,-0.28
2.74,856.29,-0.06
2.87,856.3,0.37
2.78,856.31,-0.26
2.93,856.32,0.43
2.99,856.33,0.18
3.01,856.34,0.05
2.96,856.35,-0.13
2.96,856.36,-0.01
3.02,856.37,0.17
3.05,856.38,0.08
3.08,856.39,0.09
3.04,856.4,-0.12
3.11,856.41,0.22
3.03,856.42,-0.24
3.02,856.43,-0.02
2.85,856.44,-0.48
2.84,856.45,-0.05
2.79,856.46,-0.12
2.81,856.47,0.06
2.78,856.48,-0.09
2.98,856.49,0.57
2.91,856.5,-0.2
2.89,856.51,-0.07
2.89,856.52,0.0
2.89,856.53,0.01
3.03,856.54,0.39
3.15,856.55,0.34
3.15,856.56,-0.01
3.12,856.57,-0.08
3.12,856.58,0.01
2.99,856.59,-0.38
3.09,856.6,0.29
3.07,856.61,-0.06
3.02,856.62,-0.15
3.01,856.63,-0.02
2.98,856.64,-0.08
2.92,856.65,-0.16
2.99,856.66,0.2
3.06,856.67,0.2
3.05,856.68,-0.05
3.05,856.69,0.01
3.02,856.7,-0.07
3.09,856.71,0.18
2.97,856.72,-0.34
2.99,856.73,0.07
2.96,856.74,-0.09
2.91,856.75,-0.16
2.84,856.76,-0.18
3.01,856.77,0.48
3.02,856.78,0.03
3.06,856.79,0.09
3.2,856.8,0.4
3.25,856.81,0.16
3.36,856.82,0.31
3.3,856.83,-0.19
3.28,856.84,-0.03
3.23,856.85,-0.15
3.29,856.86,0.17
3.23,856.87,-0.18
3.33,856.88,0.28
3.33,856.89,0.01
3.21,856.9,-0.35
3.36,856.91,0.43
3.3,856.92,-0.19
3.43,856.93,0.39
3.48,856.94,0.12
3.51,856.95,0.11
3.54,856.96,0.08
3.36,856.97,-0.51
3.27,856.98,-0.26
3.04,856.99,-0.65
2.99,857.0,-0.16
2.96,857.01,-0.08
3.1,857.02,0.41
3.05,857.03,-0.13
2.98,857.04,-0.22
3.01,857.05,0.1
3.25,857.06,0.68
