Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
22.08,1147.66,0.86
22.38,1147.67,0.85
23.23,1147.68,2.42
24.3,1147.69,3.02
25.01,1147.7,2.0
27.3,1147.71,6.51
27.51,1147.72,0.59
26.51,1147.73,-2.85
26.83,1147.74,0.92
26.33,1147.75,-1.41
25.24,1147.76,-3.1
24.99,1147.77,-0.71
25.09,1147.78,0.3
25.09,1147.79,0.0
25.15,1147.8,0.15
26.07,1147.81,2.61
25.51,1147.82,-1.57
25.07,1147.83,-1.24
23.83,1147.84,-3.52
23.17,1147.85,-1.88
22.91,1147.86,-0.74
22.91,1147.87,0.01
23.85,1147.88,2.67
23.75,1147.89,-0.28
23.31,1147.9,-1.25
23.93,1147.91,1.74
25.32,1147.92,3.93
25.84,1147.93,1.5
26.3,1147.94,1.3
25.93,1147.95,-1.07
24.64,1147.96,-3.64
24.43,1147.97,-0.59
24.27,1147.98,-0.47
24.77,1147.99,1.42
24.5,1148.0,-0.76
24.91,1148.01,1.15
23.82,1148.02,-3.08
23.8,1148.03,-0.06
23.35,1148.04,-1.28
23.14,1148.05,-0.58
23.06,1148.06,-0.23
23.09,1148.07,0.07
23.72,1148.08,1.78
24.78,1148.09,3.0
24.85,1148.1,0.22
24.66,1148.11,-0.54
23.75,1148.12,-2.59
23.28,1148.13,-1.33
24.16,1148.14,2.5
23.54,1148.15,-1.76
24.21,1148.16,1.88
24.11,1148.17,-0.28
23.92,1148.18,-0.53
23.12,1148.19,-2.25
22.02,1148.2,-3.13
22.06,1148.21,0.13
21.67,1148.22,-1.12
21.29,1148.23,-1.08
21.53,1148.24,0.67
22.24,1148.25,2.03
21.35,1148.26,-2.53
20.4,1148.27,-2.7
19.68,1148.28,-2.04
20.21,1148.29,1.5
21.92,1148.3,4.84
24.15,1148.31,6.32
24.68,1148.32,1.5
24.44,1148.33,-0.68
24.83,1148.34,1.12
25.62,1148.35,2.24
26.58,1148.36,2.7
26.98,1148.37,1.16
26.57,1148.38,-1.17
25.33,1148.39,-3.5
25.05,1148.4,-0.81
24.65,1148.41,-1.13
23.41,1148.42,-3.52
23.43,1148.43,0.06
23.12,1148.44,-0.86
23.5,1148.45,1.07
22.94,1148.46,-1.6
22.78,1148.47,-0.46
21.2,1148.48,-4.46
20.35,1148.49,-2.4
19.95,1148.5,-1.14
21.03,1148.51,3.06
22.44,1148.52,3.98
23.82,1148.53,3.91
24.32,1148.54,1.42
25.01,1148.55,1.95
25.91,1148.56,2.54
26.24,1148.57,0.95
26.15,1148.58,-0.27
25.21,1148.59,-2.64
24.0,1148.6,-3.44
23.6,1148.61,-1.14
24.1,1148.62,1.43
25.23,1148.63,3.2
25.39,1148.64,0.45
25.55,1148.65,0.44
25.32,1148.66,-0.66
25.13,1148.67,-0.53
23.08,1148.68,-5.79
22.74,1148.69,-0.97
21.8,1148.7,-2.67
21.95,1148.71,0.43
20.61,1148.72,-3.8
21.16,1148.73,1.57
21.1,1148.74,-0.19
23.66,1148.75,7.25
23.96,1148.76,0.85
23.92,1148.77,-0.1
24.0,1148.78,0.23
24.4,1148.79,1.13
24.84,1148.8,1.25
24.32,1148.81,-1.47
24.45,1148.82,0.37
24.23,1148.83,-0.64
24.21,1148.84,-0.06
24.34,1148.85,0.37
24.49,1148.86,0.43
24.3,1148.87,-0.54
23.99,1148.88,-0.89
24.28,1148.89,0.82
23.98,1148.9,-0.84
23.07,1148.91,-2.58
22.92,1148.92,-0.44
23.09,1148.93,0.49
22.89,1148.94,-0.56
22.69,1148.95,-0.56
22.75,1148.96,0.17
23.43,1148.97,1.91
24.41,1148.98,2.8
24.68,1148.99,0.76
25.12,1149.0,1.24
24.85,1149.01,-0.77
24.78,1149.02,-0.18
23.73,1149.03,-2.99
23.59,1149.04,-0.38
23.02,1149.05,-1.62
22.86,1149.06,-0.44
23.33,1149.07,1.33
23.21,1149.08,-0.34
23.19,1149.09,-0.07
23.48,1149.1,0.84
23.91,1149.11,1.22
24.17,1149.12,0.73
24.53,1149.13,1.01
23.22,1149.14,-3.7
22.47,1149.15,-2.13
22.75,1149.16,0.8
22.83,1149.17,0.21
22.46,1149.18,-1.05
22.31,1149.19,-0.43
21.5,1149.2,-2.28
21.56,1149.21,0.18
20.77,1149.22,-2.25
20.68,1149.23,-0.24
21.41,1149.24,2.04
22.35,1149.25,2.69
22.89,1149.26,1.53
23.24,1149.27,0.97
23.64,1149.28,1.15
22.65,1149.29,-2.81
22.92,1149.3,0.75
22.77,1149.31,-0.43
22.67,1149.32,-0.27
23.23,1149.33,1.58
23.67,1149.34,1.25
23.53,1149.35,-0.39
23.63,1149.36,0.27
24.51,1149.37,2.5
24.32,1149.38,-0.55
24.55,1149.39,0.65
23.85,1149.4,-1.98
24.03,1149.41,0.52
23.63,1149.42,-1.14
23.35,1149.43,-0.79
23.35,1149.44,0.0
23.6,1149.45,0.72
23.64,1149.46,0.1
23.26,1149.47,-1.08
23.24,1149.48,-0.06
23.68,1149.49,1.27
23.92,1149.5,0.66
23.94,1149.51,0.07
