Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
13.12,1219.66,1.05
13.07,1219.67,-0.15
12.89,1219.68,-0.52
12.89,1219.69,0.02
12.97,1219.7,0.21
13.03,1219.71,0.17
12.85,1219.72,-0.5
12.69,1219.73,-0.44
12.69,1219.74,-0.02
12.77,1219.75,0.24
12.9,1219.76,0.36
12.78,1219.77,-0.33
12.51,1219.78,-0.77
12.53,1219.79,0.05
12.6,1219.8,0.21
12.64,1219.81,0.12
12.76,1219.82,0.32
12.91,1219.83,0.43
13.05,1219.84,0.39
13.03,1219.85,-0.05
12.8,1219.86,-0.64
12.64,1219.87,-0.47
12.55,1219.88,-0.23
12.58,1219.89,0.08
12.81,1219.9,0.63
13.02,1219.91,0.61
12.83,1219.92,-0.53
12.46,1219.93,-1.05
12.25,1219.94,-0.61
12.15,1219.95,-0.29
12.28,1219.96,0.36
12.32,1219.97,0.13
12.54,1219.98,0.61
12.73,1219.99,0.55
12.71,1220.0,-0.06
12.58,1220.01,-0.36
12.42,1220.02,-0.45
12.46,1220.03,0.1
12.43,1220.04,-0.08
12.13,1220.05,-0.84
12.21,1220.06,0.21
12.39,1220.07,0.51
12.24,1220.08,-0.41
12.13,1220.09,-0.31
12.04,1220.1,-0.25
12.24,1220.11,0.58
12.36,1220.12,0.31
12.38,1220.13,0.07
12.24,1220.14,-0.41
12.32,1220.15,0.22
12.47,1220.16,0.44
12.59,1220.17,0.32
12.29,1220.18,-0.84
12.05,1220.19,-0.68
11.93,1220.2,-0.33
11.93,1220.21,-0.01
12.14,1220.22,0.59
12.15,1220.23,0.03
12.16,1220.24,0.05
12.04,1220.25,-0.35
11.91,1220.26,-0.35
11.94,1220.27,0.08
12.13,1220.28,0.52
12.22,1220.29,0.27
12.24,1220.3,0.06
12.17,1220.31,-0.21
11.86,1220.32,-0.88
11.78,1220.33,-0.21
11.84,1220.34,0.17
11.83,1220.35,-0.03
11.66,1220.36,-0.48
11.58,1220.37,-0.23
11.55,1220.38,-0.08
11.74,1220.39,0.53
11.9,1220.4,0.43
12.0,1220.41,0.31
12.41,1220.42,1.15
12.9,1220.43,1.39
13.18,1220.44,0.78
13.03,1220.45,-0.41
12.49,1220.46,-1.52
11.92,1220.47,-1.63
11.79,1220.48,-0.37
11.84,1220.49,0.14
11.63,1220.5,-0.58
11.61,1220.51,-0.07
11.87,1220.52,0.75
12.05,1220.53,0.5
12.14,1220.54,0.25
12.12,1220.55,-0.07
11.94,1220.56,-0.5
11.65,1220.57,-0.83
11.71,1220.58,0.19
11.53,1220.59,-0.5
