Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
25.02,259.11,-1.04
24.91,259.12,-0.31
24.76,259.13,-0.42
24.86,259.14,0.28
25.23,259.15,1.06
25.49,259.16,0.72
25.58,259.17,0.25
25.43,259.18,-0.41
25.52,259.19,0.24
25.62,259.2,0.28
25.44,259.21,-0.5
25.35,259.22,-0.25
25.39,259.23,0.1
25.46,259.24,0.22
25.27,259.25,-0.56
25.08,259.26,-0.52
24.83,259.27,-0.72
25.07,259.28,0.69
25.17,259.29,0.29
25.56,259.3,1.08
25.71,259.31,0.42
25.68,259.32,-0.07
25.65,259.33,-0.09
25.39,259.34,-0.74
24.96,259.35,-1.21
25.15,259.36,0.54
25.59,259.37,1.25
25.65,259.38,0.15
25.86,259.39,0.59
26.28,259.4,1.21
26.24,259.41,-0.13
25.79,259.42,-1.26
25.4,259.43,-1.12
25.02,259.44,-1.06
24.82,259.45,-0.57
24.6,259.46,-0.62
24.99,259.47,1.09
25.05,259.48,0.19
25.26,259.49,0.59
25.6,259.5,0.96
25.52,259.51,-0.24
25.56,259.52,0.13
25.61,259.53,0.12
25.61,259.54,0.02
25.58,259.55,-0.1
25.47,259.56,-0.29
25.49,259.57,0.06
25.82,259.58,0.93
26.0,259.59,0.51
25.78,259.6,-0.64
25.82,259.61,0.13
26.09,259.62,0.75
26.11,259.63,0.06
26.02,259.64,-0.25
25.74,259.65,-0.81
25.55,259.66,-0.52
25.45,259.67,-0.29
25.55,259.68,0.29
25.69,259.69,0.39
25.66,259.7,-0.09
25.81,259.71,0.42
25.69,259.72,-0.34
25.55,259.73,-0.39
25.41,259.74,-0.4
25.4,259.75,-0.02
25.39,259.76,-0.04
25.61,259.77,0.62
25.75,259.78,0.41
25.82,259.79,0.19
25.95,259.8,0.37
25.75,259.81,-0.57
25.56,259.82,-0.55
25.43,259.83,-0.36
25.55,259.84,0.33
25.4,259.85,-0.41
25.34,259.86,-0.16
25.77,259.87,1.19
26.25,259.88,1.36
26.43,259.89,0.53
26.39,259.9,-0.12
26.35,259.91,-0.12
26.23,259.92,-0.35
26.09,259.93,-0.38
25.84,259.94,-0.72
25.82,259.95,-0.06
26.12,259.96,0.84
25.98,259.97,-0.39
25.81,259.98,-0.48
25.67,259.99,-0.4
25.9,260.0,0.64
26.21,260.01,0.9
26.06,260.02,-0.44
25.7,260.03,-1.0
25.48,260.04,-0.63
25.52,260.05,0.12
25.75,260.06,0.63
25.6,260.07,-0.42
25.82,260.08,0.63
25.94,260.09,0.33
26.04,260.1,0.28
25.96,260.11,-0.23
25.93,260.12,-0.08
26.08,260.13,0.44
26.23,260.14,0.42
26.2,260.15,-0.07
25.99,260.16,-0.59
25.92,260.17,-0.2
26.1,260.18,0.49
26.04,260.19,-0.15
26.19,260.2,0.41
26.19,260.21,0.01
26.06,260.22,-0.38
26.28,260.23,0.62
26.45,260.24,0.5
26.16,260.25,-0.83
25.76,260.26,-1.15
25.52,260.27,-0.68
25.69,260.28,0.5
25.55,260.29,-0.39
25.69,260.3,0.39
26.06,260.31,1.04
26.13,260.32,0.2
26.11,260.33,-0.07
26.11,260.34,0.01
26.05,260.35,-0.18
25.65,260.36,-1.12
25.62,260.37,-0.08
25.91,260.38,0.81
26.22,260.39,0.88
26.33,260.4,0.32
26.08,260.41,-0.72
26.05,260.42,-0.07
25.77,260.43,-0.8
25.7,260.44,-0.2
26.26,260.45,1.59
26.76,260.46,1.43
26.83,260.47,0.18
26.66,260.48,-0.46
26.55,260.49,-0.31
26.39,260.5,-0.47
26.18,260.51,-0.6
26.47,260.52,0.84
26.75,260.53,0.8
26.61,260.54,-0.41
26.35,260.55,-0.73
26.06,260.56,-0.81
26.15,260.57,0.24
25.92,260.58,-0.64
25.52,260.59,-1.14
25.51,260.6,-0.03
25.81,260.61,0.86
25.99,260.62,0.51
26.04,260.63,0.13
26.19,260.64,0.44
26.04,260.65,-0.43
26.24,260.66,0.56
26.14,260.67,-0.29
26.28,260.68,0.41
26.42,260.69,0.39
26.68,260.7,0.73
26.55,260.71,-0.37
