Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
9.69,1663.66,0.03
9.52,1663.67,-0.47
9.31,1663.68,-0.6
9.19,1663.69,-0.35
9.01,1663.7,-0.51
9.32,1663.71,0.88
9.0,1663.72,-0.9
9.41,1663.73,1.16
9.48,1663.74,0.21
9.29,1663.75,-0.54
9.05,1663.76,-0.7
8.94,1663.77,-0.31
8.78,1663.78,-0.44
9.16,1663.79,1.07
9.78,1663.8,1.76
10.29,1663.81,1.44
11.54,1663.82,3.54
12.83,1663.83,3.66
13.48,1663.84,1.84
13.72,1663.85,0.68
13.34,1663.86,-1.08
13.05,1663.87,-0.82
12.03,1663.88,-2.88
11.13,1663.89,-2.55
10.34,1663.9,-2.23
9.29,1663.91,-2.97
7.96,1663.92,-3.79
7.96,1663.93,0.0
8.51,1663.94,1.57
8.83,1663.95,0.91
9.6,1663.96,2.17
10.25,1663.97,1.83
11.07,1663.98,2.33
11.33,1663.99,0.74
10.74,1664.0,-1.66
9.43,1664.01,-3.73
10.19,1664.02,2.15
10.29,1664.03,0.28
10.64,1664.04,1.02
10.82,1664.05,0.51
10.4,1664.06,-1.19
10.78,1664.07,1.07
11.28,1664.08,1.41
11.7,1664.09,1.19
12.76,1664.1,3.0
12.59,1664.11,-0.46
12.24,1664.12,-0.99
12.12,1664.13,-0.36
12.1,1664.14,-0.05
12.23,1664.15,0.36
12.74,1664.16,1.46
12.66,1664.17,-0.22
12.82,1664.18,0.43
12.86,1664.19,0.12
13.12,1664.2,0.74
12.92,1664.21,-0.57
12.82,1664.22,-0.27
12.55,1664.23,-0.77
12.08,1664.24,-1.32
12.12,1664.25,0.1
11.96,1664.26,-0.45
12.24,1664.27,0.8
12.16,1664.28,-0.23
11.34,1664.29,-2.32
10.62,1664.3,-2.04
9.71,1664.31,-2.58
9.53,1664.32,-0.51
9.58,1664.33,0.14
10.24,1664.34,1.86
10.83,1664.35,1.67
11.01,1664.36,0.52
11.66,1664.37,1.84
12.21,1664.38,1.56
12.14,1664.39,-0.19
11.07,1664.4,-3.03
10.93,1664.41,-0.4
11.2,1664.42,0.75
11.53,1664.43,0.94
11.52,1664.44,-0.03
11.67,1664.45,0.42
11.55,1664.46,-0.32
11.08,1664.47,-1.35
10.83,1664.48,-0.71
11.03,1664.49,0.56
11.25,1664.5,0.64
12.07,1664.51,2.31
12.81,1664.52,2.1
13.28,1664.53,1.33
13.38,1664.54,0.27
13.32,1664.55,-0.15
14.24,1664.56,2.61
14.58,1664.57,0.96
14.52,1664.58,-0.18
13.73,1664.59,-2.23
12.95,1664.6,-2.22
12.48,1664.61,-1.32
11.94,1664.62,-1.52
11.45,1664.63,-1.39
10.82,1664.64,-1.78
10.44,1664.65,-1.08
9.86,1664.66,-1.64
9.64,1664.67,-0.64
10.0,1664.68,1.02
9.88,1664.69,-0.32
9.84,1664.7,-0.12
9.8,1664.71,-0.12
9.71,1664.72,-0.25
9.9,1664.73,0.54
9.6,1664.74,-0.84
9.43,1664.75,-0.49
9.78,1664.76,0.98
10.39,1664.77,1.74
11.23,1664.78,2.37
11.95,1664.79,2.04
12.17,1664.8,0.63
11.68,1664.81,-1.37
11.67,1664.82,-0.04
11.3,1664.83,-1.05
11.37,1664.84,0.2
12.21,1664.85,2.39
13.92,1664.86,4.82
13.42,1664.87,-1.4
10.97,1664.88,-6.93
8.96,1664.89,-5.71
8.62,1664.9,-0.97
11.17,1664.91,7.24
14.33,1664.92,8.93
15.5,1664.93,3.34
14.82,1664.94,-1.93
14.1,1664.95,-2.05
13.51,1664.96,-1.67
13.06,1664.97,-1.28
12.37,1664.98,-1.95
11.82,1664.99,-1.54
12.31,1665.0,1.36
12.33,1665.01,0.07
12.64,1665.02,0.88
13.82,1665.03,3.33
15.5,1665.04,4.76
17.0,1665.05,4.27
17.24,1665.06,0.67
16.29,1665.07,-2.69
15.58,1665.08,-2.01
15.52,1665.09,-0.18
14.52,1665.1,-2.84
12.97,1665.11,-4.38
11.33,1665.12,-4.64
10.8,1665.13,-1.5
11.45,1665.14,1.83
12.06,1665.15,1.73
11.47,1665.16,-1.67
11.62,1665.17,0.44
11.79,1665.18,0.47
11.71,1665.19,-0.22
11.6,1665.2,-0.3
11.89,1665.21,0.82
12.63,1665.22,2.09
14.14,1665.23,4.28
15.54,1665.24,3.96
16.58,1665.25,2.93
16.84,1665.26,0.74
15.95,1665.27,-2.52
14.68,1665.28,-3.6
13.9,1665.29,-2.21
13.61,1665.3,-0.82
14.0,1665.31,1.1
13.45,1665.32,-1.54
13.5,1665.33,0.13
13.81,1665.34,0.88
13.18,1665.35,-1.77
11.86,1665.36,-3.74
9.87,1665.37,-5.65
8.46,1665.38,-3.98
9.1,1665.39,1.81
10.45,1665.4,3.82
11.27,1665.41,2.32
12.46,1665.42,3.36
13.75,1665.43,3.65
13.85,1665.44,0.29
13.95,1665.45,0.3
13.97,1665.46,0.05
14.52,1665.47,1.54
14.79,1665.48,0.77
14.85,1665.49,0.16
14.64,1665.5,-0.58
15.79,1665.51,3.25
16.04,1665.52,0.72
15.21,1665.53,-2.37
13.55,1665.54,-4.7
12.68,1665.55,-2.46
12.58,1665.56,-0.27
12.97,1665.57,1.09
12.09,1665.58,-2.49
11.23,1665.59,-2.42
11.61,1665.6,1.08
12.79,1665.61,3.33
13.67,1665.62,2.49
14.06,1665.63,1.1
14.66,1665.64,1.71
15.49,1665.65,2.33
15.46,1665.66,-0.08
15.96,1665.67,1.43
15.51,1665.68,-1.28
13.59,1665.69,-5.44
11.71,1665.7,-5.32
10.61,1665.71,-3.13
11.46,1665.72,2.43
12.19,1665.73,2.06
13.22,1665.74,2.92
13.28,1665.75,0.15
14.15,1665.76,2.47
15.98,1665.77,5.2
16.41,1665.78,1.2
15.21,1665.79,-3.39
15.28,1665.8,0.18
16.38,1665.81,3.14
17.12,1665.82,2.08
18.15,1665.83,2.94
17.9,1665.84,-0.72
16.11,1665.85,-5.06
14.86,1665.86,-3.54
13.91,1665.87,-2.71
12.52,1665.88,-3.93
11.73,1665.89,-2.24
11.61,1665.9,-0.34
10.83,1665.91,-2.2
11.04,1665.92,0.59
11.9,1665.93,2.45
12.79,1665.94,2.52
15.12,1665.95,6.61
18.2,1665.96,8.7
19.06,1665.97,2.44
17.92,1665.98,-3.23
17.89,1665.99,-0.06
18.08,1666.0,0.54
17.83,1666.01,-0.71
18.09,1666.02,0.73
17.37,1666.03,-2.04
14.78,1666.04,-7.32
12.43,1666.05,-6.66
12.13,1666.06,-0.86
14.27,1666.07,6.06
15.75,1666.08,4.2
15.62,1666.09,-0.38
16.69,1666.1,3.04
18.0,1666.11,3.72
19.25,1666.12,3.54
16.86,1666.13,-6.76
16.45,1666.14,-1.18
17.35,1666.15,2.57
17.28,1666.16,-0.19
18.02,1666.17,2.08
20.29,1666.18,6.42
23.41,1666.19,8.85
22.07,1666.2,-3.78
24.64,1666.21,7.26
24.12,1666.22,-1.47
22.46,1666.23,-4.69
17.33,1666.24,-14.53
17.44,1666.25,0.32
17.69,1666.26,0.7
17.56,1666.27,-0.35
17.74,1666.28,0.49
17.04,1666.29,-1.97
16.79,1666.3,-0.7
16.62,1666.31,-0.49
16.1,1666.32,-1.48
15.92,1666.33,-0.5
16.69,1666.34,2.17
17.89,1666.35,3.39
17.84,1666.36,-0.13
16.49,1666.37,-3.83
15.36,1666.38,-3.18
14.66,1666.39,-1.99
14.65,1666.4,-0.04
15.48,1666.41,2.37
15.96,1666.42,1.35
16.76,1666.43,2.27
17.61,1666.44,2.39
17.45,1666.45,-0.44
16.88,1666.46,-1.62
17.02,1666.47,0.41
17.18,1666.48,0.44
16.05,1666.49,-3.22
15.7,1666.5,-0.97
14.43,1666.51,-3.6
13.82,1666.52,-1.73
15.06,1666.53,3.5
15.41,1666.54,0.99
16.13,1666.55,2.03
16.28,1666.56,0.44
16.78,1666.57,1.4
16.41,1666.58,-1.03
16.84,1666.59,1.21
16.43,1666.6,-1.16
16.83,1666.61,1.12
17.47,1666.62,1.82
17.11,1666.63,-1.01
17.23,1666.64,0.32
17.05,1666.65,-0.49
15.8,1666.66,-3.54
14.59,1666.67,-3.44
13.77,1666.68,-2.33
13.53,1666.69,-0.69
14.72,1666.7,3.37
14.0,1666.71,-2.02
14.01,1666.72,0.03
16.0,1666.73,5.64
16.17,1666.74,0.46
16.25,1666.75,0.23
17.19,1666.76,2.67
18.08,1666.77,2.52
18.29,1666.78,0.59
17.72,1666.79,-1.61
17.11,1666.8,-1.72
17.13,1666.81,0.06
16.54,1666.82,-1.68
15.51,1666.83,-2.93
16.46,1666.84,2.69
15.82,1666.85,-1.79
14.82,1666.86,-2.84
15.4,1666.87,1.64
15.88,1666.88,1.35
15.6,1666.89,-0.78
14.77,1666.9,-2.34
14.57,1666.91,-0.59
15.34,1666.92,2.19
16.63,1666.93,3.67
18.14,1666.94,4.26
19.24,1666.95,3.13
19.27,1666.96,0.07
18.26,1666.97,-2.86
17.53,1666.98,-2.06
17.4,1666.99,-0.36
17.04,1667.0,-1.03
16.41,1667.01,-1.79
16.56,1667.02,0.44
17.48,1667.03,2.61
18.42,1667.04,2.65
18.8,1667.05,1.09
18.53,1667.06,-0.76
18.21,1667.07,-0.92
18.39,1667.08,0.51
18.52,1667.09,0.38
18.21,1667.1,-0.88
17.83,1667.11,-1.07
17.57,1667.12,-0.76
17.48,1667.13,-0.23
16.92,1667.14,-1.59
15.95,1667.15,-2.76
15.46,1667.16,-1.39
15.59,1667.17,0.38
16.35,1667.18,2.15
16.94,1667.19,1.68
17.41,1667.2,1.33
17.51,1667.21,0.27
17.22,1667.22,-0.81
16.67,1667.23,-1.57
17.32,1667.24,1.85
17.86,1667.25,1.53
17.73,1667.26,-0.37
17.31,1667.27,-1.2
16.39,1667.28,-2.61
15.81,1667.29,-1.65
16.01,1667.3,0.57
16.54,1667.31,1.51
17.42,1667.32,2.49
18.15,1667.33,2.09
17.78,1667.34,-1.06
17.76,1667.35,-0.04
18.19,1667.36,1.21
18.47,1667.37,0.78
18.68,1667.38,0.59
19.45,1667.39,2.18
20.14,1667.4,1.97
21.86,1667.41,4.85
21.98,1667.42,0.35
20.23,1667.43,-4.97
19.25,1667.44,-2.77
18.33,1667.45,-2.6
17.22,1667.46,-3.14
15.7,1667.47,-4.3
15.61,1667.48,-0.25
15.55,1667.49,-0.18
15.06,1667.5,-1.38
14.94,1667.51,-0.35
15.44,1667.52,1.4
15.46,1667.53,0.07
15.84,1667.54,1.06
16.3,1667.55,1.32
17.24,1667.56,2.65
18.08,1667.57,2.39
17.97,1667.58,-0.31
17.92,1667.59,-0.15
17.69,1667.6,-0.66
17.07,1667.61,-1.73
16.07,1667.62,-2.83
16.49,1667.63,1.18
16.96,1667.64,1.33
16.98,1667.65,0.07
16.98,1667.66,0.0
16.48,1667.67,-1.42
16.63,1667.68,0.41
17.48,1667.69,2.42
17.53,1667.7,0.16
17.96,1667.71,1.22
17.93,1667.72,-0.11
16.45,1667.73,-4.18
16.48,1667.74,0.08
16.29,1667.75,-0.53
16.22,1667.76,-0.21
16.29,1667.77,0.2
15.85,1667.78,-1.25
15.65,1667.79,-0.56
16.73,1667.8,3.06
17.98,1667.81,3.54
19.27,1667.82,3.65
19.57,1667.83,0.85
18.73,1667.84,-2.37
17.96,1667.85,-2.18
17.06,1667.86,-2.55
16.5,1667.87,-1.59
16.21,1667.88,-0.83
15.87,1667.89,-0.96
15.59,1667.9,-0.78
16.0,1667.91,1.15
16.03,1667.92,0.1
15.49,1667.93,-1.55
15.76,1667.94,0.78
16.47,1667.95,2.0
16.08,1667.96,-1.1
15.24,1667.97,-2.38
14.28,1667.98,-2.73
15.1,1667.99,2.34
15.22,1668.0,0.34
15.55,1668.01,0.93
15.74,1668.02,0.53
16.31,1668.03,1.63
16.17,1668.04,-0.41
15.62,1668.05,-1.55
15.86,1668.06,0.69
16.68,1668.07,2.31
17.04,1668.08,1.02
17.23,1668.09,0.54
17.3,1668.1,0.19
17.16,1668.11,-0.39
18.06,1668.12,2.56
18.69,1668.13,1.79
19.08,1668.14,1.08
18.48,1668.15,-1.7
17.82,1668.16,-1.87
17.35,1668.17,-1.31
16.76,1668.18,-1.68
16.51,1668.19,-0.72
16.9,1668.2,1.11
17.16,1668.21,0.74
16.92,1668.22,-0.7
16.4,1668.23,-1.46
16.59,1668.24,0.53
17.04,1668.25,1.28
17.45,1668.26,1.15
16.21,1668.27,-3.5
17.32,1668.28,3.13
17.75,1668.29,1.23
17.66,1668.3,-0.26
17.57,1668.31,-0.24
17.43,1668.32,-0.4
16.3,1668.33,-3.21
16.67,1668.34,1.05
16.68,1668.35,0.04
16.97,1668.36,0.82
16.63,1668.37,-0.98
16.72,1668.38,0.25
17.06,1668.39,0.97
17.61,1668.4,1.57
17.57,1668.41,-0.13
17.53,1668.42,-0.1
17.89,1668.43,1.01
17.1,1668.44,-2.22
17.19,1668.45,0.25
17.0,1668.46,-0.54
16.84,1668.47,-0.45
16.43,1668.48,-1.16
15.79,1668.49,-1.82
15.68,1668.5,-0.32
15.91,1668.51,0.66
16.02,1668.52,0.3
16.22,1668.53,0.59
16.49,1668.54,0.76
16.21,1668.55,-0.79
16.3,1668.56,0.24
16.35,1668.57,0.14
16.81,1668.58,1.31
17.52,1668.59,2.0
17.53,1668.6,0.03
17.26,1668.61,-0.77
17.33,1668.62,0.21
17.54,1668.63,0.59
17.12,1668.64,-1.17
16.28,1668.65,-2.39
15.07,1668.66,-3.41
14.5,1668.67,-1.63
14.55,1668.68,0.14
14.35,1668.69,-0.56
13.95,1668.7,-1.14
14.37,1668.71,1.2
15.14,1668.72,2.2
16.14,1668.73,2.81
17.27,1668.74,3.22
18.55,1668.75,3.61
19.37,1668.76,2.34
20.21,1668.77,2.37
19.64,1668.78,-1.63
19.61,1668.79,-0.07
19.01,1668.8,-1.7
16.66,1668.81,-6.67
15.76,1668.82,-2.55
18.5,1668.83,7.76
19.37,1668.84,2.48
18.46,1668.85,-2.58
16.9,1668.86,-4.43
17.1,1668.87,0.57
18.43,1668.88,3.76
17.74,1668.89,-1.94
17.46,1668.9,-0.81
17.69,1668.91,0.66
17.06,1668.92,-1.78
15.18,1668.93,-5.32
14.01,1668.94,-3.33
13.78,1668.95,-0.64
14.2,1668.96,1.18
14.39,1668.97,0.56
14.68,1668.98,0.82
14.33,1668.99,-1.01
15.17,1669.0,2.4
15.62,1669.01,1.25
15.32,1669.02,-0.84
15.64,1669.03,0.91
16.22,1669.04,1.64
16.22,1669.05,0.0
16.34,1669.06,0.33
16.8,1669.07,1.31
16.26,1669.08,-1.52
