Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
10.81,1327.66,7.06
9.9,1327.67,-2.59
8.86,1327.68,-2.92
8.91,1327.69,0.14
13.46,1327.7,12.88
13.48,1327.71,0.06
9.49,1327.72,-11.3
12.99,1327.73,9.89
12.99,1327.74,0.01
12.9,1327.75,-0.24
13.54,1327.76,1.8
15.44,1327.77,5.37
16.33,1327.78,2.53
17.14,1327.79,2.28
17.54,1327.8,1.16
17.67,1327.81,0.35
18.21,1327.82,1.54
17.39,1327.83,-2.33
16.5,1327.84,-2.53
16.33,1327.85,-0.48
16.37,1327.86,0.11
15.78,1327.87,-1.68
14.79,1327.88,-2.78
13.98,1327.89,-2.31
13.71,1327.9,-0.75
14.61,1327.91,2.53
14.56,1327.92,-0.13
15.11,1327.93,1.56
14.57,1327.94,-1.52
13.95,1327.95,-1.78
13.68,1327.96,-0.76
13.33,1327.97,-0.97
13.29,1327.98,-0.14
13.46,1327.99,0.5
13.87,1328.0,1.15
15.27,1328.01,3.96
16.18,1328.02,2.59
16.23,1328.03,0.14
16.08,1328.04,-0.44
16.23,1328.05,0.44
15.16,1328.06,-3.04
13.73,1328.07,-4.04
13.61,1328.08,-0.35
13.05,1328.09,-1.58
12.28,1328.1,-2.18
12.61,1328.11,0.93
13.63,1328.12,2.9
14.23,1328.13,1.69
14.09,1328.14,-0.41
14.21,1328.15,0.35
13.3,1328.16,-2.58
13.5,1328.17,0.57
15.17,1328.18,4.73
15.51,1328.19,0.97
16.5,1328.2,2.81
16.2,1328.21,-0.84
14.57,1328.22,-4.63
12.15,1328.23,-6.86
10.76,1328.24,-3.93
9.88,1328.25,-2.5
9.89,1328.26,0.05
10.65,1328.27,2.14
13.42,1328.28,7.86
11.85,1328.29,-4.44
11.89,1328.3,0.1
13.59,1328.31,4.82
15.6,1328.32,5.69
16.8,1328.33,3.4
16.49,1328.34,-0.88
15.74,1328.35,-2.12
15.19,1328.36,-1.56
15.39,1328.37,0.58
14.06,1328.38,-3.78
12.16,1328.39,-5.38
10.31,1328.4,-5.23
10.37,1328.41,0.16
11.76,1328.42,3.95
13.28,1328.43,4.3
16.12,1328.44,8.04
15.77,1328.45,-0.99
15.27,1328.46,-1.43
14.53,1328.47,-2.1
14.72,1328.48,0.55
14.72,1328.49,-0.01
14.88,1328.5,0.47
14.79,1328.51,-0.27
14.96,1328.52,0.5
14.76,1328.53,-0.58
13.98,1328.54,-2.2
12.7,1328.55,-3.63
12.83,1328.56,0.36
12.9,1328.57,0.2
14.3,1328.58,3.98
15.09,1328.59,2.23
15.95,1328.6,2.42
16.91,1328.61,2.72
17.67,1328.62,2.17
17.37,1328.63,-0.85
14.9,1328.64,-7.0
14.56,1328.65,-0.98
14.38,1328.66,-0.48
13.63,1328.67,-2.14
12.12,1328.68,-4.28
12.31,1328.69,0.54
12.67,1328.7,1.04
13.11,1328.71,1.24
12.72,1328.72,-1.11
12.57,1328.73,-0.42
12.21,1328.74,-1.02
12.68,1328.75,1.34
14.16,1328.76,4.18
14.67,1328.77,1.44
15.0,1328.78,0.93
14.98,1328.79,-0.06
15.54,1328.8,1.59
16.63,1328.81,3.09
16.99,1328.82,1.01
16.09,1328.83,-2.54
14.63,1328.84,-4.14
13.43,1328.85,-3.4
13.43,1328.86,0.01
12.2,1328.87,-3.48
12.46,1328.88,0.72
12.33,1328.89,-0.37
9.54,1328.9,-7.9
9.9,1328.91,1.01
11.16,1328.92,3.58
11.94,1328.93,2.21
12.07,1328.94,0.35
14.36,1328.95,6.48
11.21,1328.96,-8.9
11.74,1328.97,1.5
