Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
20.79,511.13,0.71
20.71,511.14,-0.22
20.43,511.15,-0.81
20.22,511.16,-0.59
20.16,511.17,-0.16
20.02,511.18,-0.41
20.28,511.19,0.75
20.57,511.2,0.8
20.76,511.21,0.55
20.56,511.22,-0.58
20.33,511.23,-0.63
20.16,511.24,-0.48
20.13,511.25,-0.08
20.2,511.26,0.19
20.14,511.27,-0.19
19.91,511.28,-0.63
19.88,511.29,-0.08
19.67,511.3,-0.61
19.61,511.31,-0.15
19.55,511.32,-0.19
19.37,511.33,-0.5
19.0,511.34,-1.06
18.72,511.35,-0.78
18.68,511.36,-0.11
18.8,511.37,0.33
19.05,511.38,0.71
19.2,511.39,0.43
19.36,511.4,0.44
19.3,511.41,-0.16
18.99,511.42,-0.88
18.91,511.43,-0.22
18.84,511.44,-0.21
18.7,511.45,-0.4
18.72,511.46,0.06
18.8,511.47,0.24
18.98,511.48,0.49
19.24,511.49,0.76
19.27,511.5,0.06
19.02,511.51,-0.69
18.68,511.52,-0.97
18.5,511.53,-0.5
18.7,511.54,0.55
18.96,511.55,0.73
19.06,511.56,0.29
19.23,511.57,0.48
19.21,511.58,-0.06
19.29,511.59,0.24
19.32,511.6,0.08
19.54,511.61,0.62
19.64,511.62,0.27
20.03,511.63,1.11
19.98,511.64,-0.13
19.92,511.65,-0.17
19.72,511.66,-0.58
19.46,511.67,-0.73
19.4,511.68,-0.18
19.38,511.69,-0.05
19.39,511.7,0.04
19.77,511.71,1.07
20.12,511.72,0.99
20.22,511.73,0.27
20.05,511.74,-0.46
19.98,511.75,-0.21
19.72,511.76,-0.73
19.58,511.77,-0.4
19.69,511.78,0.3
19.43,511.79,-0.72
19.71,511.8,0.78
20.05,511.81,0.98
20.01,511.82,-0.13
19.91,511.83,-0.28
19.61,511.84,-0.83
19.72,511.85,0.29
19.7,511.86,-0.06
19.58,511.87,-0.32
19.38,511.88,-0.58
19.34,511.89,-0.12
19.19,511.9,-0.42
19.31,511.91,0.34
19.25,511.92,-0.15
19.33,511.93,0.21
19.35,511.94,0.07
19.24,511.95,-0.31
19.04,511.96,-0.56
19.05,511.97,0.01
18.92,511.98,-0.36
18.62,511.99,-0.84
18.7,512.0,0.21
18.71,512.01,0.02
18.68,512.02,-0.07
18.48,512.03,-0.56
18.25,512.04,-0.67
