idle time %,avg speed,avg long. acceleration
96.75,0.0367416666666666,-0.0001833333333333
97.0,0.0371916666666666,0.0019166666666666
95.16666666666669,0.223575,0.0177166666666666
95.91666666666666,1.436108333333333,-0.001275
94.66666666666669,0.814125,0.0123416666666666
97.91666666666666,0.0241666666666666,0.0013166666666666
98.08333333333331,0.0223,-0.0003666666666666
98.25,0.0221416666666666,0.0020499999999999
98.41666666666666,0.0174416666666666,-0.0007583333333333
98.75,0.014925,0.0008333333333333
98.83333333333331,0.120525,0.0410916666666666
98.89447236180904,0.0120301507537688,-8.040201005024687e-05
99.0,0.0114666666666666,0.00065
99.08333333333331,0.0101166666666666,-0.0006166666666666
99.5,0.0052416666666666,-0.0003916666666666
99.58333333333331,0.1078,0.001125
99.66666666666669,0.0035916666666666,-0.0005249999999999
99.75,0.0027583333333333,5.833333333333403e-05
99.83333333333331,0.0019083333333333,-0.0005
99.83333333333331,0.0017749999999999,0.0013833333333333
99.83333333333331,0.0017749999999999,-0.000325
99.91666666666669,0.0009166666666666,-0.0001583333333333
99.91666666666669,0.0008666666666666,-0.0002916666666666
99.91666666666669,0.0008583333333333,-0.0002333333333333
99.91666666666669,0.0008333333333333,0.0003833333333333
92.25,0.1646416666666667,-0.007
100.0,0.0,0.0006333333333333
100.0,0.0,0.0006166666666666
100.0,0.0,0.000925
100.0,0.0,0.0010083333333333
100.0,0.0,0.0004999999999999
100.0,0.0,0.0004416666666666
100.0,0.0,0.0004166666666666
100.0,0.0,0.0003833333333333
100.0,0.0,0.0003749999999999
100.0,0.0,0.0003583333333333
100.0,0.0,0.0003499999999999
100.0,0.0,0.0003083333333333
100.0,0.0,0.0003
100.0,0.0,0.0002999999999999
100.0,0.0,0.0003
100.0,0.0,0.000275
100.0,0.0,0.0002249999999999
100.0,0.0,0.0001916666666666
100.0,0.0,0.0001916666666666
100.0,0.0,0.0001916666666666
100.0,0.0,0.000175
100.0,0.0,0.0001083333333333
100.0,0.0,8.333333333333526e-05
100.0,0.0,8.333333333333244e-05
100.0,0.0,8.333333333333429e-05
100.0,0.0,5.000000000000078e-05
100.0,0.0,4.99999999999987e-05
100.0,0.0,4.16666666666662e-05
100.0,0.0,8.33333333333445e-06
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,-8.333333333333017e-06
100.0,0.0,-2.5000000000000093e-05
100.0,0.0,-4.166666666666633e-05
100.0,0.0,-5.0000000000000646e-05
100.0,0.0,0.001575
100.0,0.0,-6.666666666666747e-05
100.0,0.0,-6.666666666666293e-05
100.0,0.0,-9.166666666666672e-05
100.0,0.0,-0.0001083333333333
100.0,0.0,-0.0001416666666666
100.0,0.0,-0.0001416666666666
100.0,0.0,-0.0001416666666666
100.0,0.0,-0.00015
100.0,0.0,-0.00015
100.0,0.0,-0.0001583333333333
100.0,0.0,-0.0001583333333333
100.0,0.0,-0.0001583333333333
100.0,0.0,-0.0001583333333333
100.0,0.0,-0.0001666666666666
100.0,0.0,-0.0001833333333333
100.0,0.0,-0.0002083333333333
100.0,0.0,-0.0002166666666666
100.0,0.0,-0.0002166666666666
100.0,0.0,-0.0002333333333333
100.0,0.0,-0.0002333333333333
100.0,0.0,-0.0002416666666666
100.0,0.0,-0.0002749999999999
100.0,0.0,-0.0003166666666666
100.0,0.0,-0.000325
100.0,0.0,-0.0003333333333333
100.0,0.0,-0.0003333333333333
100.0,0.0,-0.0003499999999999
100.0,0.0,-0.0004999999999999
100.0,0.0,-0.0005083333333333
100.0,0.0,-0.0005083333333333
100.0,0.0,0.0022330097087378
100.0,0.0,-0.0007416666666666
100.0,0.0,-0.0007833333333333
100.0,0.0,-0.000925
92.08333333333331,0.0983083333333333,-0.0008499999999999
91.91666666666669,0.1205916666666666,0.0002499999999999
90.41666666666669,0.1301333333333333,-0.0001583333333333
89.66666666666666,0.1346833333333333,0.0010749999999999
89.16666666666667,1.820075,-0.00695
88.5,0.1389666666666666,-0.0004
88.83333333333333,2.9925333333333333,-0.0224166666666666
88.25,0.1938,0.0045583333333333
87.33333333333333,0.2038833333333333,-0.0053833333333333
87.16666666666667,0.4027416666666666,-0.0095916666666666
87.08333333333333,0.25265,0.006825
87.41666666666667,4.2629166666666665,-0.0023666666666666
86.5,0.3479583333333333,0.0078416666666666
86.5,2.66075,0.0904249999999999
85.91666666666666,0.7878250000000001,0.0190916666666666
85.83333333333333,0.5792583333333333,-0.018125
83.5,4.888591666666667,0.0040999999999999
82.41666666666667,0.8519249999999999,0.0185166666666666
81.08333333333333,0.62455,0.0122083333333333
80.75,0.269,-0.0006666666666666
81.41666666666667,5.639041666666667,-0.0507666666666666
79.41666666666667,0.294,0.0015833333333333
76.5,1.0764833333333332,0.0102
76.25,0.6364583333333333,-0.0107666666666666
75.25,0.3680833333333333,-0.0061583333333333
