Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
3.45,1609.0,0.42
3.15,1609.01,-0.84
3.1,1609.02,-0.14
2.94,1609.03,-0.44
2.9,1609.04,-0.14
2.82,1609.05,-0.21
3.02,1609.06,0.57
2.81,1609.07,-0.61
2.76,1609.08,-0.15
2.61,1609.09,-0.42
2.53,1609.1,-0.23
2.43,1609.11,-0.27
2.26,1609.12,-0.48
2.34,1609.13,0.2
2.33,1609.14,-0.02
2.36,1609.15,0.09
2.4,1609.16,0.1
2.42,1609.17,0.06
2.39,1609.18,-0.07
2.5,1609.19,0.3
2.54,1609.2,0.13
2.52,1609.21,-0.06
2.7,1609.22,0.49
2.83,1609.23,0.39
3.04,1609.24,0.57
3.26,1609.25,0.64
3.38,1609.26,0.34
3.48,1609.27,0.26
3.47,1609.28,0.0
3.31,1609.29,-0.46
3.31,1609.3,-0.01
3.18,1609.31,-0.37
3.01,1609.32,-0.47
2.88,1609.33,-0.37
2.77,1609.34,-0.29
2.61,1609.35,-0.47
2.45,1609.36,-0.44
2.54,1609.37,0.26
2.67,1609.38,0.37
2.91,1609.39,0.68
3.03,1609.4,0.34
3.29,1609.41,0.74
3.63,1609.42,0.94
3.98,1609.43,1.0
4.25,1609.44,0.76
4.43,1609.45,0.51
4.48,1609.46,0.14
4.32,1609.47,-0.43
4.05,1609.48,-0.77
3.82,1609.49,-0.66
3.61,1609.5,-0.59
3.32,1609.51,-0.82
2.85,1609.52,-1.35
2.72,1609.53,-0.37
2.64,1609.54,-0.21
2.71,1609.55,0.18
2.72,1609.56,0.03
2.85,1609.57,0.37
2.97,1609.58,0.34
3.11,1609.59,0.4
3.3,1609.6,0.54
3.4,1609.61,0.28
3.37,1609.62,-0.09
3.26,1609.63,-0.3
3.4,1609.64,0.39
3.36,1609.65,-0.12
3.17,1609.66,-0.54
3.0,1609.67,-0.48
2.85,1609.68,-0.41
2.76,1609.69,-0.25
2.66,1609.7,-0.3
2.79,1609.71,0.39
2.82,1609.72,0.07
2.98,1609.73,0.44
2.99,1609.74,0.05
3.11,1609.75,0.32
3.21,1609.76,0.29
3.36,1609.77,0.43
3.35,1609.78,-0.04
3.37,1609.79,0.05
3.38,1609.8,0.03
3.38,1609.81,0.01
3.66,1609.82,0.8
3.61,1609.83,-0.15
3.81,1609.84,0.58
3.86,1609.85,0.14
3.92,1609.86,0.15
4.1,1609.87,0.52
4.14,1609.88,0.11
4.28,1609.89,0.4
4.23,1609.9,-0.13
4.13,1609.91,-0.28
4.1,1609.92,-0.09
4.08,1609.93,-0.06
3.84,1609.94,-0.68
3.64,1609.95,-0.55
3.57,1609.96,-0.22
3.59,1609.97,0.06
3.87,1609.98,0.8
3.78,1609.99,-0.26
3.68,1610.0,-0.29
3.71,1610.01,0.1
3.52,1610.02,-0.56
3.4,1610.03,-0.33
3.29,1610.04,-0.3
3.31,1610.05,0.03
3.28,1610.06,-0.06
3.42,1610.07,0.4
3.68,1610.08,0.72
3.4,1610.09,-0.78
3.39,1610.1,-0.04
3.22,1610.11,-0.48
3.18,1610.12,-0.11
3.21,1610.13,0.1
3.34,1610.14,0.36
3.17,1610.15,-0.49
3.36,1610.16,0.55
3.55,1610.17,0.53
3.93,1610.18,1.07
4.16,1610.19,0.65
4.37,1610.2,0.58
4.76,1610.21,1.11
4.67,1610.22,-0.25
4.52,1610.23,-0.43
4.3,1610.24,-0.61
4.31,1610.25,0.04
4.15,1610.26,-0.47
4.15,1610.27,0.01
4.02,1610.28,-0.36
3.81,1610.29,-0.59
3.84,1610.3,0.07
3.96,1610.31,0.34
4.04,1610.32,0.24
4.04,1610.33,-0.01
4.0,1610.34,-0.1
3.95,1610.35,-0.15
3.76,1610.36,-0.54
3.8,1610.37,0.12
3.7,1610.38,-0.27
3.65,1610.39,-0.13
3.82,1610.4,0.48
3.97,1610.41,0.42
4.1,1610.42,0.37
4.11,1610.43,0.01
4.14,1610.44,0.09
4.16,1610.45,0.05
4.1,1610.46,-0.16
4.07,1610.47,-0.07
4.11,1610.48,0.11
4.33,1610.49,0.63
4.42,1610.5,0.24
4.64,1610.51,0.62
4.53,1610.52,-0.3
4.54,1610.53,0.01
4.49,1610.54,-0.13
4.48,1610.55,-0.01
4.47,1610.56,-0.04
4.47,1610.57,0.02
4.65,1610.58,0.5
4.63,1610.59,-0.06
4.59,1610.6,-0.12
4.5,1610.61,-0.26
4.38,1610.62,-0.34
4.2,1610.63,-0.5
3.82,1610.64,-1.08
3.92,1610.65,0.29
4.09,1610.66,0.48
4.34,1610.67,0.69
4.63,1610.68,0.85
4.85,1610.69,0.62
4.96,1610.7,0.3
4.89,1610.71,-0.21
4.76,1610.72,-0.37
4.53,1610.73,-0.65
4.45,1610.74,-0.21
4.39,1610.75,-0.18
4.3,1610.76,-0.26
4.46,1610.77,0.45
4.56,1610.78,0.27
4.94,1610.79,1.08
5.36,1610.8,1.19
5.5,1610.81,0.42
5.34,1610.82,-0.47
4.82,1610.83,-1.48
4.53,1610.84,-0.82
4.54,1610.85,0.04
4.75,1610.86,0.57
4.92,1610.87,0.48
5.06,1610.88,0.42
5.21,1610.89,0.41
4.93,1610.9,-0.79
4.78,1610.91,-0.42
4.64,1610.92,-0.4
4.44,1610.93,-0.56
4.34,1610.94,-0.29
4.33,1610.95,-0.02
4.38,1610.96,0.12
4.47,1610.97,0.25
4.78,1610.98,0.89
4.75,1610.99,-0.09
4.99,1611.0,0.69
5.0,1611.01,0.02
5.03,1611.02,0.08
5.06,1611.03,0.07
4.96,1611.04,-0.26
4.98,1611.05,0.04
4.86,1611.06,-0.34
5.17,1611.07,0.87
5.23,1611.08,0.16
5.43,1611.09,0.57
5.27,1611.1,-0.44
5.14,1611.11,-0.38
4.95,1611.12,-0.52
4.74,1611.13,-0.59
4.67,1611.14,-0.22
4.61,1611.15,-0.16
4.8,1611.16,0.54
5.3,1611.17,1.42
5.63,1611.18,0.93
5.8,1611.19,0.47
5.85,1611.2,0.14
5.73,1611.21,-0.35
5.65,1611.22,-0.23
5.68,1611.23,0.09
5.58,1611.24,-0.28
5.54,1611.25,-0.12
5.48,1611.26,-0.17
5.37,1611.27,-0.31
5.46,1611.28,0.25
5.32,1611.29,-0.39
5.24,1611.3,-0.24
5.45,1611.31,0.61
5.57,1611.32,0.35
5.27,1611.33,-0.85
5.57,1611.34,0.83
5.74,1611.35,0.48
5.8,1611.36,0.18
5.84,1611.37,0.12
5.7,1611.38,-0.4
5.69,1611.39,-0.03
5.67,1611.4,-0.07
5.79,1611.41,0.36
6.08,1611.42,0.81
6.18,1611.43,0.28
6.12,1611.44,-0.16
6.12,1611.45,-0.02
5.99,1611.46,-0.37
5.85,1611.47,-0.4
5.69,1611.48,-0.44
5.3,1611.49,-1.1
5.13,1611.5,-0.48
5.22,1611.51,0.25
5.09,1611.52,-0.37
5.18,1611.53,0.25
5.34,1611.54,0.45
5.49,1611.55,0.42
5.61,1611.56,0.33
5.77,1611.57,0.47
5.92,1611.58,0.41
5.96,1611.59,0.11
6.08,1611.6,0.34
5.83,1611.61,-0.71
5.69,1611.62,-0.4
5.75,1611.63,0.17
5.68,1611.64,-0.19
5.59,1611.65,-0.25
5.58,1611.66,-0.04
5.62,1611.67,0.1
5.53,1611.68,-0.26
5.23,1611.69,-0.85
5.21,1611.7,-0.05
5.27,1611.71,0.18
5.57,1611.72,0.86
5.8,1611.73,0.64
6.12,1611.74,0.9
6.35,1611.75,0.65
6.52,1611.76,0.5
6.38,1611.77,-0.4
6.31,1611.78,-0.2
6.13,1611.79,-0.52
6.03,1611.8,-0.27
6.05,1611.81,0.05
6.08,1611.82,0.09
6.18,1611.83,0.26
6.22,1611.84,0.11
6.47,1611.85,0.72
6.72,1611.86,0.7
6.5,1611.87,-0.62
6.66,1611.88,0.47
6.53,1611.89,-0.37
6.38,1611.9,-0.43
5.88,1611.91,-1.4
5.6,1611.92,-0.82
5.37,1611.93,-0.65
5.33,1611.94,-0.11
5.49,1611.95,0.45
5.54,1611.96,0.14
5.53,1611.97,-0.01
5.59,1611.98,0.17
5.68,1611.99,0.25
5.7,1612.0,0.08
5.8,1612.01,0.28
5.87,1612.02,0.18
5.95,1612.03,0.23
6.09,1612.04,0.42
6.35,1612.05,0.72
6.42,1612.06,0.21
6.47,1612.07,0.15
6.47,1612.08,-0.01
6.47,1612.09,0.01
6.51,1612.1,0.09
6.29,1612.11,-0.61
5.88,1612.12,-1.15
5.89,1612.13,0.02
5.88,1612.14,-0.04
5.91,1612.15,0.08
6.23,1612.16,0.93
6.46,1612.17,0.64
6.66,1612.18,0.56
6.44,1612.19,-0.63
6.15,1612.2,-0.81
6.08,1612.21,-0.2
6.1,1612.22,0.06
6.37,1612.23,0.78
6.29,1612.24,-0.24
6.47,1612.25,0.51
6.28,1612.26,-0.55
5.85,1612.27,-1.21
5.7,1612.28,-0.41
5.67,1612.29,-0.09
5.89,1612.3,0.62
5.97,1612.31,0.23
6.02,1612.32,0.13
6.08,1612.33,0.19
5.51,1612.34,-1.62
5.42,1612.35,-0.26
5.59,1612.36,0.47
6.0,1612.37,1.17
6.39,1612.38,1.11
6.76,1612.39,1.03
6.93,1612.4,0.49
7.19,1612.41,0.75
6.89,1612.42,-0.85
6.83,1612.43,-0.18
6.7,1612.44,-0.37
6.63,1612.45,-0.19
6.56,1612.46,-0.2
6.66,1612.47,0.27
6.45,1612.48,-0.58
6.49,1612.49,0.12
6.23,1612.5,-0.75
5.69,1612.51,-1.51
5.49,1612.52,-0.58
5.59,1612.53,0.29
5.86,1612.54,0.76
6.25,1612.55,1.11
6.46,1612.56,0.58
6.06,1612.57,-1.12
5.95,1612.58,-0.3
6.0,1612.59,0.12
5.95,1612.6,-0.13
6.16,1612.61,0.59
6.33,1612.62,0.49
6.24,1612.63,-0.27
6.18,1612.64,-0.15
6.08,1612.65,-0.29
6.17,1612.66,0.24
6.43,1612.67,0.75
6.48,1612.68,0.14
6.53,1612.69,0.12
6.62,1612.7,0.25
6.66,1612.71,0.14
6.53,1612.72,-0.39
6.19,1612.73,-0.95
5.86,1612.74,-0.94
5.83,1612.75,-0.08
5.86,1612.76,0.09
6.31,1612.77,1.29
6.26,1612.78,-0.16
6.39,1612.79,0.36
