Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
20.64,1681.0,-1.21
19.9,1681.01,-2.09
19.93,1681.02,0.08
19.81,1681.03,-0.33
19.58,1681.04,-0.64
19.94,1681.05,1.0
20.04,1681.06,0.28
19.55,1681.07,-1.37
19.33,1681.08,-0.63
19.2,1681.09,-0.37
19.82,1681.1,1.77
20.45,1681.11,1.76
20.64,1681.12,0.54
20.86,1681.13,0.63
21.11,1681.14,0.72
20.92,1681.15,-0.54
20.4,1681.16,-1.49
19.87,1681.17,-1.49
19.71,1681.18,-0.46
19.42,1681.19,-0.82
19.29,1681.2,-0.37
19.03,1681.21,-0.73
19.1,1681.22,0.2
19.76,1681.23,1.87
20.04,1681.24,0.78
20.53,1681.25,1.4
20.88,1681.26,0.99
21.12,1681.27,0.69
20.63,1681.28,-1.41
20.55,1681.29,-0.2
20.54,1681.3,-0.03
20.38,1681.31,-0.48
20.65,1681.32,0.76
20.14,1681.33,-1.42
19.84,1681.34,-0.87
19.67,1681.35,-0.47
19.71,1681.36,0.11
20.48,1681.37,2.19
20.88,1681.38,1.13
20.82,1681.39,-0.17
21.72,1681.4,2.57
21.87,1681.41,0.42
22.57,1681.42,1.98
22.43,1681.43,-0.41
22.07,1681.44,-1.01
21.95,1681.45,-0.35
21.72,1681.46,-0.67
20.6,1681.47,-3.15
20.29,1681.48,-0.88
20.26,1681.49,-0.1
20.31,1681.5,0.16
20.13,1681.51,-0.51
20.12,1681.52,-0.02
20.59,1681.53,1.32
20.9,1681.54,0.89
21.46,1681.55,1.59
20.8,1681.56,-1.88
21.74,1681.57,2.67
21.85,1681.58,0.3
21.4,1681.59,-1.25
21.22,1681.6,-0.51
20.13,1681.61,-3.1
20.63,1681.62,1.43
20.56,1681.63,-0.22
20.51,1681.64,-0.13
21.04,1681.65,1.49
21.57,1681.66,1.51
22.55,1681.67,2.78
22.12,1681.68,-1.21
21.89,1681.69,-0.68
22.07,1681.7,0.53
21.59,1681.71,-1.36
22.04,1681.72,1.27
21.52,1681.73,-1.49
21.93,1681.74,1.18
22.68,1681.75,2.12
22.19,1681.76,-1.38
22.05,1681.77,-0.41
22.77,1681.78,2.05
22.9,1681.79,0.35
22.79,1681.8,-0.29
23.15,1681.81,1.01
22.51,1681.82,-1.82
22.45,1681.83,-0.17
22.51,1681.84,0.17
22.47,1681.85,-0.1
21.72,1681.86,-2.14
21.64,1681.87,-0.22
21.35,1681.88,-0.81
21.03,1681.89,-0.91
20.58,1681.9,-1.27
20.7,1681.91,0.32
21.14,1681.92,1.27
21.3,1681.93,0.46
22.06,1681.94,2.15
22.81,1681.95,2.12
23.54,1681.96,2.06
25.3,1681.97,4.99
25.78,1681.98,1.38
25.51,1681.99,-0.77
25.27,1682.0,-0.69
25.08,1682.01,-0.55
24.63,1682.02,-1.26
23.91,1682.03,-2.03
23.38,1682.04,-1.51
24.06,1682.05,1.93
23.78,1682.06,-0.82
23.59,1682.07,-0.53
23.54,1682.08,-0.13
24.08,1682.09,1.53
24.26,1682.1,0.5
24.52,1682.11,0.74
24.24,1682.12,-0.78
23.43,1682.13,-2.29
23.17,1682.14,-0.73
22.87,1682.15,-0.86
22.9,1682.16,0.09
23.28,1682.17,1.08
23.54,1682.18,0.74
24.42,1682.19,2.48
24.91,1682.2,1.38
25.11,1682.21,0.58
24.65,1682.22,-1.31
23.53,1682.23,-3.16
23.5,1682.24,-0.1
23.62,1682.25,0.35
23.25,1682.26,-1.04
23.39,1682.27,0.4
23.73,1682.28,0.94
24.08,1682.29,1.01
24.09,1682.3,0.03
24.6,1682.31,1.44
24.82,1682.32,0.61
25.07,1682.33,0.71
25.44,1682.34,1.05
25.52,1682.35,0.23
25.97,1682.36,1.27
25.75,1682.37,-0.61
25.78,1682.38,0.07
25.4,1682.39,-1.07
24.72,1682.4,-1.93
24.88,1682.41,0.45
24.4,1682.42,-1.35
24.02,1682.43,-1.09
24.15,1682.44,0.38
24.34,1682.45,0.55
24.63,1682.46,0.8
24.8,1682.47,0.5
25.3,1682.48,1.41
25.43,1682.49,0.36
25.47,1682.5,0.1
25.39,1682.51,-0.2
25.73,1682.52,0.97
25.93,1682.53,0.56
25.76,1682.54,-0.48
25.41,1682.55,-0.98
26.07,1682.56,1.87
26.3,1682.57,0.64
26.5,1682.58,0.58
26.27,1682.59,-0.67
25.9,1682.6,-1.04
25.92,1682.61,0.06
26.05,1682.62,0.36
26.08,1682.63,0.11
26.07,1682.64,-0.05
26.07,1682.65,0.0
25.88,1682.66,-0.52
26.7,1682.67,2.33
27.19,1682.68,1.37
27.41,1682.69,0.62
27.26,1682.7,-0.41
26.82,1682.71,-1.25
26.82,1682.72,-0.01
26.52,1682.73,-0.85
26.22,1682.74,-0.84
25.94,1682.75,-0.8
25.71,1682.76,-0.64
25.63,1682.77,-0.24
25.87,1682.78,0.69
25.86,1682.79,-0.02
25.81,1682.8,-0.16
26.84,1682.81,2.92
28.01,1682.82,3.33
28.24,1682.83,0.66
28.29,1682.84,0.12
27.79,1682.85,-1.42
27.01,1682.86,-2.21
26.69,1682.87,-0.88
26.38,1682.88,-0.9
26.27,1682.89,-0.31
26.17,1682.9,-0.26
26.84,1682.91,1.89
27.2,1682.92,1.01
27.47,1682.93,0.78
27.44,1682.94,-0.1
27.12,1682.95,-0.91
27.24,1682.96,0.34
27.62,1682.97,1.08
28.18,1682.98,1.6
28.52,1682.99,0.97
28.54,1683.0,0.05
28.21,1683.01,-0.94
27.68,1683.02,-1.51
27.49,1683.03,-0.53
27.59,1683.04,0.29
27.98,1683.05,1.08
28.27,1683.06,0.85
28.23,1683.07,-0.12
28.34,1683.08,0.29
28.15,1683.09,-0.52
27.68,1683.1,-1.35
27.8,1683.11,0.36
27.43,1683.12,-1.05
27.57,1683.13,0.4
27.85,1683.14,0.8
27.78,1683.15,-0.22
27.45,1683.16,-0.92
27.6,1683.17,0.43
28.12,1683.18,1.48
28.39,1683.19,0.74
28.84,1683.2,1.3
29.02,1683.21,0.51
