Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
41.24,1885.0,0.83
41.1,1885.01,-0.4
40.97,1885.02,-0.35
40.79,1885.03,-0.52
40.75,1885.04,-0.13
40.76,1885.05,0.04
40.77,1885.06,0.03
40.49,1885.07,-0.79
40.4,1885.08,-0.24
40.35,1885.09,-0.16
40.38,1885.1,0.09
39.93,1885.11,-1.27
40.22,1885.12,0.82
40.41,1885.13,0.55
40.71,1885.14,0.85
41.1,1885.15,1.1
41.14,1885.16,0.1
40.84,1885.17,-0.84
40.78,1885.18,-0.18
40.59,1885.19,-0.53
40.76,1885.2,0.49
40.51,1885.21,-0.7
39.96,1885.22,-1.57
39.62,1885.23,-0.97
39.7,1885.24,0.25
39.85,1885.25,0.42
40.17,1885.26,0.91
40.1,1885.27,-0.2
40.15,1885.28,0.14
39.98,1885.29,-0.47
40.16,1885.3,0.5
40.16,1885.31,0.0
39.82,1885.32,-0.95
40.3,1885.33,1.34
39.91,1885.34,-1.09
40.08,1885.35,0.48
40.2,1885.36,0.33
40.03,1885.37,-0.47
40.15,1885.38,0.34
39.94,1885.39,-0.59
39.8,1885.4,-0.4
39.53,1885.41,-0.77
39.89,1885.42,1.01
39.94,1885.43,0.14
40.1,1885.44,0.45
39.77,1885.45,-0.94
39.89,1885.46,0.35
40.12,1885.47,0.66
39.95,1885.48,-0.49
39.83,1885.49,-0.33
39.95,1885.5,0.33
40.54,1885.51,1.68
40.55,1885.52,0.03
40.39,1885.53,-0.46
40.06,1885.54,-0.94
39.83,1885.55,-0.64
40.2,1885.56,1.06
40.32,1885.57,0.34
40.2,1885.58,-0.35
40.0,1885.59,-0.56
39.74,1885.6,-0.73
39.55,1885.61,-0.55
39.59,1885.62,0.13
39.94,1885.63,0.99
39.93,1885.64,-0.03
39.6,1885.65,-0.94
39.74,1885.66,0.39
39.91,1885.67,0.48
39.93,1885.68,0.08
40.06,1885.69,0.37
40.25,1885.7,0.52
39.91,1885.71,-0.96
39.96,1885.72,0.14
39.71,1885.73,-0.7
39.56,1885.74,-0.42
39.28,1885.75,-0.79
39.35,1885.76,0.18
39.68,1885.77,0.95
39.91,1885.78,0.63
40.16,1885.79,0.71
40.05,1885.8,-0.31
39.57,1885.81,-1.37
39.37,1885.82,-0.54
39.22,1885.83,-0.44
39.09,1885.84,-0.35
39.17,1885.85,0.22
39.37,1885.86,0.56
39.6,1885.87,0.67
39.6,1885.88,-0.01
39.38,1885.89,-0.62
39.24,1885.9,-0.4
39.16,1885.91,-0.22
39.03,1885.92,-0.37
39.32,1885.93,0.83
39.48,1885.94,0.44
39.45,1885.95,-0.09
39.46,1885.96,0.03
39.44,1885.97,-0.06
39.16,1885.98,-0.77
39.28,1885.99,0.33
