Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
30.24,1561.0,-0.4
30.29,1561.01,0.14
30.39,1561.02,0.27
30.24,1561.03,-0.4
30.4,1561.04,0.43
30.58,1561.05,0.52
30.44,1561.06,-0.41
30.28,1561.07,-0.46
30.04,1561.08,-0.66
29.69,1561.09,-0.99
29.79,1561.1,0.27
30.04,1561.11,0.71
30.35,1561.12,0.88
30.38,1561.13,0.07
30.38,1561.14,0.02
30.52,1561.15,0.37
31.07,1561.16,1.58
31.39,1561.17,0.9
31.07,1561.18,-0.91
30.92,1561.19,-0.42
30.95,1561.2,0.07
30.89,1561.21,-0.18
30.8,1561.22,-0.25
30.48,1561.23,-0.9
30.4,1561.24,-0.23
30.3,1561.25,-0.28
30.34,1561.26,0.11
30.6,1561.27,0.74
30.76,1561.28,0.44
30.69,1561.29,-0.18
30.35,1561.3,-0.97
30.29,1561.31,-0.18
30.35,1561.32,0.18
30.58,1561.33,0.63
30.76,1561.34,0.52
30.53,1561.35,-0.64
30.57,1561.36,0.12
30.66,1561.37,0.24
30.33,1561.38,-0.93
30.58,1561.39,0.71
30.87,1561.4,0.82
30.78,1561.41,-0.26
30.66,1561.42,-0.34
30.67,1561.43,0.04
30.56,1561.44,-0.3
30.4,1561.45,-0.45
30.39,1561.46,-0.04
30.35,1561.47,-0.12
30.28,1561.48,-0.18
30.41,1561.49,0.36
30.35,1561.5,-0.18
30.14,1561.51,-0.58
30.24,1561.52,0.28
30.44,1561.53,0.57
30.6,1561.54,0.45
30.62,1561.55,0.05
30.64,1561.56,0.06
30.97,1561.57,0.93
31.01,1561.58,0.12
30.81,1561.59,-0.56
30.37,1561.6,-1.24
30.08,1561.61,-0.83
29.95,1561.62,-0.36
30.16,1561.63,0.6
30.08,1561.64,-0.24
30.19,1561.65,0.31
30.14,1561.66,-0.13
30.35,1561.67,0.58
30.15,1561.68,-0.57
30.47,1561.69,0.93
30.62,1561.7,0.41
30.57,1561.71,-0.13
30.51,1561.72,-0.18
