Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
40.01,1897.0,-0.52
40.03,1897.01,0.05
39.96,1897.02,-0.18
40.01,1897.03,0.14
39.97,1897.04,-0.13
39.91,1897.05,-0.16
39.51,1897.06,-1.14
39.39,1897.07,-0.33
39.28,1897.08,-0.33
39.53,1897.09,0.71
40.04,1897.1,1.46
39.91,1897.11,-0.37
39.9,1897.12,-0.04
40.15,1897.13,0.72
40.47,1897.14,0.9
40.61,1897.15,0.4
40.26,1897.16,-0.99
39.37,1897.17,-2.52
39.02,1897.18,-1.01
39.11,1897.19,0.27
39.64,1897.2,1.49
40.05,1897.21,1.16
40.5,1897.22,1.27
40.56,1897.23,0.17
40.2,1897.24,-1.01
40.04,1897.25,-0.45
40.06,1897.26,0.05
40.01,1897.27,-0.13
39.97,1897.28,-0.11
39.97,1897.29,0.0
40.18,1897.3,0.58
40.34,1897.31,0.45
40.55,1897.32,0.62
40.44,1897.33,-0.31
40.07,1897.34,-1.06
39.7,1897.35,-1.04
39.55,1897.36,-0.42
40.24,1897.37,1.95
40.86,1897.38,1.77
40.53,1897.39,-0.93
39.83,1897.4,-2.01
39.94,1897.41,0.32
40.27,1897.42,0.95
40.33,1897.43,0.16
40.1,1897.44,-0.66
39.09,1897.45,-2.84
39.24,1897.46,0.42
39.69,1897.47,1.26
40.08,1897.48,1.11
40.27,1897.49,0.55
40.13,1897.5,-0.41
40.52,1897.51,1.11
40.56,1897.52,0.09
40.5,1897.53,-0.17
40.26,1897.54,-0.67
40.45,1897.55,0.53
40.04,1897.56,-1.16
39.65,1897.57,-1.11
40.51,1897.58,2.44
41.0,1897.59,1.39
41.42,1897.6,1.2
41.34,1897.61,-0.24
40.72,1897.62,-1.76
40.78,1897.63,0.18
40.47,1897.64,-0.88
39.69,1897.65,-2.22
40.0,1897.66,0.89
40.12,1897.67,0.33
39.79,1897.68,-0.94
39.82,1897.69,0.1
39.51,1897.7,-0.9
39.94,1897.71,1.21
40.37,1897.72,1.23
40.77,1897.73,1.13
41.01,1897.74,0.69
40.58,1897.75,-1.23
40.3,1897.76,-0.78
40.37,1897.77,0.19
40.17,1897.78,-0.56
40.24,1897.79,0.2
40.52,1897.8,0.78
40.96,1897.81,1.25
40.39,1897.82,-1.62
39.91,1897.83,-1.35
39.44,1897.84,-1.31
39.36,1897.85,-0.23
40.1,1897.86,2.08
40.38,1897.87,0.79
40.55,1897.88,0.49
40.86,1897.89,0.89
40.84,1897.9,-0.07
40.82,1897.91,-0.04
40.53,1897.92,-0.84
40.5,1897.93,-0.08
41.24,1897.94,2.1
41.43,1897.95,0.53
41.45,1897.96,0.05
41.21,1897.97,-0.68
41.29,1897.98,0.22
41.19,1897.99,-0.28
41.17,1898.0,-0.04
40.95,1898.01,-0.64
41.09,1898.02,0.41
40.54,1898.03,-1.55
40.58,1898.04,0.1
40.01,1898.05,-1.6
