Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
20.61,300.08,0.68
20.99,300.09,1.06
20.6,300.1,-1.09
20.65,300.11,0.12
20.94,300.12,0.82
21.08,300.13,0.41
21.03,300.14,-0.14
20.68,300.15,-1.0
20.05,300.16,-1.8
20.37,300.17,0.93
20.65,300.18,0.77
20.92,300.19,0.78
21.13,300.2,0.59
20.93,300.21,-0.56
20.93,300.22,-0.01
21.67,300.23,2.09
22.03,300.24,1.03
22.51,300.25,1.35
22.11,300.26,-1.14
22.62,300.27,1.46
22.66,300.28,0.1
22.3,300.29,-1.01
22.66,300.3,1.0
22.18,300.31,-1.35
21.93,300.32,-0.69
21.16,300.33,-2.18
20.63,300.34,-1.51
20.37,300.35,-0.75
20.76,300.36,1.11
20.95,300.37,0.54
20.74,300.38,-0.59
21.56,300.39,2.32
21.98,300.4,1.2
22.42,300.41,1.23
23.07,300.42,1.86
24.16,300.43,3.06
24.62,300.44,1.3
23.86,300.45,-2.13
23.53,300.46,-0.94
22.84,300.47,-1.95
22.76,300.48,-0.22
21.9,300.49,-2.44
21.21,300.5,-1.97
20.97,300.51,-0.69
20.96,300.52,0.0
21.18,300.53,0.6
21.43,300.54,0.7
22.49,300.55,3.03
22.63,300.56,0.4
22.64,300.57,0.02
22.33,300.58,-0.9
21.7,300.59,-1.76
20.97,300.6,-2.09
22.41,300.61,4.1
21.48,300.62,-2.65
21.5,300.63,0.05
21.0,300.64,-1.42
20.44,300.65,-1.59
21.55,300.66,3.14
21.23,300.67,-0.89
17.99,300.68,-9.19
17.57,300.69,-1.18
16.61,300.7,-2.72
18.74,300.71,6.03
15.3,300.72,-9.74
16.65,300.73,3.83
21.2,300.74,12.88
21.41,300.75,0.6
21.02,300.76,-1.11
22.07,300.77,2.98
16.89,300.78,-14.68
23.77,300.79,19.5
23.73,300.8,-0.12
23.55,300.81,-0.52
23.88,300.82,0.95
24.45,300.83,1.61
16.08,300.84,-23.72
23.77,300.85,21.78
24.65,300.86,2.5
26.03,300.87,3.91
26.89,300.88,2.43
26.05,300.89,-2.39
25.81,300.9,-0.66
24.58,300.91,-3.5
24.53,300.92,-0.13
24.86,300.93,0.93
22.54,300.94,-6.58
20.79,300.95,-4.93
19.45,300.96,-3.8
17.64,300.97,-5.13
18.85,300.98,3.43
