Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
21.16,108.06,-0.01
21.24,108.07,0.23
21.52,108.08,0.8
21.88,108.09,1.03
21.57,108.1,-0.9
21.7,108.11,0.37
21.42,108.12,-0.78
21.41,108.13,-0.02
21.49,108.14,0.2
21.68,108.15,0.55
21.45,108.16,-0.65
21.43,108.17,-0.07
21.65,108.18,0.62
21.95,108.19,0.86
22.27,108.2,0.9
22.15,108.21,-0.32
21.92,108.22,-0.66
21.9,108.23,-0.07
21.61,108.24,-0.82
21.39,108.25,-0.62
21.54,108.26,0.44
21.64,108.27,0.28
21.57,108.28,-0.21
21.58,108.29,0.03
21.33,108.3,-0.72
21.45,108.31,0.37
21.54,108.32,0.23
21.68,108.33,0.41
21.96,108.34,0.8
21.93,108.35,-0.09
22.26,108.36,0.94
22.45,108.37,0.53
22.53,108.38,0.24
22.59,108.39,0.15
22.63,108.4,0.13
22.8,108.41,0.48
22.79,108.42,-0.02
22.83,108.43,0.11
22.88,108.44,0.12
23.04,108.45,0.48
23.04,108.46,-0.01
22.87,108.47,-0.48
22.83,108.48,-0.11
23.08,108.49,0.71
22.9,108.5,-0.53
22.58,108.51,-0.9
22.6,108.52,0.06
22.68,108.53,0.22
22.75,108.54,0.19
22.88,108.55,0.37
22.91,108.56,0.1
22.95,108.57,0.1
22.93,108.58,-0.06
23.03,108.59,0.29
23.27,108.6,0.69
23.59,108.61,0.91
23.42,108.62,-0.48
23.18,108.63,-0.7
23.4,108.64,0.63
23.58,108.65,0.51
23.71,108.66,0.37
23.57,108.67,-0.38
23.15,108.68,-1.2
22.9,108.69,-0.71
22.94,108.7,0.1
23.34,108.71,1.13
23.4,108.72,0.18
23.45,108.73,0.13
23.63,108.74,0.53
23.8,108.75,0.46
23.55,108.76,-0.7
23.5,108.77,-0.14
23.38,108.78,-0.34
23.37,108.79,-0.03
23.68,108.8,0.88
23.96,108.81,0.81
24.16,108.82,0.56
24.38,108.83,0.63
24.52,108.84,0.41
24.51,108.85,-0.05
24.11,108.86,-1.11
23.94,108.87,-0.48
24.0,108.88,0.14
23.88,108.89,-0.34
23.91,108.9,0.1
23.77,108.91,-0.39
23.85,108.92,0.21
24.13,108.93,0.81
23.95,108.94,-0.53
24.0,108.95,0.16
24.15,108.96,0.41
24.1,108.97,-0.13
24.55,108.98,1.28
24.52,108.99,-0.1
24.6,109.0,0.24
24.42,109.01,-0.52
24.25,109.02,-0.49
24.29,109.03,0.13
24.01,109.04,-0.8
23.87,109.05,-0.39
23.73,109.06,-0.39
24.06,109.07,0.93
24.29,109.08,0.66
24.23,109.09,-0.2
24.31,109.1,0.23
24.4,109.11,0.25
24.56,109.12,0.48
24.53,109.13,-0.11
24.48,109.14,-0.12
24.5,109.15,0.04
24.23,109.16,-0.75
24.28,109.17,0.15
24.34,109.18,0.15
24.44,109.19,0.3
24.57,109.2,0.37
24.62,109.21,0.12
24.57,109.22,-0.12
24.54,109.23,-0.1
24.36,109.24,-0.5
24.43,109.25,0.21
24.59,109.26,0.44
24.46,109.27,-0.37
24.63,109.28,0.49
24.32,109.29,-0.9
24.55,109.3,0.65
24.45,109.31,-0.29
24.44,109.32,-0.02
24.11,109.33,-0.95
24.27,109.34,0.45
24.58,109.35,0.88
24.7,109.36,0.35
24.82,109.37,0.35
24.97,109.38,0.42
24.94,109.39,-0.08
25.07,109.4,0.38
24.64,109.41,-1.24
24.52,109.42,-0.33
24.81,109.43,0.82
24.96,109.44,0.42
24.77,109.45,-0.52
24.85,109.46,0.23
24.87,109.47,0.05
25.05,109.48,0.52
24.94,109.49,-0.34
24.74,109.5,-0.57
24.57,109.51,-0.47
24.53,109.52,-0.12
24.74,109.53,0.59
24.83,109.54,0.27
24.97,109.55,0.38
24.99,109.56,0.06
25.53,109.57,1.53
25.63,109.58,0.29
25.53,109.59,-0.3
25.32,109.6,-0.59
25.22,109.61,-0.26
25.1,109.62,-0.36
25.01,109.63,-0.25
25.41,109.64,1.14
25.32,109.65,-0.25
25.51,109.66,0.52
25.45,109.67,-0.15
25.49,109.68,0.11
25.54,109.69,0.14
25.32,109.7,-0.63
25.19,109.71,-0.38
25.18,109.72,-0.03
25.15,109.73,-0.07
25.15,109.74,-0.01
25.24,109.75,0.25
25.26,109.76,0.05
25.2,109.77,-0.14
25.28,109.78,0.21
25.12,109.79,-0.46
24.98,109.8,-0.38
24.91,109.81,-0.2
24.83,109.82,-0.22
25.01,109.83,0.49
24.95,109.84,-0.14
25.36,109.85,1.15
25.59,109.86,0.66
25.58,109.87,-0.03
25.68,109.88,0.27
25.65,109.89,-0.09
25.64,109.9,-0.03
25.73,109.91,0.27
25.24,109.92,-1.39
25.32,109.93,0.23
25.56,109.94,0.67
25.53,109.95,-0.08
25.66,109.96,0.38
25.68,109.97,0.04
25.76,109.98,0.22
25.73,109.99,-0.08
25.57,110.0,-0.45
25.37,110.01,-0.55
25.56,110.02,0.53
25.64,110.03,0.22
25.99,110.04,1.0
26.57,110.05,1.63
26.56,110.06,-0.04
26.58,110.07,0.07
26.65,110.08,0.21
26.71,110.09,0.16
26.51,110.1,-0.59
26.18,110.11,-0.92
26.01,110.12,-0.48
25.64,110.13,-1.04
25.58,110.14,-0.17
25.73,110.15,0.41
25.93,110.16,0.58
26.29,110.17,1.01
26.53,110.18,0.69
26.46,110.19,-0.21
26.47,110.2,0.04
26.21,110.21,-0.75
26.19,110.22,-0.06
26.14,110.23,-0.13
26.08,110.24,-0.18
26.43,110.25,0.99
26.65,110.26,0.65
26.8,110.27,0.41
26.72,110.28,-0.22
26.86,110.29,0.38
26.9,110.3,0.13
26.7,110.31,-0.56
26.64,110.32,-0.19
26.76,110.33,0.35
26.74,110.34,-0.05
26.52,110.35,-0.64
26.33,110.36,-0.54
25.98,110.37,-0.97
26.26,110.38,0.77
26.56,110.39,0.87
26.61,110.4,0.12
26.49,110.41,-0.32
26.29,110.42,-0.57
26.28,110.43,-0.04
26.25,110.44,-0.09
26.29,110.45,0.14
26.39,110.46,0.26
26.39,110.47,0.0
26.55,110.48,0.47
26.61,110.49,0.17
26.47,110.5,-0.41
26.41,110.51,-0.16
26.38,110.52,-0.1
26.37,110.53,-0.03
26.14,110.54,-0.64
25.85,110.55,-0.82
25.96,110.56,0.29
25.71,110.57,-0.7
25.88,110.58,0.49
25.7,110.59,-0.52
25.7,110.6,0.01
25.88,110.61,0.49
26.13,110.62,0.72
26.23,110.63,0.28
26.18,110.64,-0.14
26.18,110.65,-0.01
26.33,110.66,0.43
26.23,110.67,-0.27
26.28,110.68,0.15
26.01,110.69,-0.77
26.13,110.7,0.33
26.01,110.71,-0.32
25.91,110.72,-0.29
26.04,110.73,0.36
26.36,110.74,0.91
26.57,110.75,0.59
26.57,110.76,-0.01
26.34,110.77,-0.65
26.11,110.78,-0.64
26.31,110.79,0.55
26.39,110.8,0.24
26.29,110.81,-0.29
26.23,110.82,-0.17
26.3,110.83,0.22
26.47,110.84,0.48
26.57,110.85,0.27
26.41,110.86,-0.44
26.12,110.87,-0.82
26.33,110.88,0.6
26.49,110.89,0.45
26.42,110.9,-0.21
26.37,110.91,-0.14
26.17,110.92,-0.57
26.21,110.93,0.1
26.37,110.94,0.47
26.89,110.95,1.46
26.89,110.96,0.01
26.72,110.97,-0.48
26.5,110.98,-0.64
26.53,110.99,0.11
26.49,111.0,-0.13
26.37,111.01,-0.35
26.28,111.02,-0.24
26.34,111.03,0.17
26.67,111.04,0.93
27.01,111.05,0.96
26.82,111.06,-0.52
26.71,111.07,-0.33
26.25,111.08,-1.3
26.02,111.09,-0.64
25.71,111.1,-0.88
26.08,111.11,1.05
26.3,111.12,0.63
26.71,111.13,1.16
26.93,111.14,0.62
27.12,111.15,0.54
26.96,111.16,-0.44
27.03,111.17,0.19
26.83,111.18,-0.58
26.47,111.19,-1.02
26.55,111.2,0.23
26.48,111.21,-0.2
26.25,111.22,-0.64
26.39,111.23,0.4
26.42,111.24,0.09
26.46,111.25,0.11
26.51,111.26,0.14
26.15,111.27,-1.01
26.15,111.28,-0.02
26.41,111.29,0.74
26.51,111.3,0.3
26.67,111.31,0.44
26.69,111.32,0.05
26.54,111.33,-0.42
26.56,111.34,0.05
26.69,111.35,0.38
26.92,111.36,0.66
27.0,111.37,0.21
26.89,111.38,-0.31
27.01,111.39,0.33
26.77,111.4,-0.67
26.14,111.41,-1.78
26.39,111.42,0.7
26.37,111.43,-0.03
26.76,111.44,1.09
27.12,111.45,1.02
27.1,111.46,-0.05
26.72,111.47,-1.07
26.39,111.48,-0.94
25.98,111.49,-1.17
26.17,111.5,0.54
26.22,111.51,0.14
26.43,111.52,0.61
26.48,111.53,0.12
26.47,111.54,-0.03
26.64,111.55,0.48
26.69,111.56,0.16
26.96,111.57,0.77
26.91,111.58,-0.14
26.86,111.59,-0.14
27.09,111.6,0.63
26.77,111.61,-0.9
26.62,111.62,-0.42
26.42,111.63,-0.57
26.48,111.64,0.16
