Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
26.06,600.66,0.34
25.54,600.67,-1.5
24.41,600.68,-3.18
24.29,600.69,-0.35
24.32,600.7,0.07
24.41,600.71,0.27
24.57,600.72,0.44
24.41,600.73,-0.46
23.89,600.74,-1.46
23.35,600.75,-1.54
23.1,600.76,-0.7
22.49,600.77,-1.73
22.12,600.78,-1.03
22.21,600.79,0.25
21.88,600.8,-0.95
21.95,600.81,0.21
22.24,600.82,0.82
23.0,600.83,2.14
22.86,600.84,-0.37
23.72,600.85,2.41
24.16,600.86,1.25
24.88,600.87,2.06
24.52,600.88,-1.02
24.59,600.89,0.18
23.92,600.9,-1.88
23.36,600.91,-1.6
22.94,600.92,-1.2
23.02,600.93,0.24
21.88,600.94,-3.24
21.59,600.95,-0.8
21.54,600.96,-0.14
21.76,600.97,0.62
23.41,600.98,4.67
23.82,600.99,1.16
23.49,601.0,-0.95
24.11,601.01,1.75
24.52,601.02,1.18
25.0,601.03,1.34
24.68,601.04,-0.89
23.5,601.05,-3.36
22.48,601.06,-2.89
21.89,601.07,-1.67
21.83,601.08,-0.16
22.62,601.09,2.25
23.28,601.1,1.85
24.8,601.11,4.3
24.13,601.12,-1.88
22.55,601.13,-4.49
20.21,601.14,-6.62
17.73,601.15,-7.03
15.48,601.16,-6.37
15.71,601.17,0.66
18.0,601.18,6.48
21.23,601.19,9.15
23.39,601.2,6.12
23.52,601.21,0.37
23.28,601.22,-0.67
23.25,601.23,-0.08
21.65,601.24,-4.55
23.35,601.25,4.84
23.85,601.26,1.41
24.19,601.27,0.95
22.83,601.28,-3.84
22.34,601.29,-1.38
23.3,601.3,2.71
24.11,601.31,2.29
24.48,601.32,1.06
26.76,601.33,6.46
29.12,601.34,6.68
29.38,601.35,0.73
29.54,601.36,0.45
28.0,601.37,-4.36
25.09,601.38,-8.25
21.39,601.39,-10.47
20.93,601.4,-1.32
20.12,601.41,-2.28
22.97,601.42,8.06
26.13,601.43,8.97
26.55,601.44,1.19
25.82,601.45,-2.08
27.13,601.46,3.71
26.22,601.47,-2.56
25.94,601.48,-0.8
25.34,601.49,-1.7
24.8,601.5,-1.52
22.25,601.51,-7.22
21.15,601.52,-3.13
16.03,601.53,-14.52
13.36,601.54,-7.56
13.34,601.55,-0.03
13.51,601.56,0.48
