Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,384.15,-0.34
0.0,384.16,-0.09
0.0,384.17,0.0
0.0,384.18,-0.03
0.0,384.19,-0.02
0.0,384.2,0.36
0.0,384.21,0.16
0.0,384.22,-0.08
0.0,384.23,-0.33
0.0,384.24,0.08
0.0,384.25,0.02
0.0,384.26,-0.13
0.0,384.27,0.45
0.0,384.28,-0.1
0.0,384.29,-0.51
0.0,384.3,0.21
0.0,384.31,-0.1
0.0,384.32,-0.12
0.0,384.33,0.08
0.0,384.34,0.05
0.0,384.35,-0.18
0.0,384.36,0.41
0.0,384.37,0.5
0.0,384.38,-0.9
0.0,384.39,0.22
0.0,384.4,0.24
0.0,384.41,-0.57
0.0,384.42,0.5
0.0,384.43,0.31
0.0,384.44,-0.37
0.0,384.45,-0.42
0.0,384.46,0.18
0.0,384.47,0.11
0.0,384.48,0.21
0.0,384.49,0.38
0.0,384.5,-0.42
0.0,384.51,-0.12
0.0,384.52,-0.05
0.0,384.53,-0.06
0.0,384.54,0.22
0.0,384.55,-0.07
0.0,384.56,-0.19
0.0,384.57,0.06
0.0,384.58,0.25
0.0,384.59,0.22
0.0,384.6,-0.09
0.0,384.61,-0.25
0.0,384.62,-0.03
0.0,384.63,-0.27
0.0,384.64,0.28
0.0,384.65,-0.29
0.0,384.66,0.04
0.0,384.67,0.42
0.0,384.68,-0.54
0.0,384.69,0.31
0.0,384.7,0.0
0.0,384.71,-0.24
0.0,384.72,-0.01
0.0,384.73,0.33
0.0,384.74,0.03
0.0,384.75,0.1
0.0,384.76,0.25
0.0,384.77,-0.27
0.0,384.78,0.02
0.0,384.79,0.06
0.0,384.8,-0.18
0.0,384.81,0.32
0.0,384.82,-0.14
0.0,384.83,0.06
0.0,384.84,0.01
0.0,384.85,-0.18
0.0,384.86,-0.15
0.0,384.87,0.1
0.0,384.88,-0.01
0.0,384.89,0.13
0.0,384.9,-0.08
0.0,384.91,-0.42
0.0,384.92,0.2
0.0,384.93,0.05
0.0,384.94,0.56
0.0,384.95,-0.7
0.0,384.96,-0.19
0.0,384.97,0.1
0.0,384.98,0.03
0.0,384.99,0.2
0.0,385.0,0.55
0.0,385.01,-0.17
0.0,385.02,0.06
0.0,385.03,-0.77
0.0,385.04,0.05
0.0,385.05,0.4
0.0,385.06,-0.1
0.0,385.07,-0.25
0.0,385.08,0.08
0.0,385.09,0.26
0.0,385.1,-0.22
0.0,385.11,0.52
0.0,385.12,-0.43
0.0,385.13,0.36
0.0,385.14,0.32
0.0,385.15,-0.73
0.0,385.16,0.16
0.0,385.17,-0.31
0.0,385.18,0.16
0.0,385.19,0.62
0.0,385.2,-0.17
0.0,385.21,0.25
0.0,385.22,-0.21
0.0,385.23,-0.02
0.0,385.24,-0.17
0.0,385.25,-0.09
0.0,385.26,-0.22
0.0,385.27,-0.24
0.0,385.28,0.19
0.0,385.29,0.11
0.0,385.3,-0.02
0.0,385.31,0.04
0.0,385.32,0.25
0.0,385.33,-0.16
0.0,385.34,0.32
0.0,385.35,-0.67
0.0,385.36,0.1
0.0,385.37,0.58
0.0,385.38,-0.5
0.0,385.39,0.33
0.0,385.4,0.23
0.0,385.41,-0.39
0.0,385.42,0.37
0.0,385.43,-0.46
0.0,385.44,-0.07
0.0,385.45,0.07
0.0,385.46,0.16
0.0,385.47,-0.31
0.0,385.48,0.31
0.0,385.49,-0.08
0.0,385.5,0.05
0.0,385.51,-0.04
0.0,385.52,0.08
0.0,385.53,-0.26
0.0,385.54,-0.09
0.0,385.55,0.0
0.0,385.56,0.08
0.0,385.57,0.4
0.0,385.58,-0.13
0.0,385.59,-0.07
0.0,385.6,0.08
0.0,385.61,0.3
0.0,385.62,-0.63
0.0,385.63,0.27
0.0,385.64,0.29
0.0,385.65,-0.21
0.0,385.66,-0.08
0.0,385.67,0.16
0.0,385.68,-0.07
0.0,385.69,-0.02
0.0,385.7,-0.06
0.0,385.71,-0.19
0.0,385.72,0.41
0.0,385.73,-0.18
0.0,385.74,-0.37
0.0,385.75,0.11
0.0,385.76,0.14
0.0,385.77,-0.18
0.0,385.78,0.02
0.0,385.79,0.01
0.0,385.8,-0.16
0.0,385.81,0.25
0.0,385.82,-0.26
0.0,385.83,0.23
0.0,385.84,-0.08
0.0,385.85,0.42
0.0,385.86,0.19
0.0,385.87,-0.27
0.0,385.88,-0.27
0.0,385.89,-0.16
0.0,385.9,0.43
0.0,385.91,-0.09
0.0,385.92,0.34
0.0,385.93,0.19
0.0,385.94,0.02
0.0,385.95,0.31
0.0,385.96,-0.48
0.0,385.97,-0.07
0.0,385.98,-0.3
0.0,385.99,-0.18
0.0,386.0,0.16
0.0,386.01,0.07
0.0,386.02,0.12
0.0,386.03,0.73
0.0,386.04,-0.25
0.0,386.05,-0.89
0.0,386.06,0.75
0.0,386.07,-0.09
0.0,386.08,-0.81
0.0,386.09,0.11
0.0,386.1,0.03
0.0,386.11,0.34
0.0,386.12,-0.12
0.0,386.13,0.1
0.0,386.14,0.37
0.0,386.15,-0.08
0.0,386.16,-0.31
0.0,386.17,0.16
0.0,386.18,0.14
0.0,386.19,-0.42
0.0,386.2,-0.31
0.0,386.21,0.08
0.0,386.22,0.15
0.0,386.23,0.25
0.0,386.24,-0.24
0.0,386.25,0.0
0.0,386.26,-0.07
0.0,386.27,-0.01
0.0,386.28,-0.16
0.0,386.29,0.58
0.0,386.3,0.13
0.0,386.31,-0.41
0.0,386.32,0.07
0.0,386.33,-0.03
0.0,386.34,-0.39
0.0,386.35,0.05
0.0,386.36,0.48
0.0,386.37,-0.28
0.0,386.38,0.22
0.0,386.39,0.15
0.0,386.4,0.43
0.0,386.41,-0.23
0.0,386.42,0.05
0.0,386.43,0.27
0.0,386.44,0.02
0.0,386.45,-0.01
0.0,386.46,-0.52
0.0,386.47,0.09
0.0,386.48,-0.16
0.0,386.49,-0.1
0.0,386.5,0.03
0.0,386.51,0.38
0.0,386.52,-0.26
0.0,386.53,-0.02
0.0,386.54,0.46
0.0,386.55,-0.36
0.0,386.56,0.77
0.0,386.57,0.34
0.0,386.58,0.09
0.0,386.59,0.01
0.0,386.6,0.07
0.0,386.61,-0.5
0.0,386.62,0.41
0.0,386.63,0.07
0.0,386.64,0.05
0.0,386.65,-0.39
0.0,386.66,-0.24
0.0,386.67,0.3
0.0,386.68,0.28
0.0,386.69,0.17
0.0,386.7,0.27
1.25,386.71,1.04
1.34,386.72,0.26
1.61,386.73,0.74
1.75,386.74,0.42
1.69,386.75,-0.17
1.8,386.76,0.31
1.82,386.77,0.04
1.79,386.78,-0.08
1.81,386.79,0.06
1.59,386.8,-0.62
1.54,386.81,-0.15
1.69,386.82,0.43
1.71,386.83,0.04
1.82,386.84,0.32
1.94,386.85,0.33
2.13,386.86,0.55
2.26,386.87,0.36
2.39,386.88,0.39
2.56,386.89,0.48
2.65,386.9,0.25
2.94,386.91,0.82
2.9,386.92,-0.12
3.04,386.93,0.41
3.18,386.94,0.39
3.48,386.95,0.85
3.65,386.96,0.48
3.75,386.97,0.29
3.64,386.98,-0.31
3.34,386.99,-0.86
3.15,387.0,-0.55
3.02,387.01,-0.36
2.86,387.02,-0.46
2.69,387.03,-0.46
2.53,387.04,-0.46
2.46,387.05,-0.2
2.49,387.06,0.07
2.65,387.07,0.48
2.97,387.08,0.88
3.35,387.09,1.09
3.75,387.1,1.13
4.03,387.11,0.8
3.91,387.12,-0.35
3.7,387.13,-0.58
3.48,387.14,-0.62
3.36,387.15,-0.36
3.24,387.16,-0.34
3.06,387.17,-0.5
3.18,387.18,0.34
3.46,387.19,0.79
3.66,387.2,0.56
3.94,387.21,0.79
4.22,387.22,0.81
4.41,387.23,0.54
4.13,387.24,-0.8
4.05,387.25,-0.24
3.86,387.26,-0.54
3.56,387.27,-0.83
3.45,387.28,-0.31
3.67,387.29,0.62
3.93,387.3,0.74
4.43,387.31,1.4
5.04,387.32,1.73
5.3,387.33,0.74
5.25,387.34,-0.14
4.92,387.35,-0.95
4.54,387.36,-1.07
3.84,387.37,-1.99
3.46,387.38,-1.08
3.14,387.39,-0.89
3.02,387.4,-0.34
3.29,387.41,0.77
3.36,387.42,0.2
3.91,387.43,1.54
4.32,387.44,1.17
4.51,387.45,0.54
4.53,387.46,0.04
4.62,387.47,0.25
4.72,387.48,0.3
4.86,387.49,0.39
4.97,387.5,0.32
5.18,387.51,0.59
5.09,387.52,-0.27
5.07,387.53,-0.06
4.87,387.54,-0.57
4.55,387.55,-0.89
4.47,387.56,-0.25
4.43,387.57,-0.1
4.94,387.58,1.44
5.39,387.59,1.27
5.4,387.6,0.03
5.41,387.61,0.04
5.32,387.62,-0.26
5.24,387.63,-0.23
4.76,387.64,-1.36
4.35,387.65,-1.18
4.04,387.66,-0.86
3.66,387.67,-1.08
3.54,387.68,-0.35
3.46,387.69,-0.23
3.36,387.7,-0.28
3.24,387.71,-0.34
3.31,387.72,0.21
3.48,387.73,0.48
3.85,387.74,1.05
4.45,387.75,1.71
4.87,387.76,1.18
5.22,387.77,0.99
5.59,387.78,1.06
5.66,387.79,0.17
5.71,387.8,0.17
5.69,387.81,-0.07
5.44,387.82,-0.7
5.41,387.83,-0.08
5.37,387.84,-0.1
5.55,387.85,0.5
5.73,387.86,0.52
5.42,387.87,-0.89
5.45,387.88,0.09
5.2,387.89,-0.71
5.05,387.9,-0.42
5.26,387.91,0.57
5.02,387.92,-0.66
5.25,387.93,0.65
5.41,387.94,0.44
5.41,387.95,0.0
5.31,387.96,-0.28
5.24,387.97,-0.2
5.13,387.98,-0.32
5.05,387.99,-0.22
5.29,388.0,0.69
5.09,388.01,-0.57
5.29,388.02,0.55
5.24,388.03,-0.13
5.45,388.04,0.57
5.62,388.05,0.5
5.66,388.06,0.11
6.13,388.07,1.33
6.54,388.08,1.15
6.98,388.09,1.27
7.04,388.1,0.15
7.04,388.11,0.02
6.93,388.12,-0.31
6.7,388.13,-0.65
6.49,388.14,-0.59
6.16,388.15,-0.93
5.97,388.16,-0.54
5.8,388.17,-0.48
5.74,388.18,-0.18
5.28,388.19,-1.31
5.1,388.2,-0.5
4.84,388.21,-0.75
4.69,388.22,-0.41
5.13,388.23,1.25
5.35,388.24,0.61
5.89,388.25,1.52
