Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
25.95,1141.39,0.64
26.04,1141.4,0.26
26.29,1141.41,0.69
26.41,1141.42,0.36
26.41,1141.43,0.0
27.25,1141.44,2.36
28.03,1141.45,2.22
28.32,1141.46,0.81
28.44,1141.47,0.35
28.76,1141.48,0.91
28.28,1141.49,-1.37
27.61,1141.5,-1.89
27.23,1141.51,-1.07
26.71,1141.52,-1.48
26.15,1141.53,-1.57
26.21,1141.54,0.16
25.96,1141.55,-0.69
25.73,1141.56,-0.67
25.78,1141.57,0.15
26.0,1141.58,0.61
25.76,1141.59,-0.67
26.0,1141.6,0.69
26.2,1141.61,0.56
25.59,1141.62,-1.73
25.34,1141.63,-0.72
25.86,1141.64,1.47
26.38,1141.65,1.48
25.97,1141.66,-1.17
25.62,1141.67,-0.97
25.09,1141.68,-1.52
24.74,1141.69,-0.98
24.95,1141.7,0.59
25.3,1141.71,0.98
25.95,1141.72,1.85
25.62,1141.73,-0.95
25.75,1141.74,0.36
25.88,1141.75,0.39
25.62,1141.76,-0.75
25.61,1141.77,-0.03
25.92,1141.78,0.9
26.13,1141.79,0.59
25.87,1141.8,-0.74
25.92,1141.81,0.13
25.98,1141.82,0.2
25.86,1141.83,-0.36
26.19,1141.84,0.93
26.41,1141.85,0.64
26.12,1141.86,-0.81
26.42,1141.87,0.82
26.07,1141.88,-0.98
25.94,1141.89,-0.38
26.07,1141.9,0.39
26.19,1141.91,0.33
26.32,1141.92,0.35
26.27,1141.93,-0.14
26.13,1141.94,-0.39
25.66,1141.95,-1.32
25.5,1141.96,-0.45
25.24,1141.97,-0.75
25.25,1141.98,0.02
25.84,1141.99,1.67
26.17,1142.0,0.94
25.88,1142.01,-0.82
25.74,1142.02,-0.39
25.87,1142.03,0.36
25.88,1142.04,0.04
26.02,1142.05,0.4
25.71,1142.06,-0.88
25.49,1142.07,-0.63
25.15,1142.08,-0.97
25.24,1142.09,0.27
25.04,1142.1,-0.57
24.56,1142.11,-1.38
25.01,1142.12,1.29
25.64,1142.13,1.78
25.53,1142.14,-0.32
25.36,1142.15,-0.47
25.14,1142.16,-0.64
24.79,1142.17,-0.98
24.93,1142.18,0.38
24.85,1142.19,-0.2
24.6,1142.2,-0.72
24.57,1142.21,-0.08
24.38,1142.22,-0.53
24.67,1142.23,0.81
24.59,1142.24,-0.23
24.33,1142.25,-0.74
24.46,1142.26,0.39
24.36,1142.27,-0.3
24.12,1142.28,-0.67
24.28,1142.29,0.45
24.6,1142.3,0.89
24.69,1142.31,0.27
24.77,1142.32,0.22
24.76,1142.33,-0.01
24.49,1142.34,-0.77
24.49,1142.35,-0.02
24.47,1142.36,-0.06
24.53,1142.37,0.18
24.79,1142.38,0.73
24.9,1142.39,0.33
25.01,1142.4,0.3
25.16,1142.41,0.41
25.14,1142.42,-0.05
25.4,1142.43,0.73
25.45,1142.44,0.15
25.22,1142.45,-0.65
24.7,1142.46,-1.48
24.8,1142.47,0.28
24.94,1142.48,0.4
25.54,1142.49,1.69
25.89,1142.5,1.01
25.87,1142.51,-0.06
25.31,1142.52,-1.59
25.17,1142.53,-0.4
25.09,1142.54,-0.22
24.83,1142.55,-0.72
24.88,1142.56,0.13
25.15,1142.57,0.77
25.57,1142.58,1.19
25.61,1142.59,0.11
25.97,1142.6,1.03
26.22,1142.61,0.69
26.27,1142.62,0.15
25.76,1142.63,-1.44
25.26,1142.64,-1.41
24.84,1142.65,-1.2
24.73,1142.66,-0.31
24.96,1142.67,0.64
25.16,1142.68,0.58
25.56,1142.69,1.13
25.49,1142.7,-0.21
25.62,1142.71,0.38
25.13,1142.72,-1.39
24.78,1142.73,-1.0
24.34,1142.74,-1.25
24.6,1142.75,0.75
24.87,1142.76,0.76
25.12,1142.77,0.71
25.04,1142.78,-0.22
25.01,1142.79,-0.1
24.67,1142.8,-0.95
24.2,1142.81,-1.34
24.23,1142.82,0.1
23.75,1142.83,-1.38
24.3,1142.84,1.58
24.48,1142.85,0.5
24.54,1142.86,0.17
24.74,1142.87,0.56
24.8,1142.88,0.17
24.7,1142.89,-0.27
24.56,1142.9,-0.39
24.51,1142.91,-0.16
24.31,1142.92,-0.57
23.91,1142.93,-1.14
23.67,1142.94,-0.67
23.41,1142.95,-0.74
23.21,1142.96,-0.56
23.43,1142.97,0.63
24.07,1142.98,1.82
24.13,1142.99,0.16
24.55,1143.0,1.2
24.73,1143.01,0.5
24.98,1143.02,0.69
24.75,1143.03,-0.64
24.3,1143.04,-1.28
24.11,1143.05,-0.52
23.68,1143.06,-1.22
