Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
0.0,769.24,-0.01
0.0,769.25,-0.88
0.0,769.26,0.18
0.0,769.27,0.37
0.0,769.28,-0.08
0.0,769.29,0.23
0.0,769.3,-0.17
0.0,769.31,-0.62
0.0,769.32,0.84
0.0,769.33,-0.25
0.0,769.34,-0.23
0.0,769.35,-0.42
0.0,769.36,0.22
0.0,769.37,0.48
0.0,769.38,0.18
0.0,769.39,0.16
0.0,769.4,-0.68
0.0,769.41,0.94
0.0,769.42,-0.99
0.0,769.43,0.4
0.0,769.44,-0.44
0.0,769.45,0.44
0.0,769.46,-0.33
0.0,769.47,-0.45
0.0,769.48,0.26
0.0,769.49,0.13
0.0,769.5,0.05
0.0,769.51,0.05
0.0,769.52,-0.38
0.0,769.53,0.4
0.0,769.54,0.43
0.0,769.55,-0.39
0.0,769.56,0.01
0.0,769.57,0.14
0.0,769.58,0.03
0.0,769.59,-0.61
0.0,769.6,-0.05
0.0,769.61,0.16
0.0,769.62,-0.33
0.0,769.63,0.26
0.0,769.64,-0.16
0.0,769.65,0.74
0.0,769.66,-0.1
0.0,769.67,-0.07
0.0,769.68,0.01
0.0,769.69,0.1
0.0,769.7,-0.23
0.0,769.71,0.84
0.0,769.72,-0.55
0.0,769.73,0.09
0.0,769.74,-0.39
0.0,769.75,0.04
0.0,769.76,-0.37
0.0,769.77,-0.1
0.0,769.78,0.35
0.0,769.79,0.56
0.0,769.8,-0.4
0.0,769.81,0.43
0.0,769.82,-0.51
0.0,769.83,0.34
0.0,769.84,0.71
0.0,769.85,-1.03
0.0,769.86,0.41
0.0,769.87,-0.78
0.0,769.88,0.61
0.0,769.89,-0.39
0.0,769.9,0.71
0.0,769.91,-0.2
0.0,769.92,-0.37
0.0,769.93,0.37
0.0,769.94,-0.23
0.0,769.95,-0.32
0.0,769.96,-0.22
0.0,769.97,0.31
0.0,769.98,0.46
0.0,769.99,-0.36
0.0,770.0,-0.47
0.0,770.01,0.45
0.0,770.02,-0.14
0.0,770.03,0.22
0.0,770.04,0.29
0.0,770.05,-0.22
0.0,770.06,-0.16
0.0,770.07,0.28
0.0,770.08,0.14
0.0,770.09,0.7
0.0,770.1,-1.06
0.0,770.11,0.26
0.0,770.12,-0.68
0.0,770.13,0.21
0.0,770.14,0.02
0.0,770.15,-0.14
0.0,770.16,0.62
0.0,770.17,-0.58
0.0,770.18,-0.16
0.0,770.19,0.48
0.0,770.2,0.18
0.0,770.21,-0.17
0.0,770.22,-0.15
0.0,770.23,0.26
0.0,770.24,-0.14
0.0,770.25,0.33
0.0,770.26,-0.35
0.0,770.27,-0.38
0.0,770.28,-0.01
0.0,770.29,0.16
0.0,770.3,-0.07
0.0,770.31,0.02
0.0,770.32,0.36
0.0,770.33,-0.19
0.0,770.34,-0.25
0.0,770.35,0.34
0.0,770.36,0.38
0.0,770.37,0.04
0.0,770.38,-0.09
0.0,770.39,-0.46
0.0,770.4,0.2
0.0,770.41,0.19
0.0,770.42,0.06
0.0,770.43,0.09
0.0,770.44,-0.36
0.0,770.45,0.99
0.0,770.46,0.01
0.0,770.47,-0.34
0.0,770.48,-0.79
0.0,770.49,1.31
0.0,770.5,0.4
0.0,770.51,-0.7
0.0,770.52,0.1
0.0,770.53,-1.31
0.0,770.54,0.69
0.0,770.55,0.01
0.0,770.56,-0.35
0.0,770.57,0.67
0.0,770.58,-0.12
0.0,770.59,-0.64
0.0,770.6,0.56
0.0,770.61,-0.96
0.0,770.62,1.07
0.0,770.63,-0.56
0.0,770.64,-0.3
0.0,770.65,0.09
0.0,770.66,0.81
0.0,770.67,-0.27
0.0,770.68,-0.59
0.0,770.69,0.65
0.0,770.7,-0.54
0.0,770.71,-0.09
0.0,770.72,0.56
0.0,770.73,0.71
0.0,770.74,-0.91
0.0,770.75,-0.25
0.0,770.76,0.97
0.0,770.77,0.44
0.0,770.78,-0.65
0.0,770.79,-1.04
0.0,770.8,0.18
0.0,770.81,-0.08
0.0,770.82,-0.04
0.0,770.83,0.22
0.0,770.84,-0.23
0.0,770.85,0.65
0.0,770.86,-0.21
0.0,770.87,0.61
0.0,770.88,-0.88
0.0,770.89,0.53
0.0,770.9,0.61
0.0,770.91,-0.93
0.0,770.92,-0.37
0.0,770.93,0.33
0.0,770.94,0.13
0.0,770.95,0.42
0.0,770.96,0.1
0.0,770.97,-0.41
0.0,770.98,0.22
0.0,770.99,-0.46
0.0,771.0,0.31
0.0,771.01,0.02
0.0,771.02,-0.04
0.0,771.03,-0.62
0.0,771.04,0.42
0.0,771.05,-0.54
0.0,771.06,0.15
0.0,771.07,0.01
0.0,771.08,0.11
0.0,771.09,0.4
0.0,771.1,0.11
0.0,771.11,-0.41
0.0,771.12,0.33
0.0,771.13,-0.57
0.0,771.14,0.26
0.0,771.15,-0.06
0.0,771.16,-0.12
0.0,771.17,0.33
0.0,771.18,0.81
0.0,771.19,-0.63
0.0,771.2,0.47
0.0,771.21,-0.24
0.0,771.22,-0.95
0.0,771.23,0.66
0.0,771.24,0.07
0.0,771.25,0.42
0.0,771.26,0.24
0.0,771.27,-0.13
0.0,771.28,0.15
0.0,771.29,-0.83
0.0,771.3,0.01
0.0,771.31,-0.22
0.0,771.32,0.26
0.0,771.33,1.15
0.0,771.34,-0.82
0.0,771.35,0.46
0.0,771.36,-0.06
0.0,771.37,-0.32
0.0,771.38,0.25
0.0,771.39,0.05
0.0,771.4,-0.64
0.0,771.41,0.04
0.0,771.42,-0.24
0.0,771.43,0.29
0.0,771.44,-0.59
0.0,771.45,0.27
0.0,771.46,-0.14
0.0,771.47,-0.26
0.0,771.48,0.4
0.0,771.49,0.29
0.0,771.5,-0.55
0.0,771.51,-0.15
0.0,771.52,-0.02
0.0,771.53,0.68
0.0,771.54,-0.19
0.0,771.55,-0.12
0.0,771.56,0.62
0.0,771.57,-0.41
0.0,771.58,-0.33
0.0,771.59,-0.25
0.0,771.6,0.25
0.0,771.61,0.31
0.0,771.62,0.28
0.0,771.63,-0.01
0.0,771.64,-0.09
0.0,771.65,0.72
0.0,771.66,-0.86
0.0,771.67,-0.45
0.0,771.68,0.18
0.0,771.69,-0.41
0.0,771.7,0.44
0.0,771.71,-0.16
0.0,771.72,0.09
0.0,771.73,0.04
0.0,771.74,0.22
0.0,771.75,0.03
0.0,771.76,0.24
0.0,771.77,-0.21
0.0,771.78,-0.26
0.0,771.79,-0.33
0.0,771.8,0.01
0.0,771.81,0.16
0.0,771.82,0.61
0.0,771.83,0.0
0.0,771.84,-0.67
0.0,771.85,-0.24
0.0,771.86,0.29
0.0,771.87,0.08
0.0,771.88,0.2
0.0,771.89,0.0
0.0,771.9,-0.2
0.0,771.91,0.13
0.0,771.92,-0.29
0.0,771.93,0.14
0.0,771.94,0.39
0.0,771.95,-0.37
0.0,771.96,0.26
0.0,771.97,-0.06
0.0,771.98,-0.1
0.0,771.99,0.38
0.0,772.0,-0.57
0.0,772.01,0.06
0.0,772.02,0.38
0.0,772.03,-0.24
0.0,772.04,0.07
0.0,772.05,-0.09
0.0,772.06,-0.14
0.0,772.07,0.26
0.0,772.08,-0.05
0.0,772.09,-0.03
0.0,772.1,0.16
0.0,772.11,0.01
0.0,772.12,0.15
0.0,772.13,-0.14
0.0,772.14,0.05
0.0,772.15,0.28
0.0,772.16,-0.9
0.0,772.17,0.24
0.0,772.18,-0.28
0.0,772.19,0.65
0.0,772.2,-0.6
0.0,772.21,0.04
0.0,772.22,0.05
0.0,772.23,0.64
0.0,772.24,-0.56
0.0,772.25,0.17
0.0,772.26,-0.1
0.0,772.27,-0.25
0.0,772.28,0.51
0.0,772.29,-0.36
0.0,772.3,-0.01
0.0,772.31,0.53
0.0,772.32,-0.23
0.0,772.33,-0.25
0.0,772.34,0.19
0.0,772.35,-0.01
0.0,772.36,-0.01
0.0,772.37,-0.17
0.0,772.38,-0.01
0.0,772.39,-0.22
0.0,772.4,0.06
0.0,772.41,0.37
0.0,772.42,-0.37
0.0,772.43,0.29
0.0,772.44,0.08
0.0,772.45,-0.23
0.0,772.46,0.43
0.0,772.47,-0.39
0.0,772.48,-0.24
0.0,772.49,0.22
0.0,772.5,0.09
0.0,772.51,0.41
0.0,772.52,-0.66
0.0,772.53,0.36
0.0,772.54,0.15
0.0,772.55,-0.51
0.0,772.56,0.2
0.0,772.57,-0.33
0.0,772.58,0.45
0.0,772.59,-0.25
0.0,772.6,0.37
0.0,772.61,0.26
0.0,772.62,0.2
0.0,772.63,-0.93
0.0,772.64,-0.03
0.0,772.65,0.1
0.0,772.66,0.47
0.0,772.67,-0.47
0.0,772.68,1.18
0.0,772.69,0.05
0.0,772.7,-0.81
0.0,772.71,-0.31
0.0,772.72,-0.12
0.0,772.73,1.74
0.0,772.74,0.22
0.0,772.75,-0.8
0.0,772.76,-1.08
0.0,772.77,0.71
0.0,772.78,-0.44
0.0,772.79,-0.05
0.0,772.8,-0.24
0.0,772.81,0.94
0.0,772.82,-0.29
0.0,772.83,0.05
0.0,772.84,0.19
0.0,772.85,-0.76
0.0,772.86,0.25
0.0,772.87,0.08
0.0,772.88,0.83
0.0,772.89,0.18
0.0,772.9,-1.13
0.0,772.91,-0.09
0.0,772.92,0.68
0.0,772.93,-0.56
0.0,772.94,-0.13
0.0,772.95,0.11
0.0,772.96,0.78
0.0,772.97,-0.47
0.0,772.98,-0.78
0.0,772.99,0.35
0.0,773.0,-0.06
0.0,773.01,0.0
0.0,773.02,0.05
0.0,773.03,-0.02
0.0,773.04,0.03
0.0,773.05,0.26
0.0,773.06,-0.47
0.0,773.07,0.58
0.0,773.08,-0.04
0.0,773.09,-0.64
0.0,773.1,0.39
0.0,773.11,-0.1
0.0,773.12,0.2
0.0,773.13,-0.35
0.0,773.14,0.4
0.0,773.15,0.08
0.0,773.16,-0.26
0.0,773.17,-0.18
0.0,773.18,0.02
0.0,773.19,0.46
0.0,773.2,0.05
0.0,773.21,-0.23
0.0,773.22,0.07
0.0,773.23,-0.27
0.0,773.24,-0.03
0.0,773.25,0.16
0.0,773.26,-0.22
0.0,773.27,0.18
0.0,773.28,-0.05
0.0,773.29,-0.06
0.0,773.3,0.37
0.0,773.31,-0.15
0.0,773.32,-0.19
0.0,773.33,-0.05
0.0,773.34,-0.05
0.0,773.35,-0.15
0.0,773.36,0.24
0.0,773.37,0.15
0.0,773.38,0.35
0.0,773.39,-0.27
0.0,773.4,-0.02
0.0,773.41,0.09
0.0,773.42,0.07
0.0,773.43,-0.69
0.0,773.44,0.85
0.0,773.45,0.6
0.0,773.46,-1.05
0.0,773.47,-0.24
0.0,773.48,0.13
0.0,773.49,0.53
0.0,773.5,0.02
0.0,773.51,-0.71
0.0,773.52,0.25
0.0,773.53,0.0
0.0,773.54,-0.31
0.0,773.55,0.33
0.0,773.56,-0.01
0.0,773.57,-0.27
0.0,773.58,1.05
0.0,773.59,-0.53
0.0,773.6,-0.39
0.0,773.61,-0.05
0.0,773.62,0.08
0.0,773.63,0.38
0.0,773.64,-0.28
0.0,773.65,0.02
0.0,773.66,-0.01
0.0,773.67,-0.22
0.0,773.68,0.68
0.0,773.69,0.22
0.0,773.7,0.24
0.0,773.71,-1.05
0.0,773.72,0.03
0.0,773.73,-0.03
0.0,773.74,0.45
0.0,773.75,0.18
0.0,773.76,-0.39
0.0,773.77,-0.01
0.0,773.78,-0.01
0.0,773.79,-0.37
0.0,773.8,0.62
0.0,773.81,0.03
0.0,773.82,-0.26
0.0,773.83,-0.23
0.0,773.84,0.1
0.0,773.85,0.25
0.0,773.86,0.16
0.0,773.87,-0.72
0.0,773.88,0.13
0.0,773.89,0.62
0.0,773.9,-0.56
0.0,773.91,0.5
0.0,773.92,-0.15
0.0,773.93,0.3
0.0,773.94,0.35
0.0,773.95,-0.33
0.0,773.96,-0.9
0.0,773.97,0.3
0.0,773.98,-0.06
0.0,773.99,-0.13
0.0,774.0,0.05
0.0,774.01,0.33
0.0,774.02,-0.12
0.0,774.03,0.65
0.0,774.04,0.28
0.0,774.05,-0.88
0.0,774.06,0.39
0.0,774.07,-0.17
0.0,774.08,-0.58
0.0,774.09,0.04
0.0,774.1,0.56
0.0,774.11,0.11
0.0,774.12,-0.29
0.0,774.13,0.04
0.0,774.14,-0.2
0.0,774.15,0.39
0.0,774.16,-0.55
0.0,774.17,-0.11
0.0,774.18,0.04
0.0,774.19,-0.16
0.0,774.2,0.52
0.0,774.21,-0.17
0.0,774.22,-0.19
0.0,774.23,0.05
0.0,774.24,0.06
0.0,774.25,-0.03
0.0,774.26,0.08
0.0,774.27,0.46
0.0,774.28,-0.28
0.0,774.29,0.06
0.0,774.3,-0.27
0.0,774.31,0.12
0.0,774.32,-0.08
0.0,774.33,-0.01
0.0,774.34,-0.04
0.0,774.35,0.11
0.0,774.36,-0.31
0.0,774.37,0.56
0.0,774.38,0.44
0.0,774.39,-0.67
0.0,774.4,0.21
0.0,774.41,-0.39
0.0,774.42,-0.07
0.0,774.43,1.05
0.0,774.44,-0.69
0.0,774.45,-0.37
0.0,774.46,0.22
0.0,774.47,0.62
0.0,774.48,-0.14
0.0,774.49,-0.18
0.0,774.5,0.14
0.0,774.51,-0.48
0.0,774.52,0.46
0.0,774.53,0.38
0.0,774.54,-0.97
0.0,774.55,0.49
0.0,774.56,-0.12
0.0,774.57,-0.01
0.0,774.58,0.18
0.0,774.59,0.24
0.0,774.6,0.25
0.0,774.61,-0.67
0.0,774.62,-0.38
0.0,774.63,0.1
0.0,774.64,-0.1
0.0,774.65,0.31
0.0,774.66,-0.32
0.0,774.67,0.16
0.0,774.68,0.14
0.0,774.69,-0.01
