Speed (km/h),Elapsed time (s),Longitudinal acceleration (g)
31.01,1045.39,-0.73
30.84,1045.4,-0.47
30.66,1045.41,-0.51
30.51,1045.42,-0.43
30.72,1045.43,0.59
30.84,1045.44,0.34
30.87,1045.45,0.08
31.06,1045.46,0.56
30.84,1045.47,-0.62
30.75,1045.48,-0.27
30.85,1045.49,0.29
30.95,1045.5,0.27
31.04,1045.51,0.26
31.24,1045.52,0.57
30.65,1045.53,-1.67
30.53,1045.54,-0.35
30.24,1045.55,-0.82
30.11,1045.56,-0.37
30.41,1045.57,0.84
30.44,1045.58,0.09
30.26,1045.59,-0.49
30.04,1045.6,-0.63
30.03,1045.61,-0.03
30.84,1045.62,2.29
30.68,1045.63,-0.44
30.86,1045.64,0.52
31.01,1045.65,0.41
30.86,1045.66,-0.43
30.64,1045.67,-0.61
30.44,1045.68,-0.56
30.23,1045.69,-0.61
30.3,1045.7,0.2
30.49,1045.71,0.53
30.6,1045.72,0.33
30.53,1045.73,-0.19
30.3,1045.74,-0.67
30.37,1045.75,0.22
30.6,1045.76,0.65
30.7,1045.77,0.27
30.24,1045.78,-1.28
29.87,1045.79,-1.06
30.31,1045.8,1.24
30.16,1045.81,-0.42
29.87,1045.82,-0.82
30.26,1045.83,1.11
30.33,1045.84,0.2
30.62,1045.85,0.8
30.29,1045.86,-0.93
30.54,1045.87,0.71
30.6,1045.88,0.17
30.14,1045.89,-1.31
30.25,1045.9,0.33
30.63,1045.91,1.06
30.68,1045.92,0.16
30.49,1045.93,-0.56
30.17,1045.94,-0.9
30.23,1045.95,0.17
30.39,1045.96,0.45
30.18,1045.97,-0.6
30.17,1045.98,-0.01
30.35,1045.99,0.5
30.32,1046.0,-0.1
30.17,1046.01,-0.42
30.05,1046.02,-0.33
29.58,1046.03,-1.33
29.45,1046.04,-0.38
29.45,1046.05,0.01
29.44,1046.06,-0.02
29.48,1046.07,0.09
29.16,1046.08,-0.89
28.95,1046.09,-0.59
28.92,1046.1,-0.1
29.27,1046.11,1.01
29.91,1046.12,1.81
30.37,1046.13,1.3
